From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2021-05-04 09:00:00,2021-05-04 10:00:00,20.0,26.25,1.72,20.3,12.2,32.5,,0.4,20.4,0.15,1.85,2.05,,,29.05,37.0,0.88,64.5,171.5,27.72,0.0
2021-05-04 10:00:00,2021-05-04 11:00:00,15.33,27.0,1.6,16.9,10.67,31.53,,0.53,23.17,0.1,1.7,1.83,,,29.33,29.67,1.03,79.0,222.33,28.97,0.0
2021-05-04 11:00:00,2021-05-04 12:00:00,17.0,25.33,,15.8,10.3,29.05,,0.36,26.2,0.1,1.77,2.03,,,29.33,27.0,0.93,76.33,252.33,29.77,0.0
2021-05-04 12:00:00,2021-05-04 13:00:00,14.33,22.33,,12.35,8.1,25.0,,0.32,27.5,0.1,2.3,2.57,,,29.27,21.67,1.0,82.33,275.67,30.73,0.0
2021-05-04 13:00:00,2021-05-04 14:00:00,12.5,20.5,1.8,12.4,8.05,19.5,23.85,0.29,27.55,0.1,2.2,2.45,,,29.55,16.0,0.8,104.0,272.0,31.55,0.0
2021-05-04 14:00:00,2021-05-04 15:00:00,12.0,19.0,2.82,13.65,9.52,18.0,18.23,0.29,25.27,0.1,2.17,2.32,,,29.18,14.75,0.93,69.0,234.5,31.65,0.0
2021-05-04 15:00:00,2021-05-04 16:00:00,12.0,22.0,2.5,10.4,7.55,16.9,23.3,0.26,25.45,0.05,1.9,2.0,,,28.95,13.5,0.85,82.5,192.0,31.4,0.0
2021-05-04 16:00:00,2021-05-04 17:00:00,13.67,21.0,1.53,12.27,7.77,16.17,10.47,0.23,24.73,0.1,1.73,1.73,,,29.03,12.67,1.0,104.0,145.0,31.47,0.0
2021-05-04 17:00:00,2021-05-04 18:00:00,13.0,21.0,1.6,20.35,12.15,16.5,51.5,0.27,22.5,0.05,1.3,1.25,,,29.3,15.5,0.6,95.5,73.0,30.75,0.0
2021-05-04 18:00:00,2021-05-04 19:00:00,16.67,30.67,2.0,21.03,12.83,20.5,107.6,0.42,22.4,0.1,1.37,1.17,,,30.33,24.33,0.83,59.0,14.67,29.13,0.0
2021-05-04 19:00:00,2021-05-04 20:00:00,20.0,34.0,1.4,29.63,16.9,20.9,108.9,0.57,16.73,0.13,1.5,0.97,,,29.97,27.0,0.5,55.0,10.0,28.17,0.0
2021-05-04 20:00:00,2021-05-04 21:00:00,24.67,43.67,1.4,45.27,25.2,22.4,109.35,0.61,10.63,0.27,2.0,1.33,,,29.87,35.0,0.3,51.67,10.0,26.83,0.0
2021-05-04 21:00:00,2021-05-04 22:00:00,25.67,40.33,2.1,38.43,22.17,22.2,11.0,0.52,10.77,0.23,1.9,1.1,,,30.0,36.67,0.3,29.0,10.0,26.43,0.0
2021-05-04 22:00:00,2021-05-04 23:00:00,21.0,35.0,4.35,49.5,29.85,21.85,9.5,0.55,4.1,0.2,2.1,1.7,,,29.95,42.5,0.3,89.0,10.0,26.0,0.0
2021-05-04 23:00:00,2021-05-05 00:00:00,22.5,30.5,10.1,55.95,38.1,19.0,11.35,0.52,7.45,0.2,1.6,1.0,,,29.85,42.0,0.3,128.0,10.0,25.4,0.0
2021-05-05 00:00:00,2021-05-05 01:00:00,21.25,24.75,2.65,55.52,31.65,21.45,10.3,0.43,6.15,0.17,1.47,1.4,,,29.75,47.5,0.3,204.5,10.0,24.6,0.0
2021-05-05 01:00:00,2021-05-05 02:00:00,22.0,30.0,1.9,43.6,24.8,21.9,9.8,,7.2,0.2,1.2,1.2,,,29.5,48.0,0.3,30.0,10.0,24.1,0.0
2021-05-05 02:00:00,2021-05-05 03:00:00,24.0,37.0,1.6,27.9,16.2,22.6,11.2,0.37,8.7,0.2,1.0,0.8,,,29.2,45.0,0.3,40.0,10.0,23.9,0.0
2021-05-05 03:00:00,2021-05-05 04:00:00,21.0,23.0,2.27,21.73,13.4,21.67,10.5,0.39,9.07,0.17,0.9,0.67,,,29.03,40.0,0.37,117.33,10.0,24.2,0.0
2021-05-05 04:00:00,2021-05-05 05:00:00,18.0,30.0,2.1,16.27,10.37,20.47,9.67,0.36,11.87,0.1,0.8,0.5,,,29.03,36.0,0.8,141.0,10.0,24.67,0.0
2021-05-05 05:00:00,2021-05-05 06:00:00,20.0,29.0,2.05,17.8,11.1,20.05,8.35,0.35,9.9,0.1,0.7,0.4,,,29.55,38.0,0.5,146.0,11.0,24.15,0.0
2021-05-05 06:00:00,2021-05-05 07:00:00,17.5,28.25,3.83,20.5,14.0,19.52,7.12,0.45,9.9,0.1,0.77,0.53,,,30.18,38.5,0.5,138.5,20.25,24.08,0.0
2021-05-05 07:00:00,2021-05-05 08:00:00,19.0,29.0,2.7,20.8,13.25,18.4,8.15,0.51,11.85,0.2,0.95,0.5,,,30.05,36.5,0.5,134.5,36.5,25.1,0.0
2021-05-05 08:00:00,2021-05-05 09:00:00,25.75,32.5,4.93,19.62,13.38,14.7,8.2,0.34,16.83,0.12,0.9,0.55,,,29.68,27.5,1.5,162.75,54.5,27.33,0.0
2021-05-05 09:00:00,2021-05-05 10:00:00,21.67,37.33,1.87,14.33,9.13,18.07,9.33,0.33,22.8,0.1,0.93,0.53,,,29.4,23.33,1.6,167.33,160.33,29.0,0.0
2021-05-05 10:00:00,2021-05-05 11:00:00,22.0,42.75,2.23,12.0,8.0,18.1,8.23,0.44,25.4,0.12,0.95,0.75,,,29.17,19.25,1.55,166.5,220.5,30.15,0.0
2021-05-05 11:00:00,2021-05-05 12:00:00,24.33,39.0,1.2,12.8,7.75,16.05,9.73,0.26,24.6,0.1,1.03,0.97,,,29.37,15.67,1.47,211.33,256.67,31.07,0.0
2021-05-05 12:00:00,2021-05-05 13:00:00,23.0,39.0,2.1,8.3,6.1,17.9,7.77,0.25,24.7,0.1,1.53,1.77,,,28.73,15.67,1.03,116.33,262.33,31.5,0.0
2021-05-05 13:00:00,2021-05-05 14:00:00,17.0,33.0,2.1,9.3,5.2,14.3,8.57,0.28,25.0,0.1,1.5,1.0,,,29.67,13.33,1.07,145.67,230.33,31.77,0.0
2021-05-05 14:00:00,2021-05-05 15:00:00,12.5,22.5,1.0,10.1,6.15,12.1,7.4,0.21,21.9,0.0,1.5,0.9,,,29.25,11.0,1.1,92.5,251.5,32.45,0.0
2021-05-05 15:00:00,2021-05-05 16:00:00,12.0,21.0,1.07,9.77,6.03,12.17,9.57,0.13,22.37,0.0,1.5,0.93,,,29.17,11.0,1.3,148.0,189.67,32.1,0.0
2021-05-05 16:00:00,2021-05-05 17:00:00,20.0,27.5,1.9,14.1,9.05,11.85,12.0,0.1,23.3,0.0,1.15,0.7,,,29.4,11.5,0.9,110.5,142.5,31.95,0.0
2021-05-05 17:00:00,2021-05-05 18:00:00,21.5,34.5,8.4,13.15,10.25,12.15,11.35,0.22,23.25,0.0,1.35,2.0,,,29.3,11.0,1.15,158.5,75.5,31.45,0.0
2021-05-05 18:00:00,2021-05-05 19:00:00,24.0,40.0,3.93,66.5,38.57,8.17,13.1,0.43,13.4,0.07,1.03,0.67,,,29.4,15.67,0.47,165.0,20.67,30.1,0.0
2021-05-05 19:00:00,2021-05-05 20:00:00,26.0,40.0,0.8,79.75,43.05,12.15,14.25,0.59,5.3,0.15,1.45,0.7,,,29.75,21.5,0.35,72.0,10.0,28.05,0.0
2021-05-05 20:00:00,2021-05-05 21:00:00,27.0,54.0,1.63,46.1,25.83,16.5,14.27,0.65,11.8,0.2,1.9,1.77,,,29.57,28.0,0.3,57.33,10.0,27.77,0.0
2021-05-05 21:00:00,2021-05-05 22:00:00,29.0,52.0,0.4,62.5,33.6,16.2,13.6,0.54,4.8,0.3,2.2,3.9,,,30.3,38.0,0.3,217.0,10.0,26.1,0.0
2021-05-05 22:00:00,2021-05-05 23:00:00,29.0,52.0,1.1,54.5,29.9,16.93,14.17,0.66,6.27,0.27,2.53,4.77,,,30.37,39.67,0.3,183.0,10.0,25.97,0.0
2021-05-05 23:00:00,2021-05-06 00:00:00,39.0,63.5,3.0,53.05,30.65,19.35,42.85,0.55,5.6,0.6,9.8,19.9,,,30.1,44.5,0.4,107.0,10.0,25.3,0.0
2021-05-06 00:00:00,2021-05-06 01:00:00,38.0,58.0,0.3,56.3,29.55,19.0,20.0,0.46,3.85,0.35,5.0,10.95,,,30.0,47.5,0.3,114.5,10.0,24.9,0.0
2021-05-06 01:00:00,2021-05-06 02:00:00,29.0,37.67,0.87,34.73,19.17,20.7,13.73,0.31,6.07,0.27,1.97,3.37,,,29.8,47.0,0.3,51.33,10.0,24.7,0.0
2021-05-06 02:00:00,2021-05-06 03:00:00,26.25,37.25,1.57,32.15,18.42,19.25,14.47,0.43,7.27,0.25,1.52,2.3,,,29.0,39.0,0.3,63.0,10.0,24.7,0.0
2021-05-06 03:00:00,2021-05-06 04:00:00,23.33,41.67,1.67,23.7,13.93,17.8,14.6,0.37,9.5,0.2,1.3,1.93,,,29.17,33.33,0.37,181.33,10.33,24.57,0.0
2021-05-06 04:00:00,2021-05-06 05:00:00,21.0,35.67,1.3,19.53,11.47,16.37,13.37,0.32,11.73,0.2,1.1,1.67,,,29.07,31.67,0.3,104.33,10.0,24.73,0.0
2021-05-06 05:00:00,2021-05-06 06:00:00,18.5,31.5,1.5,22.55,11.2,16.4,10.8,0.4,9.35,0.1,0.9,1.05,,,29.65,38.5,0.4,283.5,12.0,23.65,0.0
2021-05-06 06:00:00,2021-05-06 07:00:00,21.5,35.5,1.15,20.45,11.85,16.55,19.8,0.41,10.0,0.15,1.4,1.8,,,30.1,37.0,0.45,257.0,22.5,24.3,0.0
2021-05-06 07:00:00,2021-05-06 08:00:00,25.0,41.0,1.1,21.15,12.15,16.9,80.25,0.51,11.8,0.25,1.45,1.4,,,30.05,32.5,0.4,207.5,40.0,25.65,0.0
2021-05-06 08:00:00,2021-05-06 09:00:00,31.75,45.5,1.57,19.05,11.43,16.23,18.1,0.46,18.03,0.2,1.27,1.15,,,29.95,28.5,0.55,91.75,55.75,26.93,0.0
2021-05-06 09:00:00,2021-05-06 10:00:00,28.0,44.0,2.25,19.6,12.25,17.0,19.45,0.48,,0.25,1.7,1.55,,,29.4,24.5,0.7,94.0,153.0,28.3,0.0
2021-05-06 10:00:00,2021-05-06 11:00:00,23.0,44.0,1.13,14.4,8.57,15.6,13.97,0.58,31.3,0.13,1.2,1.17,,,29.0,15.67,0.77,126.67,214.67,30.57,0.0
2021-05-06 11:00:00,2021-05-06 12:00:00,19.67,38.67,0.95,11.75,7.0,13.4,23.1,0.23,30.93,0.1,1.2,1.1,,,29.27,10.67,0.83,168.67,252.33,31.67,0.0
2021-05-06 12:00:00,2021-05-06 13:00:00,20.0,38.33,0.9,13.1,7.7,12.77,20.83,0.16,29.6,0.1,1.8,2.13,,,28.43,10.33,0.87,132.33,271.67,32.43,0.0
2021-05-06 13:00:00,2021-05-06 14:00:00,22.0,39.0,1.3,11.1,7.0,11.15,16.7,0.16,28.35,0.1,1.75,1.65,,,29.2,9.5,0.75,139.5,266.0,32.6,0.0
2021-05-06 14:00:00,2021-05-06 15:00:00,21.0,33.0,1.5,24.5,14.2,5.7,15.6,0.3,26.3,0.1,1.7,1.7,,,29.3,10.0,0.9,120.0,142.0,32.6,0.0
2021-05-06 15:00:00,2021-05-06 16:00:00,21.67,33.33,1.33,13.8,8.47,11.43,15.37,0.37,28.57,0.1,1.57,1.73,,,29.43,12.33,0.9,87.67,94.33,32.0,0.0
2021-05-06 16:00:00,2021-05-06 17:00:00,24.25,35.75,0.93,13.53,8.0,11.45,14.35,0.32,28.9,0.08,1.25,1.05,,,29.33,12.5,0.68,101.75,114.0,31.98,0.0
2021-05-06 17:00:00,2021-05-06 18:00:00,34.0,40.0,2.1,15.2,9.8,12.4,13.4,0.26,27.2,0.1,0.9,0.8,,,29.3,16.0,0.9,69.0,47.0,31.0,0.0
2021-05-06 18:00:00,2021-05-06 19:00:00,30.67,40.0,2.23,14.97,9.8,13.53,13.6,0.33,25.7,0.1,0.9,0.73,,,29.23,18.67,0.83,64.0,22.67,30.4,0.0
2021-05-06 19:00:00,2021-05-06 20:00:00,22.0,38.0,1.8,16.2,10.1,15.2,14.9,,22.7,0.1,0.9,0.8,,,30.0,24.0,0.3,60.0,10.0,28.8,0.0
2021-05-06 20:00:00,2021-05-06 21:00:00,24.0,39.75,1.02,25.22,14.25,15.5,13.9,0.44,18.7,0.15,1.03,0.72,,,29.75,26.0,0.35,54.75,10.0,28.12,0.0
2021-05-06 21:00:00,2021-05-06 22:00:00,26.0,42.5,0.75,30.75,16.95,15.55,12.85,0.49,16.25,0.2,1.15,0.85,,,29.95,28.5,0.3,58.0,10.0,27.7,0.0
2021-05-06 22:00:00,2021-05-06 23:00:00,24.67,39.33,2.37,37.07,21.67,15.33,11.67,0.48,11.5,0.2,0.97,0.6,,,30.07,32.0,0.3,97.0,10.33,27.0,0.0
2021-05-06 23:00:00,2021-05-07 00:00:00,25.5,34.0,0.7,26.1,14.4,15.05,11.85,0.43,15.25,0.15,1.25,0.7,,,29.7,31.0,0.4,82.5,10.5,27.4,0.0
2021-05-07 00:00:00,2021-05-07 01:00:00,21.75,31.0,0.85,22.55,12.7,15.95,11.12,0.36,15.68,0.12,0.85,0.53,,,29.72,33.25,0.38,67.25,10.25,27.1,0.0
2021-05-07 01:00:00,2021-05-07 02:00:00,24.0,34.0,1.15,14.4,8.6,16.0,11.0,0.3,20.05,0.1,0.75,0.5,,,29.75,31.0,0.45,66.0,10.0,27.25,0.0
2021-05-07 02:00:00,2021-05-07 03:00:00,23.5,34.0,1.3,17.75,10.55,16.05,11.6,0.28,15.7,0.1,0.65,0.4,,,29.2,32.5,0.55,123.0,10.0,26.7,0.0
2021-05-07 03:00:00,2021-05-07 04:00:00,23.5,34.25,1.23,14.57,8.78,16.32,13.38,0.33,13.75,0.1,0.7,0.3,,,29.3,32.0,0.43,71.25,10.0,26.55,0.0
2021-05-07 04:00:00,2021-05-07 05:00:00,22.33,32.67,1.4,12.53,7.8,15.47,13.47,0.33,15.5,0.1,0.8,0.47,,,29.57,30.33,0.73,61.33,10.0,26.73,0.0
2021-05-07 05:00:00,2021-05-07 06:00:00,23.0,34.0,1.55,11.9,7.65,15.45,12.2,0.33,15.7,0.1,0.85,0.55,,,29.65,33.5,0.7,72.0,10.5,26.3,0.0
2021-05-07 06:00:00,2021-05-07 07:00:00,21.0,32.0,1.3,7.5,5.0,15.5,10.2,0.19,23.8,0.1,0.7,0.4,,,30.2,38.0,1.9,61.0,12.0,26.1,0.0
2021-05-07 07:00:00,2021-05-07 08:00:00,20.25,30.25,1.3,20.78,12.12,15.1,10.93,0.36,18.33,0.12,1.1,0.75,,,29.73,37.75,0.55,87.25,45.75,26.8,0.0
2021-05-07 08:00:00,2021-05-07 09:00:00,21.75,37.0,1.1,12.35,7.45,15.43,9.73,0.34,20.3,0.1,0.8,0.35,,,29.55,33.5,0.9,67.0,72.0,27.98,0.0
2021-05-07 09:00:00,2021-05-07 10:00:00,24.0,37.0,1.55,12.3,7.8,15.95,9.25,0.33,22.2,0.1,0.95,0.55,,,29.45,28.0,1.05,80.0,113.0,29.1,0.0
2021-05-07 10:00:00,2021-05-07 11:00:00,26.67,58.67,0.8,13.27,7.37,17.27,6.2,0.54,25.37,0.1,0.8,0.33,,,29.23,22.33,1.1,136.33,214.33,30.47,0.0
2021-05-07 11:00:00,2021-05-07 12:00:00,30.0,77.67,1.85,9.85,6.75,16.0,,0.24,26.0,0.1,0.87,0.33,,,28.63,18.67,1.0,125.33,237.33,31.3,0.0
2021-05-07 12:00:00,2021-05-07 13:00:00,34.0,57.0,,8.6,4.4,14.7,4.8,0.27,27.2,0.1,1.2,0.55,,,28.5,17.5,0.85,103.5,262.5,31.75,0.0
2021-05-07 13:00:00,2021-05-07 14:00:00,31.0,53.33,1.8,8.9,6.2,13.4,10.1,0.27,27.2,0.1,1.37,0.77,,,30.27,15.67,1.0,133.33,204.33,31.8,0.0
2021-05-07 14:00:00,2021-05-07 15:00:00,35.33,58.33,,,,,8.15,0.23,27.87,0.1,0.37,0.27,,,32.03,14.0,1.17,105.33,197.67,32.0,0.0
2021-05-07 15:00:00,2021-05-07 16:00:00,34.33,51.0,1.77,9.97,5.73,11.87,9.85,0.27,27.27,0.1,0.28,0.23,,,31.05,13.5,1.23,116.75,160.25,32.05,0.0
2021-05-07 16:00:00,2021-05-07 17:00:00,30.0,48.33,3.3,9.13,6.57,10.6,22.2,0.29,28.43,0.0,0.27,0.17,,,29.33,14.0,1.13,132.67,111.33,31.87,0.0
2021-05-07 17:00:00,2021-05-07 18:00:00,28.67,45.0,3.87,17.1,11.27,9.47,151.23,0.24,27.53,0.0,0.33,0.23,,,29.17,14.67,1.0,151.67,77.0,31.63,0.0
2021-05-07 18:00:00,2021-05-07 19:00:00,30.0,49.0,1.9,15.0,8.6,12.5,152.8,0.33,27.3,0.1,0.5,0.2,,,29.1,22.0,0.6,75.0,25.0,30.8,0.0
2021-05-07 19:00:00,2021-05-07 20:00:00,23.0,41.0,3.3,24.1,14.5,12.2,155.5,0.41,22.5,0.1,0.8,0.3,,,29.5,26.0,0.6,65.0,10.0,29.3,0.0
2021-05-07 20:00:00,2021-05-07 21:00:00,31.75,47.5,3.0,32.02,18.48,14.88,155.3,0.51,16.25,0.15,1.15,0.4,,,29.85,29.75,0.33,94.75,10.0,28.35,0.0
2021-05-07 21:00:00,2021-05-07 22:00:00,28.0,43.0,2.8,38.8,21.9,14.7,13.6,0.47,9.9,0.2,1.2,2.8,,,30.6,36.0,0.3,237.0,10.0,27.0,0.0
2021-05-07 22:00:00,2021-05-07 23:00:00,28.33,43.67,2.83,35.93,20.4,15.83,13.53,0.62,10.17,0.27,2.1,2.97,,,29.97,37.67,0.5,202.33,10.0,26.6,0.0
2021-05-07 23:00:00,2021-05-08 00:00:00,32.0,44.33,2.3,27.13,14.17,14.07,13.87,0.41,14.9,0.2,1.43,1.9,,,29.67,37.33,0.3,128.0,10.0,26.7,0.0
2021-05-08 00:00:00,2021-05-08 01:00:00,30.0,43.0,3.1,35.07,20.17,15.4,17.8,0.45,10.9,0.13,1.33,2.6,,,29.77,41.67,0.3,164.33,10.0,26.2,0.0
2021-05-08 01:00:00,2021-05-08 02:00:00,29.0,42.0,2.73,27.83,16.03,17.4,25.7,0.45,11.63,0.37,6.93,13.97,,,29.57,44.33,0.3,176.0,10.0,25.67,0.0
2021-05-08 02:00:00,2021-05-08 03:00:00,27.25,39.75,2.55,26.6,15.22,16.95,28.47,0.49,13.93,0.22,3.75,5.8,,,29.05,45.25,0.3,181.0,10.0,25.5,0.0
2021-05-08 03:00:00,2021-05-08 04:00:00,31.0,44.75,1.8,42.15,21.18,19.38,25.5,0.57,6.05,0.28,2.75,3.77,,,29.12,50.25,0.3,157.0,10.0,24.98,0.0
2021-05-08 04:00:00,2021-05-08 05:00:00,38.0,58.0,0.8,41.63,19.83,19.7,25.37,0.51,6.23,0.23,2.2,2.57,,,29.27,53.67,0.3,234.0,10.0,24.4,0.0
2021-05-08 05:00:00,2021-05-08 06:00:00,34.0,50.0,3.6,47.5,25.4,20.8,25.5,0.55,3.2,0.25,3.8,6.2,,,29.7,57.5,0.3,182.0,10.5,24.1,0.0
2021-05-08 06:00:00,2021-05-08 07:00:00,34.0,52.75,3.2,31.75,18.52,22.35,21.9,0.55,4.9,0.3,3.1,3.78,,,30.45,59.0,0.3,155.5,22.25,24.0,0.0
2021-05-08 07:00:00,2021-05-08 08:00:00,41.33,56.0,2.4,38.23,21.23,24.73,126.35,0.87,12.5,0.4,4.1,6.9,,,30.2,43.33,0.57,63.33,41.33,26.37,0.0
2021-05-08 08:00:00,2021-05-08 09:00:00,44.0,58.0,2.95,23.8,14.05,22.15,105.75,0.46,19.5,0.4,5.2,11.8,,,29.9,37.0,0.6,68.5,50.5,27.65,0.0
2021-05-08 09:00:00,2021-05-08 10:00:00,27.0,37.0,2.35,15.85,9.35,20.35,27.6,,26.9,0.15,2.85,7.5,,,29.4,29.0,0.75,73.0,174.5,29.65,0.0
2021-05-08 10:00:00,2021-05-08 11:00:00,30.0,37.0,2.9,11.9,7.7,19.9,,,30.7,0.1,1.5,2.1,,,29.2,24.0,0.6,106.0,225.0,31.1,0.0
2021-05-08 11:00:00,2021-05-08 12:00:00,29.0,38.0,3.6,11.7,8.2,18.7,37.7,0.38,30.93,0.13,3.47,3.07,,,28.7,19.0,0.77,176.33,243.67,31.9,0.0
2021-05-08 12:00:00,2021-05-08 13:00:00,27.0,40.0,2.8,11.35,7.3,15.15,25.85,0.3,29.8,0.1,2.1,2.3,,,28.55,15.5,0.85,97.0,269.5,32.4,0.0
2021-05-08 13:00:00,2021-05-08 14:00:00,17.0,38.0,3.35,11.55,7.85,14.7,16.05,0.23,30.15,0.1,1.85,1.7,,,29.15,16.0,0.8,165.0,77.0,31.9,0.0
2021-05-08 14:00:00,2021-05-08 15:00:00,20.67,30.33,2.97,12.03,7.8,16.1,10.95,0.38,26.9,0.1,1.4,1.2,,,29.3,27.0,1.63,70.67,230.67,29.83,0.0
2021-05-08 15:00:00,2021-05-08 16:00:00,21.5,30.0,2.35,13.05,7.85,14.95,13.25,0.35,27.4,0.1,1.45,1.1,,,28.9,19.5,1.3,74.0,191.0,31.5,0.0
2021-05-08 16:00:00,2021-05-08 17:00:00,20.0,37.0,2.2,14.4,8.4,14.3,14.45,0.34,29.85,0.1,1.3,0.9,,,29.15,21.5,0.65,100.0,33.5,30.7,0.0
2021-05-08 17:00:00,2021-05-08 18:00:00,35.5,56.5,3.2,29.45,13.9,15.75,23.45,0.45,22.5,0.15,3.15,7.15,,,29.6,25.0,0.3,204.0,16.5,29.95,0.0
