From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-04-27 03:00:00,2021-04-27 04:00:00,282.5,484.5,192.43,84.92,202.47,35.07,41.85,2.0,3.4,5.7,58.8,,34.05,0.28,254.35,4.1,981.4,26.45,0.0
2021-04-27 04:00:00,2021-04-27 05:00:00,323.0,532.5,97.78,73.4,118.65,40.12,53.53,1.72,3.75,5.45,55.55,,30.6,0.3,290.23,4.12,981.62,26.8,0.0
2021-04-27 05:00:00,2021-04-27 06:00:00,316.75,491.25,97.28,66.7,114.62,36.05,48.8,1.65,3.83,5.15,52.52,,32.05,0.3,166.45,4.92,982.15,25.78,0.0
2021-04-27 06:00:00,2021-04-27 07:00:00,277.75,447.5,79.05,68.05,100.6,32.2,36.67,1.43,3.75,4.93,52.2,,29.0,0.25,153.45,19.57,982.88,26.65,0.0
2021-04-27 07:00:00,2021-04-27 08:00:00,232.0,433.75,50.05,86.2,86.6,34.33,49.72,1.33,11.32,4.9,53.55,,26.17,0.3,177.78,45.33,983.52,29.05,0.0
2021-04-27 08:00:00,2021-04-27 09:00:00,287.25,518.0,21.45,91.88,66.42,38.4,89.35,1.32,47.1,5.07,51.5,,20.5,0.22,224.72,87.68,984.08,32.62,0.0
2021-04-27 09:00:00,2021-04-27 10:00:00,271.75,437.5,4.58,70.35,41.17,33.3,41.62,0.72,101.57,4.7,42.85,,16.18,0.25,324.88,143.62,984.38,35.85,0.0
2021-04-27 10:00:00,2021-04-27 11:00:00,120.75,223.5,0.73,51.38,27.67,27.15,23.38,0.4,133.55,3.62,34.77,,12.73,0.28,337.3,111.08,984.33,37.75,0.0
2021-04-27 11:00:00,2021-04-27 12:00:00,82.25,183.75,1.05,47.1,25.88,25.6,31.35,0.2,129.83,3.05,29.23,,9.95,0.17,304.25,124.0,983.85,39.85,0.0
2021-04-27 12:00:00,2021-04-27 13:00:00,73.0,220.5,1.4,36.6,19.62,20.62,27.3,0.1,127.17,2.27,22.82,,8.2,0.35,333.62,225.4,983.37,41.12,0.0
2021-04-27 13:00:00,2021-04-27 14:00:00,59.75,217.5,1.55,27.4,15.88,20.1,21.33,0.47,120.53,1.88,19.32,,7.18,0.4,334.9,418.65,982.62,42.02,0.0
2021-04-27 14:00:00,2021-04-27 15:00:00,57.25,222.0,1.17,29.4,16.28,19.9,19.27,0.43,113.2,1.55,16.45,,6.58,0.45,339.07,492.4,981.82,42.52,0.0
2021-04-27 15:00:00,2021-04-27 16:00:00,60.5,215.0,0.6,29.72,14.95,20.22,19.55,0.4,117.53,1.28,13.7,,7.03,0.42,342.2,350.0,981.25,42.5,0.0
2021-04-27 16:00:00,2021-04-27 17:00:00,55.5,192.0,0.57,31.7,17.12,21.25,17.05,0.4,107.25,1.15,13.8,,7.22,0.43,347.38,185.12,980.8,41.35,0.0
2021-04-27 17:00:00,2021-04-27 18:00:00,49.5,188.5,1.5,41.35,23.25,24.12,16.88,0.53,102.92,1.12,14.97,,9.7,0.33,344.38,54.65,980.75,39.35,0.0
2021-04-27 18:00:00,2021-04-27 19:00:00,64.75,204.25,3.22,94.97,53.1,22.32,19.73,0.9,37.77,1.43,21.45,,12.68,0.3,331.07,14.18,981.05,37.05,0.0
2021-04-27 19:00:00,2021-04-27 20:00:00,73.25,238.25,47.6,116.55,100.67,25.7,19.27,1.57,6.33,2.2,30.52,,16.93,0.3,308.15,4.12,981.58,33.9,0.0
2021-04-27 20:00:00,2021-04-27 21:00:00,89.0,285.0,112.95,114.2,152.85,26.1,22.95,2.48,3.1,3.2,41.27,,22.38,0.3,307.88,4.12,982.23,32.0,0.0
2021-04-27 21:00:00,2021-04-27 22:00:00,113.25,356.25,197.05,113.9,221.35,29.6,25.62,3.05,3.6,4.47,53.87,,25.08,0.3,306.95,4.12,982.7,31.28,0.0
2021-04-27 22:00:00,2021-04-27 23:00:00,127.5,371.0,142.47,100.4,170.05,24.65,26.35,2.17,3.6,4.9,66.65,,22.83,0.3,306.7,4.1,983.0,30.88,0.0
2021-04-27 23:00:00,2021-04-28 00:00:00,123.25,316.75,280.53,98.33,281.88,37.05,27.58,3.78,5.45,5.2,64.22,,31.8,0.3,309.88,4.1,983.3,30.22,0.0
2021-04-28 00:00:00,2021-04-28 01:00:00,151.25,400.25,218.0,91.35,226.03,32.95,23.73,3.63,5.22,6.6,73.6,,32.55,0.3,298.02,4.12,983.1,29.8,0.0
2021-04-28 01:00:00,2021-04-28 02:00:00,148.75,364.0,98.95,84.22,125.45,40.78,26.75,1.62,7.1,6.65,72.07,,26.02,0.28,295.2,4.1,982.72,30.1,0.0
2021-04-28 02:00:00,2021-04-28 03:00:00,162.25,339.5,70.5,72.8,96.1,33.0,68.5,1.2,3.75,6.0,65.2,,23.3,0.17,264.43,4.1,982.55,30.62,0.0
2021-04-28 03:00:00,2021-04-28 04:00:00,247.5,449.5,77.3,72.15,101.55,38.38,57.5,1.22,3.87,5.55,59.05,,26.93,0.28,183.62,4.1,982.35,28.98,0.0
2021-04-28 04:00:00,2021-04-28 05:00:00,305.25,500.5,80.67,66.65,101.08,39.7,57.12,1.3,4.17,5.25,55.13,,29.08,0.3,176.73,4.12,982.52,27.95,0.0
2021-04-28 05:00:00,2021-04-28 06:00:00,347.75,549.75,93.08,63.77,109.75,39.2,59.75,1.38,4.83,4.97,52.33,,29.6,0.3,168.02,4.88,982.88,27.57,0.0
2021-04-28 06:00:00,2021-04-28 07:00:00,372.25,580.25,97.0,67.95,115.05,37.77,50.2,1.63,4.78,4.93,51.23,,31.1,0.25,149.88,19.52,983.7,27.82,0.0
2021-04-28 07:00:00,2021-04-28 08:00:00,361.75,592.75,44.5,80.7,79.2,38.58,61.03,1.48,11.38,4.95,49.55,,23.98,0.15,235.5,46.1,984.7,30.65,0.0
2021-04-28 08:00:00,2021-04-28 09:00:00,330.25,572.75,18.9,96.7,66.8,37.27,59.95,1.32,40.12,4.9,45.92,,20.48,0.2,225.88,85.28,985.3,32.92,0.0
2021-04-28 09:00:00,2021-04-28 10:00:00,260.5,478.25,5.97,82.88,47.7,34.75,47.08,0.97,95.6,4.7,43.15,,16.05,0.28,326.12,138.1,985.7,36.35,0.0
2021-04-28 10:00:00,2021-04-28 11:00:00,183.5,350.75,1.3,61.9,34.1,32.43,49.35,0.75,134.18,4.17,36.4,,13.62,0.28,328.77,118.4,985.58,38.6,0.0
2021-04-28 11:00:00,2021-04-28 12:00:00,140.0,298.0,2.03,52.0,28.67,28.7,32.88,0.45,137.65,3.55,30.75,,10.97,0.28,331.08,130.38,985.17,40.48,0.0
2021-04-28 12:00:00,2021-04-28 13:00:00,89.25,296.25,1.2,38.85,21.57,22.4,22.87,0.2,113.93,2.68,24.4,,8.9,0.22,320.2,220.85,984.42,42.2,0.0
2021-04-28 13:00:00,2021-04-28 14:00:00,69.75,282.5,1.5,30.7,16.85,20.8,22.15,0.45,118.78,2.1,19.27,,8.5,0.22,320.95,431.15,983.53,43.5,0.0
2021-04-28 14:00:00,2021-04-28 15:00:00,61.75,231.25,0.1,29.92,15.03,19.7,19.17,0.38,104.3,1.75,17.27,,7.3,0.35,334.85,447.58,982.62,43.5,0.0
2021-04-28 15:00:00,2021-04-28 16:00:00,56.75,226.25,0.6,31.05,16.5,19.8,17.52,0.3,91.0,1.4,15.38,,6.22,0.3,325.58,348.53,981.75,43.5,0.0
2021-04-28 16:00:00,2021-04-28 17:00:00,50.75,198.75,1.4,36.08,19.43,21.68,15.65,0.3,87.2,1.2,14.33,,6.85,0.38,337.62,176.65,981.05,42.27,0.0
2021-04-28 17:00:00,2021-04-28 18:00:00,44.5,194.75,1.45,51.88,28.82,24.47,12.15,0.45,61.53,1.18,16.15,,8.45,0.3,316.07,54.4,980.55,40.3,0.0
2021-04-28 18:00:00,2021-04-28 19:00:00,47.5,192.5,7.42,84.75,51.12,24.15,12.47,0.7,22.65,1.42,21.85,,12.02,0.3,302.45,13.88,980.83,37.42,0.0
2021-04-28 19:00:00,2021-04-28 20:00:00,56.0,197.0,16.68,96.72,65.03,27.05,14.22,1.22,6.17,2.15,29.6,,14.57,0.25,251.88,4.15,981.38,35.42,0.0
2021-04-28 20:00:00,2021-04-28 21:00:00,73.25,234.75,16.38,95.62,64.17,25.57,20.62,1.18,3.25,3.5,35.3,,13.7,0.28,339.88,4.1,982.15,35.3,0.0
2021-04-28 21:00:00,2021-04-28 22:00:00,95.25,280.75,78.12,95.48,114.38,25.05,24.6,1.75,4.28,3.15,36.6,,17.85,0.27,313.12,4.1,982.83,33.55,0.0
2021-04-28 22:00:00,2021-04-28 23:00:00,114.0,314.0,25.7,91.9,69.85,27.73,24.78,1.45,5.53,3.58,43.47,,15.72,0.3,339.05,4.07,983.27,34.15,0.0
2021-04-28 23:00:00,2021-04-29 00:00:00,122.0,303.25,39.17,89.0,79.58,28.62,25.23,1.33,4.85,3.3,41.1,,16.12,0.3,327.9,4.1,983.1,33.5,0.0
2021-04-29 00:00:00,2021-04-29 01:00:00,145.75,334.75,45.35,84.3,81.72,28.67,23.5,1.3,4.95,3.38,41.3,,19.67,0.3,319.98,4.1,982.95,31.95,0.0
2021-04-29 01:00:00,2021-04-29 02:00:00,145.5,313.0,36.52,77.42,71.0,37.05,19.43,1.12,6.5,3.5,43.02,,19.93,0.3,317.93,4.12,982.58,31.7,0.0
2021-04-29 02:00:00,2021-04-29 03:00:00,151.0,329.75,25.6,77.8,62.2,25.2,23.9,1.1,3.5,3.7,42.45,,20.15,0.3,331.45,4.12,982.35,31.6,0.0
2021-04-29 03:00:00,2021-04-29 04:00:00,167.0,359.5,57.98,79.95,89.65,31.58,24.5,1.22,3.88,3.92,43.48,,23.25,0.3,309.48,4.07,982.38,30.6,0.0
2021-04-29 04:00:00,2021-04-29 05:00:00,186.25,389.25,63.35,66.55,86.82,30.23,30.05,1.32,3.43,3.97,44.03,,26.4,0.25,244.92,4.1,982.5,29.58,0.0
2021-04-29 05:00:00,2021-04-29 06:00:00,228.5,443.75,47.67,61.1,71.4,35.08,43.77,1.32,3.62,3.88,41.9,,24.52,0.25,265.7,4.9,983.25,29.6,0.0
2021-04-29 06:00:00,2021-04-29 07:00:00,299.25,529.75,59.97,64.0,82.9,35.4,52.13,1.5,4.72,3.85,40.9,,25.8,0.3,275.9,20.93,983.9,29.68,0.0
2021-04-29 07:00:00,2021-04-29 08:00:00,330.25,588.5,36.0,80.75,72.35,40.15,67.17,1.52,12.9,4.03,40.3,,23.8,0.27,217.17,51.0,984.5,31.4,0.0
2021-04-29 08:00:00,2021-04-29 09:00:00,321.75,594.75,10.3,82.1,52.05,36.65,59.58,1.23,44.42,4.12,37.08,,19.8,0.3,326.25,83.22,985.15,33.33,0.0
2021-04-29 09:00:00,2021-04-29 10:00:00,257.0,466.0,2.2,74.1,41.3,36.23,54.77,1.08,93.2,4.53,30.95,,16.73,0.25,326.5,143.03,985.6,35.95,0.0
2021-04-29 10:00:00,2021-04-29 11:00:00,213.0,392.25,1.18,60.17,32.98,33.42,37.17,0.95,140.98,4.0,26.85,,14.43,0.28,330.55,115.17,985.68,38.25,0.0
2021-04-29 11:00:00,2021-04-29 12:00:00,152.5,297.75,4.0,43.0,23.25,29.6,23.9,0.62,150.32,3.3,24.7,,12.07,0.32,341.05,124.17,985.27,40.02,0.0
2021-04-29 12:00:00,2021-04-29 13:00:00,94.0,215.75,1.4,33.77,18.1,24.6,23.0,0.47,145.9,2.47,21.25,,11.32,0.35,260.27,218.75,984.65,41.32,0.0
2021-04-29 13:00:00,2021-04-29 14:00:00,82.5,205.75,0.97,29.18,15.98,22.62,24.1,0.47,134.28,2.0,17.9,,9.9,0.45,345.7,381.3,983.6,42.3,0.0
2021-04-29 14:00:00,2021-04-29 15:00:00,70.25,202.25,0.8,26.55,14.0,20.62,19.43,0.38,109.65,1.62,14.97,,8.48,0.45,263.12,454.45,982.4,43.0,0.0
2021-04-29 15:00:00,2021-04-29 16:00:00,56.25,189.75,1.33,29.02,16.3,20.4,17.1,0.3,95.85,1.2,13.28,,8.1,0.4,341.82,315.9,981.27,42.95,0.0
2021-04-29 16:00:00,2021-04-29 17:00:00,55.75,173.0,1.33,29.17,16.05,21.52,16.4,0.3,93.15,1.05,12.55,,8.43,0.3,347.15,153.15,980.48,41.88,0.0
2021-04-29 17:00:00,2021-04-29 18:00:00,55.75,190.0,0.75,30.3,16.7,25.5,17.23,0.4,105.85,1.07,16.03,,11.6,0.38,182.85,40.88,980.38,39.2,0.0
2021-04-29 18:00:00,2021-04-29 19:00:00,67.25,288.75,0.83,41.48,22.57,26.3,17.23,0.5,76.32,1.45,20.85,,12.15,0.35,346.82,9.75,981.23,37.8,0.0
2021-04-29 19:00:00,2021-04-29 20:00:00,73.5,408.0,,37.52,19.6,26.12,16.68,0.5,63.6,1.4,18.2,,13.45,0.68,353.82,4.12,982.02,36.1,0.0
2021-04-29 20:00:00,2021-04-29 21:00:00,84.0,593.0,0.95,31.95,17.0,25.05,16.8,0.5,54.58,1.3,14.78,,19.45,0.4,269.0,4.1,982.2,31.8,0.0
2021-04-29 21:00:00,2021-04-29 22:00:00,66.5,358.0,6.83,47.18,28.98,23.45,18.93,0.68,33.02,1.38,17.07,,17.73,0.25,127.93,4.1,982.5,33.22,0.0
2021-04-29 22:00:00,2021-04-29 23:00:00,68.0,254.0,8.97,60.95,39.85,25.42,21.45,0.78,12.4,1.6,23.85,,18.8,0.28,115.3,4.1,982.92,32.9,0.0
2021-04-29 23:00:00,2021-04-30 00:00:00,69.5,248.75,3.17,54.73,31.72,26.6,20.77,0.7,14.18,1.65,29.23,,21.27,0.3,67.33,4.1,982.88,31.8,0.0
2021-04-30 00:00:00,2021-04-30 01:00:00,75.75,262.0,5.72,58.9,36.0,28.82,21.6,0.7,12.77,1.75,32.48,,23.3,0.28,94.78,4.1,982.5,30.95,0.0
2021-04-30 01:00:00,2021-04-30 02:00:00,81.0,299.0,31.62,58.5,56.98,33.05,19.75,0.77,9.0,1.92,34.23,,27.6,0.3,168.8,4.12,982.2,29.35,0.0
2021-04-30 02:00:00,2021-04-30 03:00:00,83.75,310.0,16.3,58.7,44.6,25.8,21.3,0.8,9.15,2.2,37.5,,25.85,0.2,282.7,4.1,982.0,30.07,0.0
2021-04-30 03:00:00,2021-04-30 04:00:00,91.25,301.0,22.35,55.2,47.73,28.93,21.07,0.8,7.88,2.23,34.08,,26.65,0.25,221.62,4.12,981.9,29.65,0.0
2021-04-30 04:00:00,2021-04-30 05:00:00,92.25,284.75,22.4,57.3,48.78,30.32,22.55,0.8,3.45,2.25,33.67,,28.3,0.25,290.23,4.1,982.3,28.88,0.0
2021-04-30 05:00:00,2021-04-30 06:00:00,103.0,290.0,60.7,61.83,82.12,26.95,25.38,1.05,5.08,2.32,33.77,,31.48,0.3,334.6,4.97,982.97,28.23,0.0
2021-04-30 06:00:00,2021-04-30 07:00:00,105.75,299.0,132.65,60.47,140.3,32.7,23.87,1.4,5.3,2.7,39.55,,35.25,0.28,219.03,23.8,983.7,28.17,0.0
2021-04-30 07:00:00,2021-04-30 08:00:00,108.5,351.5,82.65,79.43,109.75,34.17,25.3,1.33,9.05,3.33,44.68,,29.27,0.25,168.9,56.53,984.52,31.12,0.0
2021-04-30 08:00:00,2021-04-30 09:00:00,142.0,453.5,22.93,75.53,58.92,38.08,52.42,1.15,38.43,3.77,54.22,,28.27,0.2,135.07,80.68,985.05,31.5,0.0
2021-04-30 09:00:00,2021-04-30 10:00:00,185.25,484.0,7.92,60.55,38.57,40.1,36.83,0.78,66.38,4.33,52.4,,22.45,0.18,126.1,133.55,985.3,33.62,0.0
2021-04-30 10:00:00,2021-04-30 11:00:00,101.75,337.25,0.9,45.38,24.38,39.88,30.62,0.67,98.62,3.58,39.9,,18.35,0.17,40.98,117.03,985.12,35.88,0.0
2021-04-30 11:00:00,2021-04-30 12:00:00,79.0,310.75,0.8,33.4,17.72,38.45,22.0,0.45,107.38,3.67,35.08,,15.28,0.35,108.6,124.25,984.83,37.05,0.0
2021-04-30 12:00:00,2021-04-30 13:00:00,66.0,303.75,0.98,23.15,13.12,33.6,18.0,0.4,108.25,2.95,28.47,,14.15,0.33,101.55,220.1,984.32,38.35,0.0
2021-04-30 13:00:00,2021-04-30 14:00:00,62.5,273.5,1.95,21.98,12.45,30.53,21.0,0.4,113.25,2.2,22.48,,13.2,0.32,263.65,392.65,983.6,39.65,0.0
2021-04-30 14:00:00,2021-04-30 15:00:00,62.5,238.0,,23.67,11.55,29.48,21.77,0.4,121.7,2.05,18.35,,12.9,0.33,352.95,451.48,982.7,40.5,0.0
2021-04-30 15:00:00,2021-04-30 16:00:00,64.0,234.25,0.5,19.77,10.35,28.95,21.9,0.4,126.25,1.75,15.88,,12.73,0.27,98.45,321.38,981.8,40.6,0.0
2021-04-30 16:00:00,2021-04-30 17:00:00,56.5,227.0,0.7,21.35,11.28,29.05,22.12,0.4,127.83,1.65,14.33,,13.18,0.28,15.07,162.5,980.87,39.95,0.0
2021-04-30 17:00:00,2021-04-30 18:00:00,60.25,211.0,0.6,26.7,14.0,31.77,20.48,0.43,119.98,1.6,13.88,,15.35,0.3,238.35,54.55,980.43,38.38,0.0
2021-04-30 18:00:00,2021-04-30 19:00:00,60.5,209.75,3.35,67.62,38.83,30.38,19.87,0.57,66.03,2.08,18.17,,18.7,0.28,293.2,10.07,980.67,35.85,0.0
2021-04-30 19:00:00,2021-04-30 20:00:00,76.0,242.0,63.92,114.45,112.78,35.33,22.05,1.7,7.37,2.0,23.52,,23.23,0.3,230.15,4.15,981.1,34.05,0.0
2021-04-30 20:00:00,2021-04-30 21:00:00,103.25,339.25,16.18,87.52,59.77,31.87,22.93,1.25,16.18,2.9,34.18,,20.0,0.3,312.17,4.12,981.92,34.27,0.0
2021-04-30 21:00:00,2021-04-30 22:00:00,115.25,385.75,16.22,81.95,56.83,29.88,24.4,1.35,11.62,2.67,31.75,,21.05,0.25,270.2,4.1,982.6,33.23,0.0
2021-04-30 22:00:00,2021-04-30 23:00:00,122.5,418.75,6.38,56.85,35.5,28.4,23.82,1.07,31.12,2.67,30.88,,19.55,0.25,277.65,4.1,983.55,33.65,0.0
2021-04-30 23:00:00,2021-05-01 00:00:00,113.75,506.5,1.92,38.17,21.83,29.27,22.27,0.73,50.15,2.17,24.72,,20.93,0.23,292.75,4.07,983.95,32.85,0.0
2021-05-01 00:00:00,2021-05-01 01:00:00,74.25,352.0,0.6,34.6,18.55,29.4,17.93,0.6,55.1,1.75,20.25,,22.05,0.15,259.75,4.1,983.12,32.27,0.0
2021-05-01 01:00:00,2021-05-01 02:00:00,46.5,161.25,0.8,38.2,20.5,32.83,12.52,0.4,44.1,1.5,19.25,,22.6,0.28,250.45,4.15,982.7,31.75,0.0
2021-05-01 02:00:00,2021-05-01 03:00:00,44.0,134.5,2.1,39.1,22.6,24.5,22.3,0.4,40.38,1.47,18.98,,23.28,0.27,29.57,4.12,982.1,31.77,0.0
2021-05-01 03:00:00,2021-05-01 04:00:00,57.25,207.5,2.2,38.65,21.23,28.28,23.35,0.45,35.92,1.73,26.83,,26.8,0.28,207.38,4.1,982.53,30.77,0.0
2021-05-01 04:00:00,2021-05-01 05:00:00,82.0,373.75,2.4,39.08,22.72,30.55,22.5,0.53,24.9,1.98,25.15,,27.12,0.3,206.05,4.1,982.88,30.33,0.0
2021-05-01 05:00:00,2021-05-01 06:00:00,91.0,354.5,1.57,39.45,21.9,30.85,24.0,0.55,23.27,2.08,25.53,,29.38,0.22,143.4,4.8,982.92,29.58,0.0
2021-05-01 06:00:00,2021-05-01 07:00:00,95.75,333.25,1.57,35.05,19.92,32.3,25.17,0.57,23.95,2.25,25.93,,32.75,0.2,103.67,19.6,983.58,29.02,0.0
2021-05-01 07:00:00,2021-05-01 08:00:00,110.75,349.75,2.4,40.75,23.1,34.32,30.5,0.75,28.15,2.48,27.82,,31.47,0.2,153.82,47.83,984.1,30.2,0.0
2021-05-01 08:00:00,2021-05-01 09:00:00,103.5,313.25,1.58,41.27,23.23,32.65,22.07,0.7,51.8,2.2,28.5,,24.23,0.17,170.2,86.17,984.4,33.02,0.0
2021-05-01 09:00:00,2021-05-01 10:00:00,73.0,242.0,0.53,34.48,18.65,34.98,19.55,0.7,76.97,2.15,24.55,,20.75,0.18,133.0,133.97,984.9,35.17,0.0
2021-05-01 10:00:00,2021-05-01 11:00:00,73.0,211.75,1.7,28.05,14.45,37.4,19.2,0.6,95.75,2.2,22.6,,19.05,0.17,135.85,110.67,984.67,36.75,0.0
2021-05-01 11:00:00,2021-05-01 12:00:00,82.0,185.5,2.2,24.4,14.83,37.08,14.47,0.53,104.1,1.83,18.4,,14.65,0.17,154.8,128.67,984.3,38.48,0.0
2021-05-01 12:00:00,2021-05-01 13:00:00,54.25,133.25,1.55,21.9,12.03,33.1,12.07,0.5,106.38,1.55,14.75,,12.62,0.17,142.28,197.78,983.65,39.92,0.0
2021-05-01 13:00:00,2021-05-01 14:00:00,50.5,121.25,0.9,19.5,10.5,29.12,12.93,0.4,112.32,1.12,13.1,,11.15,0.17,106.62,402.43,982.58,41.02,0.0
2021-05-01 14:00:00,2021-05-01 15:00:00,46.25,112.0,0.63,17.35,9.55,27.7,13.82,0.4,118.67,1.12,10.9,,10.95,0.2,85.47,454.65,981.72,41.67,0.0
2021-05-01 15:00:00,2021-05-01 16:00:00,49.0,126.0,0.8,18.55,9.7,27.95,15.65,0.4,124.88,1.02,11.45,,11.82,0.25,110.05,231.62,980.7,40.27,0.0
2021-05-01 16:00:00,2021-05-01 17:00:00,55.0,146.5,,20.55,9.95,27.67,16.8,0.4,132.72,1.1,12.05,,11.95,0.32,262.45,194.88,980.12,40.42,0.0
2021-05-01 17:00:00,2021-05-01 18:00:00,55.0,138.0,1.3,23.77,12.28,30.6,15.1,0.47,129.65,1.1,10.4,,14.28,0.3,179.53,49.2,979.95,38.33,0.0
2021-05-01 18:00:00,2021-05-01 19:00:00,56.5,151.0,2.43,36.8,21.02,30.73,12.47,0.57,103.03,1.18,13.62,,16.8,0.3,63.75,9.15,980.7,36.48,0.0
2021-05-01 19:00:00,2021-05-01 20:00:00,56.25,179.5,1.07,30.75,16.73,28.92,14.3,0.4,66.68,1.18,14.88,,18.23,0.18,255.97,4.15,981.75,34.88,0.0
2021-05-01 20:00:00,2021-05-01 21:00:00,41.75,202.0,1.4,42.17,23.2,27.75,16.57,0.5,43.2,1.18,14.07,,20.0,0.23,312.5,4.1,982.28,33.88,0.0
2021-05-01 21:00:00,2021-05-01 22:00:00,41.75,,2.42,47.02,26.95,24.85,18.5,0.53,25.6,1.2,14.27,,21.68,0.25,290.05,4.1,982.7,32.78,0.0
2021-05-01 22:00:00,2021-05-01 23:00:00,44.0,,5.7,53.27,33.0,24.18,19.25,0.62,17.02,1.27,15.0,,23.92,0.3,218.72,4.1,983.02,31.73,0.0
2021-05-01 23:00:00,2021-05-02 00:00:00,47.0,,2.1,57.8,31.93,26.98,24.6,0.72,10.28,1.6,21.27,,25.68,0.3,51.05,4.1,982.95,31.52,0.0
2021-05-02 00:00:00,2021-05-02 01:00:00,66.25,,2.17,51.65,29.28,28.98,37.8,0.77,19.75,2.08,26.73,,24.18,0.3,5.57,4.07,982.6,31.85,0.0
2021-05-02 01:00:00,2021-05-02 02:00:00,93.75,,4.85,50.25,30.67,36.9,26.95,0.77,21.9,2.42,24.4,,25.43,0.25,244.68,4.1,982.97,31.38,0.0
2021-05-02 02:00:00,2021-05-02 03:00:00,81.75,,6.7,45.3,29.5,25.4,17.8,0.7,18.4,2.42,22.65,,26.12,0.22,224.4,4.12,983.32,31.0,0.0
2021-05-02 03:00:00,2021-05-02 04:00:00,74.25,,12.22,48.3,35.88,28.77,17.32,0.75,11.28,2.45,21.07,,27.95,0.28,197.75,4.15,982.8,30.02,0.0
2021-05-02 04:00:00,2021-05-02 05:00:00,71.0,,18.1,48.5,40.73,30.55,22.43,0.73,7.03,2.25,21.25,,28.55,0.28,190.07,4.12,982.73,29.52,0.0
2021-05-02 05:00:00,2021-05-02 06:00:00,69.0,,27.18,47.4,47.32,27.98,28.27,0.73,8.05,2.1,21.32,,29.52,0.25,213.53,5.2,983.1,29.0,0.0
2021-05-02 06:00:00,2021-05-02 07:00:00,66.0,,14.32,47.17,36.75,29.17,22.67,0.63,8.82,2.4,20.35,,29.07,0.25,210.7,23.7,983.77,29.55,0.0
2021-05-02 07:00:00,2021-05-02 08:00:00,50.5,,12.0,51.3,37.08,29.85,19.15,0.67,15.12,2.08,20.67,,25.85,0.25,209.05,52.38,984.45,32.03,0.0
2021-05-02 08:00:00,2021-05-02 09:00:00,54.5,,5.22,46.4,28.95,31.92,17.6,0.62,47.53,2.1,20.73,,20.35,0.25,293.05,93.03,984.98,35.1,0.0
2021-05-02 09:00:00,2021-05-02 10:00:00,44.0,,1.25,42.2,23.42,34.05,15.65,0.6,81.0,1.85,18.4,,19.88,0.2,163.43,143.82,985.3,36.28,0.0
2021-05-02 10:00:00,2021-05-02 11:00:00,54.0,,1.88,33.45,19.35,37.65,24.85,0.67,94.03,2.1,18.57,,19.88,0.25,173.35,124.15,985.5,36.43,0.0
2021-05-02 11:00:00,2021-05-02 12:00:00,77.25,,0.7,30.25,16.48,36.12,17.32,0.57,91.17,2.33,15.97,,15.95,0.32,216.27,150.55,985.08,37.88,0.0
2021-05-02 12:00:00,2021-05-02 13:00:00,55.75,,2.0,26.73,14.47,34.17,12.7,0.53,84.75,1.85,13.23,,15.77,0.3,222.45,201.48,984.22,38.22,0.0
2021-05-02 13:00:00,2021-05-02 14:00:00,52.0,,1.87,23.77,14.13,29.8,14.27,0.43,84.03,1.67,11.13,,13.3,0.27,227.33,398.37,983.33,40.4,0.0
2021-05-02 14:00:00,2021-05-02 15:00:00,,,,,,,,,,,,,,,,,,,
2021-05-02 15:00:00,2021-05-02 16:00:00,,,,,,,,,,,,,,,,,,,
2021-05-02 16:00:00,2021-05-02 17:00:00,,,,,,,,,,,,,,,,,,,
2021-05-02 17:00:00,2021-05-02 18:00:00,52.0,,1.9,32.2,18.9,,18.1,0.0,,0.35,3.6,,22.67,0.23,227.8,35.93,981.0,34.5,0.0
2021-05-02 18:00:00,2021-05-02 19:00:00,121.0,139.0,1.65,44.38,23.67,28.6,12.63,0.0,,0.95,9.4,,24.02,0.3,185.65,21.73,981.25,33.93,0.0
2021-05-02 19:00:00,2021-05-02 20:00:00,99.75,134.5,2.88,57.4,32.97,28.4,10.55,0.0,,1.22,13.9,,27.35,0.3,186.7,4.17,981.5,32.15,0.0
2021-05-02 20:00:00,2021-05-02 21:00:00,38.75,128.0,24.95,62.1,53.38,25.9,12.38,0.0,,1.57,22.98,,30.38,0.3,186.57,4.12,981.8,31.03,0.0
2021-05-02 21:00:00,2021-05-02 22:00:00,49.0,156.75,43.48,70.78,73.08,28.6,16.68,0.0,,2.12,29.25,,29.12,0.25,280.93,4.1,982.67,31.8,0.0
2021-05-02 22:00:00,2021-05-02 23:00:00,60.75,220.75,11.05,56.25,38.95,,24.3,0.0,,2.1,26.57,,26.08,0.3,257.7,4.1,983.38,31.77,0.0
2021-05-02 23:00:00,2021-05-03 00:00:00,78.0,343.0,9.7,58.75,39.25,24.7,23.1,0.0,,2.0,24.7,,27.1,0.3,175.55,4.1,983.35,31.4,0.0
2021-05-03 00:00:00,2021-05-03 01:00:00,,,,,,,,,,,,,,,,,,,
2021-05-03 01:00:00,2021-05-03 02:00:00,,,,,,,,,,,,,,,,,,,
