From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2023-03-04 11:00:00,2023-03-04 12:00:00,,398.65,26.52,60.61,87.13,89.07,45.23,3.2,26.23,0.59,,,,,56.67,0.64,233.67,102.86,,,31.34,
2023-03-04 12:00:00,2023-03-04 13:00:00,,285.53,18.31,51.33,69.64,93.23,43.99,2.85,36.96,0.59,,,,,49.23,0.51,198.09,,,,33.43,
2023-03-04 13:00:00,2023-03-04 14:00:00,,238.55,12.65,42.8,55.45,95.41,39.38,2.34,48.18,0.59,,,,,45.18,0.57,205.58,,,,34.27,
2023-03-04 14:00:00,2023-03-04 15:00:00,,185.0,3.36,33.08,36.45,56.62,39.52,2.01,49.44,0.59,,0.21,1.41,,42.27,0.48,214.45,79.24,,,34.97,
2023-03-04 15:00:00,2023-03-04 16:00:00,,200.95,2.69,37.06,39.76,57.09,39.68,1.66,51.8,0.59,,0.21,1.41,,50.85,0.7,237.31,79.24,1006.33,,32.71,
2023-03-04 16:00:00,2023-03-04 17:00:00,,214.13,2.24,34.5,36.75,58.06,38.8,1.56,47.67,0.59,,0.21,1.41,,49.98,0.61,246.9,92.04,1011.07,,32.3,
2023-03-04 17:00:00,2023-03-04 18:00:00,,232.72,1.61,34.95,36.57,57.41,37.65,1.41,38.15,0.59,,0.21,1.41,,52.91,0.52,236.77,114.4,1016.06,,31.13,
2023-03-04 18:00:00,2023-03-04 19:00:00,,254.1,3.3,54.22,57.53,53.67,41.77,1.43,22.65,0.59,,0.21,1.41,,61.09,0.48,223.21,81.81,1015.32,,29.34,
2023-03-04 19:00:00,2023-03-04 20:00:00,,222.0,3.88,69.12,73.0,50.63,38.58,1.32,14.3,0.59,,0.21,1.41,,65.84,0.37,196.74,79.24,,,27.99,
2023-03-04 20:00:00,2023-03-04 21:00:00,,228.23,6.55,69.47,76.02,50.04,39.86,1.43,10.64,0.59,,0.21,1.41,,72.75,0.34,141.06,79.24,,,26.93,
2023-03-04 21:00:00,2023-03-04 22:00:00,,256.35,20.88,87.52,108.41,42.83,39.45,1.51,2.27,0.59,,0.21,1.41,,75.66,0.33,103.9,79.24,,,26.1,
2023-03-04 22:00:00,2023-03-04 23:00:00,,301.12,149.42,41.41,190.85,14.57,38.68,1.81,2.27,0.59,,0.21,1.41,,74.51,0.3,99.95,79.24,1022.36,,26.08,
2023-03-04 23:00:00,2023-03-05 00:00:00,,377.35,213.42,30.5,243.93,0.89,41.0,2.48,1.93,0.59,,0.21,1.41,,68.5,0.29,91.0,79.24,,,26.13,
2023-03-05 00:00:00,2023-03-05 01:00:00,,416.87,201.05,21.38,222.44,5.99,41.11,3.07,2.16,0.59,,0.21,1.41,,69.53,0.39,95.95,79.24,,,25.64,
2023-03-05 01:00:00,2023-03-05 02:00:00,,394.42,158.77,32.47,191.23,15.53,41.82,3.25,2.54,0.59,,0.21,1.41,,71.71,0.47,105.61,79.24,,,25.74,
2023-03-05 02:00:00,2023-03-05 03:00:00,,346.07,23.94,48.56,72.5,53.23,43.38,3.3,11.5,0.59,,0.21,1.41,,75.48,0.6,132.69,79.24,,,26.43,
2023-03-05 03:00:00,2023-03-05 04:00:00,,263.68,12.11,36.23,48.35,55.12,40.77,2.89,10.06,0.59,,0.21,1.41,,70.5,0.44,114.22,79.24,,,26.16,
2023-03-05 04:00:00,2023-03-05 05:00:00,,226.71,11.43,42.5,53.92,53.75,42.11,2.53,6.12,0.59,,0.21,1.41,,66.06,0.43,112.92,79.24,,,25.6,
2023-03-05 05:00:00,2023-03-05 06:00:00,,237.65,12.91,56.67,69.58,51.21,39.11,2.38,2.81,0.59,,0.21,1.41,,65.41,0.42,143.76,79.24,,,25.25,
2023-03-05 06:00:00,2023-03-05 07:00:00,,240.73,41.33,54.94,96.28,43.46,40.9,2.32,2.01,0.59,,0.21,1.41,,69.22,0.43,102.83,79.24,1013.65,,24.77,
2023-03-05 07:00:00,2023-03-05 08:00:00,,253.35,28.34,39.47,67.8,50.28,40.48,2.17,2.82,0.59,,0.21,1.41,,78.52,0.45,102.65,85.32,1005.65,,24.68,
2023-03-05 08:00:00,2023-03-05 09:00:00,,271.05,11.0,33.98,44.98,55.22,36.97,2.04,5.36,0.59,,0.21,1.41,,74.85,0.41,112.57,115.72,1006.24,,26.2,
2023-03-05 09:00:00,2023-03-05 10:00:00,,304.44,14.88,64.28,79.15,49.2,39.97,2.1,7.52,0.59,,0.21,1.41,,64.92,0.49,159.77,146.53,1004.03,,28.47,
2023-03-05 10:00:00,2023-03-05 11:00:00,,325.0,8.11,50.43,58.54,53.03,38.36,1.89,18.7,0.59,,0.21,1.41,,43.81,0.66,158.32,166.11,1010.3,,30.88,
2023-03-05 11:00:00,2023-03-05 12:00:00,,325.0,5.97,43.14,49.14,54.82,39.49,1.84,18.16,0.59,,0.21,1.41,,40.58,0.55,171.75,180.47,1003.93,,32.34,
2023-03-05 12:00:00,2023-03-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 13:00:00,2023-03-05 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 14:00:00,2023-03-05 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 15:00:00,2023-03-05 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 16:00:00,2023-03-05 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 17:00:00,2023-03-05 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 18:00:00,2023-03-05 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 19:00:00,2023-03-05 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 20:00:00,2023-03-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 21:00:00,2023-03-05 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:00:00,2023-03-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 23:00:00,2023-03-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 00:00:00,2023-03-06 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 01:00:00,2023-03-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 02:00:00,2023-03-06 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 03:00:00,2023-03-06 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 04:00:00,2023-03-06 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 05:00:00,2023-03-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 06:00:00,2023-03-06 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 07:00:00,2023-03-06 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 08:00:00,2023-03-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 09:00:00,2023-03-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 10:00:00,2023-03-06 11:00:00,,226.67,4.81,40.33,45.14,56.32,39.67,1.37,12.9,0.59,,0.21,1.41,,41.41,0.8,182.81,155.14,1016.71,,29.92,
2023-03-06 11:00:00,2023-03-06 12:00:00,,206.48,5.75,40.45,46.21,55.88,40.05,1.32,13.4,0.59,,0.21,1.41,,38.18,0.78,172.22,115.08,1009.33,,31.76,
2023-03-06 12:00:00,2023-03-06 13:00:00,,196.5,5.4,41.92,47.32,55.22,40.05,1.31,16.84,0.59,,0.21,1.41,,34.23,0.75,146.77,79.24,1004.8,,34.2,
2023-03-06 13:00:00,2023-03-06 14:00:00,,188.42,10.63,43.44,54.08,54.35,45.08,1.21,18.02,0.59,,0.21,1.41,,28.83,0.74,205.73,79.24,1008.27,,36.6,
2023-03-06 14:00:00,2023-03-06 15:00:00,,184.75,14.24,44.75,58.99,54.38,48.83,1.09,18.44,0.59,,0.21,1.41,,27.2,0.73,213.91,79.24,1006.17,,37.53,
2023-03-06 15:00:00,2023-03-06 16:00:00,,182.38,10.08,37.1,47.18,56.86,49.04,0.99,25.88,0.59,,0.21,1.41,,40.53,0.78,231.24,79.24,,,34.26,
2023-03-06 16:00:00,2023-03-06 17:00:00,,193.81,9.72,38.75,48.47,56.3,47.38,1.02,18.64,0.59,,0.21,1.41,,46.91,0.9,220.88,79.24,,,31.79,
2023-03-06 17:00:00,2023-03-06 18:00:00,,207.77,9.79,38.61,48.39,56.02,45.26,1.03,15.6,0.59,,0.21,1.41,,37.29,0.77,163.66,95.75,1032.29,,31.71,
2023-03-06 18:00:00,2023-03-06 19:00:00,,191.8,11.43,47.64,59.05,53.72,42.03,1.09,16.59,0.59,,0.21,1.41,,38.51,1.03,181.38,79.73,1002.44,,30.51,
2023-03-06 19:00:00,2023-03-06 20:00:00,,449.91,7.83,25.74,33.57,57.59,38.63,0.95,24.16,0.59,,0.21,1.41,,56.08,1.74,179.21,79.24,1031.56,,27.28,
2023-03-06 20:00:00,2023-03-06 21:00:00,,435.88,7.4,33.5,40.91,56.66,39.52,0.97,19.34,0.59,,0.21,1.41,,49.83,1.17,141.71,79.24,1010.12,,26.8,
2023-03-06 21:00:00,2023-03-06 22:00:00,,202.22,9.29,53.76,63.05,52.76,41.81,1.0,16.93,0.59,,0.21,1.41,,49.33,0.99,119.18,79.24,1009.78,,26.46,
2023-03-06 22:00:00,2023-03-06 23:00:00,,162.05,9.27,45.41,54.68,54.43,39.47,1.06,19.52,0.59,,0.21,1.41,,48.25,1.32,126.06,79.24,1003.63,,26.46,
2023-03-06 23:00:00,2023-03-07 00:00:00,,172.13,12.61,57.95,70.56,51.0,39.21,1.05,17.95,0.59,,0.21,1.41,,46.99,1.13,109.98,79.24,1003.84,,26.6,
2023-03-07 00:00:00,2023-03-07 01:00:00,,150.6,11.71,58.04,69.75,50.82,39.08,1.14,15.0,0.59,,0.21,1.41,,47.57,0.73,114.4,79.24,1007.86,,26.36,
2023-03-07 01:00:00,2023-03-07 02:00:00,,124.27,12.18,52.11,64.29,53.1,42.5,1.16,17.16,0.59,,0.21,1.41,,46.65,0.78,117.03,79.24,1023.82,,26.45,
2023-03-07 02:00:00,2023-03-07 03:00:00,,115.52,1.84,17.96,19.79,60.51,39.24,1.19,20.33,0.59,,0.21,1.41,,47.7,1.21,113.97,79.24,1008.79,,26.18,
2023-03-07 03:00:00,2023-03-07 04:00:00,,121.77,1.7,16.6,18.31,60.67,38.74,1.13,19.08,0.59,,0.21,1.41,,51.94,1.16,126.05,79.24,1004.4,,25.34,
2023-03-07 04:00:00,2023-03-07 05:00:00,,123.0,1.98,15.6,17.58,61.41,42.23,0.99,20.38,0.59,,0.21,1.41,,53.92,0.93,159.82,79.24,1003.6,,24.83,
2023-03-07 05:00:00,2023-03-07 06:00:00,,93.6,1.57,20.47,22.05,60.18,38.45,0.94,17.74,0.59,,0.21,1.41,,53.7,0.63,120.52,79.24,1003.93,,24.83,
2023-03-07 06:00:00,2023-03-07 07:00:00,,75.48,2.75,22.41,25.16,59.89,41.85,0.9,18.04,0.59,,0.21,1.41,,53.24,0.65,111.49,79.24,1005.79,,24.87,
2023-03-07 07:00:00,2023-03-07 08:00:00,,79.38,3.93,29.77,33.71,58.04,38.48,0.87,17.04,0.59,,0.21,1.41,,50.96,0.81,127.46,85.12,1006.41,,25.61,
2023-03-07 08:00:00,2023-03-07 09:00:00,,98.47,3.0,20.08,23.09,59.94,41.41,1.0,19.44,0.59,,0.21,1.41,,56.86,0.88,141.86,113.15,1003.92,,25.3,
2023-03-07 09:00:00,2023-03-07 10:00:00,,108.72,3.15,23.76,26.91,59.52,37.75,0.99,15.97,0.59,,0.21,1.41,,60.61,0.71,138.0,97.59,1004.81,,24.72,
2023-03-07 10:00:00,2023-03-07 11:00:00,,109.25,9.2,46.81,56.02,54.2,40.98,1.01,7.71,0.59,,0.21,1.41,,61.51,0.71,137.41,151.88,1006.51,,25.23,
2023-03-07 11:00:00,2023-03-07 12:00:00,,123.28,6.24,37.8,44.04,56.17,38.84,0.95,15.7,0.59,,0.21,1.41,,47.43,0.72,171.66,212.14,1036.1,,29.41,
2023-03-07 12:00:00,2023-03-07 13:00:00,,115.5,3.04,27.26,30.3,58.8,40.34,0.92,17.57,0.59,,0.21,1.41,,36.83,0.66,186.7,79.24,1025.73,,32.29,
2023-03-07 13:00:00,2023-03-07 14:00:00,,94.09,1.92,25.12,27.04,59.2,41.24,0.97,17.0,0.59,,0.21,1.41,,32.58,0.55,198.91,79.24,1035.83,,33.34,
2023-03-07 14:00:00,2023-03-07 15:00:00,,90.18,3.03,35.13,38.16,57.25,38.93,0.9,13.35,0.59,,0.21,1.41,,35.38,0.47,184.03,79.24,1041.72,,32.69,
2023-03-07 15:00:00,2023-03-07 16:00:00,,94.68,2.11,27.02,29.14,58.91,39.1,0.86,17.52,0.59,,0.21,1.41,,32.46,0.54,174.25,79.24,1004.24,,33.91,
2023-03-07 16:00:00,2023-03-07 17:00:00,,82.23,2.4,30.26,32.67,58.16,40.14,0.92,15.29,0.59,,0.21,1.41,,34.19,0.44,197.29,97.67,1003.93,,32.77,
2023-03-07 17:00:00,2023-03-07 18:00:00,,90.95,4.52,39.85,44.36,56.23,38.98,0.99,21.3,0.59,,0.21,1.41,,52.59,0.55,179.24,96.79,1007.26,,29.75,
2023-03-07 18:00:00,2023-03-07 19:00:00,,109.45,3.84,30.68,34.52,57.73,37.9,0.96,23.52,0.59,,0.21,1.41,,64.45,0.58,175.88,81.28,1007.84,,28.25,
2023-03-07 19:00:00,2023-03-07 20:00:00,,114.87,3.64,29.41,33.06,58.27,40.55,1.0,17.61,0.59,,0.21,1.41,,69.14,0.53,146.13,79.24,1039.96,,27.08,
2023-03-07 20:00:00,2023-03-07 21:00:00,,118.52,4.76,36.78,41.55,56.53,39.38,1.1,14.35,0.59,,0.21,1.41,,65.32,0.51,145.7,79.24,1006.82,,27.02,
2023-03-07 21:00:00,2023-03-07 22:00:00,,125.25,6.67,41.45,48.14,55.36,39.94,1.05,7.48,0.59,,0.21,1.41,,72.97,0.44,110.61,79.24,1003.93,,26.18,
2023-03-07 22:00:00,2023-03-07 23:00:00,,133.48,5.73,29.16,34.89,57.96,40.64,1.22,12.85,0.59,,0.21,1.41,,72.12,0.49,130.31,79.24,1003.93,,26.18,
2023-03-07 23:00:00,2023-03-08 00:00:00,,128.67,5.95,38.38,44.33,56.14,39.47,1.15,6.92,0.59,,0.21,1.41,,62.18,0.5,112.1,79.24,1003.93,,26.36,
2023-03-08 00:00:00,2023-03-08 01:00:00,,115.6,4.62,31.7,36.32,57.42,38.86,1.16,6.74,0.59,,0.21,1.41,,59.87,0.44,101.52,79.24,1026.3,,25.73,
2023-03-08 01:00:00,2023-03-08 02:00:00,,118.32,10.52,43.38,53.91,54.0,39.31,1.15,2.49,0.59,,0.21,1.41,,64.84,0.45,104.67,79.24,1011.05,,24.79,
2023-03-08 02:00:00,2023-03-08 03:00:00,,127.89,32.14,36.23,68.38,50.08,41.89,1.35,1.79,0.59,,0.21,1.41,,63.77,0.44,112.05,79.24,1045.09,,24.47,
2023-03-08 03:00:00,2023-03-08 04:00:00,,132.0,31.82,43.16,74.98,49.26,40.6,1.53,2.0,0.59,,0.21,1.41,,60.38,0.51,139.67,79.24,1003.93,,23.96,
2023-03-08 04:00:00,2023-03-08 05:00:00,,113.63,13.03,41.19,54.21,54.27,41.14,1.58,3.69,0.59,,0.21,1.41,,57.64,0.38,122.77,79.24,1003.93,,23.67,
2023-03-08 05:00:00,2023-03-08 06:00:00,,90.6,14.98,42.78,57.77,53.95,41.8,1.55,2.83,0.59,,0.21,1.41,,60.29,0.47,110.55,79.24,1003.93,,23.03,
2023-03-08 06:00:00,2023-03-08 07:00:00,,92.8,29.68,52.6,82.31,48.37,41.47,1.5,2.27,0.59,,0.21,1.41,,62.09,0.47,107.85,79.24,1003.93,,22.75,
2023-03-08 07:00:00,2023-03-08 08:00:00,,117.85,86.29,43.25,129.27,33.8,40.5,1.53,2.15,0.59,,0.21,1.41,,62.71,0.49,121.24,86.88,1007.6,,23.07,
2023-03-08 08:00:00,2023-03-08 09:00:00,,175.7,143.43,40.84,184.25,23.83,42.04,1.62,1.95,0.59,,0.21,1.41,,58.16,0.43,113.52,120.48,1003.89,,25.05,
2023-03-08 09:00:00,2023-03-08 10:00:00,,196.02,42.47,93.22,135.67,37.51,39.41,1.79,3.95,0.59,,0.21,1.41,,49.49,0.49,141.41,142.92,1061.97,,27.59,
2023-03-08 10:00:00,2023-03-08 11:00:00,,200.95,15.39,89.51,104.87,45.72,41.73,1.71,12.65,0.59,,0.21,1.41,,45.7,0.66,163.7,166.86,1003.7,,29.87,
2023-03-08 11:00:00,2023-03-08 12:00:00,,174.5,4.89,31.54,36.42,58.02,43.45,1.71,21.69,0.59,,0.21,1.41,,39.06,0.66,180.04,207.34,1087.31,,32.38,
2023-03-08 12:00:00,2023-03-08 13:00:00,,130.42,3.69,35.57,39.26,57.32,41.1,1.38,29.27,0.59,,0.21,1.41,,46.8,0.73,220.79,94.85,1008.59,,31.88,
2023-03-08 13:00:00,2023-03-08 14:00:00,,138.32,2.63,25.42,28.04,59.58,41.34,1.37,28.47,0.59,,0.21,1.41,,52.44,0.75,214.67,146.45,1009.08,,31.69,
2023-03-08 14:00:00,2023-03-08 15:00:00,,123.22,2.74,16.65,19.39,61.53,43.42,1.25,33.01,0.59,,0.21,1.41,,56.07,0.91,221.45,241.04,1056.75,,30.81,
2023-03-08 15:00:00,2023-03-08 16:00:00,,101.0,1.96,16.62,18.58,61.46,44.92,1.06,37.27,0.59,,0.21,1.41,,56.81,1.1,236.61,227.02,1026.13,,29.86,
2023-03-08 16:00:00,2023-03-08 17:00:00,,122.27,2.48,21.86,24.34,60.3,44.5,0.97,34.25,0.59,,0.21,1.41,,56.01,0.94,203.15,191.82,1003.96,,29.54,
2023-03-08 17:00:00,2023-03-08 18:00:00,,128.57,3.0,26.18,29.19,59.41,44.01,0.99,31.1,0.59,,0.21,1.41,,57.64,0.87,182.82,117.63,1003.94,,28.89,
2023-03-08 18:00:00,2023-03-08 19:00:00,,114.67,3.08,29.41,32.51,58.82,42.84,0.97,31.43,0.59,,0.21,1.41,,62.25,0.64,164.33,84.27,1003.94,,27.7,
2023-03-08 19:00:00,2023-03-08 20:00:00,,125.38,2.88,34.23,37.11,57.3,39.13,0.97,25.89,0.59,,0.21,1.41,,59.84,0.67,166.39,79.24,1003.94,,27.31,
2023-03-08 20:00:00,2023-03-08 21:00:00,,143.5,3.21,48.23,51.44,54.61,35.6,1.04,14.53,0.59,,0.21,1.41,,56.86,0.47,128.73,79.24,1004.34,,27.05,
2023-03-08 21:00:00,2023-03-08 22:00:00,,173.5,11.26,82.67,93.93,46.39,37.53,1.14,3.25,0.59,,0.21,1.41,,59.91,0.43,128.18,79.24,1006.82,,26.24,
2023-03-08 22:00:00,2023-03-08 23:00:00,,200.12,16.62,86.81,103.46,44.96,41.32,1.36,2.23,0.59,,0.21,1.41,,57.82,0.37,100.01,79.24,1006.16,,26.17,
2023-03-08 23:00:00,2023-03-09 00:00:00,,211.04,27.82,74.88,102.69,43.96,38.91,1.63,2.07,0.59,,0.21,1.41,,59.46,0.43,120.25,79.24,1009.32,,25.25,
2023-03-09 00:00:00,2023-03-09 01:00:00,,197.5,80.16,50.2,130.16,31.4,38.57,1.8,1.83,0.59,,0.21,1.41,,59.11,0.5,125.34,79.24,1006.14,,24.9,
2023-03-09 01:00:00,2023-03-09 02:00:00,,179.17,93.19,50.45,141.58,30.27,38.88,1.87,1.89,0.59,,0.21,1.41,,57.6,0.45,99.37,79.24,,,24.65,
2023-03-09 02:00:00,2023-03-09 03:00:00,,161.24,18.16,63.53,81.69,49.48,42.99,1.94,2.63,0.59,,0.21,1.41,,52.38,0.44,118.32,79.24,,,25.21,
2023-03-09 03:00:00,2023-03-09 04:00:00,,121.4,11.56,38.42,49.98,54.76,39.39,1.81,3.88,0.59,,0.21,1.41,,55.62,0.44,123.94,79.24,,,24.2,
2023-03-09 04:00:00,2023-03-09 05:00:00,,104.17,16.09,41.33,57.42,53.59,42.39,1.71,1.95,0.59,,0.21,1.41,,60.82,0.46,121.99,79.24,,,23.53,
2023-03-09 05:00:00,2023-03-09 06:00:00,,119.3,61.8,46.57,108.38,40.16,39.72,1.52,2.05,0.59,,0.21,1.41,,58.09,0.52,125.41,79.24,,,23.66,
2023-03-09 06:00:00,2023-03-09 07:00:00,,135.17,71.07,51.41,122.46,36.5,40.97,1.54,1.53,0.59,,0.21,1.41,,56.77,0.49,129.12,79.24,,,23.8,
2023-03-09 07:00:00,2023-03-09 08:00:00,,133.32,79.35,42.23,121.59,35.48,40.81,1.55,2.01,0.59,,0.21,1.41,,61.99,0.5,114.91,85.9,,,23.5,
2023-03-09 08:00:00,2023-03-09 09:00:00,,192.13,148.93,16.48,162.73,20.76,38.34,1.61,2.79,0.59,,0.21,1.41,,60.18,0.4,113.89,115.69,,,25.53,
2023-03-09 09:00:00,2023-03-09 10:00:00,,255.32,41.61,76.23,117.83,43.13,39.1,1.7,4.89,0.59,,0.21,1.41,,45.17,0.55,153.68,135.22,,,29.3,
2023-03-09 10:00:00,2023-03-09 11:00:00,,209.28,15.35,69.62,84.98,47.05,41.14,1.57,15.0,0.59,,0.21,1.41,,37.38,0.89,169.16,157.22,,,31.24,
2023-03-09 11:00:00,2023-03-09 12:00:00,,171.88,4.99,35.85,40.83,57.09,40.52,1.44,22.49,0.59,,0.21,1.41,,35.0,0.89,169.01,155.43,,,32.6,
2023-03-09 12:00:00,2023-03-09 13:00:00,,166.5,3.18,26.15,29.33,59.8,46.96,1.24,21.77,0.59,,0.21,1.41,,28.34,0.99,182.15,79.24,,,35.12,
2023-03-09 13:00:00,2023-03-09 14:00:00,,123.63,1.98,22.75,24.73,60.67,50.33,1.17,28.45,0.59,,0.21,1.41,,30.03,0.93,221.21,79.24,,,35.67,
2023-03-09 14:00:00,2023-03-09 15:00:00,,117.53,2.83,26.29,29.11,59.98,51.42,1.09,34.14,0.59,,0.21,1.41,,42.41,1.11,233.37,79.24,,,33.8,
2023-03-09 15:00:00,2023-03-09 16:00:00,,130.07,2.61,19.82,22.43,60.97,51.61,0.99,26.27,0.59,,0.21,1.41,,44.19,1.28,243.88,79.24,,,32.59,
2023-03-09 16:00:00,2023-03-09 17:00:00,,134.28,2.58,23.66,26.25,60.1,50.43,1.07,26.7,0.59,,0.21,1.41,,45.43,1.17,224.92,79.24,,,31.64,
2023-03-09 17:00:00,2023-03-09 18:00:00,,139.55,2.72,24.4,27.11,60.11,49.4,1.11,26.15,0.59,,0.21,1.41,,47.56,1.17,226.8,110.98,,,30.67,
2023-03-09 18:00:00,2023-03-09 19:00:00,,125.98,2.78,26.25,29.03,59.12,44.86,0.92,26.31,0.59,,0.21,1.41,,52.03,0.92,199.22,83.0,,,29.16,
2023-03-09 19:00:00,2023-03-09 20:00:00,,113.0,4.45,33.76,38.2,57.55,41.66,1.03,19.72,0.59,,0.21,1.41,,53.72,0.67,169.97,79.24,,,28.48,
2023-03-09 20:00:00,2023-03-09 21:00:00,,,,,,,39.78,,,,,,,,,,,,,,,
2023-03-09 21:00:00,2023-03-09 22:00:00,,,3.39,52.0,55.38,52.92,37.14,0.96,,,,,,,,,,,,,,
2023-03-09 22:00:00,2023-03-09 23:00:00,,,4.75,68.35,73.1,50.72,35.9,0.93,,,,,,,,,,,,,,
2023-03-09 23:00:00,2023-03-10 00:00:00,,,8.61,69.62,78.23,49.13,37.84,1.02,3.69,,,,,,,,,,,,,
2023-03-10 00:00:00,2023-03-10 01:00:00,,,18.0,78.12,96.1,44.21,39.47,,,,,,,,,,,,,,,
2023-03-10 01:00:00,2023-03-10 02:00:00,,,23.97,71.85,95.83,43.55,37.04,1.0,,,,,,,,,,,,,,
2023-03-10 02:00:00,2023-03-10 03:00:00,,,46.87,55.21,102.09,40.69,41.14,,,,,,,,,,,,,,,
2023-03-10 03:00:00,2023-03-10 04:00:00,,,58.31,46.79,105.07,39.37,38.59,1.46,,,,,,,,,,,,,,
2023-03-10 04:00:00,2023-03-10 05:00:00,,,7.6,56.12,63.69,52.4,41.57,,,,,,,,,,,,,,,
2023-03-10 05:00:00,2023-03-10 06:00:00,,,2.92,37.52,40.44,56.4,37.91,1.12,,,,,,,,,,,,,,
2023-03-10 06:00:00,2023-03-10 07:00:00,,,24.49,55.44,79.95,47.34,40.23,1.08,,,,,,,,,,,,,,
2023-03-10 07:00:00,2023-03-10 08:00:00,,,77.71,51.21,128.92,31.78,37.81,1.12,,,,,,,,,,,,,,
2023-03-10 08:00:00,2023-03-10 09:00:00,,,132.63,37.19,169.79,21.81,40.64,1.34,,,,,,,,,,,,,,
2023-03-10 09:00:00,2023-03-10 10:00:00,,,41.35,81.09,122.44,37.23,39.0,1.25,,,,,,,,,,,,,,
2023-03-10 10:00:00,2023-03-10 11:00:00,,240.0,20.03,89.65,109.67,42.94,40.92,1.47,15.63,0.59,,0.21,1.41,,,,,,,,,
2023-03-10 11:00:00,2023-03-10 12:00:00,,219.38,8.5,61.63,70.13,51.55,42.62,1.42,21.15,0.59,,0.21,1.41,,34.53,0.73,233.22,178.66,,,32.76,
2023-03-10 12:00:00,2023-03-10 13:00:00,,184.93,3.6,32.67,36.27,58.61,47.75,1.43,21.65,0.59,,0.21,1.41,,32.06,1.03,247.29,79.24,,,34.3,
2023-03-10 13:00:00,2023-03-10 14:00:00,,142.12,3.15,24.34,27.49,60.6,50.23,1.28,21.57,0.59,,0.21,1.41,,27.9,1.26,209.17,79.24,,,34.34,
2023-03-10 14:00:00,2023-03-10 15:00:00,,113.82,2.53,22.83,25.36,60.49,51.58,1.1,24.19,0.59,,0.21,1.41,,32.59,1.37,208.41,79.24,,,33.24,
2023-03-10 15:00:00,2023-03-10 16:00:00,,103.52,2.22,26.67,28.88,59.74,51.98,0.95,25.65,0.59,,0.21,1.41,,38.5,1.2,218.16,79.24,,,32.36,
2023-03-10 16:00:00,2023-03-10 17:00:00,,102.52,2.37,27.38,29.75,59.94,51.79,0.85,21.45,0.59,,0.21,1.41,,36.98,1.08,199.82,103.7,,,31.8,
2023-03-10 17:00:00,2023-03-10 18:00:00,,103.45,3.37,24.75,28.12,59.9,50.68,1.0,21.4,0.59,,0.21,1.41,,35.94,1.12,209.17,105.3,,,30.84,
2023-03-10 18:00:00,2023-03-10 19:00:00,,109.83,2.75,27.54,30.29,59.52,46.82,0.9,28.65,0.59,,0.21,1.41,,48.16,1.02,188.37,82.61,,,28.83,
2023-03-10 19:00:00,2023-03-10 20:00:00,,108.75,2.87,24.82,27.7,59.59,43.5,0.85,34.74,0.59,,0.21,1.41,,52.96,1.01,180.28,79.24,,,27.72,
2023-03-10 20:00:00,2023-03-10 21:00:00,,98.16,2.17,26.86,29.04,59.12,40.91,0.87,26.05,0.59,,0.21,1.41,,42.34,0.95,151.81,79.24,1039.22,,27.78,
2023-03-10 21:00:00,2023-03-10 22:00:00,,94.48,2.37,39.9,42.28,56.72,38.46,0.81,16.71,0.59,,0.21,1.41,,36.21,0.59,143.59,79.24,,,28.1,
2023-03-10 22:00:00,2023-03-10 23:00:00,,102.0,8.27,73.74,82.03,48.32,37.21,0.89,5.23,0.59,,0.21,1.41,,37.36,0.45,134.88,79.24,,,27.33,
