From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2020-07-15 07:00:00,2020-07-15 08:00:00,40.0,95.5,9.3,15.05,15.62,44.92,12.6,0.7,31.7,2.25,11.6,,69.47,1.47,141.25,43.92,953.65,,36.48,0.0
2020-07-15 08:00:00,2020-07-15 09:00:00,40.25,104.75,8.62,14.2,14.6,43.88,12.38,0.72,40.02,2.33,11.83,,65.38,1.55,123.0,46.52,950.1,,37.4,0.0
2020-07-15 09:00:00,2020-07-15 10:00:00,45.0,125.75,8.55,13.78,14.35,46.58,13.02,0.7,49.9,2.4,12.2,,65.33,3.1,62.15,47.45,953.0,,36.85,0.0
2020-07-15 10:00:00,2020-07-15 11:00:00,49.5,137.0,7.12,14.97,13.78,54.83,11.05,0.55,76.15,2.92,11.27,,60.97,3.1,46.6,45.93,950.07,,35.92,0.0
2020-07-15 11:00:00,2020-07-15 12:00:00,27.0,107.75,7.92,15.2,14.5,61.23,10.3,0.58,82.8,2.82,11.25,,54.88,2.05,89.32,45.25,944.58,,37.9,0.0
2020-07-15 12:00:00,2020-07-15 13:00:00,25.75,94.25,7.4,17.62,15.35,58.75,9.95,0.58,96.8,2.73,10.53,,51.3,1.3,118.95,45.05,945.17,,39.23,0.0
2020-07-15 13:00:00,2020-07-15 14:00:00,23.75,78.0,5.83,17.35,14.07,56.52,11.07,0.6,113.28,2.5,11.22,,50.12,0.88,123.95,44.92,948.08,,40.5,0.0
2020-07-15 14:00:00,2020-07-15 15:00:00,30.75,91.5,7.55,16.88,15.15,54.27,11.9,0.62,122.72,2.38,12.0,,49.35,1.07,109.68,44.9,940.07,,40.85,0.0
2020-07-15 15:00:00,2020-07-15 16:00:00,37.25,101.5,7.92,18.35,16.2,53.63,14.65,0.6,124.25,2.33,12.15,,51.0,1.88,67.55,44.62,934.25,,40.2,0.0
2020-07-15 16:00:00,2020-07-15 17:00:00,40.5,117.75,8.37,17.82,14.82,55.98,15.45,0.6,99.75,2.65,11.77,,52.0,1.35,101.58,43.73,937.42,,39.92,0.0
2020-07-15 17:00:00,2020-07-15 18:00:00,37.5,117.0,6.85,18.1,15.28,58.4,11.87,0.67,87.25,3.45,13.47,,53.85,1.62,90.7,43.15,943.52,,39.4,0.0
2020-07-15 18:00:00,2020-07-15 19:00:00,36.75,122.75,8.02,20.45,17.45,62.68,9.2,0.75,81.83,3.02,12.83,,54.95,1.43,85.4,41.6,949.05,,38.75,0.0
2020-07-15 19:00:00,2020-07-15 20:00:00,49.0,143.0,5.25,22.23,16.05,64.5,10.1,0.9,69.7,3.23,14.57,,59.17,1.68,62.75,40.45,953.28,,37.95,0.0
2020-07-15 20:00:00,2020-07-15 21:00:00,53.0,152.25,7.6,19.4,16.57,59.77,10.02,1.0,50.42,3.28,13.73,,61.85,1.55,85.78,40.25,948.27,,37.55,0.0
2020-07-15 21:00:00,2020-07-15 22:00:00,50.5,140.5,9.07,18.2,17.1,55.88,8.55,0.85,43.33,3.33,12.85,,62.52,1.7,94.15,40.23,951.75,,37.0,0.0
2020-07-15 22:00:00,2020-07-15 23:00:00,30.5,94.75,8.15,17.97,16.25,54.88,6.85,0.75,41.1,3.0,12.15,,64.53,1.75,134.18,40.12,949.9,,36.55,0.0
2020-07-15 23:00:00,2020-07-16 00:00:00,20.75,67.75,7.83,16.9,15.27,53.62,6.5,0.7,36.85,2.67,11.9,,66.22,1.9,148.22,40.05,960.22,,36.23,0.0
2020-07-16 00:00:00,2020-07-16 01:00:00,25.75,61.5,7.2,16.23,14.62,54.12,14.52,0.5,36.7,3.1,12.78,,68.28,1.77,143.93,39.95,950.97,,35.88,0.0
2020-07-16 01:00:00,2020-07-16 02:00:00,33.25,64.0,8.55,14.35,14.78,57.55,16.48,0.5,57.5,2.73,12.97,,68.5,1.55,154.47,39.83,956.95,,35.75,0.0
2020-07-16 02:00:00,2020-07-16 03:00:00,30.5,65.0,5.8,13.4,12.0,56.0,11.5,0.4,46.77,3.58,12.75,,69.08,1.75,175.55,40.1,956.4,,35.6,0.0
2020-07-16 03:00:00,2020-07-16 04:00:00,28.0,56.25,8.57,15.88,15.38,48.35,11.75,0.4,45.77,2.68,12.02,,69.88,1.68,155.3,40.12,953.9,,35.48,0.0
2020-07-16 04:00:00,2020-07-16 05:00:00,27.0,50.75,9.07,16.15,16.07,48.1,14.1,0.47,36.45,2.3,12.02,,71.03,1.43,131.07,40.12,947.6,,35.3,0.0
2020-07-16 05:00:00,2020-07-16 06:00:00,32.25,58.0,9.67,13.0,14.75,51.33,12.97,0.5,38.52,2.12,11.8,,74.48,1.65,158.12,39.95,935.8,,34.85,0.0
2020-07-16 06:00:00,2020-07-16 07:00:00,30.0,55.75,8.23,14.4,14.3,50.35,11.23,0.55,24.15,2.05,11.72,,73.47,1.68,144.55,41.55,935.8,,35.05,0.0
2020-07-16 07:00:00,2020-07-16 08:00:00,32.25,62.25,9.68,15.2,15.95,50.38,13.37,0.65,23.7,2.02,11.62,,71.82,1.62,141.25,43.08,931.0,,35.48,0.0
2020-07-16 08:00:00,2020-07-16 09:00:00,39.75,78.25,10.6,16.75,17.55,49.85,16.38,0.72,31.57,2.05,12.25,,69.12,1.5,127.62,44.53,931.12,,36.15,0.0
2020-07-16 09:00:00,2020-07-16 10:00:00,41.25,88.5,8.32,16.38,15.6,50.88,14.35,0.75,44.15,2.3,12.9,,63.85,1.55,143.12,46.02,943.9,,37.57,0.0
2020-07-16 10:00:00,2020-07-16 11:00:00,41.0,92.75,9.57,17.02,16.9,56.32,15.35,0.73,58.67,2.52,13.32,,59.65,1.62,137.05,46.38,923.83,,38.77,0.0
2020-07-16 11:00:00,2020-07-16 12:00:00,44.75,100.5,7.05,18.8,15.83,61.95,14.47,0.7,73.37,2.58,13.78,,55.03,1.35,140.75,46.15,937.88,,39.62,0.0
2020-07-16 12:00:00,2020-07-16 13:00:00,39.0,98.5,8.8,18.52,17.02,67.6,14.12,0.6,79.42,3.62,14.07,,52.83,1.65,100.15,45.67,943.35,,40.02,0.0
2020-07-16 13:00:00,2020-07-16 14:00:00,40.25,92.5,7.98,16.6,15.4,65.97,10.08,0.55,75.33,2.93,12.38,,52.9,1.8,71.95,46.05,943.4,,40.02,0.0
2020-07-16 14:00:00,2020-07-16 15:00:00,34.0,80.0,8.65,17.3,16.3,62.83,9.42,0.5,72.97,3.1,10.22,,54.65,2.33,55.9,45.95,943.8,,39.65,0.0
2020-07-16 15:00:00,2020-07-16 16:00:00,30.5,83.0,10.05,15.05,16.15,56.15,8.77,0.5,74.45,2.08,8.35,,54.2,2.42,64.03,45.22,946.0,,39.7,0.0
2020-07-16 16:00:00,2020-07-16 17:00:00,29.0,87.25,7.25,17.7,15.35,52.25,9.28,0.55,59.82,2.4,9.82,,57.88,2.08,109.28,44.38,938.08,,38.62,0.0
2020-07-16 17:00:00,2020-07-16 18:00:00,29.0,100.0,7.5,17.9,15.6,51.7,11.1,0.65,49.08,3.88,11.8,,58.75,1.32,117.28,43.05,939.58,,38.05,0.0
2020-07-16 18:00:00,2020-07-16 19:00:00,29.0,105.0,3.9,19.02,13.3,56.2,13.18,0.75,44.73,3.5,12.45,,58.3,1.38,91.77,42.08,941.65,,37.77,0.0
2020-07-16 19:00:00,2020-07-16 20:00:00,34.0,111.0,6.88,19.5,15.97,59.35,14.07,0.82,42.33,3.98,13.03,,61.27,1.52,70.65,41.05,945.58,,37.35,0.0
2020-07-16 20:00:00,2020-07-16 21:00:00,48.0,132.0,9.62,16.4,16.4,57.35,13.12,0.88,34.98,4.08,13.5,,64.32,1.47,69.97,40.9,928.27,,37.1,0.0
2020-07-16 21:00:00,2020-07-16 22:00:00,41.0,121.0,10.03,18.4,18.07,53.45,13.0,0.97,28.35,4.07,13.6,,64.72,1.15,103.38,40.58,933.95,,37.05,0.0
2020-07-16 22:00:00,2020-07-16 23:00:00,68.0,139.0,10.32,16.03,16.88,52.6,11.07,0.8,25.38,3.85,13.47,,65.07,1.43,107.7,40.45,939.05,,36.95,0.0
2020-07-16 23:00:00,2020-07-17 00:00:00,57.0,122.0,8.8,16.07,15.82,54.15,10.43,0.73,21.52,3.58,14.07,,65.3,1.27,109.0,40.6,942.9,,36.82,0.0
2020-07-17 00:00:00,2020-07-17 01:00:00,47.0,103.0,9.1,16.12,15.95,56.4,20.45,0.5,26.07,3.55,14.1,,64.8,1.68,139.53,40.62,941.73,,36.75,0.0
2020-07-17 01:00:00,2020-07-17 02:00:00,28.0,72.0,9.32,13.85,14.97,63.8,21.88,0.43,33.8,3.12,13.73,,65.4,1.77,152.95,40.62,943.45,,36.48,0.0
2020-07-17 02:00:00,2020-07-17 03:00:00,24.0,64.0,5.4,15.6,12.9,59.7,12.9,0.4,37.45,2.77,12.77,,65.78,2.23,168.45,40.75,949.2,,36.25,0.0
2020-07-17 03:00:00,2020-07-17 04:00:00,25.0,47.0,9.05,16.9,16.35,50.55,10.75,0.4,35.52,2.5,12.27,,67.67,2.3,172.45,40.95,938.05,,35.9,0.0
2020-07-17 04:00:00,2020-07-17 05:00:00,28.0,48.0,6.72,16.68,14.38,50.25,12.33,0.4,31.73,2.27,12.32,,69.58,2.32,181.67,40.88,942.23,,35.67,0.0
2020-07-17 05:00:00,2020-07-17 06:00:00,31.0,53.0,6.35,14.7,13.05,51.1,10.53,0.4,31.58,2.02,11.62,,70.6,2.12,168.52,41.17,946.83,,35.55,0.0
2020-07-17 06:00:00,2020-07-17 07:00:00,30.0,56.0,9.48,14.25,15.53,50.38,9.5,0.5,28.6,1.88,11.82,,70.12,1.73,175.35,44.05,947.42,,35.88,0.0
2020-07-17 07:00:00,2020-07-17 08:00:00,38.0,69.0,7.53,15.17,14.2,48.8,9.7,0.6,29.25,1.95,11.88,,67.5,1.9,169.15,46.75,934.05,,36.7,0.0
2020-07-17 08:00:00,2020-07-17 09:00:00,39.0,78.0,10.3,13.62,15.62,49.48,10.12,0.7,39.1,2.07,12.95,,65.52,1.95,166.32,47.2,925.35,,37.3,0.0
2020-07-17 09:00:00,2020-07-17 10:00:00,50.0,100.0,10.32,15.8,16.78,51.62,15.18,0.7,49.37,2.45,12.18,,64.25,2.25,150.55,47.02,937.88,,37.65,0.0
2020-07-17 10:00:00,2020-07-17 11:00:00,61.0,121.0,7.45,17.1,15.1,55.75,16.48,0.7,53.48,2.9,12.53,,64.8,2.8,155.5,46.4,945.15,,37.12,0.0
2020-07-17 11:00:00,2020-07-17 12:00:00,57.0,114.0,7.45,17.18,15.35,57.25,12.43,0.7,65.42,3.8,13.52,,61.9,2.77,170.43,46.95,936.47,,37.92,0.0
2020-07-17 12:00:00,2020-07-17 13:00:00,48.0,101.0,10.68,17.15,17.83,58.52,12.6,0.62,74.98,3.75,13.9,,59.8,2.67,184.28,47.0,935.45,,38.8,0.0
2020-07-17 13:00:00,2020-07-17 14:00:00,64.0,107.0,9.02,17.8,16.9,58.58,12.98,0.57,87.35,3.62,13.97,,54.62,2.23,162.5,47.25,934.65,,40.17,0.0
2020-07-17 14:00:00,2020-07-17 15:00:00,52.0,94.0,6.37,17.12,12.38,72.77,12.32,0.5,93.02,3.35,13.05,,53.85,1.67,148.35,49.23,939.67,,40.05,0.0
2020-07-17 15:00:00,2020-07-17 16:00:00,56.0,97.0,4.6,22.9,15.9,,12.1,0.2,90.4,4.2,11.55,,51.65,1.77,163.13,50.85,933.4,,40.85,0.0
2020-07-17 16:00:00,2020-07-17 17:00:00,,,16.03,24.43,26.05,58.5,8.43,0.0,53.27,5.88,9.9,,62.3,1.9,247.95,46.75,945.38,,37.38,0.0
2020-07-17 17:00:00,2020-07-17 18:00:00,40.0,84.0,6.4,20.1,15.8,50.85,9.13,0.25,34.1,4.0,8.55,,64.28,1.3,252.65,46.4,926.67,,37.2,0.0
2020-07-17 18:00:00,2020-07-17 19:00:00,38.0,68.0,8.6,16.4,15.78,54.85,9.05,0.6,52.85,3.45,10.02,,65.0,2.27,38.15,45.2,930.27,,37.5,0.0
2020-07-17 19:00:00,2020-07-17 20:00:00,61.0,127.0,7.2,15.45,14.15,53.62,10.35,0.85,49.8,3.43,10.98,,65.05,1.77,77.08,44.15,931.52,,37.52,0.0
2020-07-17 20:00:00,2020-07-17 21:00:00,53.0,116.0,8.5,16.27,15.6,49.8,12.12,1.1,38.55,3.73,11.4,,65.3,1.38,81.15,43.88,933.17,,37.3,0.0
2020-07-17 21:00:00,2020-07-17 22:00:00,86.0,163.0,8.65,15.83,15.45,46.92,13.05,1.15,30.95,3.95,12.3,,66.97,1.12,111.08,43.37,922.45,,37.05,0.0
2020-07-17 22:00:00,2020-07-17 23:00:00,88.0,151.0,8.95,14.62,15.03,46.4,12.47,1.05,30.92,3.45,11.65,,68.4,1.18,109.88,42.8,934.05,,36.93,0.0
2020-07-17 23:00:00,2020-07-18 00:00:00,52.0,111.0,9.35,13.82,14.97,47.93,11.13,1.1,24.55,1.73,11.05,,69.4,1.15,91.4,42.95,925.62,,36.8,0.0
2020-07-18 00:00:00,2020-07-18 01:00:00,56.0,111.0,7.9,14.0,13.82,50.0,10.15,0.7,17.82,1.65,11.6,,69.6,1.23,116.65,42.8,922.25,,36.77,0.0
2020-07-18 01:00:00,2020-07-18 02:00:00,66.0,112.0,8.92,15.07,15.47,53.92,16.15,0.7,39.8,2.75,13.35,,67.47,1.95,166.18,42.8,923.1,,36.9,0.0
2020-07-18 02:00:00,2020-07-18 03:00:00,44.0,89.0,10.0,12.4,14.6,68.9,13.1,0.8,23.93,2.92,13.95,,68.2,2.17,187.2,42.85,922.52,,36.73,0.0
2020-07-18 03:00:00,2020-07-18 04:00:00,44.0,78.0,9.68,16.48,16.62,57.77,10.22,0.83,19.3,3.0,12.8,,68.62,2.17,194.22,43.27,912.77,,36.52,0.0
2020-07-18 04:00:00,2020-07-18 05:00:00,41.0,84.0,9.0,12.73,14.1,50.3,8.9,0.9,20.57,2.7,11.55,,68.55,2.02,193.55,43.1,916.03,,36.45,0.0
2020-07-18 05:00:00,2020-07-18 06:00:00,47.0,75.0,8.8,11.68,13.28,50.97,8.33,0.95,16.93,2.52,11.6,,68.8,1.27,158.8,43.2,916.75,,36.4,0.0
2020-07-18 06:00:00,2020-07-18 07:00:00,46.0,89.0,8.68,14.55,14.88,50.92,9.03,1.1,26.93,2.48,13.8,,69.57,1.45,141.0,44.23,914.4,,36.35,0.0
2020-07-18 07:00:00,2020-07-18 08:00:00,52.0,106.0,10.02,13.68,15.32,48.92,13.68,1.25,16.73,2.95,14.02,,71.88,1.47,112.45,45.75,916.27,,36.1,0.0
2020-07-18 08:00:00,2020-07-18 09:00:00,70.0,133.0,9.1,11.82,13.7,44.42,12.05,1.27,14.83,2.23,12.9,,71.88,1.52,122.03,47.65,916.2,,35.88,0.0
2020-07-18 09:00:00,2020-07-18 10:00:00,44.0,106.0,8.75,14.32,14.75,43.12,13.42,1.18,30.23,3.63,15.93,,70.68,2.42,52.9,48.98,919.12,,35.33,0.0
2020-07-18 10:00:00,2020-07-18 11:00:00,31.0,88.0,9.18,12.53,14.22,47.52,11.43,1.02,42.75,2.67,11.98,,67.1,2.1,58.83,49.77,916.55,,35.45,0.0
2020-07-18 11:00:00,2020-07-18 12:00:00,18.0,72.0,8.2,13.12,13.75,53.48,11.33,1.02,50.65,2.58,11.15,,64.67,3.48,44.47,49.67,920.0,,36.02,0.0
2020-07-18 12:00:00,2020-07-18 13:00:00,17.0,62.0,7.27,14.55,13.67,57.23,9.48,1.05,58.75,2.33,10.12,,60.77,2.0,55.85,48.9,916.5,,37.45,0.0
2020-07-18 13:00:00,2020-07-18 14:00:00,24.0,62.0,7.68,13.4,13.45,55.88,10.33,1.1,76.6,2.98,10.18,,60.55,2.27,53.52,49.08,917.97,,37.95,0.0
2020-07-18 14:00:00,2020-07-18 15:00:00,24.0,73.0,5.45,14.32,12.0,54.7,10.95,1.15,90.1,2.4,10.05,,59.65,2.1,57.15,49.15,920.53,,38.52,0.0
2020-07-18 15:00:00,2020-07-18 16:00:00,31.0,80.0,5.5,16.12,13.15,52.1,10.4,1.2,76.42,2.75,10.22,,59.95,1.82,63.5,48.6,925.33,,38.7,0.0
2020-07-18 16:00:00,2020-07-18 17:00:00,35.0,95.0,7.17,13.75,13.17,47.15,9.25,1.18,60.67,4.55,10.8,,62.85,2.23,60.95,48.47,924.08,,38.0,0.0
2020-07-18 17:00:00,2020-07-18 18:00:00,28.0,72.0,7.9,13.0,13.57,46.4,8.93,1.22,52.52,2.92,10.25,,64.03,1.88,64.62,47.9,920.58,,37.42,0.0
2020-07-18 18:00:00,2020-07-18 19:00:00,20.0,80.0,7.12,13.73,13.2,50.32,11.38,1.4,41.98,3.05,11.27,,65.93,1.08,108.47,46.93,920.45,,36.95,0.0
2020-07-18 19:00:00,2020-07-18 20:00:00,34.0,89.0,8.25,16.02,15.3,53.97,13.93,1.8,32.55,3.48,13.1,,67.15,1.05,134.12,45.3,915.18,,36.73,0.0
2020-07-18 20:00:00,2020-07-18 21:00:00,50.0,135.0,8.95,15.7,15.62,57.12,27.3,1.82,39.82,4.1,17.42,,67.92,1.23,128.7,44.83,917.25,,36.52,0.0
2020-07-18 21:00:00,2020-07-18 22:00:00,45.0,125.0,9.55,15.47,16.05,57.75,17.73,1.67,33.8,4.77,16.02,,68.17,1.85,156.85,44.75,916.75,,36.4,0.0
2020-07-18 22:00:00,2020-07-18 23:00:00,44.0,96.0,9.22,15.58,15.8,56.38,12.18,1.6,21.2,4.6,16.12,,69.95,1.5,162.8,44.75,919.35,,36.15,0.0
2020-07-18 23:00:00,2020-07-19 00:00:00,31.0,74.0,8.78,16.1,15.78,58.2,10.87,1.53,20.75,4.85,17.52,,68.83,1.88,190.4,44.75,925.1,,36.1,0.0
2020-07-19 00:00:00,2020-07-19 01:00:00,34.0,79.0,9.07,14.5,15.02,61.95,10.35,0.5,21.95,5.18,16.27,,66.65,1.85,179.2,44.78,926.88,,36.08,0.0
2020-07-19 01:00:00,2020-07-19 02:00:00,28.0,55.0,10.45,13.57,15.8,69.22,9.78,0.5,24.4,4.15,17.48,,66.38,1.55,164.65,44.68,930.8,,35.83,0.0
2020-07-19 02:00:00,2020-07-19 03:00:00,23.0,46.0,10.2,10.9,14.2,67.9,6.9,0.5,22.73,3.7,15.95,,73.67,0.95,196.12,44.92,921.67,,34.67,0.38
2020-07-19 03:00:00,2020-07-19 04:00:00,22.0,51.0,10.57,15.83,17.03,52.48,6.22,0.5,11.75,3.08,15.68,,82.95,0.97,33.88,44.77,919.95,,33.52,0.0
2020-07-19 04:00:00,2020-07-19 05:00:00,27.0,38.0,11.3,12.8,16.0,47.02,8.4,0.73,4.47,4.75,15.67,,80.7,1.7,38.68,44.95,923.08,,34.02,0.0
2020-07-19 05:00:00,2020-07-19 06:00:00,112.0,129.0,10.53,12.15,15.02,44.8,9.4,0.75,8.43,3.9,14.12,,83.58,1.57,102.68,45.15,927.8,,33.62,6.38
2020-07-19 06:00:00,2020-07-19 07:00:00,39.0,52.0,10.67,10.9,14.57,43.65,7.83,0.62,19.08,3.1,13.03,,86.95,3.2,164.97,45.9,918.7,,32.8,9.25
2020-07-19 07:00:00,2020-07-19 08:00:00,25.0,28.0,8.8,12.12,13.8,43.73,6.22,0.43,34.35,2.48,11.53,,89.58,1.83,243.78,46.12,921.75,,31.32,1.62
2020-07-19 08:00:00,2020-07-19 09:00:00,1.0,2.0,10.22,11.4,14.32,47.12,5.57,0.53,27.02,2.12,11.03,,90.28,1.03,281.73,46.75,921.02,,31.52,0.12
2020-07-19 09:00:00,2020-07-19 10:00:00,,,9.93,11.3,14.12,46.98,5.6,0.75,22.12,2.02,11.3,,90.38,0.75,114.88,49.08,916.6,,32.17,0.25
2020-07-19 10:00:00,2020-07-19 11:00:00,,,10.95,11.7,15.27,45.22,6.4,0.88,18.95,2.3,11.9,,87.4,1.32,229.43,52.05,916.1,,33.2,0.0
2020-07-19 11:00:00,2020-07-19 12:00:00,19.0,27.0,11.25,12.4,15.77,44.5,6.57,0.78,36.62,2.07,12.43,,75.33,1.62,340.85,52.83,910.2,,35.05,0.0
2020-07-19 12:00:00,2020-07-19 13:00:00,25.0,35.0,9.18,14.6,15.33,43.93,6.6,0.7,61.03,1.88,12.77,,65.05,1.43,306.55,52.62,910.67,,36.73,0.0
2020-07-19 13:00:00,2020-07-19 14:00:00,12.0,34.0,9.82,12.57,14.62,48.35,6.62,0.7,82.22,1.92,15.1,,60.2,1.23,298.3,52.9,908.85,,38.1,0.0
2020-07-19 14:00:00,2020-07-19 15:00:00,17.0,38.0,7.12,14.02,13.3,55.08,6.12,0.7,92.47,1.8,12.75,,56.9,1.38,280.07,53.22,895.72,,38.95,0.0
2020-07-19 15:00:00,2020-07-19 16:00:00,17.0,30.0,7.0,13.95,11.5,60.2,6.08,0.75,94.3,1.85,13.15,,56.35,1.73,326.23,53.23,886.02,,39.5,0.0
2020-07-19 16:00:00,2020-07-19 17:00:00,14.0,44.0,6.83,12.82,12.4,55.67,5.45,1.0,80.05,1.6,12.28,,60.83,2.05,263.65,52.8,892.97,,38.33,0.0
2020-07-19 17:00:00,2020-07-19 18:00:00,14.0,46.0,5.95,13.75,12.33,52.85,5.13,1.0,67.0,1.35,11.88,,62.23,1.35,341.4,52.7,884.3,,38.2,0.0
2020-07-19 18:00:00,2020-07-19 19:00:00,17.0,39.0,4.8,15.05,11.97,49.6,5.0,1.12,53.15,1.55,12.28,,66.28,0.58,255.03,51.65,884.8,,37.52,0.0
2020-07-19 19:00:00,2020-07-19 20:00:00,24.0,51.0,8.88,16.38,15.97,45.67,4.35,1.35,24.52,0.8,11.65,,75.12,0.45,171.62,50.4,887.6,,36.0,0.0
2020-07-19 20:00:00,2020-07-19 21:00:00,20.0,64.0,14.98,19.22,22.25,40.12,5.03,2.05,4.33,0.4,12.07,,78.35,0.7,219.15,50.4,891.85,,35.47,0.0
2020-07-19 21:00:00,2020-07-19 22:00:00,29.0,125.0,17.45,18.5,23.9,40.62,5.22,,4.97,0.55,13.95,,77.98,0.93,189.25,50.5,889.58,,35.23,0.0
2020-07-19 22:00:00,2020-07-19 23:00:00,47.0,125.0,24.88,17.3,29.45,41.73,5.3,,3.43,0.62,13.6,,80.4,0.75,229.35,50.67,889.0,,35.02,0.0
2020-07-19 23:00:00,2020-07-20 00:00:00,52.0,149.0,29.7,18.32,33.95,44.65,5.83,,3.88,1.18,15.25,,77.85,1.23,217.8,51.0,901.25,,35.3,0.0
2020-07-20 00:00:00,2020-07-20 01:00:00,94.0,204.0,25.12,18.98,30.6,60.62,6.73,0.57,35.7,2.23,14.8,,73.0,2.92,241.5,51.2,902.3,,34.1,0.0
2020-07-20 01:00:00,2020-07-20 02:00:00,6.0,39.0,13.8,22.4,23.1,85.62,6.62,0.38,46.5,2.17,12.48,,73.78,2.27,225.22,51.45,890.43,,33.05,0.0
2020-07-20 02:00:00,2020-07-20 03:00:00,9.0,24.0,12.0,18.3,19.5,67.0,6.9,0.3,50.9,1.88,11.68,,73.05,1.73,277.15,51.58,895.5,,33.38,0.0
2020-07-20 03:00:00,2020-07-20 04:00:00,6.0,11.0,8.6,13.47,14.22,57.32,6.42,0.3,55.67,1.65,11.33,,72.42,1.33,280.73,51.92,903.1,,33.45,0.0
2020-07-20 04:00:00,2020-07-20 05:00:00,3.0,14.0,8.45,13.85,14.2,52.72,6.33,0.3,49.72,1.42,11.17,,75.62,1.73,347.02,52.25,909.62,,33.0,0.0
2020-07-20 05:00:00,2020-07-20 06:00:00,7.0,17.0,10.5,12.57,15.25,50.62,6.4,0.32,49.97,1.25,10.88,,78.2,1.27,289.52,52.73,918.68,,32.73,0.0
2020-07-20 06:00:00,2020-07-20 07:00:00,9.0,23.0,10.7,12.35,15.32,45.58,6.5,0.4,35.88,1.2,10.73,,77.33,0.85,339.17,54.6,905.0,,33.05,0.0
2020-07-20 07:00:00,2020-07-20 08:00:00,7.0,29.0,10.33,13.15,15.45,42.55,7.42,0.43,45.88,1.3,10.78,,72.9,0.8,323.7,56.7,873.55,,33.9,0.0
2020-07-20 08:00:00,2020-07-20 09:00:00,14.0,28.0,11.53,11.03,15.3,41.17,8.17,0.45,53.25,1.18,10.93,,70.35,1.9,304.2,56.95,879.62,,34.02,0.0
2020-07-20 09:00:00,2020-07-20 10:00:00,13.0,34.0,8.1,14.27,14.25,40.95,8.0,0.47,63.77,1.18,10.88,,68.72,2.45,319.6,59.13,863.78,,34.27,0.0
2020-07-20 10:00:00,2020-07-20 11:00:00,17.0,35.0,7.1,13.38,12.88,42.42,7.65,0.45,68.85,1.12,11.33,,70.32,2.12,336.5,59.0,862.52,,33.83,0.0
2020-07-20 11:00:00,2020-07-20 12:00:00,12.0,31.0,9.45,10.82,13.52,43.02,6.77,0.47,66.53,1.22,11.73,,69.68,1.62,328.55,60.4,858.15,,34.4,0.0
2020-07-20 12:00:00,2020-07-20 13:00:00,13.0,36.0,7.27,13.1,13.0,43.62,6.7,0.43,84.95,1.2,11.78,,64.75,2.58,336.23,63.3,853.08,,35.38,0.0
2020-07-20 13:00:00,2020-07-20 14:00:00,12.0,28.0,8.25,14.5,14.5,45.73,6.35,0.45,85.12,0.95,11.3,,68.98,1.65,304.12,64.7,842.9,,34.3,0.0
2020-07-20 14:00:00,2020-07-20 15:00:00,7.0,23.0,8.05,12.0,13.0,47.3,6.1,0.43,90.72,1.05,11.6,,66.1,2.28,352.17,66.28,844.75,,35.35,0.0
2020-07-20 15:00:00,2020-07-20 16:00:00,7.0,22.0,6.85,10.95,11.45,48.02,7.1,0.4,103.73,0.9,11.97,,61.2,2.33,266.3,67.75,841.6,,36.35,0.0
2020-07-20 16:00:00,2020-07-20 17:00:00,7.0,22.0,7.15,12.2,12.25,47.45,8.38,0.43,108.85,0.9,11.65,,59.5,1.25,341.4,68.35,831.95,,36.95,0.0
2020-07-20 17:00:00,2020-07-20 18:00:00,17.0,35.0,7.1,14.55,13.47,46.0,7.6,0.55,107.27,0.9,12.15,,57.45,0.9,200.1,68.47,833.82,,37.55,0.0
2020-07-20 18:00:00,2020-07-20 19:00:00,14.0,46.0,8.85,15.43,15.52,45.05,7.6,0.67,101.33,1.18,14.72,,63.15,0.62,256.95,67.9,835.98,,36.25,0.0
2020-07-20 19:00:00,2020-07-20 20:00:00,22.0,61.0,9.53,15.43,15.95,40.52,7.15,1.15,35.8,1.35,15.32,,71.4,0.42,241.88,66.62,829.2,,34.83,0.0
2020-07-20 20:00:00,2020-07-20 21:00:00,27.0,67.0,10.65,21.33,20.02,43.9,7.37,1.85,11.23,2.4,16.45,,71.15,1.42,213.9,66.2,831.12,,34.65,0.0
2020-07-20 21:00:00,2020-07-20 22:00:00,46.0,143.0,12.55,20.45,21.1,43.93,7.4,1.7,25.05,3.2,16.25,,70.72,1.2,210.12,66.55,832.4,,34.83,0.0
2020-07-20 22:00:00,2020-07-20 23:00:00,45.0,139.0,13.2,22.77,22.85,44.45,8.3,1.58,14.93,3.75,16.18,,73.17,0.98,243.9,67.17,828.12,,34.42,0.0
2020-07-20 23:00:00,2020-07-21 00:00:00,46.0,127.0,10.68,21.0,19.88,43.3,7.17,1.07,29.53,2.88,15.2,,83.47,0.95,296.78,67.75,825.73,,32.97,0.38
2020-07-21 00:00:00,2020-07-21 01:00:00,41.0,63.0,10.82,16.15,17.55,40.33,7.12,0.4,49.95,2.23,14.05,,82.2,3.12,292.52,68.33,828.6,,31.98,0.12
