From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2020-06-06 04:00:00,2020-06-06 05:00:00,23.5,56.0,14.4,45.72,36.1,48.1,4.2,0.5,33.6,0.8,3.53,,67.78,1.62,301.45,5.53,978.05,30.73,0.0
2020-06-06 05:00:00,2020-06-06 06:00:00,24.0,56.5,13.45,45.5,35.15,49.4,4.2,0.5,33.27,0.83,4.55,,68.53,1.9,305.75,21.23,978.0,30.65,0.0
2020-06-06 06:00:00,2020-06-06 07:00:00,29.0,64.0,14.33,48.82,37.68,51.58,5.65,0.6,30.02,0.95,4.82,,67.47,1.45,304.0,87.22,978.5,31.18,0.0
2020-06-06 07:00:00,2020-06-06 08:00:00,34.5,72.0,16.98,47.45,39.1,55.0,6.1,0.6,38.27,1.0,4.7,,61.82,1.62,309.1,280.02,979.08,32.88,0.0
2020-06-06 08:00:00,2020-06-06 09:00:00,34.0,69.0,11.98,45.25,33.88,56.25,7.15,0.6,52.75,0.8,3.35,,56.33,1.4,324.12,398.52,979.33,34.5,0.0
2020-06-06 09:00:00,2020-06-06 10:00:00,27.0,69.5,10.03,47.1,33.2,57.08,6.82,0.6,70.08,0.98,4.05,,52.42,1.4,316.18,563.05,979.38,35.58,0.0
2020-06-06 10:00:00,2020-06-06 11:00:00,25.0,74.5,6.9,44.92,29.6,57.55,4.8,0.6,93.38,0.88,4.53,,49.65,1.42,299.1,391.97,979.2,36.4,0.0
2020-06-06 11:00:00,2020-06-06 12:00:00,24.5,76.5,6.38,42.62,27.9,56.35,4.77,0.6,105.47,0.8,5.68,,44.93,1.12,9.8,710.58,979.02,38.15,0.0
2020-06-06 12:00:00,2020-06-06 13:00:00,23.5,77.0,7.47,43.67,29.25,52.95,7.18,0.6,41.52,0.93,8.57,,44.3,0.85,238.57,679.4,978.53,38.15,0.0
2020-06-06 13:00:00,2020-06-06 14:00:00,27.0,83.0,5.67,40.12,25.85,51.65,7.15,0.6,82.12,1.02,13.72,,43.47,1.18,286.43,611.77,977.58,38.3,0.0
2020-06-06 14:00:00,2020-06-06 15:00:00,33.0,86.0,4.95,43.3,27.07,51.5,6.15,0.6,100.35,0.93,9.3,,42.67,1.03,240.53,403.18,976.88,38.67,0.0
2020-06-06 15:00:00,2020-06-06 16:00:00,35.5,84.5,6.08,48.82,31.0,49.65,6.57,0.67,103.03,1.05,10.03,,43.53,1.25,325.68,320.38,976.25,38.12,0.0
2020-06-06 16:00:00,2020-06-06 17:00:00,34.5,86.0,6.7,47.2,30.48,47.2,6.32,0.6,93.77,0.98,9.05,,42.95,1.27,307.68,248.05,975.88,38.15,0.0
2020-06-06 17:00:00,2020-06-06 18:00:00,30.0,84.0,5.22,40.22,25.7,45.62,5.1,0.6,111.05,0.78,8.8,,43.3,0.77,291.0,78.08,975.65,37.75,0.0
2020-06-06 18:00:00,2020-06-06 19:00:00,29.0,100.5,5.75,60.35,36.75,44.8,5.05,0.72,104.4,0.9,9.53,,46.1,0.72,252.65,24.65,975.7,36.6,0.0
2020-06-06 19:00:00,2020-06-06 20:00:00,35.5,137.5,7.17,72.32,44.38,45.02,5.4,0.93,79.53,1.3,19.38,,49.02,0.4,297.15,5.78,976.12,35.55,0.0
2020-06-06 20:00:00,2020-06-06 21:00:00,49.5,183.0,12.25,90.0,57.95,45.6,6.08,1.07,46.42,1.93,42.92,,52.65,0.5,131.55,5.47,976.6,35.05,0.0
2020-06-06 21:00:00,2020-06-06 22:00:00,52.0,192.5,14.82,76.32,52.62,49.28,5.57,0.78,30.1,1.23,58.95,,56.7,0.5,157.55,5.47,977.13,34.18,0.0
2020-06-06 22:00:00,2020-06-06 23:00:00,45.5,159.0,32.0,100.85,79.58,46.6,5.8,0.77,18.4,1.12,56.68,,58.35,0.6,30.5,5.47,977.57,33.6,0.0
2020-06-06 23:00:00,2020-06-07 00:00:00,49.0,149.5,58.62,96.98,99.2,45.2,5.33,0.73,15.92,0.8,35.45,,60.22,0.43,27.98,5.5,977.55,33.1,0.0
2020-06-07 00:00:00,2020-06-07 01:00:00,48.5,146.0,51.82,86.97,88.18,48.98,5.27,0.75,15.57,0.88,44.62,,60.2,0.68,302.38,5.5,977.45,33.12,0.0
2020-06-07 01:00:00,2020-06-07 02:00:00,54.5,133.0,23.83,67.67,55.33,48.93,12.17,0.8,24.1,1.38,22.45,,59.22,1.12,301.62,5.47,977.5,33.45,0.0
2020-06-07 02:00:00,2020-06-07 03:00:00,60.0,133.5,17.3,64.13,48.37,52.0,8.97,0.77,21.65,1.5,16.68,,58.82,1.25,302.32,5.5,977.38,33.42,0.0
2020-06-07 03:00:00,2020-06-07 04:00:00,54.0,124.0,15.78,62.5,46.08,50.38,11.07,0.73,26.62,1.42,13.1,,58.33,1.1,315.15,5.5,977.4,33.4,0.0
2020-06-07 04:00:00,2020-06-07 05:00:00,56.5,112.0,21.25,60.58,49.6,51.92,7.12,0.77,18.18,1.35,10.82,,70.7,0.9,185.48,5.5,977.9,31.52,0.0
2020-06-07 05:00:00,2020-06-07 06:00:00,62.5,97.0,18.18,43.02,37.88,54.6,4.75,0.68,21.45,1.98,22.67,,75.35,1.75,337.62,15.95,978.4,30.32,0.0
2020-06-07 06:00:00,2020-06-07 07:00:00,41.0,58.5,13.8,47.4,36.52,44.27,5.7,0.45,37.1,0.9,5.98,,67.3,1.62,304.75,64.85,978.2,30.65,0.0
2020-06-07 07:00:00,2020-06-07 08:00:00,15.0,31.0,13.3,51.4,38.27,44.75,5.03,0.55,41.47,0.65,6.28,,60.12,1.45,305.55,255.0,978.88,32.55,0.0
2020-06-07 08:00:00,2020-06-07 09:00:00,12.0,34.5,12.17,51.62,37.4,46.25,6.45,0.58,53.88,0.67,6.9,,51.85,1.3,307.65,417.3,979.1,35.08,0.0
2020-06-07 09:00:00,2020-06-07 10:00:00,23.5,81.0,9.18,45.5,31.7,53.52,6.67,0.65,56.55,1.15,9.95,,58.65,4.78,160.03,237.62,980.48,34.18,0.0
2020-06-07 10:00:00,2020-06-07 11:00:00,51.5,105.5,10.6,36.98,28.25,61.62,8.3,0.55,37.83,1.48,13.1,,74.9,0.95,194.1,144.67,980.65,30.9,0.0
2020-06-07 11:00:00,2020-06-07 12:00:00,64.5,92.0,8.43,42.6,29.62,60.75,6.62,0.47,50.42,4.92,21.45,,62.38,1.7,288.12,619.83,979.95,33.4,0.0
2020-06-07 12:00:00,2020-06-07 13:00:00,55.5,95.0,5.65,39.58,25.73,60.32,8.0,0.45,78.53,6.25,10.18,,53.95,1.32,282.75,827.6,978.8,35.35,0.0
2020-06-07 13:00:00,2020-06-07 14:00:00,48.0,102.0,4.08,42.83,26.12,60.7,10.8,0.43,99.22,2.7,14.43,,48.38,0.75,307.65,599.7,978.08,37.3,0.0
2020-06-07 14:00:00,2020-06-07 15:00:00,38.0,85.0,6.23,34.92,23.55,53.67,8.62,0.25,83.35,4.28,17.18,,41.65,0.57,122.35,643.0,977.2,39.05,0.0
2020-06-07 15:00:00,2020-06-07 16:00:00,30.0,62.0,4.75,34.42,22.25,49.98,10.05,0.2,92.03,7.7,14.1,,41.92,0.7,195.52,453.17,976.45,38.88,0.0
2020-06-07 16:00:00,2020-06-07 17:00:00,20.5,51.0,7.23,34.65,24.27,49.93,8.17,0.2,88.47,4.35,18.2,,42.5,0.7,72.52,314.73,975.73,38.58,0.0
2020-06-07 17:00:00,2020-06-07 18:00:00,12.0,39.5,5.58,35.2,23.22,49.03,5.58,0.3,89.68,0.62,8.47,,45.0,1.0,108.45,81.93,974.92,37.32,0.0
2020-06-07 18:00:00,2020-06-07 19:00:00,12.5,49.0,7.6,33.52,24.02,46.92,8.82,0.5,81.4,0.4,7.8,,48.62,1.5,114.05,33.42,974.83,35.65,0.0
2020-06-07 19:00:00,2020-06-07 20:00:00,15.0,56.0,8.1,39.45,27.48,46.05,10.35,0.57,67.3,0.43,9.2,,53.85,0.88,95.2,5.8,975.23,33.85,0.0
2020-06-07 20:00:00,2020-06-07 21:00:00,22.5,53.0,9.43,45.1,31.53,47.42,8.07,0.7,53.42,0.7,19.6,,59.02,1.0,103.15,5.47,975.77,32.75,0.0
2020-06-07 21:00:00,2020-06-07 22:00:00,28.0,54.0,11.22,44.5,32.88,48.72,7.1,0.65,47.23,0.75,19.48,,62.75,0.55,85.3,5.45,976.7,32.17,0.0
2020-06-07 22:00:00,2020-06-07 23:00:00,34.5,99.0,33.88,67.75,63.78,47.17,7.95,0.85,32.83,0.98,30.9,,61.88,0.4,102.88,5.5,977.2,32.33,0.0
2020-06-07 23:00:00,2020-06-08 00:00:00,43.0,144.5,45.88,90.45,85.4,51.08,7.57,0.88,16.82,1.32,41.02,,64.5,0.43,197.02,5.45,977.33,32.08,0.0
2020-06-08 00:00:00,2020-06-08 01:00:00,44.0,145.5,38.27,85.97,76.92,50.45,6.95,0.85,16.1,2.08,40.3,,62.25,0.6,239.45,5.5,977.23,32.33,0.0
2020-06-08 01:00:00,2020-06-08 02:00:00,40.0,127.5,40.33,78.63,74.67,52.1,5.03,0.8,18.3,1.35,33.92,,66.12,0.45,78.83,5.45,977.05,31.9,0.0
2020-06-08 02:00:00,2020-06-08 03:00:00,38.5,111.5,53.2,81.57,86.27,51.97,3.13,0.67,12.43,1.38,49.18,,67.28,0.37,53.48,5.5,976.88,31.4,0.0
2020-06-08 03:00:00,2020-06-08 04:00:00,40.0,104.0,50.12,78.8,82.5,53.67,5.78,0.68,19.93,1.2,27.58,,67.75,0.3,103.58,5.47,976.85,31.45,0.0
2020-06-08 04:00:00,2020-06-08 05:00:00,40.5,87.0,34.7,65.1,62.83,53.35,6.38,0.65,22.1,2.0,38.03,,70.95,0.45,110.9,5.58,977.25,30.97,0.0
2020-06-08 05:00:00,2020-06-08 06:00:00,49.0,92.5,33.85,57.52,57.9,53.0,5.25,0.75,36.53,1.35,40.95,,72.45,0.45,146.28,19.77,977.63,30.7,0.0
2020-06-08 06:00:00,2020-06-08 07:00:00,78.5,120.0,21.92,51.22,45.1,57.43,5.78,0.83,20.85,2.05,15.78,,66.73,0.73,296.67,84.05,978.3,31.95,0.0
2020-06-08 07:00:00,2020-06-08 08:00:00,84.0,129.5,16.93,64.33,48.03,56.45,11.6,0.9,42.2,2.17,11.78,,57.2,1.1,292.95,257.05,978.85,34.2,0.0
2020-06-08 08:00:00,2020-06-08 09:00:00,62.0,123.5,12.15,69.08,46.5,55.25,21.15,0.85,61.23,1.75,17.52,,50.5,0.8,318.8,377.32,979.05,36.22,0.0
2020-06-08 09:00:00,2020-06-08 10:00:00,55.0,120.5,9.35,64.4,41.93,55.97,21.12,0.82,95.28,1.7,17.68,,45.9,0.4,235.65,551.25,979.0,37.78,0.0
2020-06-08 10:00:00,2020-06-08 11:00:00,54.0,121.0,5.07,58.3,35.3,55.92,20.9,0.78,130.97,1.7,16.98,,44.95,0.97,40.9,383.17,978.8,38.42,0.0
2020-06-08 11:00:00,2020-06-08 12:00:00,55.0,124.0,5.15,45.73,28.55,56.25,19.75,0.65,128.03,1.32,12.33,,43.4,1.2,146.5,756.9,978.33,39.05,0.0
2020-06-08 12:00:00,2020-06-08 13:00:00,43.0,108.5,5.9,34.85,23.25,51.8,14.43,0.5,97.23,0.65,6.52,,41.1,2.8,101.5,785.78,977.9,39.62,0.0
2020-06-08 13:00:00,2020-06-08 14:00:00,26.5,94.5,5.38,31.9,21.45,49.33,8.65,0.43,96.67,0.4,5.3,,39.82,2.73,104.97,713.67,977.3,39.93,0.0
2020-06-08 14:00:00,2020-06-08 15:00:00,26.5,98.5,5.88,33.35,22.52,52.85,6.88,0.5,94.95,0.4,5.12,,41.28,2.88,111.4,617.12,976.58,39.85,0.0
2020-06-08 15:00:00,2020-06-08 16:00:00,28.5,105.0,6.43,33.22,22.95,50.47,6.22,0.5,97.25,0.38,5.62,,41.15,2.83,109.78,445.35,975.7,39.8,0.0
2020-06-08 16:00:00,2020-06-08 17:00:00,26.5,119.0,6.05,32.07,22.07,47.12,5.75,0.47,96.4,0.27,3.73,,40.67,2.4,111.85,325.15,975.05,39.52,0.0
2020-06-08 17:00:00,2020-06-08 18:00:00,26.0,121.0,5.17,35.2,22.98,48.4,5.58,0.5,97.43,0.38,5.25,,42.93,1.45,108.35,70.78,974.7,38.77,0.0
2020-06-08 18:00:00,2020-06-08 19:00:00,30.5,106.5,7.78,43.22,29.17,48.58,9.8,0.62,92.28,0.43,22.88,,46.12,0.25,46.73,25.05,974.95,37.38,0.0
2020-06-08 19:00:00,2020-06-08 20:00:00,36.5,113.0,7.15,57.8,36.7,51.08,8.98,0.9,73.08,0.97,50.73,,50.95,0.25,39.35,5.85,975.45,35.42,0.0
2020-06-08 20:00:00,2020-06-08 21:00:00,43.0,141.5,13.7,81.85,54.7,48.93,7.65,0.9,66.45,1.1,73.5,,52.97,0.4,182.27,5.5,976.07,34.95,0.0
2020-06-08 21:00:00,2020-06-08 22:00:00,53.0,162.0,10.88,74.02,48.32,51.07,10.3,0.95,72.2,1.7,38.12,,52.43,0.43,182.62,5.47,976.7,35.1,0.0
2020-06-08 22:00:00,2020-06-08 23:00:00,64.5,221.0,69.05,147.82,134.88,48.77,10.78,1.32,18.43,1.82,34.8,,54.5,0.3,95.45,5.47,977.05,34.65,0.0
2020-06-08 23:00:00,2020-06-09 00:00:00,78.0,276.5,58.02,114.3,107.98,55.42,9.5,1.28,15.3,2.35,75.17,,59.05,0.2,205.83,5.5,977.32,34.0,0.0
2020-06-09 00:00:00,2020-06-09 01:00:00,83.0,232.5,31.18,94.88,75.93,54.67,8.12,1.1,15.93,2.55,96.52,,60.6,0.33,269.85,5.47,977.27,33.55,0.0
2020-06-09 01:00:00,2020-06-09 02:00:00,75.0,177.5,37.9,91.03,79.0,54.97,10.37,1.03,17.6,3.95,90.88,,60.35,0.35,81.88,5.47,976.92,33.62,0.0
2020-06-09 02:00:00,2020-06-09 03:00:00,79.0,198.0,92.73,103.13,130.33,59.57,6.8,1.0,14.72,2.97,64.35,,61.1,0.28,110.02,5.5,976.9,33.25,0.0
2020-06-09 03:00:00,2020-06-09 04:00:00,89.5,228.0,91.9,100.3,128.47,58.35,8.0,1.23,20.02,2.67,47.42,,61.28,0.38,319.4,5.5,976.83,33.35,0.0
2020-06-09 04:00:00,2020-06-09 05:00:00,102.5,242.0,119.85,83.5,142.0,58.88,10.68,1.28,22.98,4.4,58.03,,64.62,0.25,157.85,5.57,977.05,32.9,0.0
2020-06-09 05:00:00,2020-06-09 06:00:00,102.5,220.0,100.15,79.53,123.92,58.95,10.52,1.22,18.55,2.77,98.15,,67.65,0.12,163.92,20.7,977.5,32.45,0.0
2020-06-09 06:00:00,2020-06-09 07:00:00,102.0,223.5,95.95,93.25,128.0,60.77,8.65,1.32,23.98,2.93,86.08,,62.62,0.3,174.5,85.12,978.05,33.85,0.0
2020-06-09 07:00:00,2020-06-09 08:00:00,93.0,218.0,30.2,68.38,61.0,60.35,10.85,0.88,16.95,2.67,43.85,,49.48,0.95,310.78,264.45,978.4,36.9,0.0
2020-06-09 08:00:00,2020-06-09 09:00:00,63.0,157.0,11.52,61.53,42.27,59.62,14.78,0.8,14.7,1.5,14.88,,44.88,0.77,255.8,386.6,978.65,38.8,0.0
2020-06-09 09:00:00,2020-06-09 10:00:00,55.5,157.0,6.82,64.47,39.88,61.65,12.48,0.82,45.8,1.43,11.8,,43.2,1.12,126.15,548.85,978.8,39.78,0.0
2020-06-09 10:00:00,2020-06-09 11:00:00,48.5,151.0,5.8,44.85,28.58,59.58,13.22,0.57,72.15,0.83,7.88,,40.58,0.95,42.73,364.57,978.72,40.8,0.0
2020-06-09 11:00:00,2020-06-09 12:00:00,36.5,139.5,4.92,40.75,25.6,59.8,9.42,0.5,76.17,0.57,11.5,,38.8,1.1,49.3,738.55,978.37,41.45,0.0
2020-06-09 12:00:00,2020-06-09 13:00:00,34.5,157.5,6.03,34.62,23.33,61.77,8.88,0.47,81.22,0.5,10.6,,37.92,2.25,105.3,697.88,977.77,41.67,0.0
2020-06-09 13:00:00,2020-06-09 14:00:00,35.0,187.0,6.48,33.75,23.23,61.55,7.27,0.45,82.45,0.43,9.75,,37.52,2.83,101.8,696.78,977.12,42.1,0.0
2020-06-09 14:00:00,2020-06-09 15:00:00,38.5,237.5,6.75,33.88,23.62,60.83,6.95,0.47,71.92,0.4,4.85,,37.05,1.57,89.42,541.28,976.27,42.27,0.0
2020-06-09 15:00:00,2020-06-09 16:00:00,42.0,232.0,6.5,33.47,23.12,58.12,8.03,0.5,85.22,0.4,9.22,,37.1,2.45,110.75,437.27,975.62,41.9,0.0
2020-06-09 16:00:00,2020-06-09 17:00:00,38.5,191.5,6.1,36.25,24.17,56.85,9.5,0.5,85.53,0.4,16.45,,37.45,1.18,99.58,318.95,974.92,41.9,0.0
2020-06-09 17:00:00,2020-06-09 18:00:00,35.0,164.5,5.97,33.05,22.5,55.52,9.07,0.53,87.22,0.43,24.78,,38.95,1.07,85.88,73.52,974.55,40.88,0.0
2020-06-09 18:00:00,2020-06-09 19:00:00,40.0,137.5,6.75,38.08,25.77,55.92,10.18,0.62,90.88,0.8,24.12,,42.83,0.25,89.17,25.95,974.8,39.05,0.0
2020-06-09 19:00:00,2020-06-09 20:00:00,54.5,151.5,7.38,63.85,39.9,57.52,10.72,0.88,69.1,1.82,25.9,,47.45,0.17,56.22,5.78,975.1,37.32,0.0
2020-06-09 20:00:00,2020-06-09 21:00:00,68.0,216.0,11.32,83.72,53.72,56.45,10.72,1.08,46.6,2.95,75.05,,48.5,0.22,241.45,5.47,975.62,36.73,0.0
2020-06-09 21:00:00,2020-06-09 22:00:00,67.0,235.0,30.38,90.4,72.7,55.35,10.5,1.23,33.48,2.42,52.08,,48.95,0.28,245.45,5.5,976.13,36.5,0.0
2020-06-09 22:00:00,2020-06-09 23:00:00,73.5,251.0,36.17,126.68,96.97,55.5,11.07,1.52,14.73,2.93,53.7,,49.75,0.28,113.02,5.47,976.52,36.48,0.0
2020-06-09 23:00:00,2020-06-10 00:00:00,86.5,277.0,35.35,106.17,85.33,57.7,10.07,1.55,12.85,2.62,92.28,,54.35,0.3,140.95,5.47,976.72,35.58,0.0
2020-06-10 00:00:00,2020-06-10 01:00:00,83.0,232.5,31.73,88.97,73.1,56.72,5.53,1.38,17.97,2.48,92.25,,55.22,0.17,128.43,5.5,976.62,35.23,0.0
2020-06-10 01:00:00,2020-06-10 02:00:00,76.0,209.5,45.83,95.1,87.83,58.9,3.9,1.3,21.45,2.72,99.93,,56.83,0.15,277.5,5.5,976.35,34.95,0.0
2020-06-10 02:00:00,2020-06-10 03:00:00,81.0,258.5,179.93,87.67,192.67,64.03,6.77,1.47,18.15,3.65,90.82,,57.03,0.6,31.0,5.5,976.35,34.95,0.0
2020-06-10 03:00:00,2020-06-10 04:00:00,69.0,233.5,80.0,69.78,102.3,55.23,5.35,0.75,13.55,2.32,56.77,,55.95,0.68,32.9,5.47,976.58,34.33,0.0
2020-06-10 04:00:00,2020-06-10 05:00:00,47.0,148.0,71.2,73.4,97.18,49.95,4.72,0.62,13.22,1.1,24.73,,54.98,0.55,36.1,5.55,976.85,34.12,0.0
2020-06-10 05:00:00,2020-06-10 06:00:00,48.5,144.5,90.45,74.9,113.35,43.4,3.58,0.7,14.67,1.27,22.27,,54.72,0.5,33.58,21.35,977.1,34.1,0.0
2020-06-10 06:00:00,2020-06-10 07:00:00,51.5,154.5,63.2,73.85,90.83,46.83,4.43,0.7,12.95,1.25,23.32,,52.4,0.55,42.37,84.85,977.53,35.03,0.0
2020-06-10 07:00:00,2020-06-10 08:00:00,62.5,157.5,35.33,67.8,64.95,52.8,9.85,0.67,17.02,1.3,20.15,,46.25,0.53,45.8,243.7,977.95,37.67,0.0
2020-06-10 08:00:00,2020-06-10 09:00:00,70.5,160.5,18.93,56.6,45.65,52.38,12.88,0.65,31.77,1.2,17.6,,42.65,1.12,34.02,367.97,978.15,39.35,0.0
2020-06-10 09:00:00,2020-06-10 10:00:00,57.0,153.0,11.02,55.67,38.7,52.33,11.6,0.62,61.73,1.02,11.77,,40.7,1.5,103.83,535.35,977.98,40.57,0.0
2020-06-10 10:00:00,2020-06-10 11:00:00,44.5,153.0,6.55,48.68,31.3,53.12,10.55,0.55,85.45,0.9,14.27,,38.48,1.25,180.9,353.12,977.62,41.67,0.0
2020-06-10 11:00:00,2020-06-10 12:00:00,38.0,142.0,5.92,39.48,25.8,51.28,5.12,0.43,81.67,0.72,13.78,,36.05,1.23,25.02,760.15,977.42,42.72,0.0
2020-06-10 12:00:00,2020-06-10 13:00:00,31.5,126.5,6.72,36.35,24.85,51.75,2.33,0.4,85.08,0.45,9.18,,35.15,0.7,134.22,676.77,976.9,43.42,0.0
2020-06-10 13:00:00,2020-06-10 14:00:00,28.0,135.0,7.15,32.6,23.12,51.88,3.35,0.4,81.32,0.47,9.2,,34.45,1.15,133.7,663.98,975.88,43.88,0.0
2020-06-10 14:00:00,2020-06-10 15:00:00,28.5,146.0,6.05,32.62,22.32,49.25,3.7,0.43,84.47,0.4,6.0,,34.68,1.05,199.3,585.12,974.83,43.4,0.0
2020-06-10 15:00:00,2020-06-10 16:00:00,29.5,146.5,6.38,32.07,22.3,49.27,1.32,0.43,89.75,0.62,7.78,,34.75,0.85,205.57,398.7,973.88,43.38,0.0
2020-06-10 16:00:00,2020-06-10 17:00:00,32.0,229.0,7.18,35.02,24.4,48.45,1.37,0.45,91.1,0.53,6.55,,38.05,1.07,74.65,142.43,974.17,41.45,0.0
2020-06-10 17:00:00,2020-06-10 18:00:00,43.0,382.0,7.2,39.62,26.98,52.45,0.57,0.53,73.95,0.6,12.18,,53.72,2.5,66.88,19.3,975.92,35.53,0.0
2020-06-10 18:00:00,2020-06-10 19:00:00,38.0,264.0,10.62,58.12,39.48,52.73,,0.68,46.75,0.65,11.02,,63.95,1.02,41.45,10.38,975.75,32.65,0.0
2020-06-10 19:00:00,2020-06-10 20:00:00,25.5,80.5,12.28,74.85,49.77,47.77,1.68,0.85,43.17,0.68,25.58,,54.12,0.53,212.4,5.88,974.73,34.35,0.0
2020-06-10 20:00:00,2020-06-10 21:00:00,31.5,102.5,22.75,92.88,67.55,51.3,0.7,0.95,22.2,2.12,47.23,,54.77,0.33,92.35,5.5,975.17,34.65,0.0
2020-06-10 21:00:00,2020-06-10 22:00:00,47.0,168.0,37.3,92.2,79.52,56.3,2.45,1.12,20.35,2.38,56.83,,57.22,0.8,105.68,5.47,975.5,34.73,0.0
2020-06-10 22:00:00,2020-06-10 23:00:00,49.5,173.0,22.58,57.05,48.62,56.77,1.15,0.7,29.9,1.73,34.93,,61.5,0.75,117.73,5.45,976.28,33.73,0.0
2020-06-10 23:00:00,2020-06-11 00:00:00,38.5,121.5,23.77,68.12,55.52,54.68,3.2,0.7,21.6,0.93,10.0,,63.3,0.7,29.65,5.45,976.25,33.4,0.0
2020-06-11 00:00:00,2020-06-11 01:00:00,38.5,107.5,23.3,61.75,51.85,56.33,8.78,0.65,18.53,1.18,10.68,,65.0,0.47,41.23,5.43,975.7,33.02,0.0
2020-06-11 01:00:00,2020-06-11 02:00:00,42.5,100.0,20.7,56.77,47.03,58.6,6.03,0.63,13.2,1.48,17.95,,66.1,0.25,108.85,5.47,975.47,32.98,0.0
2020-06-11 02:00:00,2020-06-11 03:00:00,43.0,102.0,23.57,64.13,53.3,60.8,6.43,0.57,14.0,1.73,30.0,,64.82,0.38,248.0,5.5,975.2,33.1,0.0
2020-06-11 03:00:00,2020-06-11 04:00:00,41.0,120.0,26.3,65.12,56.07,59.65,6.38,0.6,13.55,1.78,34.38,,64.75,1.15,116.58,5.45,975.58,33.08,0.0
2020-06-11 04:00:00,2020-06-11 05:00:00,39.5,121.0,36.5,56.55,59.9,55.92,7.65,0.65,13.77,1.07,23.05,,66.05,0.38,104.15,5.57,975.97,32.75,0.0
2020-06-11 05:00:00,2020-06-11 06:00:00,39.0,111.5,31.62,49.48,52.12,57.0,6.83,0.75,10.48,1.38,26.45,,66.83,0.52,81.48,20.85,976.35,32.65,0.0
2020-06-11 06:00:00,2020-06-11 07:00:00,49.0,130.5,32.73,56.9,57.08,61.23,6.72,0.82,12.6,1.42,29.82,,64.75,0.43,106.03,85.25,976.95,33.55,0.0
2020-06-11 07:00:00,2020-06-11 08:00:00,69.5,158.0,21.72,52.67,45.9,67.27,10.97,0.75,17.2,2.05,54.5,,53.55,0.53,125.15,247.47,977.42,36.48,0.0
2020-06-11 08:00:00,2020-06-11 09:00:00,61.0,154.5,11.22,35.87,28.18,64.38,13.3,0.53,29.43,1.12,29.15,,46.33,1.45,98.9,385.5,977.35,38.22,0.0
2020-06-11 09:00:00,2020-06-11 10:00:00,36.5,147.0,8.12,28.98,22.1,60.83,11.1,0.43,40.02,0.55,12.33,,42.08,1.85,106.03,570.85,977.2,39.6,0.0
2020-06-11 10:00:00,2020-06-11 11:00:00,33.0,185.5,7.42,30.48,22.33,60.48,10.93,0.47,44.08,0.5,6.78,,40.7,1.7,101.73,350.07,977.15,40.75,0.0
2020-06-11 11:00:00,2020-06-11 12:00:00,34.5,181.0,6.5,30.55,21.6,58.65,12.3,0.5,52.02,0.55,8.38,,38.92,0.8,145.93,719.17,976.6,41.88,0.0
2020-06-11 12:00:00,2020-06-11 13:00:00,29.0,146.5,6.88,29.12,21.18,55.83,11.12,0.45,58.75,0.43,4.3,,37.08,1.05,66.58,746.0,975.8,42.6,0.0
2020-06-11 13:00:00,2020-06-11 14:00:00,27.5,153.5,7.35,35.55,24.88,55.45,8.17,0.47,76.22,0.38,4.72,,38.02,1.0,189.0,599.1,975.17,42.3,0.0
2020-06-11 14:00:00,2020-06-11 15:00:00,33.0,153.5,7.22,43.83,29.15,57.05,7.55,0.5,86.7,0.45,7.78,,41.2,1.73,169.55,350.75,974.45,40.92,0.0
2020-06-11 15:00:00,2020-06-11 16:00:00,30.0,128.5,5.6,38.42,24.92,53.8,8.35,0.5,92.28,0.45,5.67,,38.58,0.88,331.35,435.4,973.55,42.15,0.0
2020-06-11 16:00:00,2020-06-11 17:00:00,29.0,116.5,6.48,37.93,25.38,52.6,8.0,0.5,101.75,0.68,10.12,,37.7,0.57,188.93,257.1,972.62,42.15,0.0
2020-06-11 17:00:00,2020-06-11 18:00:00,33.5,148.0,7.97,55.62,36.2,50.17,9.75,0.57,88.35,0.47,10.0,,40.4,0.93,64.45,33.92,972.52,40.38,0.0
2020-06-11 18:00:00,2020-06-11 19:00:00,37.5,171.5,8.2,60.47,38.52,49.82,11.05,0.6,79.0,0.7,19.93,,42.6,0.25,102.22,22.77,972.45,38.97,0.0
2020-06-11 19:00:00,2020-06-11 20:00:00,50.0,209.0,9.43,93.08,57.05,49.85,11.15,0.9,51.2,0.77,26.35,,45.67,0.33,90.95,6.95,972.9,38.08,0.0
2020-06-11 20:00:00,2020-06-11 21:00:00,70.0,280.0,15.62,82.95,56.82,55.35,12.77,1.02,35.6,1.55,61.4,,49.1,0.62,104.05,5.5,973.67,37.3,0.0
2020-06-11 21:00:00,2020-06-11 22:00:00,69.5,267.5,12.9,57.55,41.12,52.8,10.95,0.9,34.3,1.2,35.92,,50.03,0.3,91.08,5.47,974.25,36.88,0.0
2020-06-11 22:00:00,2020-06-11 23:00:00,61.0,198.0,12.35,55.7,39.75,52.85,11.93,0.92,27.0,1.2,47.33,,51.28,0.47,95.58,5.45,974.68,36.48,0.0
