From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2020-02-09 12:00:00,2020-02-09 13:00:00,172.0,287.25,44.57,159.18,120.7,178.65,7.67,1.77,3.85,,22.25,,48.65,0.38,305.75,389.77,999.47,,12.55,0.0
2020-02-09 13:00:00,2020-02-09 14:00:00,126.25,208.75,37.65,159.9,115.75,173.2,8.0,1.67,3.62,,22.68,,45.15,0.4,304.1,337.12,998.6,,12.82,0.0
2020-02-09 14:00:00,2020-02-09 15:00:00,103.25,191.75,32.5,152.62,107.67,170.08,7.63,1.5,3.65,,22.88,,44.32,0.35,273.15,120.03,997.67,,12.65,0.0
2020-02-09 15:00:00,2020-02-09 16:00:00,94.0,178.5,30.7,155.0,107.48,167.77,7.43,1.47,3.73,,22.77,,43.12,0.43,265.82,70.3,997.02,,12.53,0.0
2020-02-09 16:00:00,2020-02-09 17:00:00,96.75,187.0,31.58,165.78,113.92,170.75,7.77,1.4,3.52,,22.75,,45.15,0.4,313.38,50.35,996.7,,12.28,0.0
2020-02-09 17:00:00,2020-02-09 18:00:00,118.0,230.0,34.38,174.8,120.97,174.75,8.33,1.5,3.37,,23.33,,48.33,0.35,281.72,21.85,996.52,,11.93,0.0
2020-02-09 18:00:00,2020-02-09 19:00:00,164.5,313.5,38.9,184.27,130.7,176.85,7.23,1.57,4.03,,23.9,,54.5,0.2,281.73,3.05,997.05,,11.2,0.0
2020-02-09 19:00:00,2020-02-09 20:00:00,271.5,444.75,44.98,189.08,137.2,179.5,7.07,1.8,4.0,,25.77,,56.0,0.23,275.92,2.72,997.65,,10.95,0.0
2020-02-09 20:00:00,2020-02-09 21:00:00,278.0,436.5,48.0,188.85,138.93,182.93,7.4,2.03,3.38,,28.2,,59.38,0.28,274.1,2.67,997.95,,10.75,0.0
2020-02-09 21:00:00,2020-02-09 22:00:00,257.0,420.25,51.45,192.13,144.15,185.35,7.23,2.2,3.33,,29.25,,63.77,0.17,278.55,2.68,997.98,,10.25,0.0
2020-02-09 22:00:00,2020-02-09 23:00:00,228.0,380.25,57.12,191.93,148.62,187.2,8.2,2.2,2.95,,28.65,,74.05,0.1,161.98,2.78,997.55,,9.15,0.0
2020-02-09 23:00:00,2020-02-10 00:00:00,222.5,374.75,71.8,184.5,156.68,192.2,7.87,2.2,3.05,,29.38,,78.25,0.15,189.45,2.7,997.1,,8.85,0.0
2020-02-10 00:00:00,2020-02-10 01:00:00,219.0,389.5,91.15,182.4,171.35,200.82,7.43,2.27,3.5,,31.2,,76.62,0.15,272.05,2.73,996.75,,9.05,0.0
2020-02-10 01:00:00,2020-02-10 02:00:00,203.5,353.25,101.1,182.65,179.53,195.18,7.6,2.1,4.1,,31.83,,79.83,0.17,282.25,2.7,996.47,,8.72,0.0
2020-02-10 02:00:00,2020-02-10 03:00:00,215.25,357.0,103.45,181.38,180.82,204.7,7.8,2.0,3.82,,31.43,,82.25,0.12,184.32,2.82,996.03,,8.52,0.0
2020-02-10 03:00:00,2020-02-10 04:00:00,237.25,361.5,104.62,181.17,181.68,205.2,7.53,1.9,3.6,,30.8,,86.43,0.1,185.7,2.65,995.4,,8.12,0.0
2020-02-10 04:00:00,2020-02-10 05:00:00,181.75,286.0,104.7,179.15,180.62,204.93,7.77,1.8,2.95,,30.32,,86.25,0.17,129.48,2.7,994.88,,8.22,0.0
2020-02-10 05:00:00,2020-02-10 06:00:00,192.5,289.75,99.53,180.12,176.95,202.8,7.5,1.73,3.38,,29.3,,84.7,0.17,189.72,2.58,994.92,,8.35,0.0
2020-02-10 06:00:00,2020-02-10 07:00:00,278.5,417.25,95.58,180.55,173.95,201.7,7.5,1.7,3.25,,27.48,,83.27,0.33,204.08,2.7,995.47,,8.47,0.0
2020-02-10 07:00:00,2020-02-10 08:00:00,400.25,565.75,95.45,178.62,172.8,167.73,8.37,1.87,3.58,,25.98,,83.45,0.3,203.78,18.8,996.23,,8.53,0.0
2020-02-10 08:00:00,2020-02-10 09:00:00,435.25,583.0,94.1,174.53,169.55,100.25,8.27,2.07,3.43,,25.2,,78.97,0.38,215.38,87.65,997.35,,9.12,0.0
2020-02-10 09:00:00,2020-02-10 10:00:00,349.25,486.5,84.8,166.75,157.82,98.1,7.6,2.17,3.85,,24.73,,70.4,0.42,250.05,154.12,997.9,,10.05,0.0
2020-02-10 10:00:00,2020-02-10 11:00:00,332.0,451.5,68.97,159.23,140.95,95.05,7.67,2.2,3.9,,24.4,,62.05,0.38,295.62,273.15,998.17,,11.07,0.0
2020-02-10 11:00:00,2020-02-10 12:00:00,261.0,387.25,54.75,154.18,126.67,90.82,7.6,2.1,3.52,,24.6,,54.95,0.45,267.25,357.05,998.02,,11.98,0.0
2020-02-10 12:00:00,2020-02-10 13:00:00,188.5,303.5,43.07,148.57,114.18,86.0,7.67,1.93,3.2,,25.4,,49.65,0.55,275.15,371.75,997.33,,12.4,0.0
2020-02-10 13:00:00,2020-02-10 14:00:00,120.5,209.5,33.47,148.1,106.02,84.15,8.27,1.77,3.52,,25.32,,47.93,0.53,261.05,305.62,996.2,,12.47,0.0
2020-02-10 14:00:00,2020-02-10 15:00:00,105.0,196.0,30.92,151.2,105.62,84.3,7.93,1.63,3.25,,24.68,,47.23,0.45,266.83,110.9,995.62,,12.47,0.0
2020-02-10 15:00:00,2020-02-10 16:00:00,88.25,177.25,30.78,162.25,111.38,85.0,7.77,1.53,3.33,,24.45,,46.45,0.35,242.25,74.88,995.35,,12.42,0.0
2020-02-10 16:00:00,2020-02-10 17:00:00,83.5,176.75,31.55,168.55,115.35,85.15,7.37,1.5,3.35,,24.12,,46.47,0.3,229.43,59.17,995.38,,12.22,0.0
2020-02-10 17:00:00,2020-02-10 18:00:00,86.75,187.75,32.45,176.25,120.2,86.62,7.13,1.5,3.23,,24.1,,48.22,0.23,211.23,21.85,995.0,,11.77,0.0
2020-02-10 18:00:00,2020-02-10 19:00:00,116.75,249.75,37.38,182.93,127.7,87.2,7.6,1.5,3.73,,24.1,,54.98,0.2,252.97,3.27,995.47,,10.97,0.0
2020-02-10 19:00:00,2020-02-10 20:00:00,212.25,422.25,43.55,188.88,135.9,87.5,6.83,1.67,4.0,,25.68,,64.75,0.15,152.92,2.8,995.95,,9.88,0.0
2020-02-10 20:00:00,2020-02-10 21:00:00,280.75,542.25,61.15,186.32,151.27,93.35,7.73,2.0,3.97,,27.9,,68.75,0.15,77.73,2.88,995.9,,9.53,0.0
2020-02-10 21:00:00,2020-02-10 22:00:00,331.0,587.25,90.42,192.75,176.25,100.47,8.1,2.4,3.2,,32.17,,74.02,0.1,60.68,2.9,996.0,,9.22,0.0
2020-02-10 22:00:00,2020-02-10 23:00:00,423.5,683.5,120.5,190.95,199.78,107.3,8.47,2.8,3.55,,40.32,,77.85,0.1,94.5,2.85,996.17,,8.95,0.0
2020-02-10 23:00:00,2020-02-11 00:00:00,350.75,659.25,148.03,186.75,221.73,113.65,8.57,3.07,3.65,,44.62,,78.33,0.1,72.28,2.88,996.17,,8.75,0.0
2020-02-11 00:00:00,2020-02-11 01:00:00,270.25,508.5,165.85,188.22,235.35,118.42,8.13,3.0,3.08,,46.27,,81.62,0.1,92.9,2.82,996.02,,8.53,0.0
2020-02-11 01:00:00,2020-02-11 02:00:00,265.5,498.75,184.67,182.68,247.7,119.22,8.57,2.93,2.9,,46.03,,82.67,0.1,143.8,2.83,995.95,,8.4,0.0
2020-02-11 02:00:00,2020-02-11 03:00:00,261.0,477.0,200.18,181.5,259.7,126.88,7.77,2.8,6.02,,45.85,,84.28,0.1,153.03,2.75,995.58,,8.25,0.0
2020-02-11 03:00:00,2020-02-11 04:00:00,230.5,427.75,212.62,182.32,270.3,129.78,8.03,2.67,7.25,,44.8,,84.55,0.1,172.22,2.73,995.03,,8.15,0.0
2020-02-11 04:00:00,2020-02-11 05:00:00,191.25,327.0,203.25,181.1,262.02,126.58,8.6,2.5,6.6,,44.1,,84.97,0.2,244.52,2.57,994.75,,8.05,0.0
2020-02-11 05:00:00,2020-02-11 06:00:00,186.0,304.75,183.6,179.9,245.35,122.2,7.73,2.27,5.5,,42.08,,86.18,0.12,161.7,2.75,994.65,,7.97,0.0
2020-02-11 06:00:00,2020-02-11 07:00:00,196.0,317.0,167.7,178.82,233.12,118.72,7.43,2.07,4.75,,41.18,,87.88,0.1,96.5,2.93,994.88,,7.85,0.0
2020-02-11 07:00:00,2020-02-11 08:00:00,233.0,382.25,167.48,177.73,231.03,117.62,7.47,2.07,4.17,,38.5,,86.12,0.12,124.78,23.27,995.72,,8.2,0.0
2020-02-11 08:00:00,2020-02-11 09:00:00,260.0,435.5,180.25,181.53,243.5,120.1,8.37,2.27,4.12,,36.25,,72.55,0.22,201.12,100.9,997.0,,9.7,0.0
2020-02-11 09:00:00,2020-02-11 10:00:00,272.5,431.75,165.5,179.55,230.57,117.68,8.07,2.57,3.93,,34.52,,64.03,0.43,280.4,152.85,998.1,,10.75,0.0
2020-02-11 10:00:00,2020-02-11 11:00:00,252.75,398.75,68.33,149.9,129.97,98.73,8.53,2.27,4.08,,31.38,,57.5,0.27,253.15,273.0,998.43,,11.7,0.0
2020-02-11 11:00:00,2020-02-11 12:00:00,243.0,374.0,21.77,128.53,86.13,79.83,8.53,2.0,,,27.5,,49.12,0.35,222.7,367.38,998.2,,12.57,0.0
2020-02-11 12:00:00,2020-02-11 13:00:00,170.5,260.75,16.77,109.63,72.0,76.47,7.2,1.8,,,25.85,,46.72,0.55,278.77,370.58,997.87,,12.62,0.0
2020-02-11 13:00:00,2020-02-11 14:00:00,134.25,219.0,7.35,94.0,56.02,78.97,7.53,1.57,4.93,,25.27,,48.87,0.5,305.35,304.75,997.1,,12.73,0.0
2020-02-11 14:00:00,2020-02-11 15:00:00,133.75,220.5,8.62,109.62,65.3,83.42,8.17,1.37,3.73,,24.65,,47.17,0.57,316.23,99.92,996.4,,12.57,0.0
2020-02-11 15:00:00,2020-02-11 16:00:00,94.75,166.25,15.2,127.92,80.43,90.33,8.0,1.5,4.35,,26.68,,47.08,0.38,317.55,71.53,995.65,,12.6,0.0
2020-02-11 16:00:00,2020-02-11 17:00:00,97.5,182.75,20.82,137.4,90.05,87.95,7.53,1.43,4.2,,25.5,,48.18,0.5,284.95,59.27,995.4,,12.42,0.0
2020-02-11 17:00:00,2020-02-11 18:00:00,107.25,211.25,26.43,152.08,102.43,91.25,7.33,1.43,3.88,,25.98,,51.2,0.35,240.98,21.0,995.25,,12.02,0.0
2020-02-11 18:00:00,2020-02-11 19:00:00,153.75,295.5,32.3,166.05,114.62,95.35,7.83,1.63,3.75,,26.75,,56.9,0.2,264.0,3.12,995.6,,11.35,0.0
2020-02-11 19:00:00,2020-02-11 20:00:00,255.75,440.0,40.58,176.92,127.15,101.27,7.97,1.83,3.9,,28.08,,65.9,0.23,229.02,2.48,996.12,,10.45,0.0
2020-02-11 20:00:00,2020-02-11 21:00:00,343.5,559.5,51.65,180.28,137.95,103.62,7.73,2.1,3.65,,31.7,,68.78,0.22,232.38,2.52,996.97,,10.32,0.0
2020-02-11 21:00:00,2020-02-11 22:00:00,270.75,482.25,64.15,183.5,149.92,107.48,7.83,2.37,3.7,,34.5,,75.4,0.2,170.45,2.58,997.38,,9.62,0.0
2020-02-11 22:00:00,2020-02-11 23:00:00,251.0,440.75,78.85,183.1,161.62,111.0,7.63,2.55,5.07,,36.83,,75.2,0.25,250.57,2.52,997.72,,9.68,0.0
2020-02-11 23:00:00,2020-02-12 00:00:00,238.75,435.0,89.27,183.5,170.4,114.15,7.37,2.6,4.8,,37.07,,79.35,0.1,163.82,2.72,997.72,,9.35,0.0
2020-02-12 00:00:00,2020-02-12 01:00:00,230.0,431.5,103.05,184.5,182.15,117.42,7.83,2.6,4.72,,37.88,,81.95,0.1,88.6,2.77,997.5,,9.12,0.0
2020-02-12 01:00:00,2020-02-12 02:00:00,203.0,376.0,117.88,182.68,193.25,116.38,7.43,2.47,4.6,,37.3,,84.1,0.13,180.55,2.7,997.2,,8.88,0.0
2020-02-12 02:00:00,2020-02-12 03:00:00,200.75,350.75,123.75,181.15,197.22,121.6,8.13,2.33,3.88,,36.58,,81.7,0.33,173.32,2.55,996.85,,9.08,0.0
2020-02-12 03:00:00,2020-02-12 04:00:00,246.75,380.25,117.7,182.75,193.12,121.25,7.4,2.17,3.77,,35.48,,81.4,0.2,160.9,2.6,996.03,,9.05,0.0
2020-02-12 04:00:00,2020-02-12 05:00:00,345.25,471.75,106.48,183.2,184.25,118.08,7.33,2.07,3.48,,33.45,,79.93,0.3,200.78,2.55,996.05,,9.1,0.0
2020-02-12 05:00:00,2020-02-12 06:00:00,393.75,505.0,91.97,183.4,172.5,115.32,7.73,2.0,3.78,,31.6,,79.75,0.2,208.85,2.48,996.07,,9.03,0.0
2020-02-12 06:00:00,2020-02-12 07:00:00,342.75,434.25,83.4,184.53,166.12,112.78,8.23,1.93,3.4,,29.95,,80.53,0.25,217.3,2.75,996.3,,8.9,0.0
2020-02-12 07:00:00,2020-02-12 08:00:00,335.5,441.25,77.17,180.8,159.07,109.12,8.43,2.0,3.52,,28.28,,79.72,0.3,208.3,21.48,996.52,,8.98,0.0
2020-02-12 08:00:00,2020-02-12 09:00:00,353.0,471.75,75.58,179.8,157.25,108.62,8.27,2.03,3.43,,27.07,,73.92,0.38,197.62,88.08,997.17,,9.7,0.0
2020-02-12 09:00:00,2020-02-12 10:00:00,311.75,435.5,70.23,166.32,145.75,106.12,7.97,2.2,3.8,,26.2,,66.17,0.55,212.07,151.75,997.68,,10.82,0.0
2020-02-12 10:00:00,2020-02-12 11:00:00,246.5,372.25,59.17,159.0,132.82,103.2,7.63,2.2,3.65,,25.45,,59.7,0.67,216.85,269.45,997.58,,11.9,0.0
2020-02-12 11:00:00,2020-02-12 12:00:00,203.0,340.75,46.58,152.95,119.28,100.6,7.57,2.1,3.85,,25.17,,54.92,0.85,224.48,339.68,997.25,,12.62,0.0
2020-02-12 12:00:00,2020-02-12 13:00:00,180.75,333.75,35.8,146.2,106.92,96.33,7.7,1.97,3.6,,24.98,,49.55,0.7,236.22,367.35,996.55,,13.2,0.0
2020-02-12 13:00:00,2020-02-12 14:00:00,135.0,300.25,28.82,135.38,95.53,93.42,7.37,1.8,3.47,,25.08,,45.97,0.98,241.05,313.12,995.45,,13.47,0.0
2020-02-12 14:00:00,2020-02-12 15:00:00,114.75,277.25,23.12,128.88,87.4,91.88,7.93,1.63,3.65,,24.95,,46.98,0.83,252.05,101.53,994.75,,13.35,0.0
2020-02-12 15:00:00,2020-02-12 16:00:00,107.5,253.0,20.27,124.97,82.97,90.75,7.9,1.5,4.02,,24.65,,48.27,0.85,228.1,73.0,994.02,,13.32,0.0
2020-02-12 16:00:00,2020-02-12 17:00:00,108.5,235.25,19.95,129.55,85.12,91.47,7.37,1.5,3.78,,24.98,,50.53,0.8,224.9,61.02,993.65,,13.15,0.0
2020-02-12 17:00:00,2020-02-12 18:00:00,120.75,251.75,22.38,135.7,90.4,92.43,7.7,1.57,3.55,,25.35,,54.35,0.65,220.25,19.93,993.35,,12.7,0.0
2020-02-12 18:00:00,2020-02-12 19:00:00,142.75,277.5,26.93,150.28,101.85,95.0,8.07,1.63,3.75,,25.95,,58.3,0.53,205.75,3.05,993.47,,12.1,0.0
2020-02-12 19:00:00,2020-02-12 20:00:00,173.75,299.5,33.35,167.5,116.28,98.53,7.33,1.87,3.8,,26.32,,60.55,0.5,195.47,2.52,994.0,,11.8,0.0
2020-02-12 20:00:00,2020-02-12 21:00:00,188.25,302.5,39.5,173.5,124.45,100.08,6.97,2.03,3.62,,26.3,,61.58,0.55,207.8,2.55,994.55,,11.6,0.0
2020-02-12 21:00:00,2020-02-12 22:00:00,155.5,255.0,38.5,165.97,119.75,97.65,7.33,2.1,3.52,,25.85,,63.5,0.45,209.48,2.5,994.83,,11.35,0.0
2020-02-12 22:00:00,2020-02-12 23:00:00,141.5,242.25,41.3,167.77,122.9,97.4,7.4,2.1,3.48,,25.27,,67.12,0.47,210.5,2.55,995.0,,10.93,0.0
2020-02-12 23:00:00,2020-02-13 00:00:00,155.25,262.5,43.85,168.22,125.03,97.2,7.37,2.0,3.25,,24.83,,69.3,0.65,211.03,2.5,994.88,,10.7,0.0
2020-02-13 00:00:00,2020-02-13 01:00:00,143.5,240.0,45.25,165.75,125.0,97.45,7.67,1.9,3.3,,24.1,,71.55,0.57,201.0,2.55,994.6,,10.47,0.0
2020-02-13 01:00:00,2020-02-13 02:00:00,132.25,209.75,46.25,162.3,124.05,92.45,7.67,1.73,4.1,,23.28,,72.32,0.5,211.2,2.55,994.32,,10.33,0.0
2020-02-13 02:00:00,2020-02-13 03:00:00,136.75,204.25,45.42,159.12,121.67,95.25,7.57,1.57,3.5,,22.42,,71.05,0.62,210.62,2.5,993.95,,10.18,0.0
2020-02-13 03:00:00,2020-02-13 04:00:00,159.75,219.5,45.1,160.18,121.92,94.78,7.9,1.57,3.62,,21.77,,72.2,0.58,209.67,2.52,993.6,,9.9,0.0
2020-02-13 04:00:00,2020-02-13 05:00:00,164.0,224.0,44.75,159.15,121.12,94.55,6.97,1.5,3.75,,21.23,,72.88,0.58,212.65,2.52,993.18,,9.7,0.0
2020-02-13 05:00:00,2020-02-13 06:00:00,145.75,205.75,46.0,158.7,121.9,94.42,7.37,1.43,3.3,,20.82,,73.58,0.6,206.12,2.55,993.12,,9.53,0.0
2020-02-13 06:00:00,2020-02-13 07:00:00,126.0,176.75,45.47,156.7,120.45,93.07,7.0,1.4,3.45,,20.45,,73.4,0.6,209.78,2.73,993.45,,9.47,0.0
2020-02-13 07:00:00,2020-02-13 08:00:00,124.0,180.0,45.0,152.6,117.83,91.2,7.6,1.43,3.37,,20.0,,72.53,0.57,202.82,22.25,994.03,,9.6,0.0
2020-02-13 08:00:00,2020-02-13 09:00:00,126.25,205.25,45.83,149.38,116.83,90.9,7.77,1.53,3.53,,19.75,,66.85,0.62,199.32,96.85,994.83,,10.4,0.0
2020-02-13 09:00:00,2020-02-13 10:00:00,128.75,220.0,43.45,137.33,108.45,89.35,8.4,1.67,3.85,,19.9,,60.27,0.73,201.02,161.8,995.08,,11.28,0.0
2020-02-13 10:00:00,2020-02-13 11:00:00,139.5,226.0,32.85,116.12,88.53,85.05,7.67,1.7,,,19.7,,54.88,0.88,202.32,274.77,995.27,,12.3,0.0
2020-02-13 11:00:00,2020-02-13 12:00:00,120.5,218.75,33.32,119.5,90.7,92.17,7.23,1.7,3.83,,20.62,,49.35,0.9,198.43,380.05,994.55,,13.43,0.0
2020-02-13 12:00:00,2020-02-13 13:00:00,88.5,193.25,28.0,125.2,89.42,94.62,7.73,1.63,3.95,,21.42,,46.3,0.85,200.8,415.5,993.43,,14.25,0.0
2020-02-13 13:00:00,2020-02-13 14:00:00,71.0,182.0,24.25,133.0,90.48,96.45,7.47,1.6,3.95,,21.77,,45.7,0.9,202.62,341.25,992.08,,14.6,0.0
2020-02-13 14:00:00,2020-02-13 15:00:00,77.0,183.0,24.23,138.1,93.22,101.72,7.47,1.53,3.6,,22.13,,47.75,0.9,203.7,76.8,991.1,,14.53,0.0
2020-02-13 15:00:00,2020-02-13 16:00:00,77.25,184.25,23.02,137.18,91.75,104.4,7.1,1.5,3.5,,22.33,,48.7,0.92,199.85,53.35,990.38,,14.42,0.0
2020-02-13 16:00:00,2020-02-13 17:00:00,75.5,187.5,21.77,132.5,88.17,103.6,7.3,1.5,3.4,,22.25,,49.75,0.9,210.12,60.62,990.05,,14.25,0.0
2020-02-13 17:00:00,2020-02-13 18:00:00,72.0,215.0,22.02,120.78,82.18,107.12,7.3,1.5,4.12,,22.12,,52.6,0.55,210.52,17.73,990.05,,13.8,0.0
2020-02-13 18:00:00,2020-02-13 19:00:00,99.25,247.75,13.42,99.42,63.75,93.57,7.9,1.73,3.82,,23.32,,56.0,0.43,227.3,3.27,990.35,,13.18,0.0
2020-02-13 19:00:00,2020-02-13 20:00:00,152.25,324.0,17.1,71.83,52.08,50.95,7.83,1.87,3.95,,21.7,,59.75,0.65,226.2,2.5,990.88,,12.5,0.0
2020-02-13 20:00:00,2020-02-13 21:00:00,162.5,296.5,11.02,103.53,64.05,67.97,7.43,2.03,4.62,,22.73,,59.77,0.93,223.35,2.45,991.17,,12.07,0.0
2020-02-13 21:00:00,2020-02-13 22:00:00,118.75,232.5,17.4,125.98,81.17,96.45,7.47,1.87,3.5,,26.33,,58.98,0.75,232.6,2.52,991.53,,11.88,0.0
2020-02-13 22:00:00,2020-02-13 23:00:00,93.5,200.75,22.38,122.78,83.53,99.1,7.97,1.73,3.67,,26.98,,61.48,0.82,231.07,2.52,991.75,,11.65,0.0
2020-02-13 23:00:00,2020-02-14 00:00:00,98.0,241.5,25.2,123.3,86.1,97.1,7.47,1.53,3.55,,25.9,,64.05,0.9,224.38,2.5,991.55,,11.32,0.0
2020-02-14 00:00:00,2020-02-14 01:00:00,93.5,177.0,27.2,123.2,87.68,96.88,7.7,1.43,4.15,,24.58,,64.72,0.77,228.43,2.55,991.15,,11.15,0.0
2020-02-14 01:00:00,2020-02-14 02:00:00,106.0,176.0,28.7,125.45,90.08,91.97,7.8,1.3,4.1,,23.48,,65.5,0.73,229.28,2.52,990.75,,11.0,0.0
2020-02-14 02:00:00,2020-02-14 03:00:00,102.5,173.5,28.67,123.1,88.82,94.28,7.87,1.3,3.87,,22.83,,67.55,0.7,240.98,2.6,990.3,,10.78,0.0
2020-02-14 03:00:00,2020-02-14 04:00:00,102.75,174.75,28.07,123.03,88.32,94.12,7.57,1.2,3.27,,21.78,,70.65,0.68,233.78,2.55,989.67,,10.45,0.0
2020-02-14 04:00:00,2020-02-14 05:00:00,107.75,174.0,29.0,125.5,90.38,94.85,7.0,1.2,3.43,,21.05,,71.83,0.65,235.97,2.6,989.3,,10.3,0.0
2020-02-14 05:00:00,2020-02-14 06:00:00,108.75,175.0,30.88,127.82,93.15,95.53,6.9,1.2,3.25,,20.38,,72.67,0.65,226.43,2.6,989.17,,10.12,0.0
2020-02-14 06:00:00,2020-02-14 07:00:00,114.0,178.5,31.77,130.03,95.05,96.55,8.0,1.2,3.3,,19.62,,73.72,0.65,220.05,2.78,989.4,,9.95,0.0
2020-02-14 07:00:00,2020-02-14 08:00:00,121.25,190.5,34.92,133.0,99.17,97.2,8.7,1.23,3.77,,19.4,,75.0,0.6,215.32,22.52,990.02,,9.72,0.0
2020-02-14 08:00:00,2020-02-14 09:00:00,142.25,221.75,36.62,127.78,97.82,96.2,8.27,1.37,4.0,,19.23,,66.22,0.73,228.68,103.17,990.62,,10.65,0.0
2020-02-14 09:00:00,2020-02-14 10:00:00,136.25,221.25,32.62,112.12,86.25,94.33,7.33,1.5,3.9,,19.33,,58.38,0.8,233.2,168.4,990.92,,11.68,0.0
2020-02-14 10:00:00,2020-02-14 11:00:00,117.5,219.0,30.75,100.65,78.58,95.55,7.33,1.6,3.8,,19.3,,53.48,0.8,220.13,251.77,991.4,,12.62,0.0
2020-02-14 11:00:00,2020-02-14 12:00:00,92.75,206.0,26.77,97.15,73.5,,8.07,1.6,4.0,,20.05,,51.15,0.9,214.15,382.75,991.27,,13.15,0.0
2020-02-14 12:00:00,2020-02-14 13:00:00,81.0,197.5,17.62,96.33,65.57,100.2,7.9,1.5,3.88,,20.4,,47.32,0.85,225.4,421.73,990.62,,13.65,0.0
2020-02-14 13:00:00,2020-02-14 14:00:00,61.25,230.5,18.77,97.33,67.08,102.62,8.03,1.47,3.62,,21.35,,43.15,1.05,234.1,347.2,989.7,,13.85,0.0
2020-02-14 14:00:00,2020-02-14 15:00:00,49.5,324.5,18.02,97.05,66.32,104.73,7.9,1.3,3.8,,21.65,,41.95,1.1,254.2,67.8,989.08,,13.6,0.0
2020-02-14 15:00:00,2020-02-14 16:00:00,57.5,371.5,18.9,83.45,59.75,102.22,8.57,1.3,3.85,,21.45,,43.62,1.12,244.93,55.23,988.6,,13.5,0.0
2020-02-14 16:00:00,2020-02-14 17:00:00,57.5,258.5,20.1,90.48,64.55,106.0,8.63,1.27,4.03,,21.55,,46.42,0.98,247.45,79.75,988.4,,13.2,0.0
2020-02-14 17:00:00,2020-02-14 18:00:00,54.0,209.5,21.25,88.5,64.38,105.4,7.53,1.2,4.08,,21.42,,47.65,0.7,254.5,18.27,988.73,,12.73,0.0
2020-02-14 18:00:00,2020-02-14 19:00:00,73.5,214.0,23.35,114.58,79.9,108.35,7.67,1.33,4.12,,22.05,,51.05,0.68,236.22,3.35,989.08,,12.18,0.0
2020-02-14 19:00:00,2020-02-14 20:00:00,121.75,258.0,29.62,133.35,95.08,112.22,7.77,1.43,3.7,,24.38,,53.25,0.58,222.05,2.52,989.72,,11.65,0.0
2020-02-14 20:00:00,2020-02-14 21:00:00,117.0,278.25,36.25,139.95,103.95,112.95,8.07,1.57,3.55,,26.12,,54.17,0.65,221.88,2.48,990.15,,11.45,0.0
2020-02-14 21:00:00,2020-02-14 22:00:00,110.25,258.75,40.73,146.5,111.15,113.95,7.3,1.7,3.5,,27.2,,56.58,0.58,216.47,2.5,990.55,,11.07,0.0
2020-02-14 22:00:00,2020-02-14 23:00:00,95.0,221.5,44.88,150.25,116.52,115.72,8.07,1.63,3.33,,27.05,,59.08,0.62,204.65,2.5,990.5,,10.72,0.0
2020-02-14 23:00:00,2020-02-15 00:00:00,88.75,184.25,45.17,151.38,117.38,114.72,8.33,1.6,3.65,,25.77,,60.6,0.53,208.1,2.52,990.15,,10.5,0.0
2020-02-15 00:00:00,2020-02-15 01:00:00,104.25,182.25,45.3,149.85,116.62,114.5,6.67,1.5,3.38,,24.5,,61.27,0.65,209.12,2.52,989.75,,10.4,0.0
2020-02-15 01:00:00,2020-02-15 02:00:00,99.75,172.5,42.27,140.25,109.15,106.15,6.9,1.4,4.1,,23.28,,63.5,0.55,211.93,2.55,989.25,,10.15,0.0
2020-02-15 02:00:00,2020-02-15 03:00:00,103.0,169.25,41.58,141.03,108.88,110.12,7.87,1.4,3.6,,22.3,,65.42,0.55,210.62,2.52,988.77,,9.8,0.0
2020-02-15 03:00:00,2020-02-15 04:00:00,111.75,177.5,42.5,144.03,111.25,110.22,7.97,1.3,3.35,,21.7,,66.12,0.6,206.02,2.52,988.5,,9.53,0.0
2020-02-15 04:00:00,2020-02-15 05:00:00,129.0,189.75,43.17,142.62,111.1,109.38,7.5,1.33,3.33,,20.95,,66.05,0.6,210.95,2.55,988.25,,9.32,0.0
2020-02-15 05:00:00,2020-02-15 06:00:00,122.25,179.0,42.32,142.05,110.05,107.75,7.87,1.23,3.88,,20.5,,66.1,0.53,216.2,2.55,988.42,,9.12,0.0
2020-02-15 06:00:00,2020-02-15 07:00:00,101.75,163.5,40.48,139.15,107.03,105.12,8.27,1.2,3.33,,19.73,,63.88,0.75,217.55,2.77,988.9,,9.15,0.0
2020-02-15 07:00:00,2020-02-15 08:00:00,110.75,190.75,38.97,131.8,101.88,102.58,8.43,1.3,3.58,,19.25,,62.1,0.7,211.22,24.0,989.55,,9.22,0.0
2020-02-15 08:00:00,2020-02-15 09:00:00,136.75,221.5,37.5,127.8,98.58,101.0,8.13,1.33,3.7,,18.62,,55.4,0.93,210.38,119.1,990.33,,10.22,0.0
2020-02-15 09:00:00,2020-02-15 10:00:00,120.5,214.25,30.2,109.62,82.92,96.75,7.9,1.47,3.72,,18.3,,50.5,0.85,206.45,176.62,990.92,,11.25,0.0
