From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-05-21 20:00:00,2021-05-21 21:00:00,40.9,124.81,4.64,19.17,32.59,34.54,1.96,0.43,68.6,0.95,0.61,2.92,3.51,66.63,1.87,101.52,,2.37,,0.0
2021-05-21 21:00:00,2021-05-21 22:00:00,40.99,114.63,6.07,21.38,34.7,38.7,5.35,0.4,62.09,0.74,0.54,2.92,3.46,67.23,1.88,106.86,,2.37,,0.0
2021-05-21 22:00:00,2021-05-21 23:00:00,39.93,96.44,4.93,19.25,32.34,35.04,4.48,0.43,67.36,0.9,1.8,2.91,3.46,73.55,2.1,93.87,,2.37,,0.0
2021-05-21 23:00:00,2021-05-22 00:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-22 00:00:00,2021-05-22 01:00:00,41.56,259.85,3.93,9.98,14.77,27.69,0.96,0.39,58.04,0.15,0.23,1.27,1.52,83.8,2.68,78.06,4.23,2.09,,0.2
2021-05-22 01:00:00,2021-05-22 02:00:00,32.05,146.6,3.66,17.95,31.82,33.12,,0.28,61.2,0.12,0.19,2.86,3.42,73.93,3.49,119.71,2.87,2.36,,0.0
2021-05-22 02:00:00,2021-05-22 03:00:00,32.48,60.7,1.41,0.75,2.62,0.52,,0.22,62.21,0.23,0.1,1.09,1.3,,4.18,135.45,,1.79,,0.0
2021-05-22 03:00:00,2021-05-22 04:00:00,30.8,36.6,2.77,0.73,0.2,0.91,,0.23,60.47,0.16,0.12,2.86,3.42,,2.89,149.62,,2.36,,0.0
2021-05-22 04:00:00,2021-05-22 05:00:00,26.37,35.92,3.07,0.77,,0.74,4.69,0.21,56.14,0.22,0.17,2.89,3.44,,2.44,150.97,,2.37,,0.0
2021-05-22 05:00:00,2021-05-22 06:00:00,23.68,32.44,3.51,0.54,,0.92,5.33,0.22,53.32,0.27,0.17,2.87,3.42,,2.69,152.99,,2.36,,0.0
2021-05-22 06:00:00,2021-05-22 07:00:00,29.35,34.02,4.86,15.1,16.7,26.25,5.55,0.22,52.48,0.46,0.17,2.86,3.42,75.07,2.65,152.79,65.28,2.36,,0.0
2021-05-22 07:00:00,2021-05-22 08:00:00,34.59,40.22,6.2,17.7,27.43,30.99,4.15,0.22,52.18,0.49,0.16,2.87,3.42,72.88,2.6,165.82,242.32,2.36,,0.0
2021-05-22 08:00:00,2021-05-22 09:00:00,26.82,37.61,5.13,16.7,27.15,30.28,6.41,0.21,52.44,0.54,0.18,2.87,3.43,69.34,2.29,165.13,408.3,2.36,,0.0
2021-05-22 09:00:00,2021-05-22 10:00:00,29.55,38.04,5.01,18.45,30.69,33.36,6.69,0.22,53.63,0.3,0.18,2.87,3.42,60.35,1.88,152.98,740.48,2.36,,0.2
2021-05-22 10:00:00,2021-05-22 11:00:00,26.22,39.0,4.57,19.05,32.51,35.11,6.79,0.24,57.82,0.38,0.24,2.87,3.42,49.47,1.19,164.14,954.33,2.36,,0.0
2021-05-22 11:00:00,2021-05-22 12:00:00,27.71,42.87,4.21,14.8,24.95,27.17,10.55,0.21,58.23,0.28,0.25,2.87,3.42,39.78,0.73,229.38,,2.36,,0.0
2021-05-22 12:00:00,2021-05-22 13:00:00,25.26,40.23,4.88,15.48,25.19,28.1,8.32,0.22,58.37,0.25,0.49,2.88,3.43,38.0,0.53,224.74,,2.36,,0.0
2021-05-22 13:00:00,2021-05-22 14:00:00,29.5,49.17,2.33,14.22,26.7,26.74,8.01,0.23,66.85,0.26,1.56,2.19,2.57,38.81,0.61,57.25,,2.36,,0.0
2021-05-22 14:00:00,2021-05-22 15:00:00,36.08,51.75,3.33,9.72,21.2,16.87,0.6,0.33,68.86,0.08,0.05,1.03,1.23,37.65,1.33,102.19,919.03,1.69,,0.0
2021-05-22 15:00:00,2021-05-22 16:00:00,26.32,48.39,20.62,14.13,19.19,20.61,,0.28,67.65,0.12,1.04,2.88,3.42,37.06,1.58,82.96,576.38,2.36,,0.0
2021-05-22 16:00:00,2021-05-22 17:00:00,19.9,41.85,4.53,12.43,19.9,22.61,5.86,0.28,68.49,0.11,0.08,2.86,3.42,37.94,1.3,100.56,173.97,2.36,,0.0
2021-05-22 17:00:00,2021-05-22 18:00:00,21.54,40.02,4.58,14.96,24.67,27.31,6.33,0.18,66.18,0.14,0.52,2.86,3.42,35.89,0.72,89.92,60.05,2.36,,0.0
2021-05-22 18:00:00,2021-05-22 19:00:00,29.05,43.81,5.33,19.32,31.93,33.11,7.18,0.24,66.69,0.2,0.22,2.87,3.42,35.61,1.02,172.2,27.85,2.36,,0.0
2021-05-22 19:00:00,2021-05-22 20:00:00,33.02,55.55,6.36,25.57,42.26,45.99,1.23,0.38,55.22,0.55,0.52,2.89,3.52,44.44,0.76,188.0,,2.37,,0.0
2021-05-22 20:00:00,2021-05-22 21:00:00,34.39,63.95,6.2,28.71,48.51,52.49,6.63,0.51,53.01,1.69,1.25,2.93,3.56,47.18,0.76,172.78,,2.37,,0.0
2021-05-22 21:00:00,2021-05-22 22:00:00,38.17,84.58,3.33,28.29,52.12,53.02,7.05,0.6,38.23,2.18,1.16,2.93,3.56,50.05,0.27,186.66,,2.37,,0.0
2021-05-22 22:00:00,2021-05-22 23:00:00,38.65,99.23,5.73,30.34,52.34,56.16,6.4,0.45,36.11,2.03,2.02,2.99,3.62,53.91,0.99,142.17,,2.41,,0.0
2021-05-22 23:00:00,2021-05-23 00:00:00,48.16,118.66,6.72,27.91,46.16,50.84,8.89,0.46,34.02,1.79,1.65,2.96,3.55,52.9,0.87,132.41,,2.41,,0.0
2021-05-23 00:00:00,2021-05-23 01:00:00,55.75,245.29,4.51,22.07,38.38,40.43,9.23,0.33,35.81,2.21,0.68,2.91,3.48,50.41,3.78,279.48,,2.37,,0.0
2021-05-23 01:00:00,2021-05-23 02:00:00,167.0,734.24,5.24,13.04,19.98,22.71,9.5,0.2,44.23,0.53,0.22,2.86,3.42,39.85,3.33,281.8,,2.36,,0.0
2021-05-23 02:00:00,2021-05-23 03:00:00,676.18,,2.18,12.12,22.94,22.71,6.73,0.24,43.08,0.34,0.15,2.87,3.42,44.77,4.19,313.91,,2.36,,0.0
2021-05-23 03:00:00,2021-05-23 04:00:00,551.34,,3.97,12.97,21.79,23.49,6.25,0.22,42.14,0.3,0.15,2.86,3.42,46.03,2.33,310.08,,2.36,,0.0
2021-05-23 04:00:00,2021-05-23 05:00:00,150.56,898.11,7.05,15.6,22.11,26.94,9.63,0.21,40.21,0.29,0.21,2.86,3.42,48.88,1.91,296.19,,2.36,,0.0
2021-05-23 05:00:00,2021-05-23 06:00:00,161.3,774.01,3.61,12.69,21.83,23.39,8.94,0.21,39.87,0.27,0.22,2.87,3.42,52.35,2.13,276.55,14.0,2.36,,0.0
2021-05-23 06:00:00,2021-05-23 07:00:00,119.68,557.79,3.79,13.56,23.64,25.33,8.94,0.25,38.93,0.48,0.19,2.86,3.43,57.33,2.28,267.92,57.95,2.36,,0.0
2021-05-23 07:00:00,2021-05-23 08:00:00,111.12,489.66,5.05,15.45,24.89,27.72,8.49,0.29,41.53,1.03,0.21,2.86,3.42,56.68,1.89,251.09,126.38,2.36,,0.0
2021-05-23 08:00:00,2021-05-23 09:00:00,104.72,352.92,3.75,13.7,23.54,25.05,6.82,0.23,43.81,0.8,0.14,2.86,3.42,58.03,1.44,227.49,275.18,2.36,,0.0
2021-05-23 09:00:00,2021-05-23 10:00:00,180.41,658.18,4.79,15.18,24.78,27.2,8.44,0.24,45.44,0.32,0.12,2.86,3.42,51.4,1.18,259.5,248.25,2.36,,0.0
2021-05-23 10:00:00,2021-05-23 11:00:00,187.96,606.3,5.98,14.5,21.64,25.17,9.51,0.23,46.83,0.39,0.27,2.88,3.43,44.93,2.0,328.94,590.05,2.36,,0.0
2021-05-23 11:00:00,2021-05-23 12:00:00,172.91,468.26,2.94,10.75,19.13,19.77,11.57,0.21,51.22,0.28,0.25,2.86,3.42,36.62,2.12,337.0,442.35,2.36,,0.0
2021-05-23 12:00:00,2021-05-23 13:00:00,117.51,249.26,3.05,10.68,18.86,19.8,7.64,0.21,55.24,0.37,0.55,2.86,3.42,36.75,3.28,339.35,527.58,2.36,,0.0
2021-05-23 13:00:00,2021-05-23 14:00:00,92.16,205.08,4.44,12.61,20.39,22.66,5.3,0.18,55.05,0.29,0.11,2.86,3.42,36.66,3.55,337.75,801.62,2.36,,0.0
2021-05-23 14:00:00,2021-05-23 15:00:00,75.52,150.92,5.28,12.33,18.56,21.68,4.07,0.16,55.19,0.25,0.1,2.86,3.42,35.93,3.55,339.24,580.95,2.36,,0.0
2021-05-23 15:00:00,2021-05-23 16:00:00,49.92,125.79,4.67,11.86,18.6,21.0,6.43,0.15,53.67,0.25,0.22,2.15,2.57,37.18,3.85,340.33,594.45,2.36,,0.0
2021-05-23 16:00:00,2021-05-23 17:00:00,47.74,107.79,1.32,6.84,17.18,14.14,1.66,0.28,52.47,0.18,0.12,1.18,1.42,37.05,3.58,330.0,185.93,1.96,,0.0
2021-05-23 17:00:00,2021-05-23 18:00:00,48.29,107.52,1.69,9.35,18.4,17.23,,0.15,51.14,0.21,0.16,2.86,3.42,34.79,3.2,341.65,80.17,2.36,,0.0
2021-05-23 18:00:00,2021-05-23 19:00:00,45.36,113.69,6.15,12.12,16.83,20.97,,0.18,48.86,0.24,0.17,2.86,3.42,35.26,2.09,348.15,24.27,2.36,,0.0
2021-05-23 19:00:00,2021-05-23 20:00:00,50.17,120.96,3.96,13.36,22.56,24.18,,0.28,43.46,0.51,0.24,2.87,3.42,38.53,1.34,96.34,0.5,2.36,,0.0
2021-05-23 20:00:00,2021-05-23 21:00:00,47.67,115.08,4.53,16.21,27.16,29.54,9.84,0.4,38.61,1.36,0.54,2.88,3.44,41.44,0.92,257.26,,2.37,,0.0
2021-05-23 21:00:00,2021-05-23 22:00:00,51.63,117.5,6.01,18.86,29.94,33.5,8.39,0.42,33.35,1.56,0.6,2.88,3.46,45.39,0.44,271.08,,2.37,,0.0
2021-05-23 22:00:00,2021-05-23 23:00:00,52.62,126.43,4.03,21.01,37.1,39.04,7.01,0.43,26.09,2.61,0.84,2.89,3.45,49.25,0.17,116.89,,2.36,,0.0
2021-05-23 23:00:00,2021-05-24 00:00:00,53.19,125.99,5.9,23.34,38.67,43.27,5.96,0.44,22.24,1.99,1.08,2.91,3.49,50.65,0.15,195.21,,2.37,,0.0
2021-05-24 00:00:00,2021-05-24 01:00:00,56.02,128.43,4.24,20.32,35.45,40.88,9.22,0.4,24.41,1.79,0.83,2.9,3.48,50.38,0.32,271.99,,2.36,,0.0
2021-05-24 01:00:00,2021-05-24 02:00:00,67.31,128.55,4.79,22.45,38.69,44.73,12.18,0.42,23.25,2.06,1.03,2.92,3.47,55.09,0.43,245.27,,2.37,,0.0
2021-05-24 02:00:00,2021-05-24 03:00:00,70.92,121.81,4.17,17.5,30.16,35.72,14.37,0.35,35.3,2.02,1.07,2.9,3.51,54.19,0.96,307.52,,2.36,,0.0
2021-05-24 03:00:00,2021-05-24 04:00:00,63.16,121.2,2.85,17.92,33.02,37.12,15.92,0.37,33.12,2.77,0.66,2.89,3.46,54.07,0.95,303.0,,2.36,,0.0
2021-05-24 04:00:00,2021-05-24 05:00:00,56.05,112.7,3.91,15.48,26.7,31.56,7.57,0.29,39.02,1.82,0.47,2.87,3.43,55.77,1.46,294.67,,2.37,,0.0
2021-05-24 05:00:00,2021-05-24 06:00:00,51.61,108.52,3.96,15.19,26.07,31.02,5.58,0.34,38.95,0.74,0.42,2.87,3.44,58.39,1.55,284.63,8.7,2.36,,0.0
2021-05-24 06:00:00,2021-05-24 07:00:00,54.26,102.91,5.9,17.23,27.0,33.94,9.04,0.47,38.62,3.02,0.44,2.88,3.42,56.52,1.29,279.32,99.15,2.36,,0.0
2021-05-24 07:00:00,2021-05-24 08:00:00,65.29,115.72,2.81,1.03,2.12,3.05,,0.28,43.55,1.84,0.24,1.45,1.73,,2.28,276.78,,1.59,,0.0
2021-05-24 08:00:00,2021-05-24 09:00:00,59.39,118.31,5.07,6.79,12.08,13.43,14.81,0.24,48.37,1.69,0.3,2.87,3.44,42.52,2.48,279.58,530.97,2.36,,0.0
2021-05-24 09:00:00,2021-05-24 10:00:00,56.57,127.23,4.49,11.64,18.46,24.13,16.51,0.18,51.73,1.28,0.27,2.86,3.42,34.53,3.19,299.34,734.1,2.36,,0.0
2021-05-24 10:00:00,2021-05-24 11:00:00,51.9,130.38,4.58,10.99,17.06,22.87,16.84,0.16,55.13,0.55,0.77,2.9,3.46,29.69,3.57,306.78,886.82,2.37,,0.0
2021-05-24 11:00:00,2021-05-24 12:00:00,55.28,135.51,4.4,10.64,16.74,22.3,14.72,0.21,55.73,0.37,0.21,2.87,3.44,27.84,4.63,317.98,964.75,2.36,,0.0
2021-05-24 12:00:00,2021-05-24 13:00:00,47.25,142.75,3.02,8.96,15.67,19.84,10.59,0.18,54.76,0.32,0.35,2.88,3.44,25.87,4.4,316.38,978.18,2.36,,0.0
2021-05-24 13:00:00,2021-05-24 14:00:00,54.92,147.75,3.62,9.17,15.06,20.13,9.71,0.17,56.04,0.27,0.35,2.9,3.44,24.16,4.47,316.91,975.62,2.36,,0.0
2021-05-24 14:00:00,2021-05-24 15:00:00,51.74,151.44,2.48,8.08,14.94,18.33,8.84,0.15,56.0,0.21,0.11,2.86,3.43,22.21,4.16,322.74,884.48,2.36,,0.0
2021-05-24 15:00:00,2021-05-24 16:00:00,50.53,147.75,5.59,9.56,12.78,19.62,8.21,0.14,56.24,0.18,0.3,2.9,3.43,20.23,3.9,315.27,533.73,2.36,,0.0
2021-05-24 16:00:00,2021-05-24 17:00:00,42.39,143.59,4.99,10.11,14.77,20.96,11.51,0.16,54.23,0.19,0.14,2.88,3.42,19.71,4.22,319.3,188.32,2.36,,0.0
2021-05-24 17:00:00,2021-05-24 18:00:00,41.09,132.61,3.48,7.82,12.69,17.39,13.1,0.17,51.51,0.21,0.19,2.88,3.43,19.42,3.67,316.25,80.53,2.36,,0.0
2021-05-24 18:00:00,2021-05-24 19:00:00,40.62,131.88,4.16,9.28,14.23,20.04,13.21,0.21,49.06,0.23,0.2,2.16,2.57,20.68,2.92,324.18,31.27,2.36,,0.0
2021-05-24 19:00:00,2021-05-24 20:00:00,47.7,142.79,0.06,5.28,16.85,13.74,0.61,0.36,44.86,0.8,0.3,0.57,0.69,28.73,1.36,351.48,,1.88,,0.0
2021-05-24 20:00:00,2021-05-24 21:00:00,62.0,164.71,2.73,14.42,26.5,30.14,9.29,0.29,43.08,1.42,0.5,2.88,3.46,31.7,1.55,352.32,,2.37,,0.0
2021-05-24 21:00:00,2021-05-24 22:00:00,62.76,170.24,5.46,14.47,22.4,29.56,9.34,0.17,42.23,0.97,0.37,2.87,3.46,33.17,1.43,347.16,,2.36,,0.0
2021-05-24 22:00:00,2021-05-24 23:00:00,58.74,165.97,4.18,12.38,20.36,26.11,9.49,0.13,40.74,0.67,0.3,2.87,3.44,34.36,1.38,333.18,,2.36,,0.0
2021-05-24 23:00:00,2021-05-25 00:00:00,57.25,173.45,5.05,13.02,20.24,26.93,10.46,0.34,40.3,0.88,0.39,2.87,3.46,35.06,1.59,326.0,,2.37,,0.0
2021-05-25 00:00:00,2021-05-25 01:00:00,64.56,172.3,4.47,17.2,29.12,34.66,12.27,0.33,38.69,2.19,0.43,2.87,3.43,36.33,1.77,310.34,,2.37,,0.0
2021-05-25 01:00:00,2021-05-25 02:00:00,68.06,180.64,3.79,17.93,31.58,36.34,9.06,0.29,41.99,1.11,0.36,2.88,3.43,40.25,1.42,297.24,,2.37,,0.0
2021-05-25 02:00:00,2021-05-25 03:00:00,68.94,173.1,5.65,16.97,26.87,33.64,9.27,0.29,42.55,1.15,0.49,2.87,3.44,41.59,1.29,290.65,,2.36,,0.0
2021-05-25 03:00:00,2021-05-25 04:00:00,68.33,165.36,3.24,13.03,23.03,27.52,11.16,0.29,40.23,1.32,0.46,2.87,3.43,43.25,1.18,288.28,,2.37,,0.0
2021-05-25 04:00:00,2021-05-25 05:00:00,69.53,164.39,3.92,13.39,22.67,27.58,18.78,0.32,37.55,1.54,0.49,2.87,3.43,45.04,1.3,287.54,,2.36,,0.0
2021-05-25 05:00:00,2021-05-25 06:00:00,71.11,159.31,3.52,13.26,23.09,27.84,21.67,0.37,36.99,1.48,0.53,2.87,3.43,47.4,1.43,292.68,9.4,2.37,,0.0
2021-05-25 06:00:00,2021-05-25 07:00:00,75.98,172.66,3.9,12.75,23.42,27.23,20.92,0.42,43.84,1.8,0.45,2.88,3.42,47.13,2.11,312.37,106.93,2.37,,0.0
2021-05-25 07:00:00,2021-05-25 08:00:00,91.77,183.89,3.91,14.02,23.9,29.16,21.3,0.42,48.99,2.0,0.43,2.89,3.45,43.76,2.26,313.24,314.32,2.36,,0.0
2021-05-25 08:00:00,2021-05-25 09:00:00,84.83,190.07,6.23,15.08,22.37,30.07,14.33,0.41,51.1,2.19,0.58,2.88,3.44,37.01,2.66,251.0,511.7,2.36,,0.0
2021-05-25 09:00:00,2021-05-25 10:00:00,77.12,187.26,4.35,11.49,18.39,24.27,12.45,0.26,55.15,1.29,0.34,2.87,3.43,26.27,2.8,319.75,745.25,2.36,,0.0
2021-05-25 10:00:00,2021-05-25 11:00:00,68.03,172.03,3.86,10.04,16.37,21.39,9.83,0.21,55.53,0.48,0.22,2.86,3.43,21.38,3.08,265.33,902.5,2.37,,0.0
2021-05-25 11:00:00,2021-05-25 12:00:00,59.55,147.79,4.76,9.13,13.25,19.52,5.86,0.16,54.7,0.34,0.31,2.86,3.42,17.43,3.39,19.02,957.05,2.36,,0.0
2021-05-25 12:00:00,2021-05-25 13:00:00,49.83,126.02,3.99,8.91,14.0,19.5,14.46,0.16,53.91,0.24,0.49,2.87,3.42,16.77,3.43,263.85,962.25,2.36,,0.0
2021-05-25 13:00:00,2021-05-25 14:00:00,50.52,123.75,3.9,9.66,15.57,20.54,19.19,0.18,53.14,0.22,0.22,2.87,3.43,16.91,3.7,337.27,959.4,2.36,,0.0
2021-05-25 14:00:00,2021-05-25 15:00:00,52.88,123.07,5.17,8.86,12.07,18.45,21.66,0.17,52.54,0.19,0.11,2.86,3.42,15.7,3.36,323.67,877.03,2.36,,0.0
2021-05-25 15:00:00,2021-05-25 16:00:00,44.19,115.26,5.1,8.22,10.98,17.54,21.7,0.16,50.63,0.16,0.29,2.88,3.43,14.4,2.75,329.0,524.52,2.36,,0.0
2021-05-25 16:00:00,2021-05-25 17:00:00,,,,,,,,,,,,,,,,,,,,
2021-05-25 17:00:00,2021-05-25 18:00:00,,,,,,,,,,,,,,,,,,,,0.0
2021-05-25 18:00:00,2021-05-25 19:00:00,31.14,86.28,0.56,0.31,0.91,0.45,,0.68,45.66,0.35,0.16,1.32,1.58,,1.93,338.47,,2.17,,0.0
2021-05-25 19:00:00,2021-05-25 20:00:00,55.33,138.65,7.43,14.2,25.09,21.59,,0.57,39.06,1.09,0.43,2.88,3.45,18.34,1.39,338.71,,2.37,,0.0
2021-05-25 20:00:00,2021-05-25 21:00:00,56.56,149.56,3.26,18.56,33.61,37.98,11.96,0.63,36.24,1.81,0.88,2.92,3.49,20.02,1.58,335.81,,2.37,,0.0
2021-05-25 21:00:00,2021-05-25 22:00:00,49.74,157.74,5.77,17.13,27.0,33.69,12.11,0.57,35.67,1.74,0.65,2.9,3.51,22.24,0.72,183.33,,2.37,,0.0
2021-05-25 22:00:00,2021-05-25 23:00:00,51.01,151.5,4.06,15.8,27.08,32.27,12.21,0.6,30.24,2.08,0.8,2.91,3.49,26.19,0.38,39.88,,2.37,,0.0
2021-05-25 23:00:00,2021-05-26 00:00:00,55.23,157.06,6.31,19.52,30.75,38.34,5.94,0.48,23.9,2.86,1.26,2.93,3.47,28.74,0.34,192.42,,2.38,,0.0
2021-05-26 00:00:00,2021-05-26 01:00:00,64.61,154.88,5.55,15.64,24.49,31.25,19.88,0.4,30.92,3.26,1.29,2.92,3.52,26.0,0.84,324.45,,2.38,,0.0
2021-05-26 01:00:00,2021-05-26 02:00:00,70.96,149.66,6.02,16.8,26.0,33.66,19.8,0.31,30.09,2.45,0.86,2.9,3.49,25.07,0.79,305.62,,2.38,,0.0
2021-05-26 02:00:00,2021-05-26 03:00:00,60.41,138.62,3.2,25.96,47.91,52.29,20.4,0.34,22.91,2.42,1.05,2.91,3.48,27.01,1.23,304.23,,2.36,,0.0
2021-05-26 03:00:00,2021-05-26 04:00:00,60.39,132.54,3.8,21.41,38.22,43.21,24.1,0.35,30.01,2.96,1.03,2.91,3.45,31.2,0.67,240.2,,2.37,,0.0
2021-05-26 04:00:00,2021-05-26 05:00:00,60.32,125.88,4.57,18.92,32.26,37.78,22.83,0.34,28.07,2.56,0.63,2.88,3.45,37.77,0.87,199.92,,2.36,,0.0
2021-05-26 05:00:00,2021-05-26 06:00:00,58.17,124.03,3.47,17.48,31.21,35.97,25.34,0.43,23.38,2.77,0.29,2.86,3.42,41.3,0.48,207.82,7.9,2.36,,0.0
2021-05-26 06:00:00,2021-05-26 07:00:00,81.01,127.6,5.0,19.7,33.1,39.54,21.68,0.49,22.23,3.27,0.53,2.88,3.44,35.45,0.49,278.41,96.95,2.36,,0.0
2021-05-26 07:00:00,2021-05-26 08:00:00,93.7,139.88,4.37,15.81,26.69,32.53,19.46,0.44,33.95,3.14,0.84,2.88,3.47,28.1,0.62,275.21,285.88,2.37,,0.0
2021-05-26 08:00:00,2021-05-26 09:00:00,69.13,142.59,3.26,13.41,23.75,28.13,16.76,0.41,39.84,2.95,0.71,2.17,2.62,23.37,0.62,292.05,447.0,2.36,,0.0
2021-05-26 09:00:00,2021-05-26 10:00:00,64.92,137.04,0.92,,1.3,0.21,,0.38,43.16,0.7,0.24,0.84,1.0,,0.68,322.69,,1.38,,0.0
2021-05-26 10:00:00,2021-05-26 11:00:00,54.16,122.0,3.71,0.74,0.01,2.57,,0.26,46.89,1.17,0.93,2.86,3.44,,1.06,244.62,,2.37,,0.0
2021-05-26 11:00:00,2021-05-26 12:00:00,45.87,98.46,6.08,2.37,0.38,5.26,,0.28,44.97,0.58,1.01,0.72,0.85,,1.12,328.8,,2.38,,0.0
2021-05-26 12:00:00,2021-05-26 13:00:00,43.22,82.72,1.16,3.72,9.19,11.14,7.25,0.26,46.51,0.26,0.97,2.32,2.76,12.32,0.77,78.81,949.07,1.92,,0.0
2021-05-26 13:00:00,2021-05-26 14:00:00,51.62,86.65,3.02,6.96,11.8,16.07,5.24,0.21,46.67,0.34,0.39,2.87,3.43,11.56,0.97,206.46,944.47,2.36,,0.0
2021-05-26 14:00:00,2021-05-26 15:00:00,47.52,86.61,3.66,7.21,11.26,15.92,7.74,0.18,46.91,0.28,1.22,2.87,3.42,10.49,2.28,334.99,890.95,2.36,,0.0
2021-05-26 15:00:00,2021-05-26 16:00:00,46.81,91.16,2.68,6.35,11.14,14.73,4.39,0.17,46.28,0.2,0.65,2.87,3.42,10.67,2.23,329.62,529.08,2.36,,0.0
2021-05-26 16:00:00,2021-05-26 17:00:00,49.4,89.53,4.01,7.89,12.39,16.61,12.04,0.15,47.04,0.18,0.5,2.88,3.42,10.05,2.66,325.39,185.07,2.37,,0.0
2021-05-26 17:00:00,2021-05-26 18:00:00,41.14,88.51,3.95,8.63,13.54,18.3,7.25,0.15,48.3,0.19,0.13,2.87,3.42,10.84,2.1,334.72,71.78,2.36,,0.0
2021-05-26 18:00:00,2021-05-26 19:00:00,38.98,84.23,4.71,11.82,18.45,24.5,5.61,0.23,45.89,0.3,0.19,2.87,3.42,11.49,1.9,322.03,19.5,2.36,,0.0
2021-05-26 19:00:00,2021-05-26 20:00:00,45.02,99.07,5.29,21.04,35.32,41.59,4.44,0.58,34.3,1.48,0.8,2.89,3.46,14.15,0.68,310.46,,2.37,,0.0
2021-05-26 20:00:00,2021-05-26 21:00:00,54.46,122.19,18.68,71.71,111.65,131.76,13.27,1.45,11.22,4.63,6.08,3.09,3.94,17.4,0.32,221.04,,2.47,,0.0
2021-05-26 21:00:00,2021-05-26 22:00:00,60.41,164.89,26.23,78.07,112.21,139.12,16.96,1.75,10.17,7.03,14.17,3.65,5.29,21.62,0.44,271.02,,2.7,,0.0
2021-05-26 22:00:00,2021-05-26 23:00:00,65.08,195.87,8.98,53.3,91.31,101.84,18.43,1.28,19.6,7.1,14.92,3.62,5.3,22.21,0.38,215.35,,2.72,,0.0
2021-05-26 23:00:00,2021-05-27 00:00:00,71.23,194.99,3.27,44.22,82.69,87.41,19.23,1.29,15.8,6.8,10.4,3.31,4.42,26.77,0.28,235.89,,2.56,,0.0
2021-05-27 00:00:00,2021-05-27 01:00:00,79.39,204.19,2.85,18.72,34.65,38.51,13.45,0.22,33.81,2.85,2.91,2.99,3.66,30.61,1.32,232.57,,2.41,,0.0
2021-05-27 01:00:00,2021-05-27 02:00:00,81.1,211.82,3.12,10.42,18.22,22.41,11.79,0.1,29.94,0.5,0.24,2.87,3.46,35.25,1.5,244.92,,2.36,,0.0
2021-05-27 02:00:00,2021-05-27 03:00:00,71.5,197.2,3.38,9.45,15.98,20.99,7.82,0.05,28.42,0.42,0.19,2.87,3.42,38.78,2.03,260.36,,2.36,,0.0
2021-05-27 03:00:00,2021-05-27 04:00:00,54.49,177.27,3.63,10.61,17.8,22.28,5.27,0.04,26.6,0.21,0.16,2.86,3.42,41.76,1.69,264.11,,2.36,,0.0
2021-05-27 04:00:00,2021-05-27 05:00:00,44.47,153.06,3.75,10.8,18.0,23.13,6.5,0.04,26.64,0.27,0.15,2.86,3.42,46.06,1.58,234.27,,2.36,,0.0
2021-05-27 05:00:00,2021-05-27 06:00:00,42.19,138.72,5.11,12.07,18.33,25.38,10.78,0.25,23.88,0.85,0.13,2.86,3.42,49.6,0.97,241.52,15.9,2.36,,0.0
2021-05-27 06:00:00,2021-05-27 07:00:00,43.23,127.18,2.43,11.31,21.06,24.78,13.63,0.3,24.86,0.93,0.23,2.86,3.42,49.29,1.01,249.43,84.93,2.36,,0.0
2021-05-27 07:00:00,2021-05-27 08:00:00,48.83,126.12,4.2,15.12,25.56,30.71,14.2,0.37,28.37,2.32,0.42,2.88,3.43,49.05,1.6,261.66,289.32,2.36,,0.0
2021-05-27 08:00:00,2021-05-27 09:00:00,52.85,149.31,4.12,12.42,20.52,25.92,6.85,0.3,36.34,2.33,0.36,2.86,3.43,44.93,2.76,289.31,495.07,2.36,,0.0
2021-05-27 09:00:00,2021-05-27 10:00:00,50.72,144.21,4.46,11.99,19.18,25.25,9.4,0.27,41.97,1.29,0.31,2.88,3.43,34.9,2.72,311.79,735.35,2.36,,0.0
2021-05-27 10:00:00,2021-05-27 11:00:00,51.71,153.32,4.09,12.19,20.11,25.5,8.01,0.25,51.66,1.12,0.35,2.87,3.43,24.69,1.91,321.75,880.6,2.36,,0.0
2021-05-27 11:00:00,2021-05-27 12:00:00,46.78,152.49,3.54,9.68,16.18,20.84,13.7,0.19,60.41,0.52,0.3,2.88,3.44,15.11,1.58,305.31,949.38,2.36,,0.0
2021-05-27 12:00:00,2021-05-27 13:00:00,48.09,142.55,4.24,9.75,15.21,20.87,13.19,0.2,58.0,0.36,1.11,2.95,3.52,12.58,1.59,320.06,967.7,2.38,,0.0
2021-05-27 13:00:00,2021-05-27 14:00:00,48.74,136.56,4.41,9.22,13.96,20.0,12.23,0.2,58.23,0.3,0.22,2.87,3.42,11.21,1.61,261.59,967.05,2.36,,0.0
