From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ug/m3),Ozone (ug/m3),Benzene (),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (W/mt2),WS (m/s),WD (degree),BP (mmHg),VWS (m/s),AT (degree C)
2023-02-28 05:00:00,2023-02-28 06:00:00,29.0,74.5,6.7,38.55,25.65,18.65,11.3,0.46,7.74,0.22,0.85,,28.8,66.25,,173.25,714.0,,12.53
2023-02-28 06:00:00,2023-02-28 07:00:00,29.0,82.25,6.0,41.7,26.77,18.6,10.85,0.46,13.67,0.2,0.83,,29.27,69.75,,260.75,714.5,,12.5
2023-02-28 07:00:00,2023-02-28 08:00:00,31.5,98.75,6.33,46.28,29.43,18.35,11.0,0.46,10.14,0.28,1.05,,29.05,71.0,,193.25,715.25,,12.7
2023-02-28 08:00:00,2023-02-28 09:00:00,37.25,106.0,6.02,37.22,24.38,17.0,11.88,0.46,5.16,0.38,1.23,,28.12,52.25,,168.0,716.0,,15.95
2023-02-28 09:00:00,2023-02-28 10:00:00,29.0,62.75,6.17,31.68,21.48,15.73,11.38,0.55,29.6,0.53,1.65,,28.4,30.5,,208.75,717.0,,22.2
2023-02-28 10:00:00,2023-02-28 11:00:00,18.25,63.25,6.18,26.52,18.75,14.32,11.07,0.57,20.72,0.75,2.12,,28.65,22.75,,222.5,717.0,,25.62
2023-02-28 11:00:00,2023-02-28 12:00:00,14.0,83.0,6.43,25.05,18.25,14.6,10.3,0.57,20.92,0.8,2.25,,29.05,22.25,,230.0,716.5,,27.15
2023-02-28 12:00:00,2023-02-28 13:00:00,16.25,24.75,6.93,33.4,23.1,12.35,9.93,0.58,20.48,0.85,2.38,,29.05,20.5,,214.25,715.75,,28.05
2023-02-28 13:00:00,2023-02-28 14:00:00,14.75,34.75,6.85,48.08,30.82,9.1,10.55,0.58,20.48,0.82,2.3,,28.5,20.0,,224.0,714.5,,28.6
2023-02-28 14:00:00,2023-02-28 15:00:00,17.0,49.0,6.58,39.9,26.23,11.07,9.62,0.55,19.4,0.88,2.38,,29.17,18.5,,229.0,713.5,,29.02
2023-02-28 15:00:00,2023-02-28 16:00:00,13.0,32.0,6.6,46.35,29.7,9.18,9.5,0.47,19.26,0.9,2.45,,28.77,18.5,,225.25,713.0,,29.25
2023-02-28 16:00:00,2023-02-28 17:00:00,13.25,30.75,6.45,31.98,21.9,13.2,9.77,0.46,17.64,0.75,2.15,,28.95,19.75,,232.0,712.5,,28.62
2023-02-28 17:00:00,2023-02-28 18:00:00,15.0,30.5,6.45,25.75,18.65,14.9,9.93,0.46,16.9,0.57,1.73,,29.22,22.75,,258.25,713.0,,27.75
2023-02-28 18:00:00,2023-02-28 19:00:00,19.75,46.0,6.22,25.75,18.45,15.6,9.93,0.47,16.02,0.65,1.93,,29.23,33.0,,253.25,713.0,,26.12
2023-02-28 19:00:00,2023-02-28 20:00:00,26.5,58.5,6.2,25.58,18.33,16.8,9.55,0.57,16.42,0.6,1.75,,28.95,41.25,,257.75,714.0,,24.02
2023-02-28 20:00:00,2023-02-28 21:00:00,31.75,54.0,6.55,26.55,19.1,17.05,9.7,0.57,16.81,0.45,1.5,,28.9,47.0,,264.75,715.0,,22.62
2023-02-28 21:00:00,2023-02-28 22:00:00,32.25,63.5,6.2,26.6,18.9,17.48,9.47,0.57,16.41,0.47,1.55,,28.7,50.25,,248.25,715.75,,21.6
2023-02-28 22:00:00,2023-02-28 23:00:00,27.5,62.25,6.38,26.95,19.18,17.0,9.85,0.51,15.63,0.43,1.4,,28.35,51.25,,247.75,716.0,,20.8
2023-02-28 23:00:00,2023-03-01 00:00:00,29.0,54.0,6.27,27.57,19.37,17.17,9.43,0.46,17.18,0.27,1.0,,28.23,53.67,,263.67,716.0,,20.2
2023-03-01 00:00:00,2023-03-01 01:00:00,28.25,54.25,6.65,29.52,20.77,17.38,9.45,0.47,20.44,0.2,0.85,,28.23,58.0,,228.0,715.0,,18.75
2023-03-01 01:00:00,2023-03-01 02:00:00,28.0,63.0,6.4,34.33,23.12,17.32,9.55,0.46,37.48,0.2,0.83,,28.1,58.25,,299.75,714.75,,17.6
2023-03-01 02:00:00,2023-03-01 03:00:00,25.5,59.25,6.65,34.55,23.45,17.32,9.3,0.46,37.24,0.2,0.82,,28.12,59.0,,297.75,714.0,,17.12
2023-03-01 03:00:00,2023-03-01 04:00:00,27.5,56.75,6.53,33.95,23.02,17.52,8.97,0.46,36.16,0.2,0.8,,28.07,63.5,,119.25,714.0,,16.38
2023-03-01 04:00:00,2023-03-01 05:00:00,29.0,57.75,6.47,31.6,21.73,18.03,9.05,0.46,36.21,0.2,0.8,,28.38,68.75,,137.25,714.0,,15.62
2023-03-01 05:00:00,2023-03-01 06:00:00,30.75,63.75,6.75,28.3,20.15,21.4,9.1,0.46,35.23,0.28,0.98,,28.48,73.25,,237.0,714.25,,15.45
2023-03-01 06:00:00,2023-03-01 07:00:00,36.0,70.75,6.25,27.02,19.12,22.28,9.05,0.46,34.74,0.25,0.98,,28.2,74.75,,254.0,715.0,,15.72
2023-03-01 07:00:00,2023-03-01 08:00:00,38.0,88.0,6.58,32.25,22.18,22.35,9.15,0.46,33.71,0.23,0.88,,28.27,75.25,,219.5,715.75,,16.18
2023-03-01 08:00:00,2023-03-01 09:00:00,43.67,92.33,6.75,30.6,21.43,21.05,8.97,0.49,36.56,0.5,1.55,,28.62,64.25,,202.25,716.25,,17.7
2023-03-01 09:00:00,2023-03-01 10:00:00,39.5,75.0,6.75,26.2,19.12,19.48,9.1,0.58,37.78,0.6,1.82,,28.65,39.25,,204.5,717.0,,21.35
2023-03-01 10:00:00,2023-03-01 11:00:00,28.0,53.5,6.68,24.6,18.17,17.65,8.83,0.57,38.17,0.82,2.27,,28.95,29.0,,221.0,717.0,,24.95
2023-03-01 11:00:00,2023-03-01 12:00:00,25.0,53.25,6.47,24.07,17.68,17.15,8.53,0.57,38.66,0.85,2.4,,29.1,26.0,,216.5,716.5,,26.55
2023-03-01 12:00:00,2023-03-01 13:00:00,23.5,30.0,6.62,23.2,17.45,16.75,8.68,0.57,37.59,0.8,2.23,,29.22,23.0,,201.75,715.5,,27.73
2023-03-01 13:00:00,2023-03-01 14:00:00,19.0,30.0,6.62,24.67,18.2,16.38,9.3,0.57,37.34,0.75,2.17,,29.55,22.25,,222.0,714.5,,29.05
2023-03-01 14:00:00,2023-03-01 15:00:00,,,6.38,36.48,24.23,12.78,9.05,0.57,35.38,0.68,2.02,,29.0,22.5,,194.0,713.25,,29.2
2023-03-01 15:00:00,2023-03-01 16:00:00,21.0,26.0,6.8,37.65,25.25,12.7,8.97,0.58,35.97,0.67,2.03,,28.85,22.5,,217.5,712.25,,29.17
2023-03-01 16:00:00,2023-03-01 17:00:00,20.5,29.0,6.05,25.22,18.02,15.53,8.43,0.57,35.82,0.57,1.8,,29.52,22.75,,205.75,712.0,,28.95
2023-03-01 17:00:00,2023-03-01 18:00:00,17.75,37.0,6.5,25.2,18.32,15.72,8.45,0.57,31.41,0.47,1.48,,29.42,26.0,,246.5,713.0,,28.05
2023-03-01 18:00:00,2023-03-01 19:00:00,15.5,38.5,6.9,28.25,20.32,15.32,8.32,0.58,25.58,0.35,1.2,,29.17,32.0,,264.75,713.5,,26.25
2023-03-01 19:00:00,2023-03-01 20:00:00,23.25,57.25,6.62,31.25,21.7,16.68,8.82,0.57,23.57,0.27,1.0,,28.73,37.5,,300.25,714.0,,24.47
2023-03-01 20:00:00,2023-03-01 21:00:00,51.0,99.25,6.55,41.57,27.12,19.12,9.7,0.57,21.85,0.2,0.83,,28.73,44.0,,240.5,715.0,,22.75
2023-03-01 21:00:00,2023-03-01 22:00:00,90.75,159.75,6.4,40.57,26.5,19.2,10.62,0.57,21.32,0.23,0.85,,28.3,47.0,,139.25,716.0,,21.02
2023-03-01 22:00:00,2023-03-01 23:00:00,43.0,94.5,6.43,34.92,23.52,17.02,9.7,0.53,22.0,0.2,0.8,,28.52,46.5,,309.75,716.0,,19.7
2023-03-01 23:00:00,2023-03-02 00:00:00,28.25,61.75,7.05,31.8,22.35,17.12,8.75,0.47,21.31,0.2,0.82,,28.5,49.75,,305.75,716.0,,18.93
2023-03-02 00:00:00,2023-03-02 01:00:00,29.75,60.0,6.38,37.42,24.73,18.55,9.05,0.46,20.04,0.2,0.8,,28.6,56.25,,210.25,715.5,,18.05
2023-03-02 01:00:00,2023-03-02 02:00:00,31.75,68.5,6.55,41.77,27.25,17.95,9.18,0.46,19.41,0.2,0.8,,28.67,60.25,,205.25,715.0,,16.77
2023-03-02 02:00:00,2023-03-02 03:00:00,30.0,75.25,6.95,40.42,26.88,18.12,9.05,0.47,19.01,0.2,0.8,,28.53,64.0,,143.0,714.0,,15.88
2023-03-02 03:00:00,2023-03-02 04:00:00,27.5,67.5,6.48,38.78,25.55,17.98,9.25,0.46,18.72,0.2,0.83,,28.65,65.75,,175.0,714.0,,15.1
2023-03-02 04:00:00,2023-03-02 05:00:00,28.75,55.5,6.37,34.5,23.23,17.67,8.9,0.47,18.57,0.2,0.8,,28.85,65.75,,237.0,714.0,,14.63
2023-03-02 05:00:00,2023-03-02 06:00:00,29.75,70.75,7.4,37.7,25.75,19.9,9.0,0.48,18.77,0.2,0.8,,29.08,69.25,,284.25,714.25,,13.95
2023-03-02 06:00:00,2023-03-02 07:00:00,34.5,77.75,6.55,41.73,27.2,20.85,8.9,0.46,18.18,0.2,0.8,,29.2,68.25,,260.25,715.25,,13.38
2023-03-02 07:00:00,2023-03-02 08:00:00,36.75,91.25,6.62,52.22,32.82,19.67,9.1,0.46,17.98,0.23,0.9,,29.55,59.25,,190.25,716.0,,13.38
2023-03-02 08:00:00,2023-03-02 09:00:00,41.0,98.5,6.43,37.15,24.7,14.92,8.97,0.55,16.61,0.47,1.52,,28.75,30.0,,246.25,717.0,,16.18
2023-03-02 09:00:00,2023-03-02 10:00:00,19.5,55.25,6.35,27.35,19.4,13.62,8.98,0.57,15.98,0.82,2.32,,28.15,18.0,,235.75,717.25,,21.8
2023-03-02 10:00:00,2023-03-02 11:00:00,17.75,85.25,6.3,26.0,18.6,13.07,8.82,0.57,14.99,0.77,2.23,,28.4,14.5,,241.5,717.25,,24.2
2023-03-02 11:00:00,2023-03-02 12:00:00,17.75,87.5,5.9,26.35,18.55,13.8,9.37,0.56,14.36,0.8,2.27,,28.65,14.75,,229.25,717.0,,26.4
2023-03-02 12:00:00,2023-03-02 13:00:00,27.0,88.75,6.88,30.43,21.48,16.48,10.75,0.58,13.47,0.72,2.1,,29.32,13.75,,213.0,715.75,,28.03
2023-03-02 13:00:00,2023-03-02 14:00:00,40.5,120.5,6.7,29.1,20.65,15.73,9.9,0.58,12.74,0.75,2.17,,31.48,12.0,,219.75,714.75,,29.55
2023-03-02 14:00:00,2023-03-02 15:00:00,19.75,79.0,6.03,25.73,18.22,14.95,9.38,0.56,9.56,0.8,2.3,,30.4,12.75,,209.0,713.75,,30.25
2023-03-02 15:00:00,2023-03-02 16:00:00,29.0,75.25,6.4,32.2,22.02,17.2,10.88,0.57,9.36,0.73,2.08,,30.2,12.75,,220.75,713.0,,30.03
2023-03-02 16:00:00,2023-03-02 17:00:00,39.5,97.0,6.58,37.22,24.85,15.03,11.25,0.57,8.13,0.57,1.72,,29.95,13.25,,181.5,713.0,,29.65
2023-03-02 17:00:00,2023-03-02 18:00:00,33.0,84.0,6.82,27.82,20.03,15.55,10.4,0.58,5.93,0.47,1.55,,30.3,17.5,,216.75,713.0,,28.6
2023-03-02 18:00:00,2023-03-02 19:00:00,27.0,75.25,6.53,30.55,21.23,16.05,10.32,0.57,5.24,0.35,1.18,,30.52,26.5,,265.5,714.0,,26.05
2023-03-02 19:00:00,2023-03-02 20:00:00,29.5,90.0,6.45,34.05,23.0,16.5,9.72,0.57,7.15,0.22,0.95,,30.78,30.0,,235.0,714.75,,23.2
2023-03-02 20:00:00,2023-03-02 21:00:00,35.75,100.0,6.48,34.08,23.05,16.05,9.1,0.57,6.12,0.25,0.9,,30.5,32.5,,292.75,716.0,,21.1
2023-03-02 21:00:00,2023-03-02 22:00:00,35.5,91.0,6.42,37.38,24.75,15.95,10.32,0.57,6.42,0.23,0.88,,29.15,39.25,,306.0,716.75,,19.9
2023-03-02 22:00:00,2023-03-02 23:00:00,41.75,103.5,6.8,37.38,25.03,15.6,10.68,0.58,6.17,0.27,1.0,,29.38,38.75,,295.25,717.0,,18.82
2023-03-02 23:00:00,2023-03-03 00:00:00,29.75,89.0,6.65,34.0,23.15,15.53,10.35,0.57,6.37,0.2,0.82,,28.57,41.75,,285.25,717.0,,17.85
2023-03-03 00:00:00,2023-03-03 01:00:00,32.75,89.25,6.45,39.92,26.18,15.25,10.62,0.57,7.35,0.22,0.88,,28.62,40.75,,256.5,716.0,,16.32
2023-03-03 01:00:00,2023-03-03 02:00:00,33.25,69.75,6.53,37.67,25.0,14.8,9.7,0.57,6.37,0.2,0.8,,29.5,45.0,,177.25,715.5,,15.48
2023-03-03 02:00:00,2023-03-03 03:00:00,28.0,65.25,6.12,39.67,25.8,15.27,9.55,0.56,8.04,0.2,0.8,,29.1,49.5,,152.0,715.0,,14.35
2023-03-03 03:00:00,2023-03-03 04:00:00,28.0,72.0,6.12,38.77,25.32,14.85,9.18,0.57,7.3,0.2,0.8,,28.75,54.25,,191.0,715.0,,13.8
2023-03-03 04:00:00,2023-03-03 05:00:00,27.25,71.75,6.0,38.17,24.87,15.83,9.4,0.57,9.12,0.2,0.8,,29.12,58.5,,293.5,715.0,,13.32
2023-03-03 05:00:00,2023-03-03 06:00:00,34.75,82.25,6.75,43.7,28.45,20.15,9.87,0.57,12.1,0.2,0.8,,29.5,59.25,,267.0,715.0,,12.73
2023-03-03 06:00:00,2023-03-03 07:00:00,60.75,116.0,5.97,52.25,32.35,19.77,11.15,0.56,13.67,0.2,0.8,,29.43,56.5,,158.25,716.0,,12.5
2023-03-03 07:00:00,2023-03-03 08:00:00,55.5,226.0,6.45,72.97,43.75,19.48,12.18,0.57,14.41,0.2,0.8,,29.1,52.25,,139.0,716.75,,13.0
2023-03-03 08:00:00,2023-03-03 09:00:00,56.75,186.75,6.1,56.2,34.52,11.25,11.35,0.56,3.97,0.38,1.27,,28.77,22.0,,177.0,717.5,,16.55
2023-03-03 09:00:00,2023-03-03 10:00:00,18.5,77.25,6.43,33.4,22.62,12.35,11.45,0.57,,0.68,1.98,,28.45,15.0,,239.0,718.0,,23.47
2023-03-03 10:00:00,2023-03-03 11:00:00,13.5,98.75,6.73,27.7,19.88,12.18,11.52,0.58,,0.88,2.42,,28.55,11.5,,229.5,718.0,,26.12
2023-03-03 11:00:00,2023-03-03 12:00:00,13.5,98.75,6.6,25.85,18.78,12.22,11.53,0.57,,0.75,2.15,,28.25,10.0,,222.25,717.0,,27.78
2023-03-03 12:00:00,2023-03-03 13:00:00,18.0,114.0,6.45,25.9,18.7,12.85,9.28,0.57,,0.7,2.08,,27.95,9.5,,218.0,716.0,,30.03
2023-03-03 13:00:00,2023-03-03 14:00:00,19.5,79.75,6.28,26.6,18.9,13.53,8.7,0.57,,0.75,2.18,,28.35,9.0,,203.0,714.75,,30.77
2023-03-03 14:00:00,2023-03-03 15:00:00,23.0,91.5,6.62,30.68,21.4,12.72,7.28,0.57,,0.7,2.02,,29.12,9.25,,211.5,713.75,,31.2
2023-03-03 15:00:00,2023-03-03 16:00:00,21.25,72.0,6.78,46.53,29.9,8.55,7.93,0.58,,0.7,2.02,,28.28,9.25,,179.5,713.0,,31.68
2023-03-03 16:00:00,2023-03-03 17:00:00,25.0,115.25,6.52,34.38,23.3,11.88,7.38,0.57,,0.6,1.85,,28.5,10.25,,196.5,713.0,,30.88
2023-03-03 17:00:00,2023-03-03 18:00:00,29.0,114.5,6.4,31.28,21.48,14.38,8.15,0.57,,0.57,1.7,,28.98,15.0,,209.25,713.5,,28.93
2023-03-03 18:00:00,2023-03-03 19:00:00,36.0,114.0,6.45,28.98,20.35,14.65,6.92,0.57,,0.47,1.48,,28.8,24.25,,270.75,714.25,,26.27
2023-03-03 19:00:00,2023-03-03 20:00:00,25.75,76.25,6.18,33.58,22.58,15.12,7.97,0.57,,0.35,1.1,,28.48,26.5,,301.5,715.25,,23.92
2023-03-03 20:00:00,2023-03-03 21:00:00,37.25,84.5,6.68,31.85,22.02,14.27,7.2,0.58,,0.3,1.12,,28.1,28.25,,307.0,716.0,,22.07
2023-03-03 21:00:00,2023-03-03 22:00:00,27.75,68.25,6.43,32.1,21.98,13.92,6.95,0.57,,0.25,0.95,,28.05,29.75,,307.0,717.0,,20.55
2023-03-03 22:00:00,2023-03-03 23:00:00,25.0,61.25,6.4,34.48,23.2,14.15,6.45,0.57,,0.22,0.88,,28.38,32.75,,305.5,717.0,,19.5
2023-03-03 23:00:00,2023-03-04 00:00:00,26.75,63.0,6.58,33.0,22.55,13.88,6.57,0.57,,0.2,0.82,,28.3,35.0,,314.0,716.5,,18.38
2023-03-04 00:00:00,2023-03-04 01:00:00,23.5,55.75,6.4,33.9,22.93,14.2,6.38,0.57,,0.2,0.85,,28.38,38.0,,313.5,716.0,,17.57
2023-03-04 01:00:00,2023-03-04 02:00:00,28.5,59.5,6.62,47.12,30.12,16.0,6.7,0.57,2.35,0.2,0.8,,29.15,38.25,,328.75,715.0,,16.88
2023-03-04 02:00:00,2023-03-04 03:00:00,37.75,80.25,6.42,40.9,26.68,13.47,6.82,0.57,,0.2,0.8,,28.23,41.25,,313.25,714.5,,15.68
2023-03-04 03:00:00,2023-03-04 04:00:00,32.25,79.0,6.53,43.67,28.23,15.07,6.58,0.57,6.17,0.2,0.8,,28.47,52.0,,229.75,714.0,,14.8
2023-03-04 04:00:00,2023-03-04 05:00:00,26.0,85.25,6.7,39.87,26.3,14.07,6.38,0.57,2.48,0.2,0.8,,28.58,52.0,,237.5,714.0,,14.07
2023-03-04 05:00:00,2023-03-04 06:00:00,24.25,68.25,6.35,35.75,23.8,17.4,6.73,0.57,6.47,0.2,0.8,,28.93,54.5,,261.25,715.0,,13.45
2023-03-04 06:00:00,2023-03-04 07:00:00,33.0,84.5,6.35,49.85,31.32,17.2,7.45,0.57,11.76,0.2,0.8,,28.85,55.25,,220.0,716.0,,12.7
2023-03-04 07:00:00,2023-03-04 08:00:00,52.75,151.25,6.28,66.07,39.98,19.23,7.92,0.57,13.87,0.2,0.8,,29.1,51.25,,158.25,716.5,,13.2
2023-03-04 08:00:00,2023-03-04 09:00:00,58.25,197.25,6.5,56.6,35.07,13.57,7.4,0.57,3.53,0.3,1.1,,30.53,25.0,,121.25,717.25,,16.95
2023-03-04 09:00:00,2023-03-04 10:00:00,28.25,129.0,6.45,33.0,22.45,12.77,8.8,0.57,,0.43,1.43,,28.87,14.5,,187.25,718.0,,24.52
2023-03-04 10:00:00,2023-03-04 11:00:00,19.5,83.5,6.93,28.75,20.52,12.88,8.95,0.58,,0.62,1.92,,29.53,11.25,,207.75,717.5,,27.43
2023-03-04 11:00:00,2023-03-04 12:00:00,26.0,145.25,6.8,27.0,19.45,13.88,8.7,0.57,,0.75,2.15,,29.45,10.75,,209.25,716.75,,29.02
2023-03-04 12:00:00,2023-03-04 13:00:00,24.0,113.25,6.6,27.48,19.62,14.32,9.95,0.57,,0.93,2.52,,30.98,8.25,,219.75,715.75,,30.1
2023-03-04 13:00:00,2023-03-04 14:00:00,27.5,161.0,6.75,26.75,19.38,14.9,8.25,0.57,,0.88,2.45,,33.78,6.25,,217.25,714.5,,30.57
2023-03-04 14:00:00,2023-03-04 15:00:00,25.75,101.5,6.85,26.38,19.25,13.3,9.38,0.58,,0.95,2.58,,31.45,6.75,,232.0,713.5,,31.0
2023-03-04 15:00:00,2023-03-04 16:00:00,16.75,65.75,6.1,25.0,17.95,13.58,9.17,0.56,,0.97,2.73,,30.55,10.0,,241.25,713.0,,30.55
2023-03-04 16:00:00,2023-03-04 17:00:00,20.25,60.25,6.42,25.65,18.57,13.78,9.88,0.57,,0.8,2.3,,29.88,12.25,,238.0,713.0,,29.83
2023-03-04 17:00:00,2023-03-04 18:00:00,24.75,62.75,6.18,25.98,18.52,13.88,10.1,0.57,,0.77,2.17,,29.6,15.5,,241.25,713.0,,28.57
2023-03-04 18:00:00,2023-03-04 19:00:00,27.0,84.5,6.85,26.03,19.1,14.45,10.1,0.58,,0.6,1.73,,29.32,20.75,,256.25,714.0,,26.78
2023-03-04 19:00:00,2023-03-04 20:00:00,29.0,78.75,6.57,26.52,19.12,15.47,10.27,0.57,,0.43,1.35,,29.07,25.25,,279.0,715.0,,24.77
2023-03-04 20:00:00,2023-03-04 21:00:00,36.5,79.0,6.78,29.3,20.77,15.68,10.85,0.58,,0.45,1.45,,28.32,30.75,,280.25,716.0,,23.2
2023-03-04 21:00:00,2023-03-04 22:00:00,41.5,91.25,6.48,29.27,20.52,16.65,10.68,0.57,,0.4,1.4,,28.98,38.75,,271.25,716.5,,22.08
2023-03-04 22:00:00,2023-03-04 23:00:00,40.5,89.5,6.58,34.27,23.23,17.92,9.38,0.57,,0.22,0.9,,32.05,46.75,,305.5,717.0,,21.0
2023-03-04 23:00:00,2023-03-05 00:00:00,34.0,82.0,6.32,35.6,23.8,17.25,9.03,0.57,,0.2,0.8,,29.8,50.5,,314.75,716.75,,19.43
2023-03-05 00:00:00,2023-03-05 01:00:00,37.0,81.5,6.15,36.83,24.3,18.0,9.57,0.56,,0.2,0.8,,29.95,52.75,,124.25,716.0,,17.98
2023-03-05 01:00:00,2023-03-05 02:00:00,38.0,83.0,6.55,40.05,26.33,19.1,8.78,0.57,,0.23,0.9,,32.9,56.75,,144.25,715.5,,16.8
2023-03-05 02:00:00,2023-03-05 03:00:00,39.25,87.25,6.92,33.67,23.22,17.65,8.78,0.58,,0.27,0.95,,30.6,55.0,,161.75,715.0,,16.22
2023-03-05 03:00:00,2023-03-05 04:00:00,37.25,80.5,6.95,34.42,23.7,18.62,9.62,0.59,4.65,0.2,0.8,,30.35,59.0,,166.5,715.0,,16.03
2023-03-05 04:00:00,2023-03-05 05:00:00,44.5,100.5,6.23,38.73,25.4,18.57,9.7,0.56,9.51,0.2,0.8,,29.75,65.0,,120.75,715.0,,15.02
2023-03-05 05:00:00,2023-03-05 06:00:00,38.75,94.0,6.8,41.5,27.25,19.7,9.4,0.57,10.24,0.2,0.8,,29.23,64.0,,107.5,715.0,,14.43
2023-03-05 06:00:00,2023-03-05 07:00:00,44.0,103.5,6.7,51.4,32.47,20.85,10.75,0.57,14.26,0.2,0.8,,29.07,62.0,,114.5,715.5,,14.17
2023-03-05 07:00:00,2023-03-05 08:00:00,45.0,133.5,6.42,58.08,35.8,19.35,11.8,0.57,12.69,0.2,0.8,,28.55,52.5,,164.75,716.0,,14.5
2023-03-05 08:00:00,2023-03-05 09:00:00,42.25,144.5,6.38,45.35,28.95,13.62,11.68,0.57,4.07,0.38,1.27,,28.57,25.25,,221.5,716.75,,17.57
2023-03-05 09:00:00,2023-03-05 10:00:00,22.5,74.5,6.35,31.35,21.5,12.43,11.55,0.57,1.27,0.72,2.08,,28.8,13.0,,227.75,717.0,,24.02
2023-03-05 10:00:00,2023-03-05 11:00:00,15.75,61.0,6.23,26.65,18.93,12.2,10.73,0.57,,0.93,2.6,,28.38,11.25,,226.75,717.0,,26.85
2023-03-05 11:00:00,2023-03-05 12:00:00,16.75,87.25,6.33,25.95,18.55,11.88,10.7,0.57,,0.8,2.28,,28.4,8.75,,218.0,716.5,,28.4
2023-03-05 12:00:00,2023-03-05 13:00:00,14.75,58.0,6.67,24.65,18.22,11.9,9.9,0.57,,0.9,2.5,,28.05,8.0,,219.0,715.5,,29.97
2023-03-05 13:00:00,2023-03-05 14:00:00,18.5,64.75,6.38,24.8,18.08,12.52,9.97,0.57,,0.82,2.33,,28.43,7.25,,204.0,714.5,,30.45
2023-03-05 14:00:00,2023-03-05 15:00:00,15.25,76.0,6.43,25.15,18.27,12.4,10.43,0.57,,0.7,2.02,,29.25,6.5,,212.5,713.25,,31.35
2023-03-05 15:00:00,2023-03-05 16:00:00,17.5,43.5,6.62,25.8,18.82,12.43,10.0,0.57,,0.77,2.2,,29.68,7.25,,215.25,713.0,,31.65
2023-03-05 16:00:00,2023-03-05 17:00:00,14.25,28.75,6.48,34.75,23.42,10.5,10.15,0.57,,0.6,1.78,,29.4,8.75,,231.25,713.0,,30.92
2023-03-05 17:00:00,2023-03-05 18:00:00,20.25,38.5,5.83,55.23,33.83,5.67,9.97,0.56,,0.5,1.55,,28.15,11.25,,261.0,713.0,,29.55
2023-03-05 18:00:00,2023-03-05 19:00:00,29.25,63.5,6.2,41.77,26.95,11.72,10.43,0.57,,0.27,0.97,,28.18,18.5,,277.0,713.5,,27.1
2023-03-05 19:00:00,2023-03-05 20:00:00,36.75,92.0,6.55,37.62,25.03,13.4,10.22,0.57,,0.3,1.02,,28.05,25.0,,285.0,714.25,,24.22
2023-03-05 20:00:00,2023-03-05 21:00:00,38.25,78.75,6.67,35.93,24.2,14.38,10.12,0.57,,0.3,1.1,,28.82,31.0,,306.0,715.0,,22.55
2023-03-05 21:00:00,2023-03-05 22:00:00,34.0,88.0,6.53,33.52,22.82,14.82,9.43,0.57,,0.4,1.25,,30.2,33.75,,282.75,716.0,,21.62
2023-03-05 22:00:00,2023-03-05 23:00:00,26.75,66.0,6.2,31.07,21.28,15.35,7.85,0.57,,0.35,1.12,,33.33,33.0,,294.5,716.0,,20.83
2023-03-05 23:00:00,2023-03-06 00:00:00,22.25,44.5,6.15,31.45,21.4,16.05,5.88,0.56,0.73,0.2,0.9,,34.95,34.5,,283.75,716.0,,19.5
2023-03-06 00:00:00,2023-03-06 01:00:00,21.75,45.5,6.43,33.2,22.52,16.62,5.35,0.57,2.81,0.2,0.82,,35.42,38.5,,267.25,715.25,,17.68
2023-03-06 01:00:00,2023-03-06 02:00:00,29.25,58.75,6.65,41.25,27.02,18.48,5.58,0.57,5.44,0.2,0.85,,36.25,45.5,,167.0,714.75,,16.47
2023-03-06 02:00:00,2023-03-06 03:00:00,35.25,78.0,6.38,43.0,27.75,18.77,4.78,0.57,7.45,0.23,0.88,,36.77,51.0,,185.5,714.0,,15.65
2023-03-06 03:00:00,2023-03-06 04:00:00,31.5,79.75,6.48,38.77,25.55,19.5,4.42,0.57,4.61,0.25,0.93,,37.0,56.75,,118.5,714.0,,15.1
2023-03-06 04:00:00,2023-03-06 05:00:00,27.5,66.75,6.9,42.5,27.87,17.87,4.85,0.58,3.72,0.2,0.85,,35.67,59.75,,99.5,713.25,,14.73
2023-03-06 05:00:00,2023-03-06 06:00:00,28.5,71.25,6.5,49.65,31.35,16.75,5.5,0.57,7.35,0.2,0.82,,32.2,63.25,,99.75,713.75,,14.43
2023-03-06 06:00:00,2023-03-06 07:00:00,31.0,92.0,6.55,58.45,36.12,14.95,5.25,0.57,15.58,0.2,0.8,,28.98,67.25,,114.75,714.0,,14.07
2023-03-06 07:00:00,2023-03-06 08:00:00,42.5,113.25,6.88,70.17,42.55,13.3,7.4,0.58,19.99,0.23,0.93,,28.75,57.75,,108.25,714.75,,14.22
2023-03-06 08:00:00,2023-03-06 09:00:00,37.0,119.0,6.33,74.35,44.33,4.8,8.93,0.57,20.43,0.38,1.27,,28.73,26.0,,184.0,715.25,,17.83
2023-03-06 09:00:00,2023-03-06 10:00:00,23.5,75.5,6.35,64.02,38.9,3.67,8.62,0.57,19.89,0.62,1.82,,28.52,16.5,,230.75,716.0,,24.55
2023-03-06 10:00:00,2023-03-06 11:00:00,,,,,,,,,,,,,,,,,,,
2023-03-06 11:00:00,2023-03-06 12:00:00,,,,,,,,,,,,,,,,,,,
