From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-04-07 05:00:00,2021-04-07 06:00:00,55.92,,8.71,20.47,13.3,7.23,0.4,0.0,11.39,1.27,1.87,4.33,1.21,3.58,24.38,41.56,0.34,151.84,2.35,,
2021-04-07 06:00:00,2021-04-07 07:00:00,54.63,,7.26,26.13,14.64,8.34,0.55,0.51,13.36,1.33,2.01,4.28,1.35,3.54,24.0,40.75,0.34,181.4,39.1,,
2021-04-07 07:00:00,2021-04-07 08:00:00,56.34,,6.79,27.19,14.98,8.48,0.54,0.52,13.79,1.34,2.0,4.27,1.3,3.62,25.09,43.0,0.38,188.38,98.97,,
2021-04-07 08:00:00,2021-04-07 09:00:00,59.42,,9.07,20.48,12.97,7.25,0.82,0.54,16.15,1.43,1.88,4.31,1.19,3.62,28.19,49.22,0.64,186.68,289.72,,
2021-04-07 09:00:00,2021-04-07 10:00:00,59.98,,9.56,17.38,11.95,6.55,1.29,0.44,11.88,1.28,1.94,4.34,1.24,3.64,32.23,56.93,0.49,199.22,584.63,,
2021-04-07 10:00:00,2021-04-07 11:00:00,54.42,,5.68,19.57,10.25,6.06,1.04,0.31,16.32,1.43,1.92,4.3,1.35,3.62,34.53,61.45,0.44,206.38,702.93,,
2021-04-07 11:00:00,2021-04-07 12:00:00,53.75,,13.21,10.92,9.89,3.56,0.5,0.07,14.86,1.38,2.09,4.27,1.38,3.61,35.44,63.81,0.68,98.34,742.6,,
2021-04-07 12:00:00,2021-04-07 13:00:00,50.09,95.47,9.51,8.37,7.36,3.31,0.58,0.45,14.0,1.35,1.79,4.32,1.29,3.6,35.53,64.27,0.44,152.03,773.88,,
2021-04-07 13:00:00,2021-04-07 14:00:00,45.09,93.12,8.84,8.83,7.04,3.82,0.75,0.59,12.87,1.31,1.98,4.3,1.3,3.53,36.93,65.84,0.59,100.33,738.48,,
2021-04-07 14:00:00,2021-04-07 15:00:00,49.53,81.07,11.61,9.82,8.78,4.68,0.65,0.5,13.83,1.35,2.06,4.29,1.48,3.6,37.77,67.28,0.6,103.24,609.4,,
2021-04-07 15:00:00,2021-04-07 16:00:00,42.57,74.69,11.17,17.61,12.77,6.91,0.51,0.33,14.72,1.38,1.84,4.3,1.29,3.59,37.46,67.09,0.19,171.34,377.23,,
2021-04-07 16:00:00,2021-04-07 17:00:00,41.12,72.04,7.64,17.19,10.84,6.14,0.53,0.47,19.38,1.53,1.97,4.27,1.32,3.67,35.84,64.3,0.24,212.18,220.5,,
2021-04-07 17:00:00,2021-04-07 18:00:00,41.17,90.34,6.67,35.45,19.3,10.9,0.48,0.59,9.22,1.19,2.04,4.33,1.17,3.6,33.54,59.41,0.23,200.63,63.78,,
2021-04-07 18:00:00,2021-04-07 19:00:00,41.34,97.88,29.95,58.01,58.36,27.52,0.47,0.79,17.59,1.48,1.92,4.34,1.26,3.59,30.42,53.67,0.25,194.29,3.3,,
2021-04-07 19:00:00,2021-04-07 20:00:00,51.22,98.63,52.81,70.6,69.1,30.13,0.56,1.37,9.4,1.2,1.92,4.31,1.31,3.61,28.75,50.69,0.2,219.29,3.1,,
2021-04-07 20:00:00,2021-04-07 21:00:00,58.19,,25.87,74.42,50.65,24.11,0.46,1.73,15.48,1.4,1.97,4.3,1.45,3.57,27.61,48.62,0.21,194.09,16.9,,
2021-04-07 21:00:00,2021-04-07 22:00:00,59.02,,12.37,63.44,38.06,19.57,0.62,1.96,16.84,1.45,2.02,4.35,1.22,3.61,27.45,48.34,0.22,206.9,40.02,,
2021-04-07 22:00:00,2021-04-07 23:00:00,,,8.61,57.81,32.04,17.1,0.51,1.99,15.84,1.42,1.82,4.33,1.31,3.61,27.56,48.64,0.28,180.96,29.17,,
2021-04-07 23:00:00,2021-04-08 00:00:00,,,5.06,39.51,21.09,11.91,0.61,1.82,19.64,1.54,1.9,4.29,1.36,3.59,27.27,47.98,0.3,195.88,12.85,,
2021-04-08 00:00:00,2021-04-08 01:00:00,,,8.04,25.92,15.43,8.56,0.65,0.61,14.88,1.35,2.16,4.31,1.18,3.61,26.33,46.23,0.34,206.09,12.05,,
2021-04-08 01:00:00,2021-04-08 02:00:00,40.09,,7.34,20.3,12.18,7.19,0.66,0.53,15.25,1.4,2.06,4.29,1.36,3.62,25.7,44.97,0.29,221.46,11.65,,
2021-04-08 02:00:00,2021-04-08 03:00:00,54.27,,8.9,17.98,11.9,6.92,0.87,0.47,13.37,1.33,1.97,4.27,1.23,3.6,25.47,44.48,0.19,145.97,9.95,,
2021-04-08 03:00:00,2021-04-08 04:00:00,56.73,,6.75,17.78,9.95,6.28,0.99,0.41,9.98,1.22,2.03,4.3,1.6,3.61,25.19,43.75,0.31,196.52,4.88,,
2021-04-08 04:00:00,2021-04-08 05:00:00,57.89,,9.24,19.53,12.76,7.32,0.72,0.28,19.66,1.55,1.74,4.29,1.33,3.62,24.79,42.81,0.2,182.68,18.07,,
2021-04-08 05:00:00,2021-04-08 06:00:00,53.8,,4.47,17.77,8.68,5.98,0.76,0.28,13.36,1.33,2.03,4.3,1.23,3.52,24.4,41.69,0.25,158.09,4.48,,
2021-04-08 06:00:00,2021-04-08 07:00:00,57.56,,11.27,23.71,15.54,8.54,0.74,0.6,14.96,1.39,1.81,4.29,1.27,3.62,23.77,39.96,0.31,199.69,42.0,,
2021-04-08 07:00:00,2021-04-08 08:00:00,58.55,,11.73,29.14,18.65,10.01,0.7,0.61,11.12,1.25,1.93,4.33,1.21,3.58,24.76,42.09,0.18,172.44,95.3,,
2021-04-08 08:00:00,2021-04-08 09:00:00,,,7.94,21.16,13.14,7.6,1.46,0.62,18.47,1.51,2.03,4.32,1.08,3.64,27.98,48.49,0.32,116.8,270.67,,
2021-04-08 09:00:00,2021-04-08 10:00:00,,,4.54,22.01,10.91,6.98,1.48,0.55,14.6,1.38,1.98,4.33,1.31,3.59,32.26,57.56,0.47,176.53,555.33,,
2021-04-08 10:00:00,2021-04-08 11:00:00,,,8.84,26.06,15.43,8.52,1.86,0.53,19.7,1.55,1.95,4.31,1.25,3.54,34.21,60.39,0.42,158.98,728.77,,
2021-04-08 11:00:00,2021-04-08 12:00:00,,,11.14,26.79,16.97,8.68,1.89,0.57,18.58,1.35,1.89,4.31,1.24,3.6,34.74,61.31,0.53,196.94,826.2,,
2021-04-08 12:00:00,2021-04-08 13:00:00,,,3.53,21.47,9.97,5.89,1.6,0.55,14.76,1.38,1.67,4.28,1.46,3.63,35.54,63.04,0.55,150.94,835.72,,
2021-04-08 13:00:00,2021-04-08 14:00:00,56.43,,9.72,15.53,11.56,5.65,1.13,0.3,18.49,1.5,1.85,4.3,1.29,3.6,37.54,66.55,0.28,200.99,720.23,,
2021-04-08 14:00:00,2021-04-08 15:00:00,55.78,,4.1,18.34,9.32,5.73,0.63,0.1,11.82,1.28,1.96,4.31,1.11,3.61,38.79,68.49,0.49,168.88,630.58,,
2021-04-08 15:00:00,2021-04-08 16:00:00,57.37,97.56,7.64,19.89,11.99,6.96,0.56,0.02,12.92,1.32,1.85,4.3,1.23,3.58,37.64,66.57,0.32,164.07,365.92,,
2021-04-08 16:00:00,2021-04-08 17:00:00,55.5,97.99,8.45,17.84,11.25,6.32,0.42,0.04,16.5,1.44,1.92,4.31,1.34,3.54,35.51,62.92,0.18,59.23,193.07,,
2021-04-08 17:00:00,2021-04-08 18:00:00,56.09,91.38,11.8,61.7,40.84,20.64,0.41,0.15,19.86,1.55,2.04,4.29,1.32,3.53,32.48,56.84,0.32,179.72,56.4,,
2021-04-08 18:00:00,2021-04-08 19:00:00,56.31,89.96,15.33,44.83,33.58,16.66,0.5,0.74,17.12,1.46,1.98,4.31,1.24,3.57,30.94,54.69,0.69,213.05,15.77,,
2021-04-08 19:00:00,2021-04-08 20:00:00,,,7.08,18.67,10.5,6.07,0.41,0.86,17.64,1.48,1.71,4.3,1.39,3.63,31.04,55.11,0.78,197.59,3.9,,
2021-04-08 20:00:00,2021-04-08 21:00:00,,,8.75,20.79,12.86,6.75,0.83,0.75,13.81,1.35,2.04,4.33,1.38,3.61,30.62,54.33,0.41,169.42,19.43,,
2021-04-08 21:00:00,2021-04-08 22:00:00,,97.09,5.3,25.46,13.44,7.46,0.33,0.64,16.91,1.45,1.72,4.31,1.43,3.61,29.64,52.47,0.42,127.74,47.45,,
2021-04-08 22:00:00,2021-04-08 23:00:00,46.33,97.09,6.68,36.7,20.4,10.88,0.41,0.54,13.02,1.32,2.05,4.32,1.39,3.62,28.71,50.8,0.32,169.91,21.57,,
2021-04-08 23:00:00,2021-04-09 00:00:00,52.94,,16.12,38.95,26.15,12.61,0.44,0.67,12.3,1.29,1.67,4.28,1.34,3.66,28.0,49.32,0.23,79.27,13.6,,
2021-04-09 00:00:00,2021-04-09 01:00:00,57.11,,9.75,11.89,8.91,5.0,0.62,0.6,16.11,1.5,1.96,4.3,1.28,3.54,28.18,49.68,0.53,129.3,9.9,,
2021-04-09 01:00:00,2021-04-09 02:00:00,57.25,86.34,9.67,10.44,8.35,4.52,0.7,0.58,15.6,1.41,1.73,4.35,1.3,3.58,27.82,48.85,0.41,135.9,13.27,,
2021-04-09 02:00:00,2021-04-09 03:00:00,,73.01,7.3,10.95,7.18,4.34,0.61,0.57,16.72,1.45,2.06,4.3,1.4,3.64,27.47,48.06,0.43,136.79,21.6,,
2021-04-09 03:00:00,2021-04-09 04:00:00,52.28,73.5,10.7,14.74,11.16,5.93,1.28,0.48,15.0,1.39,1.87,4.34,1.42,3.59,27.38,47.75,0.46,141.51,20.22,,
2021-04-09 04:00:00,2021-04-09 05:00:00,54.29,91.47,11.58,12.46,9.49,5.25,0.75,0.48,20.21,1.56,2.02,4.3,1.45,3.62,26.83,46.66,0.54,149.8,3.88,,
2021-04-09 05:00:00,2021-04-09 06:00:00,52.2,89.42,8.24,10.7,7.2,4.43,0.35,0.51,12.8,1.31,2.01,4.32,1.44,3.55,26.38,45.83,0.36,139.28,23.55,,
2021-04-09 06:00:00,2021-04-09 07:00:00,40.03,84.37,8.26,11.97,8.64,5.03,0.4,0.69,14.53,1.37,1.83,4.31,1.52,3.57,26.46,46.05,0.48,150.06,57.83,,
2021-04-09 07:00:00,2021-04-09 08:00:00,46.51,80.92,8.43,12.23,8.5,4.87,0.36,0.58,12.17,1.29,1.85,4.28,1.22,3.6,27.08,47.34,0.52,171.89,128.12,,
2021-04-09 08:00:00,2021-04-09 09:00:00,49.33,80.13,4.52,12.96,6.97,4.62,0.28,0.61,16.83,1.45,1.79,4.29,1.28,3.6,28.34,49.96,0.32,151.44,238.77,,
2021-04-09 09:00:00,2021-04-09 10:00:00,42.5,80.07,11.22,16.61,12.24,6.59,0.43,0.61,14.77,1.38,2.09,4.29,1.26,3.65,29.08,51.38,0.43,126.87,244.02,,
2021-04-09 10:00:00,2021-04-09 11:00:00,56.35,,9.53,28.96,17.68,9.33,0.77,0.68,15.18,1.39,2.04,4.33,1.22,3.6,30.66,54.37,0.61,160.4,369.8,,
2021-04-09 11:00:00,2021-04-09 12:00:00,59.6,,9.37,30.41,18.23,9.58,1.03,0.62,15.32,1.4,1.97,4.29,1.66,3.6,29.5,52.43,0.56,154.49,254.12,,
2021-04-09 12:00:00,2021-04-09 13:00:00,57.65,,8.94,36.73,21.45,11.16,1.07,0.81,14.84,1.38,2.18,4.3,1.37,3.61,30.46,54.07,0.58,172.71,281.55,,
2021-04-09 13:00:00,2021-04-09 14:00:00,57.65,,6.69,32.3,18.68,10.04,1.55,0.91,16.63,1.44,1.91,4.31,1.33,3.58,32.05,56.76,0.57,163.7,459.68,,
2021-04-09 14:00:00,2021-04-09 15:00:00,,,7.56,23.1,12.99,7.11,1.4,0.87,18.14,1.5,1.77,4.29,1.31,3.62,34.5,60.66,0.73,180.1,673.92,,
2021-04-09 15:00:00,2021-04-09 16:00:00,52.19,,6.54,18.43,10.85,5.77,0.39,0.72,12.25,1.3,1.94,4.29,1.28,3.62,35.38,62.36,0.62,176.91,525.97,,
2021-04-09 16:00:00,2021-04-09 17:00:00,53.93,87.34,5.38,19.28,10.34,5.7,0.34,0.71,15.34,1.4,2.06,4.3,1.19,3.62,34.15,60.01,0.66,180.62,283.88,,
2021-04-09 17:00:00,2021-04-09 18:00:00,56.33,93.47,8.39,21.94,13.54,6.85,0.39,0.61,13.32,1.43,1.82,4.24,1.37,3.57,31.45,55.58,0.56,166.56,56.8,,
2021-04-09 18:00:00,2021-04-09 19:00:00,52.94,91.75,9.15,45.65,27.7,13.79,0.37,0.53,13.13,1.32,1.99,4.32,1.3,3.59,29.75,52.59,0.33,161.75,7.03,,
2021-04-09 19:00:00,2021-04-09 20:00:00,51.91,90.99,30.48,48.78,43.73,19.82,0.57,0.71,16.47,1.44,1.94,4.25,1.12,3.66,28.53,50.16,0.51,158.08,3.63,,
2021-04-09 20:00:00,2021-04-09 21:00:00,51.87,,4.4,20.53,9.62,6.34,0.5,0.71,16.23,1.43,1.89,4.29,1.45,3.62,28.77,50.77,0.75,174.15,,,
2021-04-09 21:00:00,2021-04-09 22:00:00,57.53,,5.88,13.46,6.95,4.36,0.36,0.57,15.25,1.4,1.73,4.29,1.32,3.59,27.97,49.11,0.5,144.8,5.45,,
2021-04-09 22:00:00,2021-04-09 23:00:00,49.42,,8.91,24.45,15.25,8.13,0.27,0.43,9.98,1.22,1.99,4.29,0.99,3.54,27.02,47.39,0.43,157.25,5.7,,
2021-04-09 23:00:00,2021-04-10 00:00:00,51.44,,8.4,11.24,7.35,4.29,0.31,0.44,11.34,1.27,1.94,4.29,1.19,3.66,27.04,47.28,0.49,172.89,2.3,,
2021-04-10 00:00:00,2021-04-10 01:00:00,38.97,79.22,4.84,12.59,7.0,4.29,0.19,0.51,17.27,1.44,1.91,4.32,1.14,3.58,26.41,46.17,0.52,176.83,0.8,,
2021-04-10 01:00:00,2021-04-10 02:00:00,41.83,71.83,7.82,10.95,7.84,4.71,0.18,0.55,11.49,1.27,1.97,4.31,1.47,3.61,25.87,44.97,0.35,171.8,6.77,,
2021-04-10 02:00:00,2021-04-10 03:00:00,36.62,59.28,7.36,12.72,7.59,5.06,0.13,0.52,13.5,1.34,1.92,4.29,1.22,3.54,25.32,43.95,0.31,138.12,16.73,,
2021-04-10 03:00:00,2021-04-10 04:00:00,35.3,60.34,4.39,18.3,9.09,6.19,0.91,0.51,10.83,1.25,2.04,4.3,1.27,3.61,25.07,43.59,0.8,87.49,9.15,,
2021-04-10 04:00:00,2021-04-10 05:00:00,51.66,86.93,5.46,11.29,6.32,4.64,0.97,0.5,11.23,1.26,1.99,4.26,1.21,3.64,25.14,43.65,0.94,99.21,5.93,,
2021-04-10 05:00:00,2021-04-10 06:00:00,41.0,89.16,10.09,10.33,8.5,5.23,0.42,0.46,15.73,1.41,2.07,4.33,1.36,3.57,25.11,43.74,0.8,112.19,5.85,,
2021-04-10 06:00:00,2021-04-10 07:00:00,46.28,87.18,10.12,13.38,10.2,6.16,0.49,0.61,14.22,1.36,2.11,4.28,1.44,3.61,25.13,43.59,0.51,137.5,45.53,,
2021-04-10 07:00:00,2021-04-10 08:00:00,47.39,82.96,13.63,18.54,14.77,8.08,0.5,0.73,13.66,1.34,1.9,4.28,1.11,3.57,26.28,45.98,0.51,152.52,142.33,,
2021-04-10 08:00:00,2021-04-10 09:00:00,39.3,85.44,10.95,15.04,10.7,5.98,0.53,0.75,17.25,1.46,1.99,4.32,1.28,3.61,28.33,50.12,0.68,166.54,295.55,,
2021-04-10 09:00:00,2021-04-10 10:00:00,38.01,86.58,7.75,11.04,7.41,4.64,0.52,0.79,13.47,1.34,1.96,4.3,1.14,3.6,30.82,54.99,0.82,171.67,573.02,,
2021-04-10 10:00:00,2021-04-10 11:00:00,51.72,92.47,9.27,11.4,8.06,4.62,0.24,0.83,14.63,1.38,2.16,4.33,1.56,3.66,31.8,56.08,0.93,167.25,722.95,,
2021-04-10 11:00:00,2021-04-10 12:00:00,41.13,94.91,9.48,9.93,6.99,3.86,0.15,0.73,15.55,1.41,2.12,4.28,1.45,3.58,32.02,56.56,0.94,171.32,826.78,,
2021-04-10 12:00:00,2021-04-10 13:00:00,47.92,95.17,11.62,9.34,9.0,4.25,0.31,0.46,16.15,1.43,1.92,4.33,1.35,3.6,32.83,58.15,0.81,192.25,847.77,,
2021-04-10 13:00:00,2021-04-10 14:00:00,42.51,,5.71,9.75,6.3,3.54,0.38,0.4,18.69,1.52,2.02,4.27,1.18,3.61,35.3,62.33,0.53,179.12,823.1,,
2021-04-10 14:00:00,2021-04-10 15:00:00,42.31,91.62,7.02,10.63,6.98,3.63,0.75,0.36,15.85,1.42,2.05,4.27,1.27,3.61,36.14,63.72,0.66,178.25,688.53,,
2021-04-10 15:00:00,2021-04-10 16:00:00,36.0,96.69,6.81,11.21,6.44,3.51,1.27,0.43,15.05,1.41,1.94,4.27,1.36,3.63,35.94,63.3,0.68,198.8,516.43,,
2021-04-10 16:00:00,2021-04-10 17:00:00,46.35,96.13,8.06,9.45,7.53,3.72,1.07,0.34,18.7,1.51,2.07,4.29,1.38,3.61,34.71,61.27,0.61,205.92,299.25,,
2021-04-10 17:00:00,2021-04-10 18:00:00,50.67,97.05,7.03,15.21,9.1,4.83,0.71,0.35,20.09,1.56,1.72,4.33,1.16,3.66,31.98,56.16,0.47,119.78,51.15,,
2021-04-10 18:00:00,2021-04-10 19:00:00,41.95,97.31,7.68,21.29,12.62,6.57,1.35,0.84,15.78,1.42,1.74,4.34,1.35,3.59,28.11,48.43,1.16,65.77,58.15,,
2021-04-10 19:00:00,2021-04-10 20:00:00,40.05,,9.47,15.17,10.49,5.18,1.5,0.83,13.82,1.35,2.09,4.33,1.16,3.6,25.54,43.14,1.97,85.14,34.25,,
2021-04-10 20:00:00,2021-04-10 21:00:00,,,8.49,12.6,8.45,4.5,0.41,0.95,15.47,1.4,1.89,4.27,1.36,3.58,26.11,44.29,0.95,91.9,4.45,,
2021-04-10 21:00:00,2021-04-10 22:00:00,39.28,,8.7,9.84,7.59,4.06,0.32,0.97,15.13,1.39,2.01,4.31,1.33,3.64,25.98,44.29,0.62,102.74,6.03,,
2021-04-10 22:00:00,2021-04-10 23:00:00,39.6,,9.64,17.75,11.71,6.27,0.56,1.0,14.6,1.38,1.99,4.37,1.38,3.59,25.86,44.12,0.5,181.39,49.58,,
2021-04-10 23:00:00,2021-04-11 00:00:00,40.83,,10.67,10.68,8.89,4.72,0.73,0.94,12.67,1.31,1.72,4.36,1.27,3.62,25.95,44.48,0.8,199.84,57.55,,
2021-04-11 00:00:00,2021-04-11 01:00:00,49.59,80.5,8.78,8.31,6.54,3.71,0.35,0.5,13.14,1.32,2.01,4.3,1.5,3.54,25.66,44.08,0.81,180.72,27.62,,
2021-04-11 01:00:00,2021-04-11 02:00:00,36.24,76.74,7.18,5.3,4.47,2.66,0.42,0.5,14.08,1.36,1.93,4.29,1.32,3.57,25.99,45.53,0.85,158.61,18.65,,
2021-04-11 02:00:00,2021-04-11 03:00:00,27.68,79.16,3.38,8.7,3.94,3.05,0.29,0.5,17.1,1.46,1.98,4.33,1.22,3.62,25.27,44.17,0.33,134.28,19.05,,
2021-04-11 03:00:00,2021-04-11 04:00:00,34.79,64.8,7.83,9.63,7.2,4.27,0.24,0.48,14.07,1.36,1.97,4.27,1.37,3.59,24.72,42.98,0.37,154.88,11.1,,
2021-04-11 04:00:00,2021-04-11 05:00:00,32.65,68.89,7.15,7.56,5.72,3.52,0.09,0.41,17.5,1.47,1.97,4.28,1.21,3.58,24.8,43.03,0.55,179.86,17.9,,
2021-04-11 05:00:00,2021-04-11 06:00:00,34.16,59.64,10.48,8.22,7.47,4.25,0.04,0.49,15.32,1.4,1.92,4.3,1.44,3.63,24.7,42.91,0.61,185.25,22.75,,
2021-04-11 06:00:00,2021-04-11 07:00:00,30.86,53.24,6.75,7.17,4.89,3.2,0.09,0.47,16.59,1.44,1.95,4.3,1.34,3.53,24.78,42.97,0.53,155.03,65.9,,
2021-04-11 07:00:00,2021-04-11 08:00:00,28.89,52.59,3.89,12.39,5.83,4.29,0.05,0.51,12.72,1.31,1.95,4.33,1.32,3.59,25.39,44.09,0.42,188.31,177.95,,
2021-04-11 08:00:00,2021-04-11 09:00:00,29.95,76.71,6.81,14.36,8.49,5.36,1.26,0.51,20.07,1.56,1.92,4.34,1.48,3.63,27.09,47.59,0.36,166.2,165.13,,
2021-04-11 09:00:00,2021-04-11 10:00:00,35.52,77.77,4.66,18.91,9.82,6.18,1.21,0.49,13.96,1.35,1.96,4.29,1.29,3.6,26.47,46.67,0.51,190.88,160.22,,
2021-04-11 10:00:00,2021-04-11 11:00:00,43.15,78.82,7.93,14.27,9.1,5.35,1.29,0.56,15.11,1.39,1.92,4.33,1.3,3.63,27.58,48.7,0.35,226.36,272.77,,
2021-04-11 11:00:00,2021-04-11 12:00:00,44.74,82.58,9.42,13.16,9.26,5.21,1.24,0.57,15.56,1.41,1.93,4.35,1.24,3.56,27.99,49.57,0.56,198.51,260.38,,
2021-04-11 12:00:00,2021-04-11 13:00:00,39.21,72.88,4.68,11.79,6.44,4.23,0.88,0.75,14.62,1.38,2.18,4.38,1.14,3.61,29.58,52.69,0.47,195.75,545.42,,
2021-04-11 13:00:00,2021-04-11 14:00:00,29.95,69.76,8.25,9.28,6.89,3.92,0.71,0.62,14.37,1.36,1.89,4.34,1.32,3.56,32.66,57.73,0.64,208.85,779.55,,
2021-04-11 14:00:00,2021-04-11 15:00:00,37.36,63.44,5.34,7.2,3.88,2.61,0.46,0.62,13.75,1.35,2.0,4.3,1.13,3.57,33.03,58.21,0.61,219.43,517.23,,
2021-04-11 15:00:00,2021-04-11 16:00:00,39.64,59.66,4.22,10.39,5.43,3.38,0.37,0.63,13.12,1.32,1.96,4.29,1.12,3.62,32.24,56.67,0.64,212.35,342.05,,
2021-04-11 16:00:00,2021-04-11 17:00:00,35.13,66.66,8.04,7.77,6.11,3.06,0.31,0.43,9.21,1.2,1.75,4.29,1.41,3.63,31.43,55.29,0.37,220.25,222.42,,
2021-04-11 17:00:00,2021-04-11 18:00:00,40.53,59.28,8.49,11.3,8.08,4.18,0.27,0.58,16.71,1.45,2.06,4.29,1.18,3.64,30.21,53.0,0.42,119.57,78.75,,
2021-04-11 18:00:00,2021-04-11 19:00:00,36.08,71.34,7.95,19.74,11.88,6.27,0.02,0.67,17.31,1.47,1.87,4.28,1.26,3.64,28.19,48.93,0.52,114.81,19.2,,
2021-04-11 19:00:00,2021-04-11 20:00:00,39.96,88.06,7.68,23.8,14.32,7.56,0.11,0.83,12.49,1.31,1.95,4.31,1.26,3.62,27.21,47.14,0.36,138.98,2.87,,
2021-04-11 20:00:00,2021-04-11 21:00:00,43.36,90.99,7.2,32.9,19.02,9.93,0.33,0.93,15.7,1.41,2.01,4.31,1.38,3.55,26.5,45.56,0.4,194.57,14.4,,
2021-04-11 21:00:00,2021-04-11 22:00:00,49.75,,9.85,16.27,11.67,6.17,1.05,0.98,16.6,1.44,2.06,4.32,1.37,3.59,26.78,46.47,0.81,110.55,7.77,,
2021-04-11 22:00:00,2021-04-11 23:00:00,52.59,95.2,8.54,23.48,14.42,7.76,0.8,1.01,18.64,1.51,1.97,4.34,1.24,3.63,26.58,46.95,0.47,176.9,5.73,,
2021-04-11 23:00:00,2021-04-12 00:00:00,52.92,90.59,9.29,23.2,14.57,7.91,0.68,1.0,15.89,1.42,2.19,4.34,1.38,3.63,26.08,45.69,0.4,190.04,3.1,,
2021-04-12 00:00:00,2021-04-12 01:00:00,41.98,91.43,9.93,19.68,13.04,7.15,0.4,0.63,16.93,1.42,1.93,4.28,1.23,3.62,25.12,43.83,0.3,202.48,7.98,,
2021-04-12 01:00:00,2021-04-12 02:00:00,41.47,96.98,5.26,19.55,10.6,6.46,1.27,0.61,15.14,1.39,1.9,4.31,1.2,3.53,24.85,43.31,0.73,93.07,13.82,,
2021-04-12 02:00:00,2021-04-12 03:00:00,52.55,98.02,7.54,15.44,9.28,5.64,2.42,0.58,14.71,1.38,2.02,4.28,1.36,3.59,25.39,44.39,1.23,77.42,6.23,,
2021-04-12 03:00:00,2021-04-12 04:00:00,40.77,,9.5,13.54,9.24,5.24,3.14,0.52,13.29,1.33,1.83,4.29,1.37,3.6,24.84,43.4,1.16,76.78,2.15,,
2021-04-12 04:00:00,2021-04-12 05:00:00,19.26,92.98,9.23,7.24,5.66,3.28,0.4,0.45,6.9,1.12,2.01,4.31,1.33,3.56,24.4,42.39,1.01,80.03,4.67,,
2021-04-12 05:00:00,2021-04-12 06:00:00,28.88,74.76,5.26,6.21,4.17,2.9,0.27,0.44,17.59,1.48,2.1,4.31,1.25,3.56,24.17,42.17,0.47,109.05,10.7,,
2021-04-12 06:00:00,2021-04-12 07:00:00,19.33,49.43,5.85,9.35,4.77,3.66,0.15,0.56,15.82,1.42,1.99,4.36,1.3,3.58,23.93,41.48,0.37,227.53,63.23,,
2021-04-12 07:00:00,2021-04-12 08:00:00,21.75,47.38,6.84,19.91,12.03,7.0,0.17,0.6,17.92,1.49,1.98,4.31,1.18,3.56,24.99,43.63,0.3,210.61,145.97,,
2021-04-12 08:00:00,2021-04-12 09:00:00,27.36,45.14,5.19,11.47,6.35,4.42,0.32,0.53,16.7,1.45,2.23,4.33,1.27,3.59,27.03,47.9,0.45,125.51,331.12,,
2021-04-12 09:00:00,2021-04-12 10:00:00,26.85,45.25,3.65,12.66,6.37,4.54,1.87,0.52,15.39,1.4,1.92,4.28,1.29,3.67,29.41,52.54,0.8,102.4,501.67,,
2021-04-12 10:00:00,2021-04-12 11:00:00,33.96,60.34,6.17,18.22,10.55,6.29,1.03,0.6,14.35,1.36,2.05,4.29,1.32,3.58,30.94,55.55,0.67,126.9,659.57,,
2021-04-12 11:00:00,2021-04-12 12:00:00,27.13,76.1,12.21,21.68,15.33,7.71,0.51,0.58,18.15,1.49,2.0,4.29,1.43,3.68,32.42,58.51,0.62,151.04,718.07,,
2021-04-12 12:00:00,2021-04-12 13:00:00,30.64,79.64,7.65,15.98,9.95,5.45,0.45,0.62,19.02,1.52,1.84,4.27,1.3,3.57,32.89,58.91,0.45,142.02,474.43,,
2021-04-12 13:00:00,2021-04-12 14:00:00,40.02,66.54,8.45,14.83,9.88,5.0,0.43,0.54,15.2,1.4,1.94,4.34,1.23,3.61,33.45,58.9,0.51,160.81,603.95,,
2021-04-12 14:00:00,2021-04-12 15:00:00,33.13,53.8,9.22,14.64,9.87,4.88,0.52,0.48,12.34,1.3,2.04,4.29,1.35,3.55,34.05,59.92,0.46,181.48,622.45,,
2021-04-12 15:00:00,2021-04-12 16:00:00,40.67,76.69,6.28,14.21,8.02,4.25,0.62,0.42,15.7,1.41,2.03,4.35,1.26,3.58,34.43,60.87,0.44,164.49,466.08,,
2021-04-12 16:00:00,2021-04-12 17:00:00,41.41,79.13,9.57,11.17,8.45,3.91,0.43,0.48,16.3,1.43,1.87,4.31,1.36,3.57,32.97,57.96,0.44,101.95,241.3,,
2021-04-12 17:00:00,2021-04-12 18:00:00,40.43,73.21,5.08,14.08,7.26,4.03,0.46,0.53,17.65,1.48,2.15,4.28,1.1,3.63,30.84,53.6,0.4,112.92,63.4,,
2021-04-12 18:00:00,2021-04-12 19:00:00,43.47,74.12,21.87,32.09,47.73,21.88,0.52,0.58,11.83,1.28,1.85,4.31,1.04,3.58,28.48,49.09,0.27,156.56,3.37,,
