From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (),WD (degree),SR (),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2020-07-21 17:00:00,2020-07-21 18:00:00,15.25,23.5,5.08,30.27,20.23,23.5,11.15,0.3,12.18,1.08,31.7,,75.7,1.02,71.75,197.7,976.5,,33.0,0.0
2020-07-21 18:00:00,2020-07-21 19:00:00,21.0,29.25,10.15,63.53,42.08,22.38,12.32,0.6,19.35,1.25,35.58,,75.2,1.52,91.45,82.2,976.5,,32.92,0.0
2020-07-21 19:00:00,2020-07-21 20:00:00,28.5,44.0,14.7,68.55,48.47,23.12,12.67,0.85,7.58,1.65,53.32,,77.9,1.5,112.32,6.72,976.43,,32.38,0.0
2020-07-21 20:00:00,2020-07-21 21:00:00,29.75,48.5,12.7,55.67,40.0,22.8,13.35,0.6,6.62,1.43,35.98,,78.12,1.32,129.18,3.48,976.4,,32.1,0.0
2020-07-21 21:00:00,2020-07-21 22:00:00,18.5,41.25,8.9,44.7,31.03,22.38,12.22,0.43,7.95,1.32,37.1,,77.62,0.78,163.05,3.35,976.38,,32.02,0.0
2020-07-21 22:00:00,2020-07-21 23:00:00,14.0,33.25,9.55,43.42,30.88,20.73,11.73,0.45,6.97,1.12,20.55,,78.2,0.57,213.35,3.22,976.3,,32.02,0.0
2020-07-21 23:00:00,2020-07-22 00:00:00,15.25,35.0,8.25,38.15,27.02,20.38,10.98,0.37,7.6,1.15,21.72,,78.05,0.7,196.98,3.25,976.35,,32.15,0.0
2020-07-22 00:00:00,2020-07-22 01:00:00,18.25,36.25,7.6,30.7,22.52,19.0,11.4,0.27,7.8,0.97,21.05,,78.2,0.7,198.22,3.3,976.32,,32.25,0.0
2020-07-22 01:00:00,2020-07-22 02:00:00,15.0,30.0,4.45,25.1,16.92,21.33,11.07,0.2,4.35,0.78,17.07,,78.15,0.53,221.97,3.28,976.35,,32.3,0.0
2020-07-22 02:00:00,2020-07-22 03:00:00,11.25,25.75,5.6,20.7,15.5,26.1,7.2,0.1,7.35,0.72,15.4,,79.2,1.1,209.4,3.25,976.35,,32.22,0.38
2020-07-22 03:00:00,2020-07-22 04:00:00,9.0,22.0,4.8,17.73,13.38,20.82,8.2,0.15,6.82,0.43,8.22,,83.05,0.85,161.72,3.42,976.45,,31.85,0.12
2020-07-22 04:00:00,2020-07-22 05:00:00,3.0,6.0,3.12,17.5,11.85,19.85,8.37,0.1,6.17,0.3,6.95,,83.7,1.28,169.0,3.4,976.42,,31.7,0.88
2020-07-22 05:00:00,2020-07-22 06:00:00,2.5,6.0,2.88,13.58,9.57,22.18,7.9,0.0,6.6,0.28,5.48,,84.1,0.92,250.15,6.8,976.35,,31.5,0.0
2020-07-22 06:00:00,2020-07-22 07:00:00,1.5,6.25,6.85,23.68,18.2,19.98,8.53,0.15,5.53,0.3,4.55,,83.62,0.45,179.18,58.7,976.42,,31.88,0.0
2020-07-22 07:00:00,2020-07-22 08:00:00,4.25,8.25,18.7,32.8,32.65,18.68,8.75,0.25,5.82,0.38,6.92,,79.75,0.78,130.35,123.5,976.5,,32.62,0.0
2020-07-22 08:00:00,2020-07-22 09:00:00,8.25,14.0,12.9,29.93,26.42,20.07,9.58,0.28,6.4,0.53,9.35,,75.08,0.78,144.53,142.15,976.48,,33.12,0.0
2020-07-22 09:00:00,2020-07-22 10:00:00,11.5,23.25,7.33,29.77,21.8,19.38,9.62,0.3,7.1,0.65,11.5,,74.12,0.68,136.78,127.45,976.45,,33.28,0.0
2020-07-22 10:00:00,2020-07-22 11:00:00,18.75,32.0,11.43,40.3,30.75,17.12,8.77,0.38,6.62,0.62,11.0,,77.62,0.75,186.68,49.97,976.42,,32.88,0.12
2020-07-22 11:00:00,2020-07-22 12:00:00,18.0,29.25,13.48,35.38,29.8,17.38,8.17,0.47,6.72,0.93,15.8,,82.72,2.25,245.62,14.9,976.38,,31.67,14.38
2020-07-22 12:00:00,2020-07-22 13:00:00,13.75,24.25,3.42,9.35,7.78,17.67,5.05,0.0,14.62,0.5,10.18,,77.05,1.25,257.12,524.1,976.35,,32.1,0.25
2020-07-22 13:00:00,2020-07-22 14:00:00,1.0,7.0,3.62,12.07,9.38,15.27,6.3,0.12,12.2,0.7,13.75,,72.28,3.22,308.02,365.6,976.15,,33.55,0.0
2020-07-22 14:00:00,2020-07-22 15:00:00,11.0,16.0,2.83,11.2,8.27,13.82,6.15,0.1,12.93,0.9,17.88,,71.28,3.15,309.57,289.95,976.12,,33.45,0.0
2020-07-22 15:00:00,2020-07-22 16:00:00,9.75,16.0,3.48,11.57,9.03,14.8,5.05,0.03,14.22,0.83,15.35,,70.9,3.05,308.15,259.47,976.12,,33.38,0.0
2020-07-22 16:00:00,2020-07-22 17:00:00,4.75,16.75,3.4,15.28,10.9,15.95,5.0,0.05,14.27,0.77,22.05,,70.47,1.67,304.65,125.25,976.15,,33.3,0.0
2020-07-22 17:00:00,2020-07-22 18:00:00,2.25,18.75,4.2,24.15,16.23,16.6,6.23,0.1,11.6,1.12,24.65,,72.35,1.35,299.88,73.35,976.15,,33.1,0.0
2020-07-22 18:00:00,2020-07-22 19:00:00,5.75,19.75,4.17,23.57,15.95,18.38,6.82,0.15,11.15,0.85,17.48,,71.3,1.98,301.55,86.78,976.1,,33.23,0.0
2020-07-22 19:00:00,2020-07-22 20:00:00,4.25,25.75,2.93,26.27,16.35,19.62,8.38,0.23,10.6,0.65,10.18,,74.4,1.62,308.62,5.45,976.07,,32.58,0.0
2020-07-22 20:00:00,2020-07-22 21:00:00,4.25,28.25,2.8,37.92,22.45,20.5,8.93,0.38,7.67,1.08,15.88,,76.7,1.15,308.57,2.88,976.1,,32.33,0.0
2020-07-22 21:00:00,2020-07-22 22:00:00,12.5,31.25,4.08,43.28,26.32,20.62,9.78,0.47,6.47,1.68,32.12,,77.32,0.9,308.6,2.9,976.1,,32.3,0.0
2020-07-22 22:00:00,2020-07-22 23:00:00,17.0,35.75,6.05,38.97,25.65,20.07,10.83,0.5,6.05,1.78,41.0,,79.57,0.62,303.12,2.95,976.1,,31.93,0.0
2020-07-22 23:00:00,2020-07-23 00:00:00,17.0,33.0,19.62,40.95,37.77,19.18,10.85,0.7,6.43,1.85,42.7,,81.62,0.55,308.23,3.0,976.12,,31.73,0.0
2020-07-23 00:00:00,2020-07-23 01:00:00,17.0,42.25,25.02,40.95,42.2,19.18,11.25,0.68,6.75,1.65,36.33,,82.45,0.43,292.08,2.98,976.08,,31.62,0.0
2020-07-23 01:00:00,2020-07-23 02:00:00,16.75,32.75,30.65,36.53,44.4,22.35,13.72,0.53,3.0,1.48,30.85,,83.92,0.5,228.48,3.17,976.2,,31.4,0.0
2020-07-23 02:00:00,2020-07-23 03:00:00,15.0,28.75,17.6,29.5,30.0,26.0,14.1,0.5,5.82,1.15,23.12,,84.4,0.38,217.48,3.18,976.18,,31.37,0.0
2020-07-23 03:00:00,2020-07-23 04:00:00,13.25,26.75,15.38,27.3,27.07,21.05,9.77,0.35,6.12,1.1,19.15,,84.83,0.68,291.3,2.95,976.08,,31.35,0.0
2020-07-23 04:00:00,2020-07-23 05:00:00,16.75,24.75,8.07,25.6,20.2,20.1,11.5,0.2,6.45,1.1,18.93,,84.62,0.92,324.93,2.77,975.98,,31.32,0.0
2020-07-23 05:00:00,2020-07-23 06:00:00,16.0,29.5,37.12,27.75,45.03,20.5,13.0,0.4,6.05,1.08,17.8,,84.92,0.4,204.57,6.6,976.12,,31.2,0.0
2020-07-23 06:00:00,2020-07-23 07:00:00,16.25,29.5,49.88,28.95,56.05,20.35,14.3,0.62,6.53,1.18,16.95,,84.53,0.8,204.25,46.73,976.15,,31.6,0.0
2020-07-23 07:00:00,2020-07-23 08:00:00,16.75,32.75,17.9,31.17,31.23,21.6,15.03,0.25,7.0,1.07,16.27,,76.57,1.15,266.05,132.68,976.12,,32.75,0.0
2020-07-23 08:00:00,2020-07-23 09:00:00,16.75,29.5,7.1,20.35,16.6,21.75,11.28,0.1,11.42,0.68,9.05,,68.48,1.55,296.28,311.85,976.12,,34.12,0.0
2020-07-23 09:00:00,2020-07-23 10:00:00,19.0,30.75,4.53,14.9,11.6,20.82,8.68,0.1,18.0,0.47,4.83,,61.4,0.82,318.77,361.52,976.35,,35.55,0.0
2020-07-23 10:00:00,2020-07-23 11:00:00,21.5,33.5,3.78,16.83,12.05,21.58,6.93,0.12,27.9,0.7,7.22,,56.92,0.78,206.8,527.35,976.38,,36.42,0.0
2020-07-23 11:00:00,2020-07-23 12:00:00,30.5,43.5,2.38,12.88,8.8,21.53,7.8,0.1,41.95,0.9,9.12,,58.55,1.5,293.95,444.52,976.23,,35.83,0.0
2020-07-23 12:00:00,2020-07-23 13:00:00,35.0,45.25,2.35,11.78,8.2,21.05,7.93,0.1,46.0,0.9,11.07,,54.82,1.8,299.98,584.6,976.25,,36.45,0.0
2020-07-23 13:00:00,2020-07-23 14:00:00,34.75,52.75,2.58,8.73,6.75,21.22,6.9,0.08,49.7,0.65,8.88,,54.35,1.73,296.8,502.67,976.23,,36.45,0.0
2020-07-23 14:00:00,2020-07-23 15:00:00,31.5,44.75,2.22,9.15,6.65,21.08,5.55,0.0,49.38,0.62,9.32,,53.27,2.27,285.9,568.53,976.22,,36.58,0.0
2020-07-23 15:00:00,2020-07-23 16:00:00,23.0,46.75,2.62,9.72,7.3,23.25,5.15,0.03,50.15,0.6,10.85,,52.0,2.28,290.3,487.65,976.2,,36.8,0.0
2020-07-23 16:00:00,2020-07-23 17:00:00,21.25,60.0,2.65,9.1,7.0,24.65,5.03,0.03,50.88,0.62,12.05,,52.92,1.85,305.72,312.82,976.2,,36.5,0.0
2020-07-23 17:00:00,2020-07-23 18:00:00,24.75,48.0,2.73,14.57,9.98,24.88,6.55,0.07,45.7,0.83,15.55,,54.5,1.85,301.73,180.08,976.12,,36.17,0.0
2020-07-23 18:00:00,2020-07-23 19:00:00,25.5,48.5,3.5,34.45,21.18,24.78,7.93,0.2,32.83,1.2,17.38,,57.52,1.73,300.45,42.8,976.1,,35.45,0.0
2020-07-23 19:00:00,2020-07-23 20:00:00,31.5,52.25,3.05,71.45,40.48,22.43,8.12,0.5,12.18,1.65,20.07,,64.22,0.5,320.5,4.83,976.12,,34.42,0.0
2020-07-23 20:00:00,2020-07-23 21:00:00,36.75,58.0,3.23,60.17,34.65,21.92,8.97,0.5,9.97,1.9,25.17,,69.88,0.3,90.37,3.35,976.28,,33.62,0.0
2020-07-23 21:00:00,2020-07-23 22:00:00,39.75,61.0,35.98,82.7,73.3,20.93,11.15,1.05,6.52,1.85,27.48,,71.7,0.6,203.7,3.35,976.3,,33.45,0.0
2020-07-23 22:00:00,2020-07-23 23:00:00,50.0,92.5,66.05,81.9,97.4,21.75,17.27,2.02,33.65,2.98,40.05,,72.08,1.0,103.75,3.43,976.38,,33.5,0.0
2020-07-23 23:00:00,2020-07-24 00:00:00,73.5,127.25,53.53,72.62,82.25,21.52,16.9,1.7,13.3,2.75,59.83,,73.0,0.8,97.75,3.43,976.4,,33.38,0.0
2020-07-24 00:00:00,2020-07-24 01:00:00,71.25,111.0,20.8,58.33,48.0,22.78,12.8,0.82,8.88,1.98,51.7,,72.38,1.68,101.0,3.4,976.4,,33.67,0.0
2020-07-24 01:00:00,2020-07-24 02:00:00,66.25,104.75,3.33,29.98,18.65,24.4,10.72,0.28,4.05,1.3,35.02,,73.47,1.12,94.78,3.45,976.4,,33.4,0.0
2020-07-24 02:00:00,2020-07-24 03:00:00,53.5,72.25,3.1,25.0,15.8,27.1,4.3,0.1,8.27,1.12,25.78,,73.7,0.97,94.1,3.45,976.4,,33.1,0.0
2020-07-24 03:00:00,2020-07-24 04:00:00,41.25,57.5,2.35,22.17,13.73,22.6,2.88,0.1,8.0,1.23,25.52,,75.3,1.17,96.48,3.45,976.4,,32.95,0.0
2020-07-24 04:00:00,2020-07-24 05:00:00,45.75,60.25,2.27,21.95,13.5,20.77,2.6,0.1,8.53,0.88,22.12,,76.08,1.3,96.12,3.45,976.38,,32.9,0.0
2020-07-24 05:00:00,2020-07-24 06:00:00,47.25,71.5,3.1,23.82,15.2,20.3,5.9,0.13,7.42,0.77,20.35,,77.65,1.3,96.62,6.62,976.4,,32.85,0.0
2020-07-24 06:00:00,2020-07-24 07:00:00,45.0,69.0,6.12,32.15,22.1,20.3,7.83,0.3,6.82,0.75,14.27,,77.42,1.38,90.97,49.72,976.4,,33.03,0.0
2020-07-24 07:00:00,2020-07-24 08:00:00,44.0,71.0,6.28,23.95,17.82,19.57,6.47,0.28,6.78,0.85,11.3,,73.28,1.73,99.55,142.5,976.42,,33.75,0.0
2020-07-24 08:00:00,2020-07-24 09:00:00,40.5,60.0,8.35,26.68,21.0,20.33,7.2,0.3,7.8,,,,66.73,2.05,118.58,277.18,976.43,,34.77,0.0
2020-07-24 09:00:00,2020-07-24 10:00:00,36.5,60.0,6.98,25.35,19.2,18.43,6.3,0.32,9.78,,,,62.08,2.98,111.9,344.27,976.48,,35.67,0.0
2020-07-24 10:00:00,2020-07-24 11:00:00,27.75,50.25,6.12,22.45,16.95,16.55,4.87,0.25,12.8,,,,60.95,3.03,119.85,470.2,976.45,,35.82,0.0
2020-07-24 11:00:00,2020-07-24 12:00:00,25.25,48.0,4.97,21.02,15.23,16.73,6.25,0.2,16.35,,,,58.58,2.42,113.35,483.85,976.5,,36.33,0.0
2020-07-24 12:00:00,2020-07-24 13:00:00,30.25,51.25,4.02,13.18,10.3,20.7,7.33,0.07,20.7,0.65,7.6,,54.78,2.17,107.03,641.9,976.55,,37.27,0.0
2020-07-24 13:00:00,2020-07-24 14:00:00,30.25,56.75,3.28,17.4,11.9,31.12,6.55,0.0,34.35,0.75,8.25,,54.27,2.3,106.15,500.25,976.55,,37.27,0.0
2020-07-24 14:00:00,2020-07-24 15:00:00,18.5,44.75,5.17,19.38,14.55,27.2,8.82,0.05,25.05,0.77,10.12,,53.5,2.35,110.72,419.43,976.55,,37.33,0.0
2020-07-24 15:00:00,2020-07-24 16:00:00,19.0,46.5,3.48,21.8,14.45,28.18,9.28,0.1,24.65,0.75,9.65,,56.3,2.25,94.48,184.98,976.5,,36.52,0.0
2020-07-24 16:00:00,2020-07-24 17:00:00,24.75,47.75,3.9,31.55,19.98,25.05,10.47,0.3,21.43,0.93,13.88,,57.38,2.15,100.58,163.25,976.5,,36.27,0.0
2020-07-24 17:00:00,2020-07-24 18:00:00,25.25,55.75,5.8,33.4,22.52,25.05,12.03,0.5,23.0,0.88,11.25,,56.8,2.08,119.25,174.32,976.48,,36.33,0.0
2020-07-24 18:00:00,2020-07-24 19:00:00,26.0,50.75,4.1,34.68,21.77,22.45,12.25,,17.82,0.97,14.02,,65.12,1.73,234.9,31.45,976.23,,34.33,0.0
2020-07-24 19:00:00,2020-07-24 20:00:00,15.75,34.25,2.9,27.7,17.1,21.8,12.68,,20.27,1.0,12.22,,74.35,1.6,126.4,4.53,976.35,,32.58,0.5
2020-07-24 20:00:00,2020-07-24 21:00:00,12.0,23.0,2.67,44.62,25.9,25.48,12.45,,8.1,0.95,10.38,,81.78,0.88,200.05,3.15,976.33,,32.3,0.0
2020-07-24 21:00:00,2020-07-24 22:00:00,22.0,46.0,25.65,68.97,57.58,32.9,14.4,0.17,5.95,1.8,18.38,,81.7,0.95,79.42,3.57,976.5,,32.43,0.0
2020-07-24 22:00:00,2020-07-24 23:00:00,23.5,46.5,26.2,59.22,52.88,35.85,16.63,0.28,5.42,2.32,24.9,,83.0,0.85,136.53,3.42,976.42,,32.5,0.0
2020-07-24 23:00:00,2020-07-25 00:00:00,28.25,49.0,13.6,48.42,36.85,32.9,14.43,0.1,5.57,2.92,41.98,,81.65,1.27,85.55,3.52,976.5,,32.92,0.0
2020-07-25 00:00:00,2020-07-25 01:00:00,26.0,46.5,3.62,24.38,15.93,31.2,9.8,,5.3,1.35,17.9,,80.22,1.48,93.2,3.5,976.5,,33.05,0.0
2020-07-25 01:00:00,2020-07-25 02:00:00,16.0,28.5,3.2,17.88,12.1,34.33,8.12,,3.7,0.82,11.22,,79.92,1.55,98.15,3.5,976.5,,33.1,0.0
2020-07-25 02:00:00,2020-07-25 03:00:00,13.0,23.5,2.0,12.0,8.0,34.1,6.8,,5.1,0.7,6.07,,80.35,1.57,96.8,3.48,976.5,,32.95,0.0
2020-07-25 03:00:00,2020-07-25 04:00:00,15.5,23.75,1.82,10.78,7.22,32.42,7.53,,5.68,0.67,8.05,,80.95,1.48,100.03,3.48,976.5,,32.88,0.0
2020-07-25 04:00:00,2020-07-25 05:00:00,20.25,29.5,2.0,12.1,8.02,35.65,7.2,,5.45,0.72,11.32,,81.25,1.35,100.9,3.52,976.5,,32.85,0.0
2020-07-25 05:00:00,2020-07-25 06:00:00,12.0,30.5,2.55,14.43,9.72,35.2,9.65,,5.6,0.75,16.07,,80.2,1.4,96.68,4.38,976.5,,32.92,0.0
2020-07-25 06:00:00,2020-07-25 07:00:00,13.5,30.0,4.08,18.48,13.12,32.3,12.8,0.07,5.33,0.75,14.3,,80.07,1.12,97.93,22.8,976.5,,33.08,0.0
2020-07-25 07:00:00,2020-07-25 08:00:00,21.25,33.5,6.65,19.98,16.05,30.12,13.18,0.1,5.07,0.97,14.4,,78.55,1.55,85.03,49.7,976.5,,33.27,0.0
2020-07-25 08:00:00,2020-07-25 09:00:00,29.5,37.5,6.22,13.65,12.32,29.65,13.5,0.1,5.78,1.0,12.23,,73.6,2.2,104.48,252.05,976.52,,34.12,0.0
2020-07-25 09:00:00,2020-07-25 10:00:00,27.25,46.5,6.25,13.72,12.43,28.33,13.5,0.12,8.65,1.0,9.6,,70.12,2.33,106.42,328.35,976.5,,34.83,0.0
2020-07-25 10:00:00,2020-07-25 11:00:00,32.5,49.75,4.8,12.93,10.8,27.55,12.9,0.1,9.62,1.02,11.0,,66.08,2.58,100.07,544.95,976.6,,35.65,0.0
2020-07-25 11:00:00,2020-07-25 12:00:00,30.0,48.5,4.08,10.73,9.03,28.38,12.2,0.0,13.68,0.95,10.4,,61.1,1.77,94.3,617.12,976.67,,36.58,0.0
2020-07-25 12:00:00,2020-07-25 13:00:00,34.5,53.25,3.4,10.43,8.3,30.65,10.75,0.1,19.3,0.85,10.7,,58.62,1.7,100.15,599.33,976.65,,36.95,0.0
2020-07-25 13:00:00,2020-07-25 14:00:00,29.25,44.25,2.3,9.72,7.08,32.45,9.85,0.1,21.05,0.82,7.7,,57.75,1.88,94.68,621.6,976.67,,37.12,0.0
2020-07-25 14:00:00,2020-07-25 15:00:00,29.0,43.25,3.1,12.22,9.05,35.08,11.43,0.1,21.8,0.8,10.95,,56.77,1.8,102.03,444.98,976.67,,37.12,0.0
2020-07-25 15:00:00,2020-07-25 16:00:00,33.0,45.75,3.48,18.07,12.45,41.75,11.78,0.08,26.45,0.98,20.02,,56.05,1.9,97.57,367.95,976.6,,37.08,0.0
2020-07-25 16:00:00,2020-07-25 17:00:00,25.25,42.5,3.67,18.85,13.0,36.25,11.63,0.15,14.23,1.23,23.22,,61.38,2.2,87.95,227.75,976.55,,36.15,0.0
2020-07-25 17:00:00,2020-07-25 18:00:00,21.25,43.25,4.88,26.55,18.05,36.43,14.15,0.17,10.62,0.9,13.45,,63.35,2.23,91.18,122.5,976.55,,35.83,0.0
2020-07-25 18:00:00,2020-07-25 19:00:00,24.75,42.75,4.68,29.88,19.68,36.7,15.07,0.38,8.7,1.02,11.32,,66.22,1.82,104.28,28.23,976.48,,35.15,0.0
2020-07-25 19:00:00,2020-07-25 20:00:00,23.75,50.25,5.25,39.98,25.57,35.4,17.2,0.47,8.02,1.53,18.62,,68.17,1.9,115.67,4.35,976.45,,34.75,0.0
2020-07-25 20:00:00,2020-07-25 21:00:00,22.75,55.5,6.05,33.12,22.55,33.83,17.48,0.4,7.22,1.6,23.17,,69.2,2.0,120.42,3.5,976.43,,34.52,0.0
2020-07-25 21:00:00,2020-07-25 22:00:00,20.0,48.0,6.95,33.45,23.48,33.73,16.75,0.38,6.92,1.25,17.38,,70.53,1.67,113.15,3.52,976.42,,34.25,0.0
2020-07-25 22:00:00,2020-07-25 23:00:00,15.0,38.25,4.03,30.52,19.55,34.42,16.63,0.35,6.8,1.3,12.5,,72.6,1.4,101.32,3.52,976.48,,34.0,0.0
2020-07-25 23:00:00,2020-07-26 00:00:00,19.25,36.5,3.08,29.1,18.02,37.12,10.3,0.23,6.65,1.12,10.75,,73.05,1.38,106.28,3.52,976.5,,33.9,0.0
2020-07-26 00:00:00,2020-07-26 01:00:00,23.25,38.5,3.98,28.35,18.32,36.8,5.8,0.2,7.03,1.1,14.47,,73.83,1.52,100.88,3.57,976.5,,33.77,0.0
2020-07-26 01:00:00,2020-07-26 02:00:00,23.75,41.0,2.6,25.23,15.52,44.1,7.57,0.2,4.8,1.27,34.23,,75.75,1.03,98.1,3.57,976.5,,33.6,0.0
2020-07-26 02:00:00,2020-07-26 03:00:00,25.0,47.75,2.7,24.1,15.0,39.1,8.7,0.2,5.53,1.45,36.0,,76.88,1.02,97.72,3.6,976.5,,33.48,0.0
2020-07-26 03:00:00,2020-07-26 04:00:00,32.75,60.0,2.17,24.23,14.68,34.48,7.1,0.2,5.47,1.45,31.28,,78.35,0.93,106.25,3.52,976.45,,33.3,0.0
2020-07-26 04:00:00,2020-07-26 05:00:00,45.25,64.5,2.98,24.62,15.52,46.23,7.67,0.25,5.92,1.52,24.02,,78.25,0.9,114.47,3.55,976.48,,33.32,0.0
2020-07-26 05:00:00,2020-07-26 06:00:00,59.25,66.0,3.12,22.1,14.3,38.2,5.92,0.23,5.83,1.65,18.98,,79.42,1.0,95.45,6.25,976.52,,33.15,0.0
2020-07-26 06:00:00,2020-07-26 07:00:00,36.5,58.75,8.4,27.0,21.23,33.3,6.1,0.32,5.47,1.55,23.35,,78.42,1.08,103.78,47.17,976.5,,33.52,0.0
2020-07-26 07:00:00,2020-07-26 08:00:00,38.25,63.5,9.67,25.82,21.65,31.77,5.92,0.33,6.47,1.65,27.85,,71.7,1.32,118.25,132.82,976.52,,34.5,0.0
2020-07-26 08:00:00,2020-07-26 09:00:00,37.5,59.5,5.47,16.65,13.33,30.8,4.82,0.22,9.73,1.38,17.58,,63.55,1.15,129.85,286.5,976.57,,35.95,0.0
2020-07-26 09:00:00,2020-07-26 10:00:00,32.5,52.75,3.55,12.65,9.65,29.75,5.75,0.2,14.05,1.0,11.4,,57.2,0.9,101.2,400.23,976.65,,37.45,0.0
2020-07-26 10:00:00,2020-07-26 11:00:00,33.5,56.75,3.2,13.12,9.6,30.45,3.07,0.22,18.8,1.05,9.88,,56.15,1.23,102.0,578.98,976.7,,37.73,0.0
2020-07-26 11:00:00,2020-07-26 12:00:00,36.75,57.0,3.08,10.07,7.9,34.73,8.7,0.13,26.38,0.9,6.9,,51.45,0.77,187.1,732.55,976.65,,38.5,0.0
2020-07-26 12:00:00,2020-07-26 13:00:00,24.0,42.5,2.6,10.2,7.55,37.33,4.1,0.1,27.98,0.55,4.17,,50.28,1.07,166.57,658.4,976.62,,38.7,0.0
2020-07-26 13:00:00,2020-07-26 14:00:00,25.25,46.75,2.7,11.6,8.35,38.12,5.2,0.1,29.68,0.65,5.25,,50.25,1.1,207.85,618.12,976.55,,38.78,0.0
2020-07-26 14:00:00,2020-07-26 15:00:00,30.5,54.0,2.78,8.78,6.92,37.9,7.57,0.12,31.8,0.72,7.15,,52.9,0.93,199.5,238.55,976.5,,37.9,0.0
2020-07-26 15:00:00,2020-07-26 16:00:00,34.0,47.75,2.12,11.32,7.8,33.35,8.02,0.15,25.92,0.93,11.55,,70.05,1.38,244.98,159.07,976.3,,34.45,1.75
2020-07-26 16:00:00,2020-07-26 17:00:00,31.5,37.0,3.2,23.23,14.95,27.15,8.2,0.33,17.83,0.78,8.93,,64.62,0.57,138.62,321.73,976.55,,36.33,0.0
2020-07-26 17:00:00,2020-07-26 18:00:00,32.0,36.5,3.47,27.4,17.43,26.88,7.0,0.4,16.43,1.43,14.88,,59.5,0.7,76.17,194.35,976.72,,37.45,0.0
2020-07-26 18:00:00,2020-07-26 19:00:00,30.0,44.5,3.0,24.25,15.35,25.95,7.12,0.33,14.0,1.07,11.25,,64.42,0.75,69.52,53.85,976.62,,36.25,0.0
2020-07-26 19:00:00,2020-07-26 20:00:00,33.5,49.25,3.5,35.1,21.55,26.05,7.9,0.42,11.17,1.18,13.38,,73.45,0.33,169.55,4.33,976.4,,34.55,0.0
2020-07-26 20:00:00,2020-07-26 21:00:00,36.5,61.25,5.97,56.53,34.9,22.62,10.97,0.95,7.88,1.85,22.95,,76.2,0.3,87.62,3.5,976.48,,34.2,0.0
2020-07-26 21:00:00,2020-07-26 22:00:00,41.25,66.75,42.75,62.95,68.35,20.48,16.65,1.32,7.65,3.03,33.73,,78.58,0.3,334.98,3.07,976.2,,34.12,0.0
2020-07-26 22:00:00,2020-07-26 23:00:00,43.0,64.25,49.38,52.7,68.25,22.17,17.97,1.65,8.3,3.62,36.33,,79.78,0.33,328.62,2.9,976.15,,34.05,0.0
2020-07-26 23:00:00,2020-07-27 00:00:00,49.0,71.25,63.12,60.58,83.7,26.22,14.2,1.87,8.05,3.98,39.62,,77.88,0.35,214.15,3.22,976.33,,34.08,0.0
2020-07-27 00:00:00,2020-07-27 01:00:00,53.25,75.25,15.0,57.85,43.0,32.7,12.7,0.8,6.85,3.23,37.05,,74.17,0.22,137.5,3.42,976.42,,34.12,0.0
2020-07-27 01:00:00,2020-07-27 02:00:00,37.0,55.25,7.23,44.4,29.5,43.9,10.17,0.47,5.0,2.3,27.4,,75.92,0.23,175.98,3.3,976.38,,34.07,0.0
2020-07-27 02:00:00,2020-07-27 03:00:00,30.5,48.0,16.9,40.9,35.5,36.6,8.0,0.5,5.7,2.3,27.4,,75.8,0.28,205.82,3.25,976.33,,34.02,0.0
2020-07-27 03:00:00,2020-07-27 04:00:00,28.0,49.5,13.5,35.17,29.65,35.95,7.4,0.35,5.57,2.3,27.4,,72.35,0.62,268.45,3.02,976.27,,34.23,0.0
2020-07-27 04:00:00,2020-07-27 05:00:00,25.75,44.75,3.1,24.05,15.33,41.52,4.43,0.1,6.7,2.3,27.4,,75.97,0.65,307.65,3.0,976.17,,33.85,0.0
2020-07-27 05:00:00,2020-07-27 06:00:00,31.0,50.25,6.88,33.52,23.45,38.58,11.23,0.13,6.27,2.3,27.4,,73.47,1.27,277.02,5.1,976.2,,33.98,0.0
2020-07-27 06:00:00,2020-07-27 07:00:00,41.5,73.0,26.55,42.2,44.07,36.82,12.2,0.53,6.6,2.3,27.4,,73.88,1.25,271.68,46.1,976.2,,34.17,0.0
2020-07-27 07:00:00,2020-07-27 08:00:00,43.5,83.25,15.48,42.98,35.5,34.92,11.3,0.35,6.93,2.3,27.4,,68.88,1.98,264.07,129.57,976.23,,35.15,0.0
2020-07-27 08:00:00,2020-07-27 09:00:00,32.5,77.25,7.25,60.28,37.98,35.0,12.62,0.1,5.48,2.3,27.4,,61.7,2.6,275.08,290.9,976.27,,36.03,0.0
2020-07-27 09:00:00,2020-07-27 10:00:00,20.5,75.0,4.4,11.07,9.5,31.75,9.95,0.08,6.18,2.3,27.4,,58.92,3.17,282.35,410.1,976.25,,36.62,0.0
2020-07-27 10:00:00,2020-07-27 11:00:00,16.5,72.0,3.75,9.65,8.22,31.25,10.1,0.03,9.05,2.3,27.4,,57.7,3.25,299.62,625.8,976.22,,37.05,0.0
