From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2018-07-10 14:00:00,2018-07-10 15:00:00,63.0,153.0,0.3,10.1,5.6,42.8,16.05,0.8,118.1,1.28,14.35,,38.0,1.12,157.07,666.25,973.22,40.45,0.0
2018-07-10 15:00:00,2018-07-10 16:00:00,69.0,215.0,0.6,9.88,5.75,38.5,15.12,1.0,122.98,0.9,13.33,,41.18,1.32,165.07,438.97,972.4,39.98,0.0
2018-07-10 16:00:00,2018-07-10 17:00:00,74.0,201.0,0.83,13.2,7.67,42.53,15.1,0.97,90.27,0.95,11.08,,45.57,1.9,165.48,377.5,971.57,39.53,0.0
2018-07-10 17:00:00,2018-07-10 18:00:00,78.0,202.0,0.3,14.0,7.7,42.0,13.23,1.05,81.05,0.82,10.15,,48.82,2.18,170.6,198.05,971.2,38.55,0.0
2018-07-10 18:00:00,2018-07-10 19:00:00,80.0,208.0,,,,,13.47,0.85,54.65,0.73,7.9,,57.22,2.48,169.18,62.92,971.45,37.02,0.0
2018-07-10 19:00:00,2018-07-10 20:00:00,56.0,184.0,0.53,12.23,6.97,43.6,10.48,0.9,41.97,0.73,9.43,,63.88,2.38,169.5,12.33,972.05,35.72,0.0
2018-07-10 20:00:00,2018-07-10 21:00:00,53.0,166.0,0.5,12.13,6.85,43.65,10.27,0.9,33.52,0.95,13.47,,68.52,2.22,171.62,4.23,972.25,34.67,0.0
2018-07-10 21:00:00,2018-07-10 22:00:00,59.0,161.0,0.43,13.0,7.3,40.88,12.55,1.03,28.08,1.13,14.9,,71.27,2.47,192.83,4.18,973.22,34.0,0.0
2018-07-10 22:00:00,2018-07-10 23:00:00,58.0,147.0,0.3,17.6,9.52,39.82,17.47,0.92,20.47,1.35,15.72,,70.65,2.52,220.33,4.02,974.1,33.2,0.0
2018-07-10 23:00:00,2018-07-11 00:00:00,34.0,112.0,0.6,19.9,11.1,38.13,12.8,0.85,18.9,1.1,14.62,,70.15,2.55,237.05,3.95,974.52,32.6,0.0
2018-07-11 00:00:00,2018-07-11 01:00:00,38.0,79.0,0.67,16.42,9.3,36.05,13.25,0.7,18.55,0.88,9.52,,71.1,2.75,250.15,3.95,974.43,32.23,0.0
2018-07-11 01:00:00,2018-07-11 02:00:00,45.0,68.0,0.95,15.97,9.28,36.6,20.33,0.78,22.4,0.8,8.55,,73.83,2.7,250.77,3.95,974.43,31.72,0.0
2018-07-11 02:00:00,2018-07-11 03:00:00,29.0,61.0,0.6,12.6,7.2,35.7,,0.7,13.1,0.75,7.43,,76.33,2.0,238.1,3.93,974.18,31.42,0.0
2018-07-11 03:00:00,2018-07-11 04:00:00,35.0,62.0,0.88,14.5,8.3,39.9,21.92,0.7,11.47,0.85,9.0,,77.27,2.02,232.18,3.95,973.65,31.05,0.0
2018-07-11 04:00:00,2018-07-11 05:00:00,34.0,48.0,1.0,9.75,6.0,38.98,17.3,0.65,13.47,0.65,7.55,,78.15,2.15,239.42,3.93,973.68,30.87,0.0
2018-07-11 05:00:00,2018-07-11 06:00:00,31.0,47.0,0.65,12.23,7.05,36.92,12.92,0.67,11.92,0.6,7.68,,80.7,1.9,246.62,5.05,973.6,30.6,0.0
2018-07-11 06:00:00,2018-07-11 07:00:00,31.0,68.0,0.78,12.75,7.4,35.62,14.33,0.72,9.27,0.72,9.83,,81.55,2.15,249.22,50.62,973.98,30.72,0.0
2018-07-11 07:00:00,2018-07-11 08:00:00,40.0,70.0,1.65,12.6,8.03,38.77,17.43,0.78,9.08,0.9,8.72,,80.45,2.2,247.85,110.52,974.8,31.05,0.0
2018-07-11 08:00:00,2018-07-11 09:00:00,42.0,88.0,1.75,12.62,8.18,39.47,17.03,0.85,11.35,1.05,8.67,,77.15,1.8,253.35,237.35,975.32,32.02,0.0
2018-07-11 09:00:00,2018-07-11 10:00:00,45.0,107.0,2.33,14.25,9.48,41.28,16.12,1.0,15.85,1.3,11.13,,71.7,1.47,250.17,446.1,975.2,33.73,0.0
2018-07-11 10:00:00,2018-07-11 11:00:00,48.0,129.0,1.08,12.75,7.68,42.4,15.47,0.92,30.65,1.4,12.48,,60.3,0.6,201.52,454.95,975.25,36.0,0.0
2018-07-11 11:00:00,2018-07-11 12:00:00,47.0,122.0,0.72,11.27,6.6,42.95,14.15,0.9,46.82,1.0,9.48,,61.02,1.1,92.25,397.03,974.95,35.98,0.0
2018-07-11 12:00:00,2018-07-11 13:00:00,70.0,185.0,0.58,13.8,7.8,46.45,16.47,0.95,64.72,1.75,22.45,,59.05,1.22,224.3,642.22,974.38,36.9,0.0
2018-07-11 13:00:00,2018-07-11 14:00:00,69.0,177.0,0.25,11.45,6.3,42.15,15.2,0.9,84.15,1.47,55.85,,52.95,1.57,110.03,476.23,973.7,37.88,0.0
2018-07-11 14:00:00,2018-07-11 15:00:00,69.0,197.0,0.45,13.2,7.38,40.47,12.07,0.92,72.48,1.33,82.6,,58.28,2.57,125.33,308.9,972.32,35.93,0.0
2018-07-11 15:00:00,2018-07-11 16:00:00,78.0,269.0,0.55,11.4,6.52,40.7,8.9,0.83,59.22,2.65,55.12,,64.45,2.38,155.9,195.8,971.6,34.62,0.0
2018-07-11 16:00:00,2018-07-11 17:00:00,61.0,199.0,0.3,10.25,5.7,40.25,10.92,1.1,40.57,1.02,20.67,,70.75,2.77,185.4,213.83,971.35,33.5,0.0
2018-07-11 17:00:00,2018-07-11 18:00:00,67.0,163.0,0.58,8.88,5.2,38.07,11.4,0.98,42.6,1.3,19.63,,69.25,2.6,196.77,156.9,970.77,33.05,0.0
2018-07-11 18:00:00,2018-07-11 19:00:00,57.0,155.0,0.48,15.92,8.85,36.15,11.42,1.03,80.55,8.35,35.83,,69.1,2.0,230.3,58.1,971.3,32.53,0.0
2018-07-11 19:00:00,2018-07-11 20:00:00,55.0,167.0,0.65,28.6,15.75,33.95,12.95,1.08,29.65,4.1,54.4,,66.63,2.45,271.03,9.45,971.98,32.2,0.0
2018-07-11 20:00:00,2018-07-11 21:00:00,48.0,157.0,0.8,20.48,11.55,34.02,12.23,1.0,34.42,2.25,43.1,,67.38,1.75,278.58,3.7,972.1,31.97,0.0
2018-07-11 21:00:00,2018-07-11 22:00:00,59.0,162.0,0.27,24.23,13.1,33.43,11.3,1.4,21.78,2.23,43.82,,69.62,1.08,277.43,3.72,972.52,31.72,0.0
2018-07-11 22:00:00,2018-07-11 23:00:00,64.0,191.0,0.65,20.4,11.38,31.82,16.4,0.98,26.65,2.2,36.12,,71.3,1.53,306.3,3.57,972.8,31.5,0.0
2018-07-11 23:00:00,2018-07-12 00:00:00,55.0,123.0,,,,,10.9,0.7,29.5,0.83,12.65,,71.55,1.78,307.9,3.55,973.1,30.97,0.0
2018-07-12 00:00:00,2018-07-12 01:00:00,38.0,100.0,,,,,10.67,0.7,26.97,0.5,7.47,,77.23,1.47,286.92,3.6,973.28,30.0,0.0
2018-07-12 01:00:00,2018-07-12 02:00:00,39.0,94.0,0.35,5.8,3.35,32.9,11.08,0.65,29.8,0.58,8.68,,78.9,1.13,318.28,3.53,972.55,29.6,0.0
2018-07-12 02:00:00,2018-07-12 03:00:00,34.0,67.0,,,,,,0.6,22.45,0.45,7.05,,80.62,0.67,285.85,3.48,972.07,29.2,0.0
2018-07-12 03:00:00,2018-07-12 04:00:00,59.0,112.0,0.48,9.58,5.5,38.8,10.35,0.7,14.4,1.75,13.7,,81.0,0.9,283.28,3.53,972.2,29.12,0.0
2018-07-12 04:00:00,2018-07-12 05:00:00,73.0,147.0,0.53,10.25,5.88,36.2,9.87,0.7,14.35,1.2,12.8,,82.93,1.08,341.93,3.45,972.12,28.6,0.0
2018-07-12 05:00:00,2018-07-12 06:00:00,33.0,59.0,0.73,11.03,6.48,34.72,9.72,0.7,15.55,0.65,16.03,,81.35,1.25,295.38,4.58,972.6,28.77,0.0
2018-07-12 06:00:00,2018-07-12 07:00:00,35.0,85.0,0.7,12.92,7.47,34.65,10.88,0.75,14.97,0.6,15.6,,79.57,0.98,309.12,37.02,973.57,29.28,0.0
2018-07-12 07:00:00,2018-07-12 08:00:00,42.0,96.0,1.03,10.7,6.52,35.38,11.15,0.7,19.35,0.73,12.92,,75.6,1.2,315.95,137.7,973.87,30.35,0.0
2018-07-12 08:00:00,2018-07-12 09:00:00,34.0,86.0,1.13,9.2,5.83,35.65,12.43,0.67,26.67,0.6,10.27,,65.85,0.7,296.07,331.62,974.33,32.7,0.0
2018-07-12 09:00:00,2018-07-12 10:00:00,36.0,89.0,0.83,7.7,4.77,35.95,13.05,0.6,38.75,0.4,7.83,,58.5,0.5,118.7,502.65,974.57,34.55,0.0
2018-07-12 10:00:00,2018-07-12 11:00:00,38.0,85.0,1.17,6.52,4.47,36.38,15.7,0.6,42.0,0.4,7.28,,55.45,1.33,331.33,524.8,974.38,35.5,0.0
2018-07-12 11:00:00,2018-07-12 12:00:00,42.0,102.0,0.75,5.57,3.6,37.88,14.1,0.6,45.3,0.35,5.92,,51.23,1.2,266.65,620.98,973.9,36.88,0.0
2018-07-12 12:00:00,2018-07-12 13:00:00,51.0,90.0,0.73,4.98,3.23,37.18,11.03,0.58,48.15,0.28,5.27,,50.83,1.15,117.02,652.85,973.35,37.02,0.0
2018-07-12 13:00:00,2018-07-12 14:00:00,42.0,112.0,0.72,4.7,3.07,37.5,9.67,0.65,57.3,0.35,17.05,,48.45,0.78,61.38,505.2,972.82,37.95,0.0
2018-07-12 14:00:00,2018-07-12 15:00:00,46.0,127.0,0.68,5.47,3.48,33.4,12.67,0.78,71.7,1.25,27.37,,51.05,1.47,217.45,429.92,972.28,36.95,0.0
2018-07-12 15:00:00,2018-07-12 16:00:00,58.0,162.0,0.53,7.73,4.57,35.97,12.9,0.9,119.57,1.98,21.68,,48.75,1.42,210.0,402.67,971.4,37.7,0.0
2018-07-12 16:00:00,2018-07-12 17:00:00,69.0,213.0,0.35,12.45,6.9,35.4,13.72,1.05,163.53,1.77,25.28,,50.75,1.55,200.3,219.83,970.78,37.12,0.0
2018-07-12 17:00:00,2018-07-12 18:00:00,116.0,287.0,0.33,15.87,8.67,38.43,17.28,1.13,169.63,2.12,32.38,,56.63,2.25,180.02,117.43,970.3,36.27,0.0
2018-07-12 18:00:00,2018-07-12 19:00:00,116.0,296.0,0.3,19.3,10.5,39.1,18.22,1.1,99.88,1.82,27.88,,62.98,1.85,175.67,30.08,970.48,34.97,0.0
2018-07-12 19:00:00,2018-07-12 20:00:00,102.0,278.0,1.9,26.63,15.73,35.73,13.58,0.9,51.32,1.25,15.05,,66.28,1.9,170.2,11.42,971.15,34.2,0.0
2018-07-12 20:00:00,2018-07-12 21:00:00,90.0,298.0,2.22,22.5,12.97,37.03,13.13,1.0,33.5,1.33,22.2,,71.55,2.8,217.12,3.68,972.28,33.12,0.0
2018-07-12 21:00:00,2018-07-12 22:00:00,53.0,193.0,0.47,15.23,8.5,32.73,11.33,0.93,35.42,1.55,23.42,,74.12,3.17,266.6,3.65,973.43,31.55,0.0
2018-07-12 22:00:00,2018-07-12 23:00:00,42.0,107.0,0.4,11.9,6.65,28.2,12.42,0.92,26.65,1.45,16.95,,75.73,3.15,255.92,3.65,974.25,31.15,0.0
2018-07-12 23:00:00,2018-07-13 00:00:00,44.0,86.0,0.55,16.2,9.05,32.72,10.88,0.92,20.88,1.18,13.35,,83.7,0.9,174.62,3.45,974.57,29.7,0.0
2018-07-13 00:00:00,2018-07-13 01:00:00,42.0,53.0,0.47,17.43,9.67,33.0,11.5,0.9,22.65,1.05,14.12,,85.78,1.35,294.9,3.28,973.75,29.08,0.0
2018-07-13 01:00:00,2018-07-13 02:00:00,33.0,53.0,0.58,16.85,9.45,31.57,11.27,0.85,22.65,1.08,30.18,,80.15,1.45,205.8,3.67,973.25,29.55,0.0
2018-07-13 02:00:00,2018-07-13 03:00:00,28.0,56.0,1.0,17.4,10.0,31.8,,0.7,12.8,1.27,14.55,,78.98,1.67,211.8,3.73,973.25,29.5,0.0
2018-07-13 03:00:00,2018-07-13 04:00:00,25.0,39.0,0.63,10.13,5.9,32.8,11.55,0.7,22.32,0.95,18.85,,80.38,1.82,223.25,3.73,973.5,29.1,0.0
2018-07-13 04:00:00,2018-07-13 05:00:00,24.0,30.0,0.55,9.53,5.52,33.9,11.57,0.7,16.67,0.93,18.45,,82.92,1.78,221.45,3.73,973.75,28.82,0.0
2018-07-13 05:00:00,2018-07-13 06:00:00,29.0,34.0,0.6,11.45,6.6,35.15,13.22,0.72,13.0,0.77,14.95,,84.65,1.62,228.4,4.95,973.92,28.53,0.0
2018-07-13 06:00:00,2018-07-13 07:00:00,27.0,52.0,1.62,15.28,9.45,36.82,15.58,0.83,11.7,1.05,15.25,,84.0,1.33,212.22,50.65,974.43,28.82,0.0
2018-07-13 07:00:00,2018-07-13 08:00:00,29.0,73.0,2.45,13.72,9.3,36.65,15.83,0.83,11.9,1.18,15.2,,79.6,1.78,220.5,178.93,974.67,29.95,0.0
2018-07-13 08:00:00,2018-07-13 09:00:00,31.0,68.0,3.2,15.58,10.95,37.15,17.53,0.93,15.6,0.95,15.3,,75.23,1.55,226.62,247.72,974.95,31.03,0.0
2018-07-13 09:00:00,2018-07-13 10:00:00,55.0,102.0,2.77,16.47,11.02,38.2,19.28,1.03,23.1,1.03,15.72,,69.13,1.07,209.73,401.48,975.2,32.9,0.0
2018-07-13 10:00:00,2018-07-13 11:00:00,57.0,105.0,1.37,14.45,8.8,37.88,17.27,1.0,38.65,1.05,13.7,,67.15,1.05,192.4,362.1,975.67,33.3,0.0
2018-07-13 11:00:00,2018-07-13 12:00:00,61.0,144.0,0.63,10.23,5.97,39.25,15.45,0.87,61.47,1.05,13.13,,62.02,1.45,173.05,632.33,975.75,34.6,0.0
2018-07-13 12:00:00,2018-07-13 13:00:00,75.0,180.0,0.67,8.67,5.13,39.83,14.72,0.8,64.55,0.9,10.95,,63.05,1.9,166.92,485.68,975.08,34.37,0.0
2018-07-13 13:00:00,2018-07-13 14:00:00,67.0,153.0,0.85,7.83,4.82,38.32,12.08,0.78,55.12,0.98,10.9,,68.2,1.4,63.52,318.55,974.53,33.43,0.0
2018-07-13 14:00:00,2018-07-13 15:00:00,46.0,74.0,0.5,8.23,4.82,33.87,14.87,0.83,42.6,0.88,16.85,,75.63,1.6,31.55,231.33,973.9,31.82,0.0
2018-07-13 15:00:00,2018-07-13 16:00:00,40.0,66.0,0.62,7.48,4.48,37.85,13.12,0.8,40.35,0.62,9.57,,75.9,1.97,74.18,163.7,973.22,31.22,0.0
2018-07-13 16:00:00,2018-07-13 17:00:00,30.0,96.0,0.58,5.7,3.52,33.72,13.0,0.77,26.8,0.93,51.67,,98.37,2.15,179.27,14.88,974.07,25.83,0.25
2018-07-13 17:00:00,2018-07-13 18:00:00,28.0,34.0,0.53,6.18,3.67,30.27,13.4,0.8,24.93,0.55,28.87,,99.12,1.65,218.48,17.12,972.88,25.73,0.38
2018-07-13 18:00:00,2018-07-13 19:00:00,29.0,34.0,1.15,19.48,11.28,31.1,13.68,1.08,19.0,1.45,39.78,,99.1,1.0,246.03,13.67,972.95,26.55,0.5
2018-07-13 19:00:00,2018-07-13 20:00:00,25.0,27.0,2.18,27.83,16.57,32.17,14.52,1.23,17.52,2.5,51.12,,98.55,0.43,71.55,7.55,973.1,26.82,0.5
2018-07-13 20:00:00,2018-07-13 21:00:00,30.0,45.0,3.25,26.95,17.03,33.45,13.27,1.3,22.3,3.73,57.72,,99.2,0.73,101.6,3.27,973.6,26.75,0.0
2018-07-13 21:00:00,2018-07-13 22:00:00,48.0,70.0,3.18,20.17,13.33,34.28,12.1,1.23,16.9,3.83,130.05,,98.32,0.95,108.77,3.4,974.1,27.28,0.0
2018-07-13 22:00:00,2018-07-13 23:00:00,47.0,72.0,2.27,19.53,12.25,31.05,11.27,1.05,11.25,2.25,89.0,,97.1,1.22,157.27,3.33,974.5,27.23,0.0
2018-07-13 23:00:00,2018-07-14 00:00:00,34.0,52.0,1.0,11.28,6.83,31.83,12.52,0.9,12.38,1.03,17.55,,97.23,1.05,179.48,3.3,974.58,27.08,0.0
2018-07-14 00:00:00,2018-07-14 01:00:00,40.0,42.0,1.0,10.78,6.57,32.85,12.43,0.9,10.78,0.95,12.22,,98.5,0.6,193.25,3.25,974.73,26.95,0.0
2018-07-14 01:00:00,2018-07-14 02:00:00,35.0,41.0,0.9,8.57,5.32,33.73,10.55,0.85,15.85,1.0,12.83,,99.05,0.85,170.87,3.3,974.53,27.0,0.0
2018-07-14 02:00:00,2018-07-14 03:00:00,30.0,40.0,0.5,5.5,3.4,35.6,,0.8,11.8,0.87,9.33,,99.17,0.95,162.8,3.38,974.22,26.9,0.0
2018-07-14 03:00:00,2018-07-14 04:00:00,34.0,45.0,0.98,7.38,4.7,38.55,12.05,0.8,10.7,0.97,9.98,,99.2,0.65,175.72,3.35,974.07,26.75,0.0
2018-07-14 04:00:00,2018-07-14 05:00:00,34.0,42.0,0.97,7.18,4.6,38.02,13.2,0.8,9.17,1.0,10.15,,99.2,0.7,186.67,3.27,974.05,26.7,0.0
2018-07-14 05:00:00,2018-07-14 06:00:00,40.0,41.0,1.2,7.27,4.85,38.1,14.13,0.85,9.7,1.15,10.28,,99.2,0.5,209.18,3.88,973.8,26.7,0.0
2018-07-14 06:00:00,2018-07-14 07:00:00,41.0,51.0,2.05,9.75,6.88,37.93,12.58,1.03,8.08,1.5,11.95,,99.2,0.33,300.95,14.15,974.12,27.03,0.0
2018-07-14 07:00:00,2018-07-14 08:00:00,52.0,79.0,4.95,13.1,11.05,38.77,12.05,1.03,7.98,1.55,34.08,,98.07,0.53,223.62,40.0,974.57,27.62,0.0
2018-07-14 08:00:00,2018-07-14 09:00:00,70.0,119.0,5.28,15.02,12.27,40.8,13.67,1.08,8.72,2.15,61.6,,94.02,0.62,165.2,92.88,974.95,28.4,0.0
2018-07-14 09:00:00,2018-07-14 10:00:00,80.0,128.0,4.23,12.22,9.97,42.52,16.08,1.0,12.88,4.48,56.22,,83.65,0.78,115.75,313.0,974.9,30.42,0.0
2018-07-14 10:00:00,2018-07-14 11:00:00,91.0,138.0,2.53,9.45,7.07,44.77,18.12,0.97,15.25,2.05,32.28,,81.75,1.58,92.65,295.22,975.2,30.93,0.0
2018-07-14 11:00:00,2018-07-14 12:00:00,85.0,127.0,0.95,6.9,4.45,45.75,17.92,0.72,21.07,1.48,18.58,,68.73,1.58,164.85,817.9,975.18,33.45,0.0
2018-07-14 12:00:00,2018-07-14 13:00:00,44.0,61.0,0.38,5.7,3.35,44.45,13.55,0.7,25.62,0.73,8.27,,70.88,2.35,166.88,736.12,974.9,33.42,0.0
2018-07-14 13:00:00,2018-07-14 14:00:00,27.0,78.0,0.98,5.32,3.63,44.12,11.27,0.65,22.9,0.72,12.87,,81.23,2.8,183.92,483.47,974.67,30.28,0.0
2018-07-14 14:00:00,2018-07-14 15:00:00,14.0,31.0,0.67,4.5,2.93,39.93,10.85,0.7,27.8,0.55,14.45,,80.75,2.27,163.2,342.03,973.45,30.05,0.0
2018-07-14 15:00:00,2018-07-14 16:00:00,11.0,39.0,0.77,4.13,2.87,32.93,14.08,0.7,31.17,0.4,12.2,,77.75,2.15,178.65,300.62,972.45,30.62,0.0
2018-07-14 16:00:00,2018-07-14 17:00:00,11.0,39.0,0.68,5.05,3.25,39.72,13.8,0.83,31.95,0.63,10.6,,76.12,2.17,175.8,362.25,972.0,31.4,0.0
2018-07-14 17:00:00,2018-07-14 18:00:00,12.0,73.0,0.6,6.33,3.88,35.92,10.67,0.75,28.53,0.83,11.48,,77.13,2.45,173.25,229.6,971.82,31.02,0.0
2018-07-14 18:00:00,2018-07-14 19:00:00,39.0,70.0,1.0,8.05,5.1,37.93,13.68,0.7,23.05,0.78,10.3,,83.23,2.43,193.95,56.45,971.78,29.67,0.0
2018-07-14 19:00:00,2018-07-14 20:00:00,35.0,59.0,1.3,16.1,9.62,35.73,16.75,0.95,17.4,1.08,15.53,,86.33,1.55,219.95,10.65,972.07,29.03,0.0
2018-07-14 20:00:00,2018-07-14 21:00:00,39.0,101.0,2.12,27.93,16.58,34.87,16.83,1.28,17.95,2.33,39.55,,86.35,0.97,241.88,4.78,972.63,28.8,0.0
2018-07-14 21:00:00,2018-07-14 22:00:00,48.0,134.0,2.9,24.6,15.45,34.75,16.57,1.2,13.45,2.95,61.03,,89.25,1.43,159.7,4.1,973.48,28.7,0.0
2018-07-14 22:00:00,2018-07-14 23:00:00,44.0,105.0,1.23,12.85,7.88,34.4,12.5,1.08,10.98,1.68,29.55,,93.05,1.55,181.42,4.02,974.3,28.15,0.0
2018-07-14 23:00:00,2018-07-15 00:00:00,41.0,84.0,1.0,10.05,6.17,34.55,12.22,1.0,10.9,1.47,24.7,,94.18,1.55,174.75,4.02,974.23,28.08,0.0
2018-07-15 00:00:00,2018-07-15 01:00:00,57.0,89.0,0.78,8.1,4.98,34.82,12.57,1.0,10.93,1.58,14.15,,96.05,1.7,169.35,3.98,974.15,27.75,0.0
2018-07-15 01:00:00,2018-07-15 02:00:00,68.0,62.0,0.7,6.2,3.88,34.02,14.83,0.9,13.65,1.55,10.7,,96.23,1.68,170.12,3.78,973.88,27.5,0.0
2018-07-15 02:00:00,2018-07-15 03:00:00,38.0,57.0,,,,,,0.8,11.5,1.18,10.67,,96.3,1.1,193.8,3.5,973.5,27.3,0.0
2018-07-15 03:00:00,2018-07-15 04:00:00,34.0,48.0,1.15,6.83,4.58,35.32,12.62,0.8,10.05,1.42,14.9,,97.4,1.15,205.75,3.45,973.6,27.1,0.0
2018-07-15 04:00:00,2018-07-15 05:00:00,42.0,59.0,1.1,8.65,5.5,36.1,14.17,0.9,22.9,1.72,14.83,,97.52,1.0,195.72,3.38,973.68,27.1,0.0
2018-07-15 05:00:00,2018-07-15 06:00:00,55.0,78.0,1.17,10.27,6.4,35.53,14.0,0.85,40.28,2.0,20.52,,97.57,0.95,164.17,4.07,973.88,27.15,0.0
2018-07-15 06:00:00,2018-07-15 07:00:00,51.0,74.0,1.47,9.8,6.42,34.42,13.35,0.97,13.6,1.4,14.0,,97.32,1.05,173.87,29.7,974.0,27.25,0.0
2018-07-15 07:00:00,2018-07-15 08:00:00,50.0,80.0,2.1,8.75,6.4,36.32,12.17,1.03,8.5,1.9,15.18,,94.8,1.2,173.78,98.33,974.52,27.95,0.0
2018-07-15 08:00:00,2018-07-15 09:00:00,57.0,79.0,3.0,9.28,7.35,38.65,13.7,1.28,19.07,1.85,14.55,,84.22,1.1,200.7,350.95,974.8,30.38,0.0
2018-07-15 09:00:00,2018-07-15 10:00:00,73.0,117.0,2.98,16.67,11.3,41.78,16.05,1.0,20.7,1.9,22.25,,76.5,2.2,234.83,479.4,974.93,32.02,0.0
2018-07-15 10:00:00,2018-07-15 11:00:00,58.0,100.0,1.8,10.48,7.05,42.1,14.27,0.8,19.88,1.07,13.92,,71.55,2.57,232.67,654.5,974.82,33.1,0.0
2018-07-15 11:00:00,2018-07-15 12:00:00,37.25,78.5,1.07,8.88,5.6,43.97,14.92,0.9,28.05,0.77,9.45,,67.57,2.18,226.6,787.85,974.55,34.23,0.0
2018-07-15 12:00:00,2018-07-15 13:00:00,41.0,77.0,0.75,9.3,5.58,45.62,11.13,0.9,39.77,2.48,12.45,,61.97,2.3,225.85,880.65,973.8,35.07,0.0
2018-07-15 13:00:00,2018-07-15 14:00:00,34.0,73.0,0.8,8.55,5.2,43.57,11.33,0.87,50.57,1.05,9.75,,58.8,2.1,224.22,800.75,973.33,35.62,0.0
2018-07-15 14:00:00,2018-07-15 15:00:00,38.75,87.0,0.77,8.33,5.05,38.97,10.95,1.05,64.03,0.8,9.2,,56.9,1.5,216.88,607.6,972.57,36.32,0.0
2018-07-15 15:00:00,2018-07-15 16:00:00,43.75,87.75,0.5,7.7,4.5,36.5,12.6,0.85,62.2,0.85,9.83,,62.75,1.97,198.7,255.1,971.97,34.88,0.0
2018-07-15 16:00:00,2018-07-15 17:00:00,53.0,121.0,0.27,12.6,6.9,40.0,11.6,0.8,40.25,1.43,161.88,,75.95,2.57,103.48,139.32,971.95,31.3,0.0
2018-07-15 17:00:00,2018-07-15 18:00:00,58.0,137.5,0.63,16.53,9.3,41.8,12.97,0.95,33.25,3.08,233.92,,74.42,1.45,140.53,137.52,971.38,32.15,0.0
2018-07-15 18:00:00,2018-07-15 19:00:00,63.5,147.0,0.55,11.45,6.55,36.38,12.8,0.9,25.35,1.08,109.88,,78.28,1.65,179.25,69.98,971.35,32.05,0.0
2018-07-15 19:00:00,2018-07-15 20:00:00,62.5,140.0,0.9,14.53,8.45,37.78,13.4,1.03,14.2,0.95,20.05,,83.35,1.12,162.05,10.35,971.85,31.53,0.0
2018-07-15 20:00:00,2018-07-15 21:00:00,64.0,155.0,3.6,23.92,15.7,35.85,12.87,1.3,9.4,1.4,34.73,,84.65,1.05,170.22,4.1,972.62,31.47,0.0
2018-07-15 21:00:00,2018-07-15 22:00:00,66.0,190.0,2.57,21.92,13.77,38.7,11.25,1.35,9.47,2.0,25.4,,88.55,1.07,183.15,4.07,973.2,31.0,0.0
2018-07-15 22:00:00,2018-07-15 23:00:00,57.0,160.0,1.83,20.27,12.3,37.27,10.43,1.55,12.05,2.48,28.07,,89.52,0.95,192.53,4.05,973.83,30.68,0.0
2018-07-15 23:00:00,2018-07-16 00:00:00,66.0,161.0,2.7,24.97,15.47,35.6,10.15,1.55,20.82,2.57,33.75,,86.88,1.12,189.07,4.02,974.25,30.68,0.0
2018-07-16 00:00:00,2018-07-16 01:00:00,63.0,146.0,2.62,24.57,15.23,40.15,11.2,1.35,72.4,2.65,34.68,,88.73,1.5,166.6,4.12,974.33,30.52,0.0
2018-07-16 01:00:00,2018-07-16 02:00:00,92.0,153.0,1.08,12.85,7.72,42.85,12.62,1.05,5.53,2.1,18.62,,90.62,1.5,173.5,4.07,974.17,30.0,0.0
2018-07-16 02:00:00,2018-07-16 03:00:00,85.0,122.0,1.3,9.5,6.1,51.3,11.8,0.9,7.85,1.83,9.73,,91.68,1.22,192.43,4.0,974.07,29.68,0.0
2018-07-16 03:00:00,2018-07-16 04:00:00,55.0,88.0,1.2,9.7,6.15,49.43,11.88,0.8,44.7,1.6,12.45,,89.52,1.32,215.28,3.95,973.98,29.65,0.0
2018-07-16 04:00:00,2018-07-16 05:00:00,34.0,53.0,1.4,9.42,6.15,48.15,12.7,0.92,9.45,1.1,10.9,,89.75,1.42,212.47,4.0,974.27,29.68,0.0
2018-07-16 05:00:00,2018-07-16 06:00:00,72.0,110.0,1.5,11.33,7.27,52.32,13.55,1.03,58.82,4.88,16.62,,91.57,1.12,186.08,5.1,974.4,29.35,0.0
2018-07-16 06:00:00,2018-07-16 07:00:00,50.0,103.0,2.18,10.8,7.52,51.03,12.1,1.33,20.92,1.5,14.78,,93.15,1.1,189.1,37.4,974.75,29.22,0.0
2018-07-16 07:00:00,2018-07-16 08:00:00,69.0,125.0,3.1,12.42,9.12,51.0,11.25,1.18,10.57,1.7,14.88,,88.5,1.47,210.4,118.55,974.95,30.45,0.0
2018-07-16 08:00:00,2018-07-16 09:00:00,45.0,94.0,3.4,14.42,10.45,51.58,13.83,1.28,8.25,1.13,12.45,,79.7,1.9,205.57,276.6,975.27,32.28,0.0
2018-07-16 09:00:00,2018-07-16 10:00:00,66.0,114.0,2.23,12.3,8.35,50.6,13.02,1.08,10.42,2.13,10.97,,72.4,2.12,228.78,481.5,975.0,33.78,0.0
