From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-12-18 04:00:00,2020-12-18 05:00:00,136.75,168.5,2.88,36.03,21.48,60.05,6.43,0.62,25.19,5.25,20.52,,,29.15,68.5,0.62,245.75,12.0,740.0,,9.25,
2020-12-18 05:00:00,2020-12-18 06:00:00,146.0,178.75,3.8,34.25,21.33,59.7,7.65,0.62,30.34,5.22,18.3,,,28.9,66.0,0.8,259.0,12.0,740.0,,9.47,
2020-12-18 06:00:00,2020-12-18 07:00:00,162.0,199.0,3.7,37.58,22.98,61.32,8.03,0.68,27.69,4.95,15.52,,,29.03,68.0,0.7,261.0,12.25,740.0,,9.1,
2020-12-18 07:00:00,2020-12-18 08:00:00,171.0,206.5,28.4,54.7,55.9,60.9,,9.1,20.36,5.2,13.05,,,30.12,66.25,0.57,261.5,19.5,740.25,,9.1,
2020-12-18 08:00:00,2020-12-18 09:00:00,159.5,208.75,12.08,53.18,38.1,59.52,10.03,0.87,17.52,4.97,11.83,,,28.25,56.75,0.82,270.5,59.0,741.0,,10.47,
2020-12-18 09:00:00,2020-12-18 10:00:00,149.75,231.0,11.6,50.52,36.3,54.7,12.03,0.89,37.65,5.55,13.57,,,27.5,47.25,0.95,257.5,113.25,741.5,,12.75,
2020-12-18 10:00:00,2020-12-18 11:00:00,139.0,235.0,8.12,40.1,27.9,53.73,13.7,0.79,62.59,5.55,15.15,,,27.85,40.75,1.4,251.75,80.0,742.0,,14.5,
2020-12-18 11:00:00,2020-12-18 12:00:00,124.0,225.75,6.25,33.95,23.17,51.17,12.68,0.69,87.73,5.58,18.2,,,27.5,37.5,1.77,246.5,178.75,742.0,,15.93,
2020-12-18 12:00:00,2020-12-18 13:00:00,104.0,215.25,4.17,24.62,16.5,42.85,13.03,0.5,101.33,4.83,24.12,,,29.43,29.75,2.25,217.0,183.5,742.0,,17.7,
2020-12-18 13:00:00,2020-12-18 14:00:00,69.5,212.25,3.1,19.85,13.07,40.1,17.3,0.45,113.71,3.98,22.73,,,29.15,26.5,2.22,231.0,142.5,742.0,,18.48,
2020-12-18 14:00:00,2020-12-18 15:00:00,64.75,202.25,2.55,19.38,12.38,39.47,19.07,0.49,118.41,3.45,19.5,,,29.18,26.0,1.9,217.25,40.75,742.0,,18.73,
2020-12-18 15:00:00,2020-12-18 16:00:00,65.0,176.0,3.1,21.55,14.0,40.05,7.87,0.52,116.59,3.3,18.58,,,29.18,28.0,1.1,251.25,38.75,742.0,,18.82,
2020-12-18 16:00:00,2020-12-18 17:00:00,65.0,165.25,4.72,31.1,20.35,41.45,7.53,0.49,95.84,3.25,21.48,,,27.6,26.75,1.03,257.25,25.75,741.75,,18.42,
2020-12-18 17:00:00,2020-12-18 18:00:00,64.75,170.25,6.18,67.7,41.05,43.6,8.43,0.84,45.85,3.72,25.53,,,27.8,34.5,0.4,220.0,14.0,741.0,,16.35,
2020-12-18 18:00:00,2020-12-18 19:00:00,109.5,232.25,37.3,115.08,91.53,54.2,10.73,1.7,3.06,5.78,29.92,,,27.8,43.75,0.33,210.75,12.0,741.0,,14.12,
2020-12-18 19:00:00,2020-12-18 20:00:00,179.5,336.5,66.08,121.17,118.15,61.15,13.07,2.33,2.47,9.25,43.5,,,27.78,46.25,0.3,191.5,12.0,741.0,,13.43,
2020-12-18 20:00:00,2020-12-18 21:00:00,227.0,367.0,84.8,134.52,140.5,60.5,13.33,2.66,1.88,12.03,57.85,,,29.05,50.0,0.3,183.25,12.0,741.0,,12.6,
2020-12-18 21:00:00,2020-12-18 22:00:00,241.0,365.0,99.43,134.88,152.6,60.95,12.35,3.06,1.79,12.62,59.8,,,28.88,56.0,0.3,183.0,12.0,741.0,,11.4,
2020-12-18 22:00:00,2020-12-18 23:00:00,243.5,369.5,84.65,123.3,134.4,64.25,12.23,2.27,1.95,13.77,61.25,,,28.98,55.75,0.3,148.5,12.0,741.0,,11.5,
2020-12-18 23:00:00,2020-12-19 00:00:00,227.25,359.75,47.0,107.62,95.5,61.62,9.3,1.6,2.08,12.35,75.42,,,29.05,56.75,0.3,176.0,12.0,741.0,,11.23,
2020-12-19 00:00:00,2020-12-19 01:00:00,195.75,297.0,12.82,88.7,57.57,60.6,9.07,0.89,6.19,9.7,85.65,,,27.5,54.5,0.35,205.75,12.0,741.0,,11.55,
2020-12-19 01:00:00,2020-12-19 02:00:00,149.25,228.25,4.95,69.4,40.92,63.27,7.72,0.72,9.28,7.1,77.3,,,27.68,63.0,0.3,192.5,12.0,740.25,,9.8,
2020-12-19 02:00:00,2020-12-19 03:00:00,138.75,197.0,4.07,47.8,28.7,64.05,7.43,0.68,15.66,6.03,55.62,,,27.8,61.0,0.3,185.75,12.0,740.0,,9.97,
2020-12-19 03:00:00,2020-12-19 04:00:00,139.75,181.25,3.75,48.85,29.02,64.88,7.97,0.7,14.01,5.88,38.22,,,27.82,61.25,0.33,192.25,12.0,740.0,,9.95,
2020-12-19 04:00:00,2020-12-19 05:00:00,141.5,181.75,4.58,56.1,33.58,63.05,8.37,0.74,9.27,6.12,32.15,,,28.95,60.0,0.38,229.75,12.0,740.25,,10.3,
2020-12-19 05:00:00,2020-12-19 06:00:00,159.75,194.5,8.57,60.88,39.32,63.05,7.95,0.82,4.06,5.88,27.0,,,29.0,62.5,0.35,241.75,12.0,740.0,,9.8,
2020-12-19 06:00:00,2020-12-19 07:00:00,171.75,216.25,19.4,67.62,51.73,65.52,8.33,0.91,1.58,6.18,24.98,,,29.05,63.25,0.47,249.75,12.25,740.75,,9.65,
2020-12-19 07:00:00,2020-12-19 08:00:00,194.75,248.75,49.2,68.1,79.8,69.4,,9.32,2.49,6.97,23.7,,,29.97,64.5,0.43,241.25,19.25,740.5,,9.47,
2020-12-19 08:00:00,2020-12-19 09:00:00,202.0,276.0,24.58,74.5,59.62,67.7,12.93,1.13,15.93,7.25,22.33,,,28.15,56.25,0.55,266.5,58.0,741.0,,11.5,
2020-12-19 09:00:00,2020-12-19 10:00:00,197.0,292.0,13.83,66.03,46.35,66.58,15.65,1.14,36.39,6.65,19.7,,,27.28,46.0,0.8,258.75,112.5,742.0,,14.42,
2020-12-19 10:00:00,2020-12-19 11:00:00,176.0,293.75,9.65,56.28,37.8,64.45,15.37,0.86,69.13,6.02,19.3,,,27.55,36.75,1.4,248.75,77.0,742.0,,16.68,
2020-12-19 11:00:00,2020-12-19 12:00:00,138.25,252.75,5.88,36.88,24.4,59.45,11.72,0.66,99.15,5.42,23.2,,,27.35,32.25,1.53,243.25,181.25,742.0,,18.18,
2020-12-19 12:00:00,2020-12-19 13:00:00,101.0,209.5,5.12,17.35,13.4,50.9,8.8,0.49,113.89,5.0,24.5,,,28.95,25.75,1.77,235.0,187.25,742.0,,19.62,
2020-12-19 13:00:00,2020-12-19 14:00:00,60.25,169.75,4.22,17.3,12.65,45.05,8.35,0.47,120.59,3.95,24.15,,,29.38,24.25,1.6,241.25,147.25,742.0,,20.52,
2020-12-19 14:00:00,2020-12-19 15:00:00,63.5,163.25,4.33,22.12,15.3,45.55,8.43,0.59,116.09,3.6,21.3,,,30.02,24.75,1.3,260.5,41.0,742.0,,20.95,
2020-12-19 15:00:00,2020-12-19 16:00:00,60.75,162.0,5.03,25.45,17.62,44.27,8.23,0.6,116.93,3.8,18.5,,,29.35,25.5,1.05,262.0,39.25,742.0,,20.98,
2020-12-19 16:00:00,2020-12-19 17:00:00,59.25,156.0,4.8,36.67,23.45,46.88,8.43,0.65,96.42,3.82,15.97,,,27.85,26.75,0.65,259.5,27.5,742.0,,20.48,
2020-12-19 17:00:00,2020-12-19 18:00:00,72.75,173.5,5.65,78.2,46.2,51.05,11.68,0.94,46.39,4.65,19.7,,,27.1,32.75,0.47,252.5,13.75,741.25,,18.65,
2020-12-19 18:00:00,2020-12-19 19:00:00,103.0,236.25,12.38,101.5,64.08,52.6,12.0,1.53,12.62,6.07,27.15,,,27.45,42.75,0.33,212.5,12.0,741.0,,15.97,
2020-12-19 19:00:00,2020-12-19 20:00:00,171.5,328.75,69.85,127.32,124.5,68.7,12.32,3.19,2.31,8.88,37.7,,,27.6,54.0,0.3,197.0,12.0,741.0,,13.95,
2020-12-19 20:00:00,2020-12-19 21:00:00,304.75,524.25,132.18,143.72,183.92,75.58,13.1,4.63,2.4,14.35,56.98,,,29.0,60.75,0.3,191.75,12.0,741.0,,12.8,
2020-12-19 21:00:00,2020-12-19 22:00:00,356.5,548.0,176.25,155.1,225.78,73.9,10.68,4.86,2.56,16.55,70.15,,,29.1,65.75,0.3,223.0,12.25,741.0,,12.15,
2020-12-19 22:00:00,2020-12-19 23:00:00,361.0,537.0,181.35,145.97,225.1,78.35,9.57,4.63,2.47,17.45,78.08,,,29.18,70.5,0.3,219.0,12.25,741.0,,11.38,
2020-12-19 23:00:00,2020-12-20 00:00:00,390.0,563.25,177.28,134.8,215.82,79.58,8.12,4.79,2.77,17.98,85.4,,,29.2,72.25,0.3,215.5,12.0,741.0,,11.1,
2020-12-20 00:00:00,2020-12-20 01:00:00,363.75,502.25,93.2,114.2,136.53,76.3,7.97,2.03,2.44,16.9,81.45,,,27.6,66.5,0.3,200.25,12.0,741.0,,11.52,
2020-12-20 01:00:00,2020-12-20 02:00:00,260.5,343.5,70.22,95.38,107.82,77.08,7.55,1.47,2.09,13.45,64.38,,,27.58,71.75,0.3,111.25,12.0,741.0,,10.32,
2020-12-20 02:00:00,2020-12-20 03:00:00,237.0,311.75,55.05,89.38,92.3,72.7,7.27,1.39,2.54,11.85,59.18,,,27.72,68.5,0.3,180.5,12.0,741.0,,10.55,
2020-12-20 03:00:00,2020-12-20 04:00:00,220.75,292.75,37.15,77.75,71.55,70.1,8.5,1.21,2.42,10.38,60.63,,,27.8,64.25,0.35,232.25,12.0,741.0,,11.15,
2020-12-20 04:00:00,2020-12-20 05:00:00,203.25,255.75,20.73,74.25,56.38,67.82,9.3,1.0,1.9,9.68,48.9,,,28.98,63.75,0.33,214.25,12.0,741.0,,10.9,
2020-12-20 05:00:00,2020-12-20 06:00:00,187.0,227.0,10.4,68.35,44.82,63.62,7.45,0.89,2.32,8.35,38.65,,,28.82,66.25,0.3,211.5,12.0,741.0,,10.18,
2020-12-20 06:00:00,2020-12-20 07:00:00,185.0,228.25,10.18,65.45,43.08,65.6,8.4,0.98,2.8,7.65,30.92,,,28.83,65.5,0.3,201.0,12.25,741.0,,10.25,
2020-12-20 07:00:00,2020-12-20 08:00:00,208.25,255.75,36.2,73.1,71.7,69.7,,9.42,2.45,7.5,24.5,,,29.9,68.5,0.3,195.5,21.75,741.0,,9.83,
2020-12-20 08:00:00,2020-12-20 09:00:00,242.25,308.25,18.45,86.6,61.08,69.6,12.43,1.31,15.56,7.78,22.45,,,28.38,57.25,0.43,241.75,55.0,741.25,,12.48,
2020-12-20 09:00:00,2020-12-20 10:00:00,234.75,328.0,11.8,66.33,44.88,71.78,16.75,1.14,43.73,7.62,21.55,,,27.42,46.25,0.7,263.25,105.5,742.0,,15.12,
2020-12-20 10:00:00,2020-12-20 11:00:00,204.67,309.25,7.4,54.75,35.12,71.9,17.93,1.06,76.64,6.78,20.38,,,27.5,40.75,0.6,256.75,69.75,742.0,,16.98,
2020-12-20 11:00:00,2020-12-20 12:00:00,185.75,291.25,6.12,45.25,29.05,67.72,17.38,0.89,102.0,6.38,20.0,,,27.32,35.75,1.02,240.0,152.0,742.0,,18.4,
2020-12-20 12:00:00,2020-12-20 13:00:00,157.25,265.67,4.15,34.23,21.57,65.2,14.83,0.81,132.33,5.7,21.68,,,29.0,33.75,1.57,246.25,185.5,742.0,,19.9,
2020-12-20 13:00:00,2020-12-20 14:00:00,142.25,253.75,3.95,28.38,18.3,60.05,13.85,0.73,134.47,5.2,23.12,,,29.15,33.0,1.35,239.25,103.0,742.0,,20.27,
2020-12-20 14:00:00,2020-12-20 15:00:00,125.0,243.0,4.75,27.12,18.3,55.4,17.07,0.68,133.47,4.5,23.85,,,29.1,31.25,0.95,238.75,45.0,742.0,,20.77,
2020-12-20 15:00:00,2020-12-20 16:00:00,104.0,223.25,4.15,27.53,18.0,55.2,17.78,0.66,132.25,4.35,21.88,,,29.0,30.75,1.07,233.0,44.0,742.0,,21.12,
2020-12-20 16:00:00,2020-12-20 17:00:00,99.5,230.25,4.2,40.88,25.12,56.95,11.3,0.78,108.03,4.32,19.4,,,27.85,33.0,0.65,259.0,28.25,742.0,,20.62,
2020-12-20 17:00:00,2020-12-20 18:00:00,107.75,245.0,3.83,76.8,43.95,62.12,9.95,1.15,42.39,4.95,26.65,,,27.38,41.5,0.33,211.25,14.5,741.0,,18.08,
2020-12-20 18:00:00,2020-12-20 19:00:00,150.75,351.25,59.0,124.67,114.3,72.42,10.07,2.85,3.97,7.35,30.23,,,27.73,57.0,0.3,197.75,12.0,741.0,,14.95,
2020-12-20 19:00:00,2020-12-20 20:00:00,291.0,645.0,138.78,144.32,189.6,95.55,10.77,4.93,3.42,16.7,49.45,,,27.68,63.25,0.3,220.5,12.0,741.0,,13.78,
2020-12-20 20:00:00,2020-12-20 21:00:00,426.75,720.0,186.75,167.12,240.73,90.0,10.87,6.18,3.02,18.02,65.22,,,28.85,64.5,0.3,214.75,12.0,741.0,,13.57,
2020-12-20 21:00:00,2020-12-20 22:00:00,405.25,699.0,166.6,159.0,220.03,87.2,11.77,4.36,1.98,19.1,73.2,,,29.15,57.5,0.3,191.5,12.0,741.0,,14.4,
2020-12-20 22:00:00,2020-12-20 23:00:00,332.25,499.0,126.97,139.45,177.43,85.4,9.93,3.75,2.38,16.75,67.3,,,29.05,61.5,0.3,187.25,12.0,741.0,,13.78,
2020-12-20 23:00:00,2020-12-21 00:00:00,329.5,507.0,146.78,136.22,191.8,87.3,7.3,4.17,2.54,15.6,61.97,,,28.88,68.75,0.3,195.75,12.0,741.0,,12.45,
2020-12-21 00:00:00,2020-12-21 01:00:00,328.75,520.25,157.95,127.05,196.0,85.68,6.3,3.61,2.99,15.38,62.48,,,27.95,74.0,0.3,122.25,12.0,741.0,,11.42,
2020-12-21 01:00:00,2020-12-21 02:00:00,292.25,402.67,111.2,103.58,145.5,82.95,5.6,2.5,3.1,14.12,58.48,,,27.6,75.5,0.3,165.5,12.0,741.0,,10.85,
2020-12-21 02:00:00,2020-12-21 03:00:00,252.0,330.25,75.38,77.55,102.58,85.42,5.07,2.34,2.68,12.37,50.73,,,27.77,76.75,0.3,192.5,12.0,741.0,,10.78,
2020-12-21 03:00:00,2020-12-21 04:00:00,236.0,300.5,76.1,74.85,101.65,82.35,6.38,2.21,2.94,11.62,51.38,,,27.88,79.25,0.3,175.5,12.0,740.5,,10.47,
2020-12-21 04:00:00,2020-12-21 05:00:00,228.25,292.5,75.1,73.43,100.1,80.07,6.8,1.56,5.06,11.5,50.95,,,28.82,73.25,0.32,219.25,12.0,740.75,,11.12,
2020-12-21 05:00:00,2020-12-21 06:00:00,209.0,264.25,44.03,81.75,79.27,73.43,6.52,0.92,4.56,9.85,43.38,,,28.98,68.75,0.3,191.75,12.0,741.0,,11.5,
2020-12-21 06:00:00,2020-12-21 07:00:00,194.5,241.25,44.62,74.78,76.05,73.18,5.6,1.18,4.88,8.0,32.02,,,28.88,76.5,0.3,191.0,12.25,740.25,,10.22,
2020-12-21 07:00:00,2020-12-21 08:00:00,200.0,258.0,68.4,78.7,100.8,73.6,,9.45,4.06,7.85,28.4,,,30.07,72.5,0.3,186.5,16.75,741.0,,10.98,
2020-12-21 08:00:00,2020-12-21 09:00:00,220.5,304.75,66.1,96.8,105.22,76.08,9.17,1.64,3.12,8.03,28.65,,,28.58,69.0,0.3,182.0,36.5,741.0,,12.13,
2020-12-21 09:00:00,2020-12-21 10:00:00,249.25,387.75,39.73,114.08,92.97,79.0,24.75,1.62,19.05,8.57,29.38,,,27.35,57.5,0.42,239.25,93.0,741.75,,14.9,
2020-12-21 10:00:00,2020-12-21 11:00:00,259.0,401.0,15.6,96.28,63.85,84.97,24.4,1.46,41.51,8.35,29.15,,,27.47,50.0,0.47,252.5,80.5,742.0,,17.47,
2020-12-21 11:00:00,2020-12-21 12:00:00,255.0,385.75,10.38,93.45,58.12,87.22,28.48,1.38,72.08,7.9,26.95,,,27.7,44.25,0.57,251.75,141.5,742.0,,19.12,
2020-12-21 12:00:00,2020-12-21 13:00:00,245.25,380.75,8.6,90.92,55.38,85.8,36.33,1.38,104.76,7.88,27.62,,,28.55,38.25,0.53,254.5,126.75,742.0,,20.65,
2020-12-21 13:00:00,2020-12-21 14:00:00,226.5,375.25,5.5,53.5,32.95,73.78,55.02,0.88,146.41,7.75,30.6,,,29.18,30.5,0.77,224.75,129.5,742.0,,21.75,
2020-12-21 14:00:00,2020-12-21 15:00:00,173.67,300.5,4.9,35.58,22.9,66.0,22.0,0.75,161.84,6.5,32.05,,,29.28,30.75,0.93,222.75,49.0,742.0,,21.88,
2020-12-21 15:00:00,2020-12-21 16:00:00,140.0,247.5,4.22,35.17,22.12,60.45,24.9,0.63,154.2,5.88,37.45,,,29.23,28.5,0.77,246.5,40.5,742.0,,22.12,
2020-12-21 16:00:00,2020-12-21 17:00:00,116.0,236.25,4.05,53.08,31.55,57.85,32.8,0.96,105.23,4.92,38.98,,,28.2,30.75,0.48,249.5,28.5,741.75,,21.4,
2020-12-21 17:00:00,2020-12-21 18:00:00,142.0,293.75,15.22,119.0,75.7,65.85,44.85,1.54,33.89,6.25,49.65,,,27.65,42.75,0.3,215.5,14.5,741.0,,18.75,
2020-12-21 18:00:00,2020-12-21 19:00:00,212.25,416.0,69.17,150.55,136.35,73.42,25.83,2.64,4.72,8.12,75.6,,,27.45,58.25,0.3,202.25,12.0,741.0,,15.65,
2020-12-21 19:00:00,2020-12-21 20:00:00,314.0,539.25,201.72,184.95,262.4,92.47,19.85,5.21,5.17,10.7,105.65,,,27.75,68.75,0.3,212.0,12.0,741.0,,14.0,
2020-12-21 20:00:00,2020-12-21 21:00:00,441.5,686.0,317.3,211.57,370.5,94.82,16.07,6.15,5.32,15.35,110.97,,,28.57,72.25,0.3,213.75,12.0,741.0,,13.72,
2020-12-21 21:00:00,2020-12-21 22:00:00,453.25,705.5,352.02,211.25,398.6,96.57,10.47,7.87,13.54,18.25,107.97,,,29.1,75.0,0.3,230.25,12.0,741.0,,13.45,
2020-12-21 22:00:00,2020-12-21 23:00:00,545.75,829.75,460.88,211.18,486.98,102.8,11.27,9.12,27.07,19.83,119.75,,,28.98,80.5,0.3,225.75,12.0,741.0,,12.78,
2020-12-21 23:00:00,2020-12-22 00:00:00,595.5,880.0,350.77,169.12,375.15,100.9,9.28,6.88,46.14,19.78,127.72,,,28.92,81.0,0.3,30.25,12.0,741.0,,12.65,
2020-12-22 00:00:00,2020-12-22 01:00:00,575.75,783.5,182.13,132.18,218.35,106.82,5.8,3.93,25.4,17.95,126.88,,,28.02,82.75,0.3,80.0,12.0,741.0,,12.27,
2020-12-22 01:00:00,2020-12-22 02:00:00,497.75,648.0,96.77,111.2,137.85,103.62,14.6,2.08,16.34,15.85,109.25,,,27.53,87.75,0.3,53.25,12.0,740.75,,11.5,
2020-12-22 02:00:00,2020-12-22 03:00:00,417.25,528.25,38.92,85.28,76.95,107.97,37.73,1.61,12.07,13.43,83.48,,,27.8,90.0,0.3,45.0,12.0,740.75,,11.43,
2020-12-22 03:00:00,2020-12-22 04:00:00,385.25,479.75,19.88,76.97,57.12,103.22,10.3,1.3,12.36,11.45,59.78,,,27.88,88.25,0.3,68.0,12.0,740.0,,11.65,
2020-12-22 04:00:00,2020-12-22 05:00:00,389.5,465.5,6.77,65.15,40.15,100.92,6.7,1.46,10.76,10.77,42.8,,,28.73,88.75,0.3,95.5,12.0,740.0,,11.43,
2020-12-22 05:00:00,2020-12-22 06:00:00,403.0,462.25,6.65,56.08,35.25,92.9,4.62,1.56,8.39,9.95,30.52,,,29.1,92.5,0.3,210.75,12.0,740.0,,10.57,
2020-12-22 06:00:00,2020-12-22 07:00:00,408.0,465.75,13.05,50.35,37.38,91.55,4.6,1.66,8.39,9.93,25.68,,,28.83,94.5,0.3,317.25,12.25,740.0,,10.2,
2020-12-22 07:00:00,2020-12-22 08:00:00,413.5,490.25,71.2,67.8,96.7,96.1,,0.01,18.91,10.2,28.07,,,29.7,95.5,0.3,191.25,16.5,740.5,,10.1,
2020-12-22 08:00:00,2020-12-22 09:00:00,484.75,593.75,71.45,96.2,109.28,104.65,8.7,2.81,10.15,11.92,43.67,,,28.77,94.75,0.3,259.75,34.0,741.0,,11.32,
2020-12-22 09:00:00,2020-12-22 10:00:00,540.75,678.0,65.6,155.47,136.0,104.25,10.35,3.1,9.83,13.53,47.33,,,27.8,80.5,0.3,114.0,60.75,741.0,,14.0,
2020-12-22 10:00:00,2020-12-22 11:00:00,561.25,701.25,28.8,193.58,126.35,116.72,85.33,3.14,76.25,14.1,62.05,,,27.55,68.5,0.35,184.75,87.75,742.0,,16.88,
2020-12-22 11:00:00,2020-12-22 12:00:00,613.25,754.0,12.5,148.47,89.15,120.53,128.2,2.52,158.03,14.4,71.47,,,27.65,57.25,0.32,199.5,127.0,742.0,,19.25,
2020-12-22 12:00:00,2020-12-22 13:00:00,543.5,694.5,6.27,90.95,53.48,107.05,115.07,2.04,189.34,12.4,59.23,,,28.35,47.75,0.4,209.0,127.0,742.0,,20.93,
2020-12-22 13:00:00,2020-12-22 14:00:00,417.0,566.0,5.57,79.25,46.7,95.62,52.48,1.48,175.26,11.42,54.88,,,29.35,40.0,0.65,217.5,110.0,742.0,,21.67,
2020-12-22 14:00:00,2020-12-22 15:00:00,338.5,485.5,5.42,65.4,39.15,86.02,78.93,1.08,188.3,10.12,47.8,,,29.2,36.25,0.57,216.0,54.25,742.0,,21.93,
2020-12-22 15:00:00,2020-12-22 16:00:00,308.25,437.75,4.45,57.17,34.02,80.08,51.5,1.09,164.2,8.33,38.88,,,29.48,35.75,0.53,261.5,41.5,742.0,,21.82,
2020-12-22 16:00:00,2020-12-22 17:00:00,293.25,421.5,5.55,78.12,46.1,78.78,45.97,1.41,101.73,7.2,46.55,,,28.6,40.0,0.33,276.5,26.5,741.5,,20.58,
2020-12-22 17:00:00,2020-12-22 18:00:00,284.25,480.25,36.77,134.0,101.17,89.45,24.07,2.61,15.03,8.55,53.55,,,27.93,64.5,0.3,201.25,13.75,741.0,,16.07,
2020-12-22 18:00:00,2020-12-22 19:00:00,365.75,681.75,198.22,189.62,262.0,91.5,19.73,6.23,18.55,14.07,73.38,,,27.68,75.25,0.3,195.0,12.0,740.75,,14.1,
2020-12-22 19:00:00,2020-12-22 20:00:00,476.25,729.5,436.43,241.95,380.6,103.58,20.15,0.01,64.17,21.18,107.53,,,27.72,83.25,0.3,195.0,12.0,740.0,,13.38,
2020-12-22 20:00:00,2020-12-22 21:00:00,685.25,929.0,,281.15,,111.03,20.13,0.02,52.54,30.0,137.65,,,28.2,87.75,0.3,203.25,12.0,740.0,,12.78,
2020-12-22 21:00:00,2020-12-22 22:00:00,853.25,,496.2,255.6,,115.3,10.35,0.01,43.53,32.5,157.8,,,29.32,88.5,0.3,230.0,12.0,740.25,,12.25,
2020-12-22 22:00:00,2020-12-22 23:00:00,790.5,,,234.8,,110.97,11.6,0.01,39.64,33.48,187.75,,,29.12,90.5,0.3,231.25,12.0,740.0,,12.02,
2020-12-22 23:00:00,2020-12-23 00:00:00,813.0,947.0,404.25,184.65,401.5,119.62,16.15,6.16,27.59,33.62,188.0,,,29.2,91.25,0.3,279.0,12.0,740.0,,11.15,
2020-12-23 00:00:00,2020-12-23 01:00:00,721.5,883.25,235.7,135.47,263.68,110.75,7.87,4.36,20.53,29.35,160.72,,,28.33,90.75,0.3,280.75,12.0,740.0,,10.6,
2020-12-23 01:00:00,2020-12-23 02:00:00,536.75,659.75,156.8,106.03,183.88,101.85,6.42,3.16,23.24,22.47,133.78,,,27.85,92.25,0.3,313.25,12.0,740.0,,10.28,
2020-12-23 02:00:00,2020-12-23 03:00:00,475.0,557.0,150.9,89.55,170.32,99.97,5.9,4.32,42.91,18.95,122.23,,,27.77,93.75,0.3,1.0,12.0,740.0,,9.9,
2020-12-23 03:00:00,2020-12-23 04:00:00,472.5,560.5,242.32,100.35,250.4,104.55,9.4,5.01,116.2,18.65,117.3,,,27.9,94.5,0.3,109.0,12.0,740.0,,9.83,
2020-12-23 04:00:00,2020-12-23 05:00:00,537.0,639.67,241.77,89.55,244.22,98.1,8.23,4.95,,19.55,116.45,,,28.4,95.25,0.3,351.25,12.0,740.0,,9.6,
2020-12-23 05:00:00,2020-12-23 06:00:00,567.5,670.25,256.7,91.25,257.25,94.75,7.55,4.87,,20.52,127.68,,,29.17,96.0,0.3,305.0,12.0,740.0,,9.4,
2020-12-23 06:00:00,2020-12-23 07:00:00,580.25,669.75,199.15,88.05,208.75,92.6,6.13,3.66,116.89,20.73,122.53,,,29.05,96.0,0.3,263.0,12.0,740.0,,9.1,
2020-12-23 07:00:00,2020-12-23 08:00:00,586.0,678.25,170.0,99.5,193.6,92.5,,0.01,58.09,19.38,105.62,,,30.2,96.0,0.3,333.5,18.75,740.0,,9.25,
2020-12-23 08:00:00,2020-12-23 09:00:00,550.5,703.25,92.95,125.75,142.47,100.75,68.27,2.58,9.53,18.6,89.45,,,29.27,88.5,0.3,126.75,49.75,740.75,,11.62,
2020-12-23 09:00:00,2020-12-23 10:00:00,429.25,560.25,21.68,112.75,77.62,91.47,,1.31,27.74,14.72,63.15,,,27.9,68.25,0.38,157.5,97.75,741.25,,14.82,
2020-12-23 10:00:00,2020-12-23 11:00:00,353.0,477.5,9.05,82.52,51.25,89.38,115.1,1.24,69.42,10.27,41.55,,,27.5,58.5,0.35,164.5,83.0,742.0,,17.12,
2020-12-23 11:00:00,2020-12-23 12:00:00,332.0,466.0,6.17,60.2,37.05,89.97,98.98,1.15,148.69,8.45,39.4,,,27.62,49.25,0.4,155.0,142.25,742.0,,19.33,
2020-12-23 12:00:00,2020-12-23 13:00:00,328.5,470.25,4.17,64.42,37.67,93.17,55.77,1.39,177.74,8.55,48.73,,,27.77,41.75,0.47,208.5,134.0,742.0,,20.88,
2020-12-23 13:00:00,2020-12-23 14:00:00,321.5,455.5,4.45,41.38,25.62,80.12,35.15,0.51,160.68,8.88,43.47,,,30.05,31.0,0.6,210.25,130.25,742.0,,22.02,
2020-12-23 14:00:00,2020-12-23 15:00:00,171.0,271.25,4.57,38.18,24.02,70.77,78.73,0.81,154.83,7.1,33.35,,,30.4,29.5,0.7,196.75,49.5,742.0,,22.2,
2020-12-23 15:00:00,2020-12-23 16:00:00,177.25,300.25,4.67,48.08,29.38,67.45,38.65,0.87,155.18,6.33,30.13,,,29.27,32.5,0.55,236.0,41.25,742.0,,22.05,
2020-12-23 16:00:00,2020-12-23 17:00:00,183.5,341.0,4.75,57.52,34.47,68.33,15.3,0.91,107.62,5.93,45.08,,,28.5,38.75,0.55,264.0,28.0,741.25,,21.02,
2020-12-23 17:00:00,2020-12-23 18:00:00,176.25,389.0,25.85,98.43,73.38,77.2,17.82,1.61,31.22,5.7,61.13,,,28.32,54.25,0.3,178.75,14.0,741.0,,17.2,
2020-12-23 18:00:00,2020-12-23 19:00:00,205.75,458.5,144.78,165.38,205.72,82.03,19.6,3.33,17.2,7.72,75.15,,,27.27,67.25,0.3,45.25,12.0,740.75,,14.77,
