From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-05-02 23:00:00,2021-05-03 00:00:00,65.5,247.5,,,,,17.77,0.98,17.19,,,,,25.22,32.0,1.43,210.75,,740.0,,31.95,
2021-05-03 00:00:00,2021-05-03 01:00:00,60.75,214.25,,,,,12.57,,20.71,,,,,24.15,33.25,0.88,210.75,,740.0,,31.0,
2021-05-03 01:00:00,2021-05-03 02:00:00,49.5,166.0,,,,,9.25,,17.48,,,,,23.52,35.0,0.73,137.75,,740.0,,30.52,
2021-05-03 02:00:00,2021-05-03 03:00:00,52.5,161.5,,,,,9.85,2.2,11.08,,,,,23.4,35.75,1.42,171.25,,740.0,,30.35,
2021-05-03 03:00:00,2021-05-03 04:00:00,70.5,205.75,,,,,23.8,,1.53,,,,,30.12,42.75,1.32,238.75,,740.0,,28.85,
2021-05-03 04:00:00,2021-05-03 05:00:00,60.0,198.0,,,,,17.75,,2.09,,,,,34.15,43.0,1.17,77.0,,740.0,,28.7,
2021-05-03 05:00:00,2021-05-03 06:00:00,72.0,229.25,,,,,15.0,,3.74,,,,,34.65,40.75,1.57,110.0,,740.0,,29.2,
2021-05-03 06:00:00,2021-05-03 07:00:00,86.0,270.0,6.5,41.1,,,17.58,0.99,2.17,,,,,34.67,45.5,1.2,148.0,,740.0,,28.05,
2021-05-03 07:00:00,2021-05-03 08:00:00,101.0,338.25,,,,,38.1,0.46,6.53,,,,,34.55,43.25,1.7,89.75,,740.0,,29.18,
2021-05-03 08:00:00,2021-05-03 09:00:00,106.0,394.5,,,,,16.17,,17.76,,,,,29.1,35.5,4.05,118.0,,740.0,,31.2,
2021-05-03 09:00:00,2021-05-03 10:00:00,118.67,479.5,,,,,13.35,0.61,21.3,,,,,25.35,34.5,3.95,124.0,,740.0,,31.12,
2021-05-03 10:00:00,2021-05-03 11:00:00,113.33,518.5,,,,,12.83,0.42,38.38,,,,,24.45,31.0,2.1,137.0,,740.75,,33.62,
2021-05-03 11:00:00,2021-05-03 12:00:00,107.5,452.0,,,,,14.4,0.31,51.16,,,,,24.35,25.75,3.2,129.5,,741.0,,35.88,
2021-05-03 12:00:00,2021-05-03 13:00:00,81.75,341.75,,,,,15.02,0.66,43.3,,,,,24.48,21.75,5.0,117.75,,741.0,,37.02,
2021-05-03 13:00:00,2021-05-03 14:00:00,45.75,231.0,,,,,12.3,0.94,43.91,,,,,31.32,20.5,3.35,134.5,,741.0,,37.9,
2021-05-03 14:00:00,2021-05-03 15:00:00,46.25,186.75,,,,,5.3,0.73,40.11,,,,,33.58,19.0,4.12,124.5,,741.0,,38.65,
2021-05-03 15:00:00,2021-05-03 16:00:00,40.25,170.25,,11.3,6.6,,5.8,1.3,41.02,,,,,34.02,18.25,4.72,105.5,,741.0,,38.65,
2021-05-03 16:00:00,2021-05-03 17:00:00,34.75,140.25,0.4,11.2,6.3,37.3,5.85,,39.85,,,,,33.85,18.0,4.78,118.75,,741.0,,38.7,
2021-05-03 17:00:00,2021-05-03 18:00:00,27.25,140.0,,,,,5.9,0.55,36.93,,,,,34.27,18.5,3.48,134.25,,740.5,,38.5,
2021-05-03 18:00:00,2021-05-03 19:00:00,34.5,156.5,0.6,23.4,13.0,32.6,9.0,,33.17,,,,,31.68,19.0,2.05,147.25,,740.0,,37.62,
2021-05-03 19:00:00,2021-05-03 20:00:00,38.0,188.0,,,,,7.7,1.18,25.16,,,,,28.48,20.0,1.0,163.5,,740.0,,36.9,
2021-05-03 20:00:00,2021-05-03 21:00:00,50.25,218.5,,,,,10.05,1.52,8.32,,,,,25.5,22.75,1.17,230.75,,740.0,,35.58,
2021-05-03 21:00:00,2021-05-03 22:00:00,80.5,328.25,,,,,13.95,2.17,5.73,,,,,23.65,26.0,1.43,237.5,,740.0,,34.15,
2021-05-03 22:00:00,2021-05-03 23:00:00,115.75,376.0,,,,,12.7,1.91,18.4,,,,,23.2,35.0,1.9,245.0,,740.0,,32.58,
2021-05-03 23:00:00,2021-05-04 00:00:00,113.5,344.25,,,,,19.1,1.68,18.51,,,,,29.35,43.75,1.92,248.75,,740.0,,31.05,
2021-05-04 00:00:00,2021-05-04 01:00:00,97.25,303.25,,,,,26.73,0.32,21.46,,,,,34.15,47.5,1.3,162.0,,740.0,,30.45,
2021-05-04 01:00:00,2021-05-04 02:00:00,91.75,285.0,,,,,18.45,1.26,12.43,,,,,34.6,48.25,0.65,207.75,,740.0,,30.32,
2021-05-04 02:00:00,2021-05-04 03:00:00,99.25,305.5,,,,,18.32,2.27,7.9,,,,,34.5,48.5,0.9,224.25,,740.0,,29.98,
2021-05-04 03:00:00,2021-05-04 04:00:00,97.25,287.75,,,,,18.2,1.32,13.64,,,,,34.75,49.25,1.12,223.75,,739.5,,29.5,
2021-05-04 04:00:00,2021-05-04 05:00:00,94.75,263.0,,,,,12.93,,17.14,,,,,29.43,50.0,0.9,145.25,,740.0,,29.4,
2021-05-04 05:00:00,2021-05-04 06:00:00,88.25,257.0,,,,,9.03,1.17,10.65,,,,,24.98,50.75,1.38,83.25,,740.0,,29.25,
2021-05-04 06:00:00,2021-05-04 07:00:00,105.25,299.75,,,,,6.28,2.09,5.12,,,,,23.6,54.75,1.35,230.0,,740.0,,28.4,
2021-05-04 07:00:00,2021-05-04 08:00:00,133.25,392.5,,,,,18.3,2.11,3.56,,,,,23.05,54.0,1.18,255.25,,740.0,,29.35,
2021-05-04 08:00:00,2021-05-04 09:00:00,142.0,347.25,,,,,5.1,1.96,19.13,,,,,22.97,44.5,1.12,198.0,,740.0,,32.1,
2021-05-04 09:00:00,2021-05-04 10:00:00,108.5,289.75,,,,,15.55,1.62,16.04,,,,,29.13,36.0,2.05,211.0,,740.75,,34.25,
2021-05-04 10:00:00,2021-05-04 11:00:00,80.25,261.5,,,,,29.42,1.19,33.72,,,,,33.98,22.0,2.08,129.0,,741.0,,36.67,
2021-05-04 11:00:00,2021-05-04 12:00:00,28.25,159.75,,,,,25.5,1.54,51.44,,,,,33.83,20.0,1.9,113.0,,741.0,,38.15,
2021-05-04 12:00:00,2021-05-04 13:00:00,32.25,158.5,,,,,22.0,0.71,61.3,,,,,33.55,17.75,2.17,117.5,,741.0,,39.3,
2021-05-04 13:00:00,2021-05-04 14:00:00,29.5,153.5,,,,,11.18,0.17,49.54,,,,,33.67,16.0,2.4,147.0,,741.0,,39.73,
2021-05-04 14:00:00,2021-05-04 15:00:00,18.0,113.25,,,,,9.15,0.64,42.91,,,,,32.75,15.75,3.25,86.5,,741.0,,39.83,
2021-05-04 15:00:00,2021-05-04 16:00:00,17.0,102.5,,,,,10.42,1.0,36.66,,,,,31.15,15.5,3.15,87.25,,740.75,,39.53,
2021-05-04 16:00:00,2021-05-04 17:00:00,21.25,105.75,,,,,11.0,0.2,33.28,,,,,29.72,16.0,3.78,97.25,,740.25,,39.25,
2021-05-04 17:00:00,2021-05-04 18:00:00,22.0,136.75,,,,,10.17,0.32,28.08,,,,,28.25,16.0,3.28,113.25,,740.0,,38.73,
2021-05-04 18:00:00,2021-05-04 19:00:00,23.75,144.0,,,,,12.38,,19.41,,,,,26.55,17.25,2.75,108.5,,740.0,,38.0,
2021-05-04 19:00:00,2021-05-04 20:00:00,29.0,180.5,,,,,17.45,1.45,12.49,,,,,31.12,18.5,1.45,99.25,,740.0,,37.05,
2021-05-04 20:00:00,2021-05-04 21:00:00,36.75,214.0,,,,,16.9,1.6,3.02,,,,,34.35,20.25,1.07,196.5,,740.0,,36.0,
2021-05-04 21:00:00,2021-05-04 22:00:00,58.0,272.0,,,,,19.3,0.68,2.21,,,,,34.32,21.0,1.3,113.0,,740.0,,35.57,
2021-05-04 22:00:00,2021-05-04 23:00:00,64.67,260.0,,,,,32.9,0.48,11.31,,,,,34.2,30.75,3.35,191.5,,740.0,,34.2,
2021-05-04 23:00:00,2021-05-05 00:00:00,84.5,304.5,,,,,39.17,0.45,17.27,,,,,34.23,37.5,3.15,211.0,,740.0,,32.1,
2021-05-05 00:00:00,2021-05-05 01:00:00,67.25,246.75,,,,,20.23,0.49,17.41,,,,,30.02,39.75,2.27,191.75,,740.0,,31.2,
2021-05-05 01:00:00,2021-05-05 02:00:00,66.75,238.25,,,,,11.82,0.69,12.82,,,,,25.23,41.75,3.4,210.75,,740.0,,30.75,
2021-05-05 02:00:00,2021-05-05 03:00:00,73.25,234.25,,,,,10.08,1.39,10.5,,,,,23.65,48.25,2.57,222.75,,740.0,,29.18,
2021-05-05 03:00:00,2021-05-05 04:00:00,82.25,245.5,,,,,9.15,2.09,6.98,,,,,23.12,53.25,1.95,225.25,,740.0,,28.35,
2021-05-05 04:00:00,2021-05-05 05:00:00,96.25,259.75,,,,,9.42,0.66,5.85,,,,,22.8,55.0,2.27,230.0,,740.0,,27.98,
2021-05-05 05:00:00,2021-05-05 06:00:00,86.0,226.0,,,,,11.4,,1.82,,,,,27.25,57.75,1.5,198.5,,740.0,,27.45,
2021-05-05 06:00:00,2021-05-05 07:00:00,70.0,199.0,,,,,32.88,7.34,6.12,,,,,33.5,59.0,2.48,267.25,,740.0,,27.38,
2021-05-05 07:00:00,2021-05-05 08:00:00,64.5,190.25,,,,,48.9,,11.93,,,,,34.35,54.25,4.0,290.5,,740.0,,28.5,
2021-05-05 08:00:00,2021-05-05 09:00:00,53.75,166.25,,,,,23.6,1.48,14.6,,,,,34.55,50.5,4.5,294.25,,740.0,,29.38,
2021-05-05 09:00:00,2021-05-05 10:00:00,47.5,185.25,,,,,20.7,,21.5,,,,,34.92,49.75,5.1,266.5,,740.0,,30.6,
2021-05-05 10:00:00,2021-05-05 11:00:00,59.25,224.5,,,,,16.35,,28.6,,,,,32.05,45.75,4.75,239.0,,740.0,,32.42,
2021-05-05 11:00:00,2021-05-05 12:00:00,64.0,232.75,,,,,10.67,,31.23,,,,,28.45,42.25,4.22,243.5,,740.5,,33.77,
2021-05-05 12:00:00,2021-05-05 13:00:00,66.25,242.0,,,,,8.82,,33.53,,,,,27.0,38.25,4.15,279.25,,741.0,,35.33,
2021-05-05 13:00:00,2021-05-05 14:00:00,62.75,250.0,,,,,12.25,0.22,39.66,,,,,27.0,32.5,2.83,232.75,,741.0,,36.7,
2021-05-05 14:00:00,2021-05-05 15:00:00,57.75,206.0,,,,,20.82,,43.52,,,,,28.32,29.0,2.48,235.75,,741.0,,37.75,
2021-05-05 15:00:00,2021-05-05 16:00:00,56.33,189.5,,,,,27.2,1.41,45.6,,,,,31.93,27.25,2.8,257.25,,741.0,,37.98,
2021-05-05 16:00:00,2021-05-05 17:00:00,58.25,186.25,,,,,21.82,,48.19,,,,,33.38,28.0,3.6,255.0,,741.0,,37.6,
2021-05-05 17:00:00,2021-05-05 18:00:00,49.25,190.75,,,,,26.73,0.46,47.46,,,,,34.05,30.75,3.98,251.5,,740.0,,36.5,
2021-05-05 18:00:00,2021-05-05 19:00:00,47.75,194.0,,,,,19.5,,42.59,,,,,34.12,36.5,3.7,263.5,,740.0,,35.33,
2021-05-05 19:00:00,2021-05-05 20:00:00,50.0,193.5,,,,,16.15,,39.1,,,,,34.15,42.5,3.38,266.5,,740.0,,33.83,
2021-05-05 20:00:00,2021-05-05 21:00:00,52.5,187.0,,,,,14.33,,34.53,,,,,31.38,46.75,2.72,282.75,,740.0,,32.8,
2021-05-05 21:00:00,2021-05-05 22:00:00,60.67,191.25,,,,,10.9,,25.02,,,,,26.23,48.0,1.73,257.25,,740.0,,31.77,
2021-05-05 22:00:00,2021-05-05 23:00:00,61.75,170.25,,,,,10.15,0.34,15.16,,,,,24.12,50.25,1.5,265.0,,740.0,,31.07,
2021-05-05 23:00:00,2021-05-06 00:00:00,63.5,177.25,,,,,9.13,0.39,13.11,,,,,23.65,51.5,2.1,288.75,,740.0,,30.65,
2021-05-06 00:00:00,2021-05-06 01:00:00,70.5,181.0,,,,,3.73,,10.4,,,,,23.12,54.0,1.5,279.75,,740.0,,29.93,
2021-05-06 01:00:00,2021-05-06 02:00:00,70.75,188.75,,,,,2.83,,7.62,,,,,26.73,54.75,1.9,295.0,,740.0,,29.45,
2021-05-06 02:00:00,2021-05-06 03:00:00,78.0,186.0,,,,,14.7,,14.81,,,,,33.38,55.5,1.5,300.5,,740.0,,29.1,
2021-05-06 03:00:00,2021-05-06 04:00:00,76.75,173.75,,,,,17.75,0.3,19.78,,,,,34.23,55.25,1.55,288.25,,740.0,,28.9,
2021-05-06 04:00:00,2021-05-06 05:00:00,57.5,131.25,,22.3,,92.3,13.95,,19.96,,,,,34.35,57.25,2.23,283.25,,740.0,,28.48,
2021-05-06 05:00:00,2021-05-06 06:00:00,70.75,151.25,,,,,12.5,,16.11,,,,,34.33,61.0,2.0,280.5,,740.0,,27.62,
2021-05-06 06:00:00,2021-05-06 07:00:00,85.25,182.0,,,,,11.05,,14.4,,,,,31.27,65.0,2.7,258.0,,740.0,,27.2,
2021-05-06 07:00:00,2021-05-06 08:00:00,74.5,180.0,,,,,21.1,,13.09,,,,,25.6,62.0,3.28,276.75,,740.0,,28.1,
2021-05-06 08:00:00,2021-05-06 09:00:00,64.5,175.0,,,,,5.62,1.01,28.99,,,,,24.12,54.0,4.15,287.75,,740.0,,29.98,
2021-05-06 09:00:00,2021-05-06 10:00:00,55.5,180.0,,,,,5.35,,18.95,,,,,23.75,49.25,4.58,290.75,,740.0,,31.6,
2021-05-06 10:00:00,2021-05-06 11:00:00,51.5,196.0,,,,,5.47,,17.52,,,,,23.5,46.0,4.72,290.0,,741.0,,33.1,
2021-05-06 11:00:00,2021-05-06 12:00:00,53.0,225.25,,,,,5.13,,21.68,,,,,27.4,41.75,4.85,294.5,,741.0,,34.65,
2021-05-06 12:00:00,2021-05-06 13:00:00,54.0,217.0,,,,,15.42,,37.26,,,,,33.5,39.0,4.85,277.25,,741.0,,35.65,
2021-05-06 13:00:00,2021-05-06 14:00:00,54.33,200.5,,,,,14.85,,42.03,,,,,33.83,37.0,4.45,277.75,,741.0,,36.7,
2021-05-06 14:00:00,2021-05-06 15:00:00,48.25,202.25,,,,,13.6,1.36,44.92,,,,,33.85,36.25,4.35,278.0,,740.75,,36.77,
2021-05-06 15:00:00,2021-05-06 16:00:00,46.25,190.5,,,,,13.22,1.64,43.48,,,,,34.25,38.75,3.7,289.5,,740.0,,35.67,
2021-05-06 16:00:00,2021-05-06 17:00:00,46.33,191.75,,,,,10.92,1.4,39.88,,,,,32.25,38.75,3.8,216.25,,740.0,,34.78,
2021-05-06 17:00:00,2021-05-06 18:00:00,46.25,369.75,,,,,8.07,,29.72,,,,,27.93,43.75,6.07,140.25,,740.0,,29.83,
2021-05-06 18:00:00,2021-05-06 19:00:00,44.25,628.75,,,,,1.43,0.22,20.51,,,,,24.62,57.5,4.95,158.0,,740.0,,27.15,
2021-05-06 19:00:00,2021-05-06 20:00:00,28.5,108.75,,,,,,1.52,13.81,,,,,23.28,59.75,4.5,219.25,,740.0,,26.42,
2021-05-06 20:00:00,2021-05-06 21:00:00,32.75,79.25,,,,,0.6,0.24,14.82,,,,,22.88,62.5,4.58,222.0,,740.0,,25.48,
2021-05-06 21:00:00,2021-05-06 22:00:00,31.25,96.0,,,,,1.4,0.73,10.48,,,,,25.5,62.25,3.0,215.5,,740.0,,25.27,
2021-05-06 22:00:00,2021-05-06 23:00:00,32.5,91.5,,,,,5.53,1.1,10.9,,,,,32.77,60.5,2.83,219.0,,740.0,,25.55,
