From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (),WS (m/s),WD (degree),SR (W/mt2),BP (),AT (),RF (mm)
2021-07-23 08:00:00,2021-07-23 09:00:00,25.0,39.25,15.67,25.45,25.6,55.5,9.67,0.9,20.57,0.2,5.28,,68.85,1.35,32.4,294.35,975.1,29.03,0.0
2021-07-23 09:00:00,2021-07-23 10:00:00,27.25,50.25,5.55,20.35,15.35,56.5,9.35,0.83,27.05,0.2,3.5,,66.17,2.5,24.05,377.55,975.5,29.22,0.0
2021-07-23 10:00:00,2021-07-23 11:00:00,27.25,51.75,10.03,24.55,21.15,57.18,9.45,1.0,34.8,0.2,3.38,,65.17,1.95,30.48,291.75,975.62,29.25,0.0
2021-07-23 11:00:00,2021-07-23 12:00:00,33.75,71.5,11.82,27.15,23.85,58.55,8.9,1.0,40.53,0.3,5.07,,61.88,2.0,33.97,518.95,975.38,29.65,0.0
2021-07-23 12:00:00,2021-07-23 13:00:00,33.25,73.25,14.7,34.0,30.35,57.75,9.48,1.07,40.3,0.25,4.28,,58.7,2.0,46.42,607.98,974.88,29.95,0.0
2021-07-23 13:00:00,2021-07-23 14:00:00,34.25,84.25,31.2,46.77,50.88,56.77,9.17,1.43,33.1,0.28,5.7,,53.7,0.9,78.35,688.5,973.95,30.48,0.0
2021-07-23 14:00:00,2021-07-23 15:00:00,34.75,89.5,41.9,58.0,64.38,60.92,8.93,1.63,33.02,0.43,9.1,,51.17,1.35,69.4,681.85,973.12,30.67,0.0
2021-07-23 15:00:00,2021-07-23 16:00:00,32.5,86.25,21.18,45.78,42.02,59.07,10.38,1.1,35.92,0.3,5.7,,52.65,0.75,63.22,380.85,972.45,30.32,0.0
2021-07-23 16:00:00,2021-07-23 17:00:00,28.75,68.5,46.6,48.5,63.63,57.7,10.38,1.1,41.3,0.33,5.85,,51.1,1.1,56.02,419.12,970.83,30.43,0.0
2021-07-23 17:00:00,2021-07-23 18:00:00,31.0,78.25,4.88,30.77,20.35,59.65,9.25,0.8,54.15,0.22,4.95,,58.15,0.85,32.58,90.2,971.67,29.73,0.0
2021-07-23 18:00:00,2021-07-23 19:00:00,30.75,57.75,7.27,40.97,27.5,61.48,9.48,0.92,37.67,0.28,5.97,,60.62,0.3,27.75,28.23,972.02,29.45,0.0
2021-07-23 19:00:00,2021-07-23 20:00:00,30.75,58.25,4.2,49.75,29.88,60.25,10.4,1.12,26.2,0.5,10.18,,66.25,0.35,182.55,5.28,972.7,29.1,0.0
2021-07-23 20:00:00,2021-07-23 21:00:00,33.25,71.5,32.48,77.3,67.62,58.27,11.45,1.47,8.1,0.53,14.75,,67.4,0.33,59.42,4.43,973.58,28.98,0.0
2021-07-23 21:00:00,2021-07-23 22:00:00,34.0,95.0,18.23,64.03,49.23,58.07,12.05,1.3,13.08,0.55,19.08,,70.5,0.3,90.2,4.5,974.73,28.77,0.0
2021-07-23 22:00:00,2021-07-23 23:00:00,35.0,84.75,70.8,55.5,87.05,56.55,12.68,1.77,8.97,0.57,17.45,,74.8,0.3,89.9,4.45,975.23,28.6,0.0
2021-07-23 23:00:00,2021-07-24 00:00:00,37.25,93.0,40.22,53.65,61.4,55.25,12.68,1.45,7.0,0.55,14.75,,77.55,0.3,89.85,4.4,975.33,28.42,0.0
2021-07-24 00:00:00,2021-07-24 01:00:00,35.75,79.75,40.53,55.5,62.58,56.37,11.82,1.32,6.13,0.45,12.38,,78.15,0.3,87.45,4.4,975.45,28.32,0.0
2021-07-24 01:00:00,2021-07-24 02:00:00,39.5,91.75,49.75,45.23,64.55,56.3,12.2,1.3,78.65,0.4,12.35,,80.03,0.3,10.48,4.43,975.0,28.32,0.0
2021-07-24 02:00:00,2021-07-24 03:00:00,43.5,86.0,34.73,43.9,51.72,59.23,11.88,1.1,14.03,0.4,14.1,,79.17,0.3,10.32,4.4,974.45,28.4,0.0
2021-07-24 03:00:00,2021-07-24 04:00:00,45.5,94.5,35.78,42.47,51.7,54.83,11.45,1.1,76.9,0.43,17.02,,78.97,0.3,259.4,4.4,974.3,28.35,0.0
2021-07-24 04:00:00,2021-07-24 05:00:00,59.25,113.0,26.1,43.93,44.75,56.3,11.18,1.02,29.73,0.65,26.07,,79.05,0.3,333.98,4.38,974.3,28.38,0.0
2021-07-24 05:00:00,2021-07-24 06:00:00,67.75,123.0,70.8,36.9,77.78,57.38,12.4,1.28,56.6,0.62,24.8,,81.65,0.3,341.07,7.75,975.05,28.25,0.0
2021-07-24 06:00:00,2021-07-24 07:00:00,63.25,139.5,103.38,37.23,105.22,52.73,13.55,1.27,112.42,0.65,26.87,,80.55,0.3,341.22,34.5,975.73,28.35,0.0
2021-07-24 07:00:00,2021-07-24 08:00:00,62.5,153.75,61.57,50.22,78.08,57.62,13.33,1.1,37.45,0.62,28.48,,71.38,0.28,101.25,194.93,976.1,29.2,0.0
2021-07-24 08:00:00,2021-07-24 09:00:00,64.5,141.75,30.42,38.17,45.33,54.28,9.15,0.97,8.62,0.43,22.6,,67.72,1.23,35.92,240.45,976.42,29.48,0.38
2021-07-24 09:00:00,2021-07-24 10:00:00,49.75,92.5,86.78,38.15,90.9,48.97,7.5,1.8,7.73,0.52,13.25,,66.65,0.5,91.92,530.73,976.72,30.13,0.0
2021-07-24 10:00:00,2021-07-24 11:00:00,25.75,74.25,29.68,32.1,41.7,46.2,5.35,0.95,10.27,0.27,5.15,,52.98,1.0,30.02,640.62,976.58,30.75,0.0
2021-07-24 11:00:00,2021-07-24 12:00:00,21.5,86.5,40.3,51.33,59.7,43.15,4.47,1.43,17.85,0.3,5.18,,51.62,0.85,76.72,601.25,976.2,31.0,0.0
2021-07-24 12:00:00,2021-07-24 13:00:00,26.5,102.5,47.1,48.55,64.4,38.23,6.22,1.35,23.57,0.33,5.5,,50.25,0.7,68.83,465.62,975.6,31.05,0.0
2021-07-24 13:00:00,2021-07-24 14:00:00,22.75,78.5,41.73,47.58,58.05,52.7,7.47,1.35,28.75,0.38,7.65,,55.05,0.57,55.57,118.75,975.1,30.33,0.0
2021-07-24 14:00:00,2021-07-24 15:00:00,33.0,81.5,6.12,29.2,20.52,69.83,7.08,0.77,26.25,0.2,3.58,,62.62,1.88,13.68,154.82,974.5,29.7,0.0
2021-07-24 15:00:00,2021-07-24 16:00:00,29.25,51.25,17.75,39.33,35.17,73.47,7.25,1.1,19.38,0.25,5.6,,60.45,1.15,26.0,297.73,974.42,29.9,0.0
2021-07-24 16:00:00,2021-07-24 17:00:00,31.25,74.25,66.47,69.83,91.25,74.8,7.65,1.85,16.43,0.42,11.7,,58.55,0.58,89.42,180.97,974.28,30.07,0.0
2021-07-24 17:00:00,2021-07-24 18:00:00,39.75,124.5,70.1,54.17,87.15,78.02,8.43,1.68,15.95,0.5,14.65,,60.23,0.43,141.1,111.95,973.9,30.03,0.0
2021-07-24 18:00:00,2021-07-24 19:00:00,33.25,111.5,19.92,70.05,53.28,77.85,8.7,1.58,23.48,0.7,28.75,,65.0,0.85,303.9,41.32,973.85,29.55,0.0
2021-07-24 19:00:00,2021-07-24 20:00:00,52.75,147.25,18.1,80.38,57.47,74.33,8.93,1.65,16.3,1.1,54.58,,69.15,0.3,215.95,5.72,974.3,29.15,0.0
2021-07-24 20:00:00,2021-07-24 21:00:00,51.0,154.75,24.0,62.38,52.77,72.85,11.02,1.6,11.57,1.2,53.2,,70.62,0.3,339.55,4.43,974.75,28.92,0.0
2021-07-24 21:00:00,2021-07-24 22:00:00,41.0,117.75,89.47,72.75,110.45,68.95,11.85,2.38,10.43,1.6,38.65,,72.47,0.3,336.05,4.45,975.47,28.9,0.0
2021-07-24 22:00:00,2021-07-24 23:00:00,46.5,129.5,76.12,70.75,99.4,68.32,12.33,1.98,8.2,1.33,28.57,,74.85,0.3,335.88,4.4,975.68,28.8,0.0
2021-07-24 23:00:00,2021-07-25 00:00:00,45.5,105.5,42.85,52.18,62.55,70.35,11.1,1.7,11.65,1.05,22.9,,79.88,0.3,335.98,4.4,975.38,28.5,0.0
