From Date,To Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm),Xylene (ug/m3)
2021-04-10 00:00:00,2021-04-10 01:00:00,137.0,3.2,2.2,2.8,7.43,0.39,6.8,0.7,1.5,30.43,70.03,0.37,85.0,11.0,755.0,-0.33,25.47,0.0,0.8
2021-04-10 01:00:00,2021-04-10 02:00:00,152.25,3.42,2.02,2.88,7.17,0.9,2.83,0.72,1.52,27.62,70.47,0.3,76.0,10.25,755.0,-0.17,25.25,0.0,0.73
2021-04-10 02:00:00,2021-04-10 03:00:00,153.25,3.15,2.35,2.8,5.92,0.33,6.0,0.8,1.5,25.55,74.8,0.7,224.25,10.75,755.0,-1.32,24.62,0.0,0.27
2021-04-10 03:00:00,2021-04-10 04:00:00,163.0,3.07,2.1,2.63,5.57,0.43,6.1,0.63,1.5,25.67,79.37,0.3,261.0,11.0,755.0,-1.6,24.13,0.0,0.43
2021-04-10 04:00:00,2021-04-10 05:00:00,163.5,3.02,2.12,2.58,5.1,0.62,7.15,0.82,1.5,25.77,85.6,0.33,292.25,11.0,755.0,-0.2,23.73,0.0,0.2
2021-04-10 05:00:00,2021-04-10 06:00:00,162.0,3.35,2.33,2.9,5.43,0.31,9.9,0.9,1.6,29.08,90.25,0.3,307.75,11.25,755.0,-0.95,23.35,0.0,0.3
2021-04-10 06:00:00,2021-04-10 07:00:00,156.75,3.85,1.6,2.95,4.6,0.86,7.0,0.9,1.6,30.15,89.68,0.4,287.75,32.5,755.0,-0.97,23.7,0.0,0.3
2021-04-10 07:00:00,2021-04-10 08:00:00,143.0,3.67,2.2,3.17,2.6,0.94,7.5,0.9,1.6,30.45,82.95,0.8,228.5,118.25,755.0,-0.85,25.15,0.0,0.3
2021-04-10 08:00:00,2021-04-10 09:00:00,143.0,3.72,2.12,3.15,6.67,0.99,6.53,0.9,1.6,30.72,69.5,0.4,183.0,242.25,755.0,-0.55,28.3,0.0,0.3
2021-04-10 09:00:00,2021-04-10 10:00:00,118.5,3.83,2.0,3.17,6.82,1.26,3.62,0.9,1.6,28.68,54.38,0.3,210.25,359.75,754.5,-0.1,31.77,0.0,0.3
2021-04-10 10:00:00,2021-04-10 11:00:00,98.5,3.18,2.0,2.65,9.9,0.51,4.95,0.93,1.5,26.27,48.47,0.32,179.25,449.75,754.0,-0.93,33.62,0.0,0.25
2021-04-10 11:00:00,2021-04-10 12:00:00,97.5,3.05,2.3,2.72,11.5,0.4,7.23,0.65,1.5,27.08,43.98,0.3,117.0,497.75,754.0,-0.38,34.9,0.0,0.27
2021-04-10 12:00:00,2021-04-10 13:00:00,91.33,3.2,2.2,2.73,6.8,0.58,6.27,0.67,1.5,26.57,39.6,0.47,140.0,372.67,754.0,-0.8,36.03,0.0,0.2
2021-04-10 13:00:00,2021-04-10 14:00:00,74.75,3.57,2.08,3.02,4.15,0.21,10.53,0.85,1.5,28.77,36.65,0.85,166.5,307.25,754.0,-0.65,36.38,0.0,0.35
2021-04-10 14:00:00,2021-04-10 15:00:00,73.25,3.4,2.17,2.95,4.15,0.69,7.5,0.85,1.52,30.88,36.73,1.42,198.25,335.75,754.0,-0.9,35.7,0.0,0.28
2021-04-10 15:00:00,2021-04-10 16:00:00,80.0,3.67,2.03,3.07,2.97,0.75,6.23,0.7,1.53,31.07,34.73,1.27,244.67,260.67,754.0,-0.97,35.4,0.0,0.2
2021-04-10 16:00:00,2021-04-10 17:00:00,60.75,3.52,2.22,3.1,2.95,0.67,6.87,0.67,1.55,30.62,36.1,0.38,246.5,109.0,754.0,-1.27,33.48,0.0,0.3
2021-04-10 17:00:00,2021-04-10 18:00:00,55.0,3.6,2.18,3.08,3.12,0.81,5.22,0.8,1.52,29.5,39.48,0.3,227.25,24.5,754.0,-0.68,31.38,0.0,0.22
2021-04-10 18:00:00,2021-04-10 19:00:00,78.67,3.37,2.17,2.93,3.27,0.43,4.47,0.6,1.5,26.2,45.37,0.3,144.0,10.0,755.0,0.0,28.63,0.0,0.2
2021-04-10 19:00:00,2021-04-10 20:00:00,109.5,3.1,2.15,2.65,4.82,0.42,6.85,0.6,1.5,25.42,53.82,0.3,144.0,10.0,755.0,0.0,26.03,0.0,0.2
2021-04-10 20:00:00,2021-04-10 21:00:00,132.0,3.1,2.0,2.55,8.05,0.94,7.0,0.7,1.5,25.6,58.45,0.3,144.0,10.0,755.0,0.0,25.05,0.0,0.2
2021-04-10 21:00:00,2021-04-10 22:00:00,169.75,3.38,2.17,2.9,7.88,0.57,9.7,0.6,1.5,27.73,50.93,0.3,181.25,10.0,755.0,0.0,25.28,0.0,0.23
2021-04-10 22:00:00,2021-04-10 23:00:00,154.25,3.55,2.0,2.95,6.87,0.15,8.05,0.6,1.5,29.52,47.58,0.3,226.75,10.25,755.0,-0.1,25.68,0.0,0.27
2021-04-10 23:00:00,2021-04-11 00:00:00,144.25,3.67,2.25,3.2,6.65,0.12,6.93,0.62,1.5,29.48,46.92,0.5,232.5,10.5,755.0,-0.62,24.92,0.0,0.2
2021-04-11 00:00:00,2021-04-11 01:00:00,131.75,3.55,2.03,2.98,4.67,0.45,7.0,0.6,1.5,29.35,44.65,0.33,161.25,10.75,755.0,-1.08,24.95,0.0,0.2
2021-04-11 01:00:00,2021-04-11 02:00:00,111.67,3.67,2.03,3.03,4.03,0.69,4.17,0.6,1.5,28.17,51.73,0.3,188.33,10.0,755.0,0.0,22.7,0.0,0.2
2021-04-11 02:00:00,2021-04-11 03:00:00,111.25,3.55,2.0,2.95,1.6,0.57,4.88,0.6,1.5,25.7,49.12,0.3,215.5,10.0,755.0,0.0,22.55,0.0,0.2
2021-04-11 03:00:00,2021-04-11 04:00:00,100.0,3.43,2.07,2.93,1.77,0.53,5.73,0.6,1.5,25.63,51.8,0.3,184.0,10.0,755.0,0.0,22.17,0.0,0.2
2021-04-11 04:00:00,2021-04-11 05:00:00,93.0,3.33,2.37,3.0,5.33,0.52,7.03,0.6,1.5,25.6,58.83,0.3,181.67,10.0,755.0,0.0,20.77,0.0,0.2
2021-04-11 05:00:00,2021-04-11 06:00:00,90.25,3.12,2.23,2.73,8.58,0.36,10.3,0.6,1.5,27.15,60.52,0.3,180.25,10.0,755.0,0.0,20.52,0.0,0.2
2021-04-11 06:00:00,2021-04-11 07:00:00,98.5,3.3,2.15,2.9,5.6,0.77,7.45,0.6,1.5,29.15,57.35,0.3,61.0,54.25,755.0,0.0,22.65,0.0,0.22
2021-04-11 07:00:00,2021-04-11 08:00:00,133.75,3.77,1.97,3.1,1.6,0.44,6.3,0.6,1.5,29.75,44.85,0.42,95.5,172.0,755.0,-0.68,27.2,0.0,0.2
2021-04-11 08:00:00,2021-04-11 09:00:00,144.0,3.47,1.87,2.83,2.97,0.7,8.6,0.6,1.5,34.4,40.1,0.4,119.33,328.0,755.0,-0.5,30.37,0.0,0.2
2021-04-11 09:00:00,2021-04-11 10:00:00,131.0,3.6,2.12,3.05,1.03,0.78,4.05,0.6,1.5,30.9,34.38,0.3,111.0,430.0,754.0,-0.05,33.67,0.0,0.2
2021-04-11 10:00:00,2021-04-11 11:00:00,92.75,3.5,2.02,2.92,2.88,0.71,4.88,0.6,1.5,29.6,32.17,0.32,139.25,494.75,754.0,-0.92,35.9,0.0,0.2
2021-04-11 11:00:00,2021-04-11 12:00:00,72.5,3.55,2.05,2.95,2.62,0.74,4.62,0.6,1.5,27.2,30.88,0.77,195.75,561.25,754.0,-1.12,36.55,0.0,0.2
2021-04-11 12:00:00,2021-04-11 13:00:00,57.25,3.18,2.33,2.78,7.35,0.34,6.45,0.6,1.5,26.25,29.3,1.5,242.0,380.5,754.0,-1.12,36.88,0.0,0.2
2021-04-11 13:00:00,2021-04-11 14:00:00,50.33,3.33,2.2,2.9,8.1,0.47,6.43,0.6,1.5,25.63,28.8,1.1,269.33,376.33,754.0,-0.8,36.73,0.0,0.2
2021-04-11 14:00:00,2021-04-11 15:00:00,46.75,3.38,2.02,2.8,5.85,0.36,9.15,0.6,1.5,26.82,28.82,1.23,275.0,382.25,754.0,-0.88,36.62,0.0,0.2
2021-04-11 15:00:00,2021-04-11 16:00:00,41.75,3.35,2.15,2.88,3.65,0.43,7.68,0.6,1.5,29.65,28.35,1.15,282.75,267.75,754.0,-0.97,35.77,0.0,0.2
2021-04-11 16:00:00,2021-04-11 17:00:00,28.25,3.9,1.98,3.25,3.05,1.53,5.9,0.6,1.5,28.22,29.8,0.48,286.0,143.5,754.0,-0.72,33.95,0.0,0.2
2021-04-11 17:00:00,2021-04-11 18:00:00,28.5,3.83,2.05,3.17,4.17,1.26,7.2,0.6,1.5,28.3,32.5,0.3,251.25,32.0,754.0,-0.4,31.48,0.0,0.2
2021-04-11 18:00:00,2021-04-11 19:00:00,46.25,3.6,2.12,3.05,4.47,0.61,5.7,0.6,1.6,28.17,40.88,0.3,211.0,10.0,755.0,0.0,27.42,0.0,0.2
2021-04-11 19:00:00,2021-04-11 20:00:00,87.0,3.75,2.23,3.23,3.1,0.66,5.35,0.6,1.5,25.4,46.02,0.3,255.75,10.0,755.0,0.0,25.47,0.0,0.2
2021-04-11 20:00:00,2021-04-11 21:00:00,120.25,3.32,2.3,2.95,4.38,0.94,6.85,0.6,1.5,25.35,51.75,0.3,311.75,10.0,755.0,0.0,24.3,0.0,0.3
2021-04-11 21:00:00,2021-04-11 22:00:00,130.75,3.48,2.15,2.95,4.48,0.93,6.5,0.6,1.5,25.35,53.43,0.3,313.75,10.0,755.0,0.0,24.08,0.0,0.2
2021-04-11 22:00:00,2021-04-11 23:00:00,134.25,3.68,2.05,3.1,4.4,0.56,9.2,0.6,1.5,26.35,55.95,0.3,335.5,10.0,755.0,0.0,23.25,0.0,0.2
2021-04-11 23:00:00,2021-04-12 00:00:00,138.0,3.5,2.13,2.97,5.63,0.56,7.63,0.6,1.5,28.47,59.83,0.3,306.0,10.0,755.0,0.0,22.93,0.0,0.2
2021-04-12 00:00:00,2021-04-12 01:00:00,174.0,3.4,2.37,3.03,6.07,0.51,6.77,0.7,1.6,28.6,55.77,0.3,60.33,10.33,755.0,-0.1,23.17,0.0,0.4
2021-04-12 01:00:00,2021-04-12 02:00:00,189.5,3.75,2.3,3.33,8.12,0.4,6.85,0.72,1.73,28.6,50.75,0.3,135.0,10.0,755.0,0.0,23.45,0.0,0.6
2021-04-12 02:00:00,2021-04-12 03:00:00,163.0,3.65,2.08,3.05,6.08,0.58,5.55,0.67,1.52,28.12,52.92,0.3,151.5,10.0,755.0,0.0,22.62,0.0,0.22
2021-04-12 03:00:00,2021-04-12 04:00:00,142.0,3.53,1.83,2.83,5.13,0.62,4.2,0.6,1.5,25.67,53.93,0.3,168.0,10.0,755.0,0.0,22.47,0.0,0.2
2021-04-12 04:00:00,2021-04-12 05:00:00,130.5,3.62,1.65,2.85,5.15,0.76,6.72,0.6,1.5,25.45,54.08,0.3,155.75,10.0,755.0,0.0,22.32,0.0,0.2
2021-04-12 05:00:00,2021-04-12 06:00:00,129.25,3.4,2.0,2.85,3.28,0.79,5.95,0.6,1.5,25.4,53.3,0.3,201.25,10.5,755.0,-0.77,22.88,0.0,0.2
2021-04-12 06:00:00,2021-04-12 07:00:00,146.67,3.5,2.25,3.05,3.6,0.63,8.63,0.6,1.5,26.1,55.33,0.3,267.33,40.0,755.0,-1.0,22.93,0.0,0.2
2021-04-12 07:00:00,2021-04-12 08:00:00,146.5,3.7,2.05,3.05,3.9,0.28,8.2,0.65,1.5,28.5,43.5,0.3,248.0,186.5,755.0,-1.5,28.0,0.0,0.2
2021-04-12 08:00:00,2021-04-12 09:00:00,131.25,3.6,2.0,3.0,6.27,0.0,6.9,0.6,1.5,28.72,40.38,0.33,223.0,245.25,755.0,-0.55,30.57,0.0,0.2
2021-04-12 09:00:00,2021-04-12 10:00:00,120.25,3.25,2.02,2.73,6.32,0.0,6.88,0.6,1.5,28.88,36.73,0.62,254.75,339.25,754.5,-0.78,32.23,0.0,0.2
2021-04-12 10:00:00,2021-04-12 11:00:00,88.67,3.13,2.23,2.73,5.63,0.09,6.57,0.6,1.5,29.5,34.33,1.3,284.67,403.0,754.0,-0.9,33.53,0.0,0.2
2021-04-12 11:00:00,2021-04-12 12:00:00,96.75,3.52,2.23,3.07,3.72,0.1,9.15,0.6,1.5,30.12,34.6,1.42,190.5,437.75,754.0,-1.02,34.25,0.0,0.2
2021-04-12 12:00:00,2021-04-12 13:00:00,99.0,3.5,2.23,3.02,3.87,0.13,3.88,0.6,1.5,29.65,32.35,1.42,176.5,379.25,754.0,-0.9,36.23,0.0,0.2
2021-04-12 13:00:00,2021-04-12 14:00:00,86.33,3.43,2.1,2.9,3.13,0.45,6.1,0.6,1.5,27.47,31.77,0.97,128.33,332.33,754.0,-0.93,36.6,0.0,0.2
2021-04-12 14:00:00,2021-04-12 15:00:00,58.67,3.27,2.27,2.9,4.37,0.7,5.83,0.6,1.5,26.7,30.73,1.17,112.67,366.0,754.0,-1.0,36.8,0.0,0.2
2021-04-12 15:00:00,2021-04-12 16:00:00,49.25,3.33,2.05,2.82,5.7,0.53,8.8,0.6,1.5,27.4,30.75,0.88,128.5,250.0,754.0,-0.93,35.83,0.0,0.2
2021-04-12 16:00:00,2021-04-12 17:00:00,32.5,3.25,2.03,2.72,2.88,0.74,7.97,0.6,1.5,29.02,32.75,0.4,164.0,131.75,754.0,-1.18,33.95,0.0,0.2
2021-04-12 17:00:00,2021-04-12 18:00:00,28.5,3.43,2.23,2.98,1.0,0.49,6.95,0.6,1.5,29.12,36.98,0.3,155.5,30.0,754.0,0.0,31.53,0.0,0.2
2021-04-12 18:00:00,2021-04-12 19:00:00,42.25,3.25,2.25,2.85,1.85,0.72,6.9,0.6,1.62,28.9,43.38,0.3,88.75,10.0,755.0,0.0,28.05,0.0,0.2
2021-04-12 19:00:00,2021-04-12 20:00:00,59.25,3.52,2.02,2.98,2.05,0.85,5.08,0.6,1.5,28.38,47.53,0.3,54.25,10.0,755.0,0.0,26.3,0.0,0.2
2021-04-12 20:00:00,2021-04-12 21:00:00,93.67,3.63,2.03,3.03,1.93,0.21,3.87,0.6,1.5,25.7,50.53,0.3,115.67,10.0,755.0,0.0,25.67,0.0,0.2
2021-04-12 21:00:00,2021-04-12 22:00:00,128.0,3.25,1.98,2.7,3.88,0.23,5.7,0.6,1.73,25.45,54.78,0.3,85.0,10.0,755.0,0.0,25.4,0.0,0.2
2021-04-12 22:00:00,2021-04-12 23:00:00,160.75,3.08,2.23,2.7,5.2,0.51,7.2,0.6,1.7,25.45,55.9,0.3,138.25,10.25,755.0,-0.45,24.5,0.0,0.4
2021-04-12 23:00:00,2021-04-13 00:00:00,178.0,3.43,2.3,3.0,5.8,0.25,8.93,0.6,1.5,26.13,49.63,0.3,331.33,10.33,755.0,-0.1,25.0,0.0,0.2
2021-04-13 00:00:00,2021-04-13 01:00:00,148.5,3.27,2.12,2.77,4.9,1.05,7.62,0.7,1.65,28.43,56.3,0.3,338.25,10.0,755.0,0.0,23.27,0.0,0.2
2021-04-13 01:00:00,2021-04-13 02:00:00,126.25,3.45,2.05,2.9,4.45,1.07,7.2,0.75,1.6,28.58,56.6,0.3,228.5,10.0,755.0,0.0,23.12,0.0,0.45
2021-04-13 02:00:00,2021-04-13 03:00:00,111.5,3.58,2.08,2.98,4.88,0.48,6.97,0.6,1.5,28.55,54.6,0.3,307.5,10.0,755.0,0.0,23.2,0.0,0.2
2021-04-13 03:00:00,2021-04-13 04:00:00,119.0,3.67,2.0,3.03,5.67,0.54,5.93,0.6,1.5,28.37,55.53,0.3,320.33,10.0,755.0,0.0,23.1,0.0,0.2
2021-04-13 04:00:00,2021-04-13 05:00:00,123.5,3.4,2.17,2.92,7.77,0.65,4.55,0.6,1.55,25.68,53.28,0.3,320.25,11.0,755.0,-1.73,23.6,0.0,0.2
2021-04-13 05:00:00,2021-04-13 06:00:00,130.0,3.35,2.3,2.95,8.0,0.78,6.5,0.6,1.5,25.5,55.75,0.3,327.0,11.0,755.0,-1.9,22.95,0.0,0.2
2021-04-13 06:00:00,2021-04-13 07:00:00,132.0,3.25,2.1,2.8,5.65,1.21,6.77,0.6,1.5,25.5,51.27,0.3,189.0,47.33,755.0,-1.9,24.37,0.0,0.2
2021-04-13 07:00:00,2021-04-13 08:00:00,134.25,3.27,1.83,2.63,3.83,0.95,7.2,0.6,1.5,26.45,44.6,0.3,150.0,154.75,755.0,-1.7,28.57,0.0,0.2
2021-04-13 08:00:00,2021-04-13 09:00:00,146.0,3.27,2.1,2.77,1.27,0.68,8.23,0.6,1.5,28.77,41.07,0.33,170.67,284.67,755.0,-1.37,30.57,0.0,0.2
2021-04-13 09:00:00,2021-04-13 10:00:00,148.0,3.45,2.07,2.9,0.72,0.63,7.22,0.6,1.5,29.12,38.05,0.42,230.25,385.25,754.0,-0.53,32.88,0.0,0.2
2021-04-13 10:00:00,2021-04-13 11:00:00,122.25,3.4,2.22,2.95,2.42,0.72,6.72,0.6,1.5,29.3,35.7,0.3,265.0,458.5,754.0,-0.82,35.02,0.0,0.2
2021-04-13 11:00:00,2021-04-13 12:00:00,114.25,3.4,1.92,2.82,4.17,0.72,6.55,0.6,1.62,29.45,34.33,0.3,242.5,488.75,754.0,-0.62,36.42,0.0,0.47
2021-04-13 12:00:00,2021-04-13 13:00:00,100.75,3.6,2.0,3.0,4.42,0.43,5.95,0.6,1.55,28.33,32.23,0.65,156.5,398.75,754.0,-0.72,37.6,0.0,0.2
2021-04-13 13:00:00,2021-04-13 14:00:00,79.5,3.4,2.02,2.85,4.55,0.43,7.38,0.6,1.5,27.85,31.0,1.2,113.75,348.75,754.0,-0.8,37.7,0.0,0.2
2021-04-13 14:00:00,2021-04-13 15:00:00,61.67,3.37,2.13,2.87,4.73,2.01,5.9,0.6,1.5,28.57,30.67,1.07,127.33,357.67,754.0,-0.73,37.73,0.0,0.2
2021-04-13 15:00:00,2021-04-13 16:00:00,57.5,3.25,2.08,2.75,5.12,1.82,6.93,0.6,1.5,27.83,30.8,1.52,127.75,251.5,754.0,-0.95,36.75,0.0,0.2
2021-04-13 16:00:00,2021-04-13 17:00:00,49.0,3.45,1.92,2.85,3.82,0.66,8.05,0.6,1.5,29.12,32.4,0.47,120.75,123.75,754.0,-0.82,34.77,0.0,0.2
2021-04-13 17:00:00,2021-04-13 18:00:00,41.0,3.2,2.3,2.85,3.35,0.56,7.05,0.6,1.5,29.17,36.65,0.3,83.0,29.75,754.0,-0.4,32.33,0.0,0.2
2021-04-13 18:00:00,2021-04-13 19:00:00,61.5,3.48,1.93,2.85,4.62,0.63,6.25,0.72,1.62,29.1,44.08,0.3,71.0,11.0,755.0,-1.82,28.77,0.0,0.2
2021-04-13 19:00:00,2021-04-13 20:00:00,120.25,3.57,2.08,3.0,6.33,0.56,6.47,0.75,1.5,29.15,49.12,0.3,71.0,11.0,755.0,-1.82,27.25,0.0,0.38
2021-04-13 20:00:00,2021-04-13 21:00:00,221.0,3.63,2.47,3.27,8.4,0.53,3.8,0.6,1.5,26.63,53.23,0.3,228.0,11.0,755.0,-1.9,26.73,0.0,0.2
2021-04-13 21:00:00,2021-04-13 22:00:00,223.0,3.43,2.1,2.9,10.3,0.41,6.03,0.6,1.5,25.4,53.2,0.3,209.67,11.0,755.0,-1.9,26.2,0.0,0.2
2021-04-13 22:00:00,2021-04-13 23:00:00,190.25,3.6,2.07,3.03,8.78,0.85,6.55,0.62,1.52,25.48,52.92,0.3,46.25,11.0,755.0,-1.85,25.77,0.0,0.2
2021-04-13 23:00:00,2021-04-14 00:00:00,176.0,3.3,2.08,2.83,8.35,0.74,7.0,0.62,1.52,25.65,55.45,0.3,122.5,11.0,755.0,-1.85,25.05,0.0,0.2
2021-04-14 00:00:00,2021-04-14 01:00:00,171.0,3.23,2.28,2.83,6.5,0.86,9.8,0.6,1.5,28.23,51.57,0.3,235.5,11.0,755.0,-1.83,25.23,0.0,0.2
2021-04-14 01:00:00,2021-04-14 02:00:00,156.0,3.23,2.13,2.8,4.77,0.83,6.97,0.6,1.5,28.77,52.73,0.3,45.0,11.0,755.0,-1.83,24.6,0.0,0.2
2021-04-14 02:00:00,2021-04-14 03:00:00,146.0,3.48,2.12,2.95,8.8,1.21,6.68,0.6,1.5,28.77,53.83,0.33,91.0,10.75,755.0,-1.27,24.0,0.0,0.83
2021-04-14 03:00:00,2021-04-14 04:00:00,143.0,3.4,2.03,2.87,10.53,1.2,6.83,0.73,1.53,28.73,57.77,0.3,148.33,10.0,755.0,0.0,23.8,0.0,0.53
2021-04-14 04:00:00,2021-04-14 05:00:00,143.5,3.33,2.27,2.92,5.85,1.2,3.38,0.75,1.58,27.08,59.9,0.3,179.0,10.0,755.0,0.0,23.02,0.0,0.22
2021-04-14 05:00:00,2021-04-14 06:00:00,152.25,3.15,2.27,2.83,4.83,1.11,6.15,0.6,1.5,25.65,60.35,0.3,199.75,10.0,755.0,0.0,22.88,0.0,0.42
2021-04-14 06:00:00,2021-04-14 07:00:00,173.0,3.3,2.25,2.85,6.9,0.59,7.75,0.62,1.55,26.03,55.6,0.43,272.25,44.25,755.0,-0.55,24.75,0.0,0.52
2021-04-14 07:00:00,2021-04-14 08:00:00,176.5,3.33,2.2,2.9,9.87,0.13,13.9,0.73,1.57,32.5,55.22,0.48,299.0,149.0,755.0,-1.12,26.9,0.0,0.4
2021-04-14 08:00:00,2021-04-14 09:00:00,196.0,3.7,2.03,3.1,6.5,0.16,11.4,0.9,1.5,37.47,49.7,0.43,296.33,251.0,755.0,-0.77,29.37,0.0,0.2
2021-04-14 09:00:00,2021-04-14 10:00:00,187.33,4.2,2.0,3.47,4.7,0.0,20.27,0.63,1.5,41.53,43.17,0.63,287.0,374.33,754.33,-0.57,32.43,0.0,0.2
2021-04-14 10:00:00,2021-04-14 11:00:00,176.33,4.4,2.27,3.8,5.03,4.51,25.1,0.63,1.5,40.43,37.7,0.5,268.0,469.67,754.0,-0.6,34.77,0.0,0.2
2021-04-14 11:00:00,2021-04-14 12:00:00,177.25,4.4,1.9,3.58,5.47,0.64,11.15,0.6,1.5,35.4,36.02,0.7,252.75,492.25,754.0,-0.78,35.52,0.0,0.38
2021-04-14 12:00:00,2021-04-14 13:00:00,140.5,3.75,2.12,3.15,7.45,0.49,11.77,0.6,1.5,31.05,33.75,0.3,268.0,419.25,754.0,-0.62,37.27,0.0,0.2
2021-04-14 13:00:00,2021-04-14 14:00:00,97.0,3.55,2.05,3.0,8.7,0.49,15.28,0.72,1.5,29.52,32.0,0.65,277.25,337.75,754.0,-0.83,38.08,0.0,0.2
2021-04-14 14:00:00,2021-04-14 15:00:00,80.75,3.2,2.4,2.9,4.62,0.85,17.73,0.6,1.5,29.45,31.3,0.52,277.25,322.25,754.0,-1.02,37.85,0.0,0.2
2021-04-14 15:00:00,2021-04-14 16:00:00,61.5,3.3,2.15,2.85,1.65,0.81,16.77,0.6,1.5,29.68,32.17,0.42,300.5,209.0,754.0,-1.2,36.8,0.0,0.2
2021-04-14 16:00:00,2021-04-14 17:00:00,69.0,3.57,1.93,2.93,1.87,0.65,17.03,0.6,1.5,29.4,36.33,0.3,319.33,89.0,754.0,-1.27,34.53,0.0,0.2
2021-04-14 17:00:00,2021-04-14 18:00:00,73.67,3.4,2.17,2.93,2.35,1.3,15.13,0.6,1.5,28.4,43.17,0.3,316.0,23.33,754.33,-1.83,31.83,0.0,0.2
2021-04-14 18:00:00,2021-04-14 19:00:00,87.5,3.25,2.17,2.83,4.5,0.39,14.95,0.6,1.5,26.65,48.35,0.3,316.0,11.0,755.0,-1.9,29.07,0.0,0.2
2021-04-14 19:00:00,2021-04-14 20:00:00,108.5,3.3,2.25,2.9,5.28,0.65,17.7,0.6,1.5,25.75,50.5,0.3,315.75,11.0,755.0,-1.9,27.63,0.0,0.2
2021-04-14 20:00:00,2021-04-14 21:00:00,135.67,3.57,2.23,3.07,4.67,1.91,18.77,0.67,1.53,28.57,48.97,0.3,316.0,10.67,755.0,-0.8,26.97,0.0,0.43
2021-04-14 21:00:00,2021-04-14 22:00:00,141.25,3.45,2.17,2.98,2.4,1.69,17.05,0.72,1.75,28.97,52.38,0.9,177.0,11.0,755.0,-0.93,27.95,0.0,0.28
2021-04-14 22:00:00,2021-04-14 23:00:00,129.5,3.52,1.88,2.85,5.62,0.72,16.38,0.9,1.5,29.62,64.15,0.75,145.25,11.0,755.0,-0.88,27.43,0.0,0.5
2021-04-14 23:00:00,2021-04-15 00:00:00,128.0,3.6,1.85,2.95,4.85,0.61,15.95,0.9,1.5,29.25,69.1,0.95,145.5,10.5,755.0,-0.65,26.9,0.0,0.5
2021-04-15 00:00:00,2021-04-15 01:00:00,125.75,3.62,2.2,3.15,4.55,1.06,15.3,0.9,1.5,28.15,74.2,0.97,140.25,11.0,755.0,-1.07,26.35,0.0,0.5
2021-04-15 01:00:00,2021-04-15 02:00:00,106.75,3.33,2.02,2.77,4.23,1.18,15.9,0.8,1.68,25.67,75.88,1.12,118.75,11.0,755.0,-1.05,25.95,0.0,0.38
2021-04-15 02:00:00,2021-04-15 03:00:00,94.67,3.37,2.03,2.8,4.93,1.04,15.7,0.67,1.6,25.57,75.77,1.73,104.67,11.0,755.0,-0.9,25.57,0.0,0.27
2021-04-15 03:00:00,2021-04-15 04:00:00,90.0,3.27,1.77,2.63,6.2,1.0,15.87,0.8,1.5,25.6,75.1,1.07,116.33,11.0,755.0,-0.87,25.2,0.0,0.3
2021-04-15 04:00:00,2021-04-15 05:00:00,70.5,3.5,1.95,2.88,6.42,0.21,19.08,1.12,1.5,28.05,74.92,1.5,133.75,11.0,755.0,-0.97,24.68,0.0,0.28
2021-04-15 05:00:00,2021-04-15 06:00:00,69.33,3.87,1.8,3.07,6.23,0.23,17.83,0.9,1.5,29.17,76.5,1.87,141.0,11.0,755.0,-1.23,24.23,0.0,0.3
2021-04-15 06:00:00,2021-04-15 07:00:00,78.5,3.55,2.15,3.05,6.05,0.47,16.68,0.9,1.5,29.15,73.1,1.82,147.5,45.75,755.0,-0.93,24.57,0.0,0.3
2021-04-15 07:00:00,2021-04-15 08:00:00,66.5,3.77,1.9,3.07,5.5,0.41,15.7,0.9,1.5,29.12,65.0,2.1,132.5,143.0,755.0,-0.92,26.18,0.0,0.3
2021-04-15 08:00:00,2021-04-15 09:00:00,61.5,3.62,2.12,3.1,2.77,0.42,15.43,0.9,1.5,27.98,58.65,1.5,114.25,252.5,755.0,-1.02,28.57,0.0,0.3
2021-04-15 09:00:00,2021-04-15 10:00:00,60.5,3.5,2.1,2.98,0.35,0.6,16.08,0.82,1.6,25.7,55.25,1.48,95.0,366.0,755.0,-1.02,30.5,0.0,0.27
2021-04-15 10:00:00,2021-04-15 11:00:00,68.25,3.3,2.3,2.9,5.9,0.49,17.25,0.67,1.5,25.48,51.72,1.38,102.75,447.0,754.0,-0.95,32.22,0.0,0.25
2021-04-15 11:00:00,2021-04-15 12:00:00,87.0,3.38,2.17,2.9,8.42,0.46,15.93,0.7,1.62,25.93,48.47,0.88,116.25,489.25,754.0,-0.95,33.75,0.0,0.2
2021-04-15 12:00:00,2021-04-15 13:00:00,85.67,3.3,2.2,2.87,7.73,0.43,20.6,0.83,1.53,28.33,45.17,0.43,127.33,425.33,754.0,-0.83,34.8,0.0,0.3
2021-04-15 13:00:00,2021-04-15 14:00:00,83.0,3.15,2.5,2.9,7.3,0.49,18.4,0.65,1.6,29.45,44.4,0.4,182.5,397.0,754.0,-1.4,35.6,0.0,0.3
