From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree C),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2021-11-27 01:00:00,2021-11-27 02:00:00,302.75,427.0,91.62,152.65,155.68,44.17,12.18,3.72,6.6,5.75,80.75,,82.75,0.35,105.1,5.23,986.92,,18.48,0.0
2021-11-27 02:00:00,2021-11-27 03:00:00,281.25,384.5,,,,,,,29.57,4.58,64.33,,81.28,0.5,114.05,5.2,986.67,,18.5,0.0
2021-11-27 03:00:00,2021-11-27 04:00:00,224.75,304.5,15.48,70.75,50.23,30.85,7.62,1.58,43.4,3.85,54.95,,81.17,0.47,112.75,5.2,986.35,,18.4,0.0
2021-11-27 04:00:00,2021-11-27 05:00:00,218.75,286.5,14.82,72.15,50.35,28.45,6.88,1.57,27.12,3.48,50.35,,82.6,0.35,86.2,5.2,986.28,,18.0,0.0
2021-11-27 05:00:00,2021-11-27 06:00:00,235.25,303.25,18.07,88.95,62.1,30.72,7.0,1.93,12.67,3.32,50.52,,85.33,0.3,132.32,5.2,986.62,,17.73,0.0
2021-11-27 06:00:00,2021-11-27 07:00:00,253.0,342.25,23.02,97.9,70.83,36.48,5.98,2.17,6.93,3.75,55.58,,86.3,0.35,124.3,5.78,987.3,,17.62,0.0
2021-11-27 07:00:00,2021-11-27 08:00:00,266.75,357.25,40.38,99.65,85.93,38.08,6.25,2.67,7.22,3.88,56.17,,86.47,0.45,112.2,25.98,988.15,,17.85,0.0
2021-11-27 08:00:00,2021-11-27 09:00:00,291.25,395.75,80.33,110.1,123.95,39.05,8.47,3.25,11.38,4.23,63.95,,81.15,0.6,119.85,95.33,989.1,,19.83,0.0
2021-11-27 09:00:00,2021-11-27 10:00:00,303.5,444.0,19.92,120.7,80.45,39.68,9.48,2.5,67.4,4.12,59.1,,63.38,1.15,115.05,135.93,989.65,,22.65,0.0
2021-11-27 10:00:00,2021-11-27 11:00:00,292.75,422.25,8.33,63.2,40.45,32.45,8.8,1.3,139.0,3.22,45.45,,55.62,1.23,103.85,243.77,989.6,,23.88,0.0
2021-11-27 11:00:00,2021-11-27 12:00:00,182.5,292.75,9.25,64.92,42.02,32.62,8.88,1.3,156.75,2.65,36.65,,52.47,1.05,84.05,185.12,989.17,,24.77,0.0
2021-11-27 12:00:00,2021-11-27 13:00:00,185.0,299.0,5.82,69.62,41.83,33.88,8.12,1.6,184.43,2.55,35.82,,50.5,0.95,91.53,228.07,988.25,,25.45,0.0
2021-11-27 13:00:00,2021-11-27 14:00:00,205.75,332.75,5.2,60.58,36.42,35.7,9.18,1.55,194.9,2.55,30.3,,49.12,1.12,89.13,188.05,987.17,,25.73,0.0
2021-11-27 14:00:00,2021-11-27 15:00:00,199.5,329.25,3.55,55.83,32.6,40.65,9.77,1.4,,2.55,27.57,,49.35,1.23,105.45,86.97,986.45,,25.45,0.0
2021-11-27 15:00:00,2021-11-27 16:00:00,175.0,274.5,5.55,53.33,32.92,38.92,11.65,1.3,184.13,2.4,24.55,,48.6,0.93,108.95,55.15,986.28,,25.15,0.0
2021-11-27 16:00:00,2021-11-27 17:00:00,151.0,250.5,4.53,69.62,40.65,38.97,11.43,1.52,138.22,2.27,23.75,,53.03,0.45,96.65,26.2,986.52,,24.25,0.0
2021-11-27 17:00:00,2021-11-27 18:00:00,160.5,292.25,30.0,138.05,98.12,40.9,9.6,2.62,20.97,2.52,28.4,,64.65,0.6,98.05,7.1,986.92,,22.18,0.0
2021-11-27 18:00:00,2021-11-27 19:00:00,196.25,356.5,40.88,136.75,106.1,35.88,8.32,2.95,13.88,2.85,33.3,,68.67,0.6,92.83,5.17,987.45,,21.27,0.0
2021-11-27 19:00:00,2021-11-27 20:00:00,225.0,376.75,39.05,132.82,102.92,34.3,9.05,3.08,10.57,3.15,34.1,,71.3,0.68,101.28,5.2,987.95,,20.82,0.0
2021-11-27 20:00:00,2021-11-27 21:00:00,243.0,368.75,29.88,115.8,86.28,36.33,8.72,2.53,19.6,3.08,34.88,,72.55,0.68,98.05,5.2,988.5,,20.62,0.0
2021-11-27 21:00:00,2021-11-27 22:00:00,235.5,339.75,19.05,105.88,71.9,39.25,8.22,2.42,27.83,2.9,33.05,,72.65,0.75,96.55,5.2,988.8,,20.77,0.0
2021-11-27 22:00:00,2021-11-27 23:00:00,246.75,355.5,24.8,114.2,80.97,45.25,6.95,2.82,11.55,3.42,42.1,,74.27,0.68,116.12,5.2,988.98,,20.57,0.0
2021-11-27 23:00:00,2021-11-28 00:00:00,267.5,381.25,35.7,100.75,82.45,44.5,6.07,2.58,13.5,3.48,43.67,,78.2,0.38,139.08,5.25,989.15,,19.9,0.0
2021-11-28 00:00:00,2021-11-28 01:00:00,265.5,359.25,31.73,102.78,80.38,43.65,7.3,2.58,7.1,3.4,44.27,,81.9,0.2,102.17,5.22,988.98,,19.25,0.0
2021-11-28 01:00:00,2021-11-28 02:00:00,259.5,352.25,101.28,109.72,141.1,43.38,9.45,3.73,6.6,3.75,48.42,,84.42,0.2,167.23,5.23,989.02,,19.15,0.0
2021-11-28 02:00:00,2021-11-28 03:00:00,277.5,384.5,,,,,,,9.18,4.05,57.02,,85.7,0.47,72.15,5.22,988.88,,19.12,0.0
2021-11-28 03:00:00,2021-11-28 04:00:00,294.75,415.5,102.98,107.48,141.07,35.4,10.2,3.1,7.22,3.83,58.33,,84.28,0.4,164.08,5.2,988.8,,19.23,0.0
2021-11-28 04:00:00,2021-11-28 05:00:00,301.75,406.5,58.1,107.22,104.38,33.58,9.88,2.52,6.02,3.77,55.73,,85.5,0.82,73.4,5.2,988.67,,19.1,0.0
2021-11-28 05:00:00,2021-11-28 06:00:00,298.75,390.5,65.12,103.35,108.0,33.98,9.38,2.5,6.78,3.6,49.62,,83.25,0.6,71.67,5.2,988.97,,19.38,0.0
2021-11-28 06:00:00,2021-11-28 07:00:00,321.25,401.0,88.95,86.75,118.52,40.4,8.07,2.8,6.45,3.97,53.23,,86.12,0.45,126.55,5.65,989.88,,18.6,0.0
2021-11-28 07:00:00,2021-11-28 08:00:00,292.5,372.25,31.83,80.97,69.1,43.73,6.62,2.35,17.08,4.03,50.38,,87.35,0.68,104.27,23.48,990.55,,19.0,0.0
2021-11-28 08:00:00,2021-11-28 09:00:00,282.0,387.75,21.45,89.85,65.35,42.9,6.25,2.58,25.52,4.12,44.65,,80.28,0.85,96.55,77.1,991.23,,20.62,0.0
2021-11-28 09:00:00,2021-11-28 10:00:00,324.25,442.0,13.17,72.25,49.13,44.38,6.97,2.17,66.5,4.38,40.77,,69.12,1.0,87.9,126.73,991.83,,22.27,0.0
2021-11-28 10:00:00,2021-11-28 11:00:00,304.0,412.0,9.95,66.85,43.65,39.08,7.15,1.95,114.8,3.75,34.55,,60.05,1.0,106.88,205.38,991.55,,23.8,0.0
2021-11-28 11:00:00,2021-11-28 12:00:00,264.0,385.25,7.78,60.75,38.65,36.27,7.93,1.78,147.88,3.23,31.75,,55.35,0.82,108.17,175.7,990.72,,24.88,0.0
2021-11-28 12:00:00,2021-11-28 13:00:00,243.25,349.75,6.68,58.45,36.5,36.23,7.68,1.47,165.88,2.9,27.95,,51.73,0.85,121.28,219.03,989.7,,25.62,0.0
2021-11-28 13:00:00,2021-11-28 14:00:00,205.5,311.25,5.7,53.17,32.92,36.95,8.67,1.38,177.4,2.58,24.48,,49.2,0.62,104.42,183.25,988.8,,26.05,0.0
2021-11-28 14:00:00,2021-11-28 15:00:00,174.25,283.0,4.78,57.1,34.2,43.9,9.02,1.48,180.18,2.67,22.9,,51.05,0.52,78.12,85.03,988.15,,25.75,0.0
2021-11-28 15:00:00,2021-11-28 16:00:00,180.75,286.25,6.83,57.08,36.05,43.38,9.3,1.45,174.88,2.65,21.15,,52.98,0.33,47.55,52.92,988.02,,25.23,0.0
2021-11-28 16:00:00,2021-11-28 17:00:00,169.0,257.75,7.78,76.05,46.75,41.32,8.3,1.62,121.55,2.48,19.68,,59.73,0.3,77.97,26.1,987.85,,24.18,0.0
2021-11-28 17:00:00,2021-11-28 18:00:00,165.5,257.5,29.78,135.3,96.32,47.03,8.4,2.42,14.9,2.58,21.5,,70.8,0.38,91.03,7.17,987.8,,22.17,0.0
2021-11-28 18:00:00,2021-11-28 19:00:00,182.25,292.5,12.3,112.15,69.65,39.8,7.57,2.35,45.98,2.42,20.75,,75.15,0.3,112.78,5.2,988.35,,20.93,0.0
2021-11-28 19:00:00,2021-11-28 20:00:00,241.0,389.5,61.62,138.62,124.25,40.23,10.88,5.15,8.7,3.8,38.3,,80.4,0.15,219.18,5.2,989.02,,20.65,0.0
2021-11-28 20:00:00,2021-11-28 21:00:00,331.5,529.0,149.55,153.08,203.4,43.78,14.68,6.53,5.53,5.62,56.35,,82.75,0.18,142.32,5.2,989.6,,20.45,0.0
2021-11-28 21:00:00,2021-11-28 22:00:00,319.5,479.0,212.8,169.8,263.83,44.72,15.5,6.73,5.65,5.5,59.2,,83.17,0.18,122.7,5.2,989.95,,20.28,0.0
2021-11-28 22:00:00,2021-11-28 23:00:00,308.25,438.75,162.28,166.25,220.8,53.95,14.03,6.07,14.38,6.3,64.72,,84.05,0.4,143.82,5.22,990.15,,20.05,0.0
2021-11-28 23:00:00,2021-11-29 00:00:00,317.25,448.5,121.98,159.35,184.33,52.05,11.97,5.72,26.75,6.53,64.93,,85.12,0.27,137.0,5.2,989.98,,19.82,0.0
2021-11-29 00:00:00,2021-11-29 01:00:00,326.5,462.5,132.92,122.9,173.72,49.52,8.8,5.62,14.53,7.25,71.25,,86.35,0.25,188.25,5.2,989.9,,19.65,0.0
2021-11-29 01:00:00,2021-11-29 02:00:00,320.0,448.75,105.2,114.0,146.43,45.82,7.33,4.65,22.2,6.83,68.9,,86.47,0.22,218.7,5.23,989.88,,19.4,0.0
2021-11-29 02:00:00,2021-11-29 03:00:00,282.25,404.75,,,,,,,23.92,6.53,68.03,,87.4,0.33,287.43,5.22,989.95,,19.08,0.0
2021-11-29 03:00:00,2021-11-29 04:00:00,290.5,403.0,156.7,114.5,188.88,38.02,8.5,4.8,20.47,6.4,67.15,,87.75,0.3,238.5,5.2,990.2,,19.07,0.0
2021-11-29 04:00:00,2021-11-29 05:00:00,279.5,378.5,106.12,92.15,135.55,33.35,7.38,4.0,25.9,6.07,64.53,,87.48,0.38,224.53,5.23,990.02,,18.83,0.0
2021-11-29 05:00:00,2021-11-29 06:00:00,285.25,363.75,136.3,92.95,160.57,34.05,7.45,4.28,18.2,5.93,62.18,,88.7,0.55,304.88,5.28,990.23,,18.6,0.0
2021-11-29 06:00:00,2021-11-29 07:00:00,280.5,361.5,150.88,97.4,174.88,42.95,6.75,4.48,14.55,6.15,63.28,,87.7,0.72,267.75,5.6,990.68,,18.73,0.0
2021-11-29 07:00:00,2021-11-29 08:00:00,286.75,399.25,159.1,97.3,181.25,50.15,6.6,4.67,13.68,6.6,68.22,,87.9,0.53,257.93,24.62,991.13,,18.5,0.0
2021-11-29 08:00:00,2021-11-29 09:00:00,302.25,424.25,100.55,124.92,148.38,52.5,5.78,4.5,10.8,6.68,75.2,,85.4,0.32,245.33,92.65,991.85,,19.93,0.0
2021-11-29 09:00:00,2021-11-29 10:00:00,306.0,442.75,58.05,166.0,135.3,55.2,4.27,3.5,15.65,6.22,79.85,,67.92,0.67,283.25,140.6,992.33,,22.67,0.0
2021-11-29 10:00:00,2021-11-29 11:00:00,298.5,431.25,23.07,132.45,89.38,51.85,6.42,2.58,61.83,5.4,66.2,,55.62,0.85,275.68,224.65,992.38,,24.15,0.0
2021-11-29 11:00:00,2021-11-29 12:00:00,275.25,396.75,14.88,108.1,69.5,45.08,8.77,2.17,128.03,4.45,54.77,,52.95,1.03,266.12,180.0,991.75,,24.8,0.0
2021-11-29 12:00:00,2021-11-29 13:00:00,248.25,360.75,10.68,83.28,53.03,44.38,14.63,1.35,153.08,3.77,44.78,,47.55,1.65,283.77,241.95,990.67,,25.3,0.0
2021-11-29 13:00:00,2021-11-29 14:00:00,167.75,261.5,9.62,71.33,45.78,42.9,19.23,1.15,170.7,3.35,38.58,,44.68,1.68,284.62,226.15,989.62,,25.62,0.0
2021-11-29 14:00:00,2021-11-29 15:00:00,143.75,226.0,5.38,69.07,41.28,45.6,15.8,1.15,185.88,3.05,35.35,,45.12,1.73,291.9,70.9,988.8,,25.33,0.0
2021-11-29 15:00:00,2021-11-29 16:00:00,119.0,211.75,8.05,75.03,46.6,45.75,10.57,1.12,148.72,2.85,33.9,,44.27,1.52,291.18,46.72,988.12,,24.98,0.0
2021-11-29 16:00:00,2021-11-29 17:00:00,94.5,182.0,12.5,101.8,64.25,44.75,8.38,1.45,93.83,2.65,30.12,,47.55,1.28,287.73,24.27,988.02,,24.22,0.0
2021-11-29 17:00:00,2021-11-29 18:00:00,107.25,212.0,26.6,124.45,87.57,42.8,7.53,1.95,43.55,2.8,33.17,,54.33,0.85,258.8,6.92,987.95,,22.63,0.0
2021-11-29 18:00:00,2021-11-29 19:00:00,137.75,291.0,82.08,136.65,139.85,39.78,8.05,2.92,12.9,3.43,37.12,,61.12,0.65,254.5,5.22,988.3,,21.15,0.0
2021-11-29 19:00:00,2021-11-29 20:00:00,191.25,368.0,72.85,129.32,128.6,38.77,8.55,2.95,7.12,3.55,37.6,,65.33,0.55,251.72,5.2,988.78,,20.4,0.0
2021-11-29 20:00:00,2021-11-29 21:00:00,217.25,369.5,35.3,111.97,88.53,37.88,7.73,2.5,16.43,3.52,35.92,,64.7,0.78,251.72,5.2,989.07,,20.5,0.0
2021-11-29 21:00:00,2021-11-29 22:00:00,210.0,354.25,16.78,107.65,70.95,36.1,6.9,2.27,22.48,3.35,34.38,,61.95,1.18,258.38,5.2,989.2,,20.8,0.0
2021-11-29 22:00:00,2021-11-29 23:00:00,209.75,351.75,15.8,112.05,72.48,40.08,5.93,2.23,12.4,3.37,32.4,,61.58,1.58,269.55,5.25,989.23,,20.62,0.0
2021-11-29 23:00:00,2021-11-30 00:00:00,216.75,343.75,14.57,101.1,65.5,41.07,4.7,1.73,15.78,3.5,29.23,,62.4,1.45,267.12,5.2,989.27,,20.35,0.0
2021-11-30 00:00:00,2021-11-30 01:00:00,185.75,290.25,13.75,88.23,58.3,38.38,6.53,1.55,20.52,3.18,26.27,,64.97,0.93,259.82,5.2,989.1,,19.82,0.0
2021-11-30 01:00:00,2021-11-30 02:00:00,183.5,272.75,10.57,69.47,45.65,36.0,8.27,1.32,46.5,2.97,24.23,,67.45,1.27,262.25,5.2,989.18,,19.43,0.0
2021-11-30 02:00:00,2021-11-30 03:00:00,175.0,257.25,,,,,,,44.15,2.62,21.38,,64.53,1.75,279.62,5.22,989.0,,19.7,0.0
2021-11-30 03:00:00,2021-11-30 04:00:00,160.5,239.5,10.25,72.42,46.88,27.32,9.95,1.2,42.57,2.3,18.35,,65.42,1.72,291.5,5.2,988.85,,19.5,0.0
2021-11-30 04:00:00,2021-11-30 05:00:00,155.5,239.25,8.97,70.0,44.48,26.4,9.8,1.2,41.82,2.15,16.42,,67.5,1.4,296.12,5.2,988.38,,19.12,0.0
2021-11-30 05:00:00,2021-11-30 06:00:00,166.5,248.75,8.2,75.03,46.58,26.35,9.65,1.25,40.55,2.07,16.93,,68.65,1.62,283.15,5.2,988.52,,19.0,0.0
2021-11-30 06:00:00,2021-11-30 07:00:00,180.25,275.75,9.92,74.47,47.65,29.03,9.68,1.4,39.82,2.12,17.88,,70.92,1.6,284.47,5.53,988.88,,18.8,0.0
2021-11-30 07:00:00,2021-11-30 08:00:00,194.5,313.5,17.52,89.4,61.98,35.2,11.07,1.73,23.95,2.35,18.8,,71.98,1.4,282.73,23.73,989.6,,18.95,0.0
2021-11-30 08:00:00,2021-11-30 09:00:00,210.0,342.0,22.83,96.85,70.17,37.82,11.4,2.0,27.52,2.5,18.92,,68.92,1.3,272.18,82.15,990.4,,19.92,0.0
2021-11-30 09:00:00,2021-11-30 10:00:00,216.5,354.25,19.45,94.6,66.2,36.95,12.85,1.98,54.38,2.57,18.98,,61.6,1.65,282.8,140.43,990.88,,21.6,0.0
2021-11-30 10:00:00,2021-11-30 11:00:00,211.25,358.75,9.85,80.17,50.52,33.48,12.6,1.8,79.35,2.55,18.05,,54.12,1.6,285.72,249.47,990.77,,23.28,0.0
2021-11-30 11:00:00,2021-11-30 12:00:00,187.5,332.5,4.75,72.32,42.35,31.02,12.2,1.58,113.4,2.27,15.97,,50.32,1.45,294.0,182.35,990.1,,24.23,0.0
2021-11-30 12:00:00,2021-11-30 13:00:00,170.75,291.5,5.47,65.0,39.05,33.38,13.97,1.48,144.95,2.08,16.65,,46.12,1.57,296.98,230.82,989.1,,25.03,0.0
2021-11-30 13:00:00,2021-11-30 14:00:00,154.25,262.5,5.28,64.33,38.58,32.52,14.05,1.4,165.65,1.9,17.62,,45.55,1.55,289.32,204.88,988.12,,25.27,0.0
2021-11-30 14:00:00,2021-11-30 15:00:00,158.0,259.25,4.62,68.47,40.15,33.7,13.9,1.4,172.67,1.88,18.25,,46.93,1.32,291.32,73.53,987.45,,24.95,0.0
2021-11-30 15:00:00,2021-11-30 16:00:00,150.0,255.5,5.43,84.12,49.27,38.08,12.85,1.6,150.1,1.92,19.27,,49.1,1.23,276.4,48.72,987.35,,24.57,0.0
2021-11-30 16:00:00,2021-11-30 17:00:00,152.75,259.25,4.22,80.3,46.1,36.67,11.78,1.62,125.45,2.0,19.88,,54.67,0.38,233.78,29.88,987.48,,23.8,0.0
2021-11-30 17:00:00,2021-11-30 18:00:00,151.5,250.25,6.93,83.0,49.77,34.5,10.38,1.62,90.5,1.92,17.77,,62.05,0.38,219.75,7.05,987.68,,22.15,0.0
2021-11-30 18:00:00,2021-11-30 19:00:00,150.25,233.25,9.78,90.5,56.08,36.12,9.45,1.65,71.57,1.92,17.45,,66.83,0.27,203.03,5.23,988.25,,20.62,0.0
2021-11-30 19:00:00,2021-11-30 20:00:00,161.75,261.25,32.6,109.22,84.75,31.15,10.1,2.4,37.25,1.77,15.95,,68.6,0.45,254.12,5.22,988.8,,20.15,0.0
2021-11-30 20:00:00,2021-11-30 21:00:00,207.75,340.75,59.2,122.03,112.5,34.6,12.67,3.42,6.47,2.62,26.62,,68.73,0.55,255.53,5.22,989.28,,20.3,0.0
2021-11-30 21:00:00,2021-11-30 22:00:00,244.0,398.5,21.83,110.7,76.62,34.0,12.07,2.62,8.3,2.83,30.45,,70.0,0.4,244.9,5.2,989.7,,19.93,0.0
2021-11-30 22:00:00,2021-11-30 23:00:00,226.0,346.25,24.1,110.88,78.62,35.38,11.7,2.6,5.75,2.83,31.55,,69.22,0.53,257.48,5.25,989.73,,19.98,0.0
2021-11-30 23:00:00,2021-12-01 00:00:00,223.75,353.5,27.67,122.78,87.8,42.0,11.13,3.0,5.22,3.25,35.92,,66.62,1.02,277.55,5.25,989.35,,20.38,0.0
2021-12-01 00:00:00,2021-12-01 01:00:00,235.0,376.75,27.88,114.22,83.57,40.08,10.0,2.6,4.95,3.58,40.9,,67.72,0.45,232.32,5.2,989.18,,19.92,0.0
2021-12-01 01:00:00,2021-12-01 02:00:00,203.0,298.5,14.27,99.55,64.6,35.42,8.57,2.03,5.2,3.3,36.98,,70.48,0.2,219.82,5.2,989.0,,19.3,0.0
2021-12-01 02:00:00,2021-12-01 03:00:00,190.25,281.0,,,,,,,4.6,3.33,37.77,,74.43,0.43,294.8,5.2,988.98,,18.93,0.0
2021-12-01 03:00:00,2021-12-01 04:00:00,193.25,295.0,22.0,106.62,74.65,27.45,9.78,2.05,3.95,3.25,37.68,,67.67,0.82,288.25,5.2,988.6,,19.65,0.0
2021-12-01 04:00:00,2021-12-01 05:00:00,182.75,266.0,27.65,103.62,77.58,27.32,11.6,1.95,3.55,2.93,34.25,,67.1,0.77,277.3,5.2,988.58,,19.73,0.0
2021-12-01 05:00:00,2021-12-01 06:00:00,183.0,268.0,19.83,97.62,68.07,27.45,10.2,1.8,4.4,2.88,34.73,,69.83,0.43,255.1,5.2,988.75,,19.32,0.0
2021-12-01 06:00:00,2021-12-01 07:00:00,177.25,262.5,25.95,100.65,74.65,27.8,9.77,1.9,3.75,2.75,34.7,,73.3,0.25,177.7,5.45,989.7,,18.72,0.0
2021-12-01 07:00:00,2021-12-01 08:00:00,180.5,263.5,48.82,102.0,93.73,39.78,9.85,2.2,4.88,2.88,38.3,,73.5,0.27,260.02,17.93,990.2,,19.03,0.0
2021-12-01 08:00:00,2021-12-01 09:00:00,194.0,300.0,61.78,102.83,104.88,39.27,10.12,2.77,6.3,3.27,40.43,,72.42,0.4,275.5,40.62,990.88,,19.78,0.0
2021-12-01 09:00:00,2021-12-01 10:00:00,215.5,342.75,48.82,118.53,102.68,38.0,10.12,3.03,8.88,3.55,41.35,,68.1,0.22,263.62,64.75,991.68,,20.9,0.0
2021-12-01 10:00:00,2021-12-01 11:00:00,227.5,377.25,35.77,132.73,99.6,43.15,10.3,2.83,25.68,3.83,42.7,,60.58,0.42,283.35,106.2,991.53,,22.23,0.0
2021-12-01 11:00:00,2021-12-01 12:00:00,237.0,404.5,20.27,144.18,93.22,34.98,10.6,2.77,61.77,3.52,41.02,,55.3,0.7,303.62,128.45,991.05,,23.15,0.0
2021-12-01 12:00:00,2021-12-01 13:00:00,244.75,424.5,23.67,160.67,104.83,33.5,11.27,2.63,53.17,3.25,38.1,,54.7,0.7,311.23,125.68,990.2,,23.65,0.0
2021-12-01 13:00:00,2021-12-01 14:00:00,221.0,374.5,71.7,348.3,243.7,37.35,0.5,2.62,30.17,2.85,32.47,,55.05,0.6,298.0,115.9,989.35,,23.88,0.0
2021-12-01 14:00:00,2021-12-01 15:00:00,210.25,351.0,58.38,309.82,212.62,55.7,0.47,2.55,25.32,2.67,31.35,,55.05,0.8,299.15,88.95,988.88,,23.82,0.0
2021-12-01 15:00:00,2021-12-01 16:00:00,192.75,337.25,35.08,258.0,165.68,60.27,0.57,2.48,37.75,2.77,30.15,,55.35,0.95,278.38,58.93,988.67,,23.6,0.0
2021-12-01 16:00:00,2021-12-01 17:00:00,183.0,332.0,56.97,269.8,189.55,59.88,0.5,2.95,28.38,3.05,35.62,,60.37,0.85,280.07,20.8,988.27,,22.65,0.12
2021-12-01 17:00:00,2021-12-01 18:00:00,265.0,470.0,143.57,316.65,285.77,69.95,0.57,4.08,4.58,3.7,45.38,,67.0,0.6,318.45,6.6,987.65,,21.67,0.0
2021-12-01 18:00:00,2021-12-01 19:00:00,264.0,464.5,241.0,308.22,359.5,66.03,0.6,4.6,3.77,4.28,54.6,,69.75,0.48,270.68,5.22,987.82,,21.27,0.0
2021-12-01 19:00:00,2021-12-01 20:00:00,268.0,457.75,221.25,279.05,327.43,59.7,0.53,4.38,4.15,4.65,61.35,,73.43,0.43,269.0,5.22,988.58,,20.7,0.0
2021-12-01 20:00:00,2021-12-01 21:00:00,300.5,501.0,321.4,276.08,409.6,57.88,0.65,5.35,3.47,4.8,65.53,,73.47,0.5,309.82,5.2,988.87,,20.73,0.0
2021-12-01 21:00:00,2021-12-01 22:00:00,335.75,533.5,415.3,274.57,474.7,61.5,0.8,5.6,2.88,5.45,78.0,,75.58,0.47,320.75,5.22,989.18,,20.45,0.0
2021-12-01 22:00:00,2021-12-01 23:00:00,342.5,510.25,278.35,245.4,357.17,62.57,0.67,4.72,3.0,5.82,84.38,,77.03,0.25,199.1,5.2,989.22,,20.2,0.0
2021-12-01 23:00:00,2021-12-02 00:00:00,350.5,520.75,185.05,212.57,263.9,73.33,0.6,4.17,3.45,5.97,85.88,,78.5,0.5,263.3,5.2,989.0,,20.0,0.0
2021-12-02 00:00:00,2021-12-02 01:00:00,342.5,514.5,178.08,209.1,255.9,70.72,0.47,3.85,4.12,6.1,86.6,,77.65,0.88,292.68,5.22,988.62,,20.2,0.0
2021-12-02 01:00:00,2021-12-02 02:00:00,371.25,543.0,176.4,194.82,247.38,67.12,0.5,3.48,5.5,5.68,80.33,,78.5,0.67,306.48,5.23,988.7,,20.1,0.0
2021-12-02 02:00:00,2021-12-02 03:00:00,381.25,540.0,,,,,,,4.03,5.45,77.08,,80.2,0.6,301.82,5.25,988.4,,19.9,0.0
2021-12-02 03:00:00,2021-12-02 04:00:00,379.0,522.5,109.52,161.22,175.05,53.15,0.35,2.88,3.55,5.03,69.72,,81.92,0.4,258.17,5.2,988.2,,19.57,0.0
2021-12-02 04:00:00,2021-12-02 05:00:00,369.5,491.75,81.4,146.95,144.6,46.92,0.35,2.4,2.83,4.55,62.42,,82.45,0.25,237.13,5.2,988.33,,19.55,0.0
2021-12-02 05:00:00,2021-12-02 06:00:00,363.0,468.75,50.05,143.05,116.9,49.72,0.3,2.17,3.07,4.25,56.42,,81.9,0.6,259.2,5.2,988.2,,19.57,0.0
2021-12-02 06:00:00,2021-12-02 07:00:00,347.0,441.5,61.35,144.75,126.62,50.28,0.4,2.15,3.28,4.03,49.65,,80.4,0.45,39.75,5.28,988.97,,19.75,0.0
2021-12-02 07:00:00,2021-12-02 08:00:00,341.0,426.5,159.78,138.15,204.3,66.7,0.43,2.67,3.35,4.15,48.35,,82.9,0.43,257.8,17.57,989.68,,19.68,0.0
2021-12-02 08:00:00,2021-12-02 09:00:00,338.75,439.75,165.07,171.9,225.93,71.92,0.43,2.97,4.8,4.47,48.7,,80.27,0.9,289.4,47.97,990.25,,20.4,0.0
2021-12-02 09:00:00,2021-12-02 10:00:00,352.0,460.5,95.77,195.7,182.75,69.5,0.38,2.72,9.35,4.47,45.98,,71.08,1.12,286.1,83.3,991.05,,21.45,0.0
2021-12-02 10:00:00,2021-12-02 11:00:00,317.5,430.5,58.38,204.27,156.4,70.22,0.22,2.52,19.98,4.17,42.75,,65.5,1.18,280.85,82.53,991.2,,22.02,0.0
2021-12-02 11:00:00,2021-12-02 12:00:00,279.0,396.0,44.7,195.33,140.5,63.48,0.28,2.3,31.37,3.92,38.88,,63.0,1.4,277.6,111.62,990.33,,22.23,0.0
2021-12-02 12:00:00,2021-12-02 13:00:00,280.0,410.0,42.22,197.47,139.33,58.8,0.4,2.17,33.83,3.43,34.12,,60.85,1.23,286.65,80.65,989.1,,22.42,0.0
2021-12-02 13:00:00,2021-12-02 14:00:00,267.25,396.75,40.3,194.7,136.28,60.95,0.45,2.12,33.1,3.22,32.18,,63.58,1.27,292.1,65.05,988.6,,22.03,0.0
2021-12-02 14:00:00,2021-12-02 15:00:00,276.25,391.0,45.1,194.8,140.57,61.72,0.3,2.28,25.43,3.18,30.52,,69.5,0.85,267.38,39.78,988.6,,21.52,0.0
2021-12-02 15:00:00,2021-12-02 16:00:00,265.25,358.75,26.93,122.7,87.25,65.35,0.25,1.65,34.52,3.08,28.62,,77.9,0.5,235.77,23.7,989.02,,20.75,0.0
2021-12-02 16:00:00,2021-12-02 17:00:00,209.0,274.25,30.78,116.7,87.33,65.3,0.12,1.62,24.98,3.02,25.25,,84.03,0.3,231.7,16.15,989.53,,20.28,0.07
2021-12-02 17:00:00,2021-12-02 18:00:00,210.25,266.0,57.62,137.55,120.12,64.23,0.1,2.12,13.32,3.15,26.38,,86.0,0.72,278.02,6.3,989.27,,20.05,0.07
2021-12-02 18:00:00,2021-12-02 19:00:00,231.75,279.5,55.5,153.8,127.18,65.12,,2.12,9.8,3.35,30.65,,85.28,0.68,231.0,5.25,989.1,,19.82,0.0
2021-12-02 19:00:00,2021-12-02 20:00:00,189.0,221.0,96.7,156.77,163.1,56.03,,2.35,5.35,3.08,30.15,,84.6,0.7,306.15,5.22,989.5,,19.57,0.0
