From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (ng/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),RF (mm)
2018-10-23 01:00:00,2018-10-23 02:00:00,166.75,272.5,76.18,33.9,110.07,56.67,1.9,1.57,5.4,1.55,12.8,,56.47,0.62,256.23,2.95,989.75,,21.2,0.0
2018-10-23 02:00:00,2018-10-23 03:00:00,132.0,236.75,45.9,27.4,73.3,53.7,,1.1,1.65,1.28,10.77,,54.23,0.55,268.35,2.93,989.52,,21.0,0.0
2018-10-23 03:00:00,2018-10-23 04:00:00,133.0,218.75,43.35,27.47,70.67,53.53,2.3,1.0,1.57,1.18,10.1,,52.25,1.15,240.05,2.98,989.55,,21.25,0.0
2018-10-23 04:00:00,2018-10-23 05:00:00,134.0,213.5,27.32,24.32,51.7,54.43,2.28,0.7,1.97,1.03,9.33,,50.05,0.85,265.9,2.9,989.62,,20.43,0.0
2018-10-23 05:00:00,2018-10-23 06:00:00,98.75,161.25,20.23,23.72,43.9,49.82,1.9,0.6,1.95,0.8,8.55,,49.62,0.63,252.98,2.93,990.05,,19.9,0.0
2018-10-23 06:00:00,2018-10-23 07:00:00,92.0,156.25,22.72,24.53,47.25,49.43,1.72,0.72,1.47,0.7,8.2,,49.45,0.65,256.97,10.85,990.78,,19.83,0.0
2018-10-23 07:00:00,2018-10-23 08:00:00,93.75,173.0,30.13,23.9,54.0,49.9,2.0,0.9,1.97,0.7,8.08,,46.33,0.53,257.27,85.43,991.23,,21.1,0.0
2018-10-23 08:00:00,2018-10-23 09:00:00,104.75,209.75,59.4,32.9,92.43,50.95,2.43,1.32,2.15,0.72,8.15,,39.22,0.87,258.15,214.48,991.8,,24.25,0.0
2018-10-23 09:00:00,2018-10-23 10:00:00,118.5,263.25,34.8,39.52,74.3,54.83,3.05,1.2,6.77,0.9,8.63,,35.5,0.9,250.95,156.0,992.52,,26.1,0.0
2018-10-23 10:00:00,2018-10-23 11:00:00,108.5,281.5,21.85,43.62,65.5,53.82,3.65,1.13,18.58,0.9,8.65,,31.35,0.98,238.05,378.7,992.6,,28.5,0.0
2018-10-23 11:00:00,2018-10-23 12:00:00,102.5,263.0,11.7,32.93,44.65,54.5,3.9,0.8,34.32,0.8,8.17,,28.08,1.2,253.58,466.62,992.05,,30.28,0.0
2018-10-23 12:00:00,2018-10-23 13:00:00,78.0,200.75,3.97,21.53,25.53,51.3,4.33,0.53,53.4,0.7,7.02,,22.58,1.18,257.2,506.4,991.28,,31.7,0.0
2018-10-23 13:00:00,2018-10-23 14:00:00,74.0,168.0,1.95,14.78,16.72,47.25,4.38,0.5,71.85,0.55,6.2,,20.45,0.95,273.2,446.12,990.45,,32.75,0.0
2018-10-23 14:00:00,2018-10-23 15:00:00,77.5,172.0,1.82,16.4,18.23,45.7,3.67,0.5,75.05,0.6,6.33,,18.7,1.25,266.12,341.27,989.9,,32.93,0.0
2018-10-23 15:00:00,2018-10-23 16:00:00,69.0,171.75,1.53,15.05,16.6,43.82,3.23,0.48,65.85,0.63,6.3,,19.05,1.0,321.85,199.92,989.5,,32.62,0.0
2018-10-23 16:00:00,2018-10-23 17:00:00,64.75,159.5,1.4,17.2,18.6,42.5,2.9,0.55,44.47,0.63,6.4,,22.42,0.73,309.1,85.62,989.32,,31.07,0.0
2018-10-23 17:00:00,2018-10-23 18:00:00,62.75,163.25,1.8,29.9,31.7,42.62,2.9,0.83,23.48,0.8,7.12,,29.05,0.85,162.73,12.73,989.6,,27.95,0.0
2018-10-23 18:00:00,2018-10-23 19:00:00,76.25,218.75,6.9,41.83,53.57,41.07,3.43,1.9,6.88,1.2,9.17,,38.82,0.58,267.82,3.03,990.02,,24.85,0.0
2018-10-23 19:00:00,2018-10-23 20:00:00,107.75,288.0,10.67,47.2,57.9,44.53,4.43,2.45,2.3,2.1,13.42,,44.25,0.7,13.0,3.52,990.87,,23.85,0.0
2018-10-23 20:00:00,2018-10-23 21:00:00,143.75,325.75,33.05,43.38,76.35,49.15,4.8,3.42,1.97,2.43,17.18,,53.05,0.33,346.58,3.0,991.1,,22.58,0.0
2018-10-23 21:00:00,2018-10-23 22:00:00,209.75,419.5,70.82,42.02,112.75,51.9,4.3,4.35,2.4,2.82,19.52,,59.53,0.2,261.25,3.07,991.12,,21.95,0.0
2018-10-23 22:00:00,2018-10-23 23:00:00,268.0,464.25,203.1,44.25,247.15,58.93,3.87,5.48,2.55,3.15,20.3,,66.5,0.33,223.53,3.1,991.07,,21.43,0.0
2018-10-23 23:00:00,2018-10-24 00:00:00,283.0,451.0,208.55,43.15,251.65,60.2,3.52,5.2,54.45,3.18,21.17,,69.7,0.45,102.27,3.25,991.07,,20.95,0.0
2018-10-24 00:00:00,2018-10-24 01:00:00,301.0,439.5,168.93,39.55,208.4,54.4,4.52,3.67,119.9,3.12,22.38,,65.72,0.6,197.97,3.27,990.75,,21.32,0.0
2018-10-24 01:00:00,2018-10-24 02:00:00,269.75,397.25,251.42,40.43,291.85,65.6,5.55,4.33,72.25,2.85,21.95,,72.75,0.33,154.42,3.28,990.4,,20.47,0.0
2018-10-24 02:00:00,2018-10-24 03:00:00,259.75,406.0,342.1,49.3,391.4,88.1,,5.3,32.35,2.88,21.5,,76.37,0.23,177.0,3.22,990.27,,20.22,0.0
2018-10-24 03:00:00,2018-10-24 04:00:00,265.25,407.0,288.05,38.45,326.57,70.75,4.48,4.4,22.58,2.9,21.95,,77.75,0.35,201.85,3.15,990.02,,19.75,0.0
2018-10-24 04:00:00,2018-10-24 05:00:00,252.5,364.75,223.58,36.08,259.55,77.23,4.3,3.2,15.07,2.67,21.12,,73.05,0.53,199.38,3.1,989.98,,19.93,0.0
2018-10-24 05:00:00,2018-10-24 06:00:00,230.75,349.0,206.15,32.35,238.5,76.12,3.95,2.73,11.05,2.5,19.92,,70.48,0.53,207.35,3.12,990.33,,19.82,0.0
2018-10-24 06:00:00,2018-10-24 07:00:00,203.25,296.5,169.62,31.08,200.68,78.35,3.55,2.17,8.12,2.17,18.1,,71.38,0.28,151.3,12.25,990.93,,19.28,0.0
2018-10-24 07:00:00,2018-10-24 08:00:00,196.5,279.25,150.97,29.55,180.4,88.58,3.6,2.02,7.4,2.02,17.1,,65.27,0.3,274.62,82.93,991.55,,21.57,0.0
2018-10-24 08:00:00,2018-10-24 09:00:00,198.0,294.75,104.2,37.18,141.25,97.7,4.37,1.68,5.95,1.85,15.88,,50.02,0.48,155.77,177.77,992.25,,25.6,0.0
2018-10-24 09:00:00,2018-10-24 10:00:00,177.75,274.25,64.45,38.43,102.8,90.35,5.52,1.05,10.55,1.63,13.95,,36.2,0.38,199.17,144.25,992.8,,27.83,0.0
2018-10-24 10:00:00,2018-10-24 11:00:00,175.0,259.5,43.55,51.82,95.38,87.95,4.77,1.73,31.03,1.35,12.38,,37.7,1.15,57.35,285.95,992.85,,29.12,0.0
2018-10-24 11:00:00,2018-10-24 12:00:00,293.5,415.25,25.45,65.18,90.62,95.55,10.45,2.05,74.55,1.93,16.22,,36.6,1.0,61.15,331.25,992.25,,30.38,0.0
2018-10-24 12:00:00,2018-10-24 13:00:00,350.25,463.0,9.77,55.07,64.85,87.95,18.67,1.75,114.4,1.85,16.23,,29.7,0.72,107.05,261.03,991.23,,31.75,0.0
2018-10-24 13:00:00,2018-10-24 14:00:00,263.0,380.5,2.42,29.8,32.12,68.35,15.0,1.05,124.38,1.73,14.53,,26.4,1.6,42.1,291.3,990.25,,31.47,0.0
2018-10-24 14:00:00,2018-10-24 15:00:00,170.25,293.75,1.7,21.28,22.95,65.92,15.7,0.83,136.48,1.37,13.13,,24.43,1.6,38.18,229.25,989.55,,31.75,0.0
2018-10-24 15:00:00,2018-10-24 16:00:00,144.75,264.5,1.47,20.3,21.78,63.35,14.1,0.8,117.4,1.23,12.1,,25.35,1.32,48.9,136.18,989.12,,31.35,0.0
2018-10-24 16:00:00,2018-10-24 17:00:00,137.75,266.5,1.55,19.77,21.3,58.07,5.55,0.67,59.17,1.2,11.35,,27.4,1.35,51.27,57.27,989.05,,30.1,0.0
2018-10-24 17:00:00,2018-10-24 18:00:00,113.5,255.75,1.62,28.35,29.93,57.52,4.55,0.93,25.9,1.18,11.62,,40.4,0.7,36.78,9.68,989.2,,26.47,0.0
2018-10-24 18:00:00,2018-10-24 19:00:00,175.25,286.0,21.95,46.07,67.93,56.37,5.1,1.97,6.12,1.5,14.0,,46.73,0.63,13.95,3.4,989.4,,24.47,0.0
2018-10-24 19:00:00,2018-10-24 20:00:00,292.25,384.75,38.78,43.05,81.8,59.23,5.1,2.22,14.55,1.77,17.1,,51.18,0.75,267.1,3.08,989.9,,23.85,0.0
2018-10-24 20:00:00,2018-10-24 21:00:00,178.75,314.5,38.2,39.0,77.07,61.02,5.33,2.43,12.3,1.73,16.7,,54.65,0.55,259.08,3.15,990.38,,23.2,0.0
2018-10-24 21:00:00,2018-10-24 22:00:00,168.75,296.25,59.83,36.35,96.05,53.6,5.43,3.0,5.83,1.87,17.45,,56.57,0.5,5.25,3.25,990.67,,22.8,0.0
2018-10-24 22:00:00,2018-10-24 23:00:00,166.25,294.0,46.2,34.67,81.0,59.63,4.52,2.3,3.6,1.92,16.08,,50.87,1.33,26.27,3.5,991.1,,23.38,0.0
2018-10-24 23:00:00,2018-10-25 00:00:00,157.0,264.25,23.32,32.5,55.83,57.05,4.62,1.6,51.0,1.65,13.28,,56.02,0.75,106.4,3.38,991.15,,22.28,0.0
2018-10-25 00:00:00,2018-10-25 01:00:00,150.5,234.5,47.27,30.73,78.3,60.38,13.6,1.62,,1.6,12.75,,64.03,0.38,220.95,3.2,990.85,,20.83,0.0
2018-10-25 01:00:00,2018-10-25 02:00:00,169.75,252.0,73.25,31.05,104.27,68.1,8.57,1.92,99.65,1.6,14.97,,68.77,0.38,274.63,3.2,990.55,,20.25,0.0
2018-10-25 02:00:00,2018-10-25 03:00:00,182.5,254.25,104.5,25.7,130.2,61.9,,2.3,83.0,1.7,17.02,,73.0,0.38,136.1,3.32,990.6,,19.72,0.0
2018-10-25 03:00:00,2018-10-25 04:00:00,196.0,253.25,140.97,26.55,167.55,60.5,5.1,2.53,67.28,1.8,17.05,,78.62,0.28,207.05,3.23,990.38,,19.15,0.0
2018-10-25 04:00:00,2018-10-25 05:00:00,196.0,258.0,157.75,27.17,184.92,66.8,4.75,2.55,53.28,1.8,17.17,,78.55,0.25,178.93,3.23,990.3,,19.2,0.0
2018-10-25 05:00:00,2018-10-25 06:00:00,195.25,262.25,171.2,28.95,200.17,70.7,4.42,2.53,44.95,1.8,16.93,,79.08,0.33,165.57,3.3,990.7,,18.83,0.0
2018-10-25 06:00:00,2018-10-25 07:00:00,193.75,263.25,183.05,27.0,210.03,81.8,4.08,2.58,42.75,1.8,16.53,,82.8,0.35,233.05,10.07,991.2,,18.58,0.0
2018-10-25 07:00:00,2018-10-25 08:00:00,199.0,262.0,170.52,28.82,199.45,95.4,3.9,2.6,23.0,1.8,16.22,,74.12,0.38,197.12,78.52,992.08,,21.1,0.0
2018-10-25 08:00:00,2018-10-25 09:00:00,244.5,329.5,114.98,48.95,163.92,98.15,9.67,2.65,79.1,1.87,18.55,,56.9,1.55,37.38,157.62,993.07,,24.28,0.0
2018-10-25 09:00:00,2018-10-25 10:00:00,379.0,491.5,74.57,63.07,137.7,108.8,29.38,2.57,86.0,2.02,21.15,,49.75,1.3,37.25,129.07,993.82,,26.2,0.0
2018-10-25 10:00:00,2018-10-25 11:00:00,400.25,513.5,42.68,38.15,80.83,93.4,18.7,1.4,31.25,1.9,19.5,,36.62,0.88,112.45,324.0,993.97,,28.77,0.0
2018-10-25 11:00:00,2018-10-25 12:00:00,223.5,364.25,27.3,32.1,59.43,86.73,12.5,1.07,40.93,1.53,15.75,,29.3,1.1,94.58,392.92,993.57,,30.55,0.0
2018-10-25 12:00:00,2018-10-25 13:00:00,177.0,326.0,5.45,29.22,34.75,76.82,10.85,0.73,58.6,1.2,11.83,,25.9,1.0,77.8,412.7,993.05,,31.75,0.0
2018-10-25 13:00:00,2018-10-25 14:00:00,,,2.0,25.98,27.95,65.7,11.8,0.63,72.35,0.92,6.12,,25.0,1.5,74.73,370.97,992.17,,31.9,0.0
2018-10-25 14:00:00,2018-10-25 15:00:00,,,1.75,19.28,21.0,68.0,13.43,0.4,83.4,0.7,5.68,,25.12,2.02,34.85,274.5,991.6,,31.92,0.0
2018-10-25 15:00:00,2018-10-25 16:00:00,,,1.3,12.15,13.47,64.07,11.95,0.23,90.1,0.55,5.0,,26.3,2.02,35.83,176.5,991.25,,31.18,0.0
2018-10-25 16:00:00,2018-10-25 17:00:00,79.0,,0.9,30.85,31.8,63.37,7.43,0.3,64.3,0.53,3.5,,27.65,1.92,47.87,72.38,991.23,,30.28,0.0
2018-10-25 17:00:00,2018-10-25 18:00:00,84.0,300.0,1.57,49.12,50.72,62.03,9.25,0.57,35.0,0.72,5.3,,37.82,1.13,43.2,11.5,991.55,,27.65,0.0
2018-10-25 18:00:00,2018-10-25 19:00:00,110.25,322.25,16.72,86.12,102.9,65.48,9.77,1.7,9.65,1.07,9.5,,51.88,0.7,105.58,3.28,991.88,,24.3,0.0
2018-10-25 19:00:00,2018-10-25 20:00:00,191.25,453.25,42.4,94.55,136.85,69.02,11.7,2.37,7.27,1.5,12.47,,56.23,0.2,124.55,3.17,992.43,,23.25,0.0
2018-10-25 20:00:00,2018-10-25 21:00:00,301.0,611.75,92.02,93.3,185.32,70.57,9.4,3.6,5.05,1.97,16.2,,59.85,0.33,180.12,3.15,992.95,,22.35,0.0
2018-10-25 21:00:00,2018-10-25 22:00:00,209.25,502.25,188.17,88.4,276.6,68.92,5.77,4.2,5.12,2.35,19.1,,64.18,0.2,202.38,3.07,993.2,,21.72,0.0
2018-10-25 22:00:00,2018-10-25 23:00:00,224.5,490.0,239.65,84.22,323.85,71.08,5.38,4.58,4.65,2.43,20.58,,68.15,0.28,320.82,2.98,993.3,,21.05,0.0
2018-10-25 23:00:00,2018-10-26 00:00:00,238.25,516.25,236.28,81.15,317.45,70.2,5.75,4.23,7.63,2.67,25.25,,69.65,0.2,283.25,3.05,993.38,,20.75,0.0
2018-10-26 00:00:00,2018-10-26 01:00:00,257.75,523.5,278.35,73.92,352.25,69.83,6.05,3.98,19.8,2.75,28.98,,74.25,0.58,259.5,3.05,993.3,,20.22,0.0
2018-10-26 01:00:00,2018-10-26 02:00:00,263.25,525.25,264.5,72.77,337.22,87.55,9.1,3.52,47.85,2.88,32.45,,75.7,0.75,350.73,2.88,993.02,,19.95,0.0
2018-10-26 02:00:00,2018-10-26 03:00:00,276.5,524.25,327.5,66.7,394.1,71.8,,3.4,104.37,2.85,29.43,,76.2,0.15,212.5,3.1,993.12,,19.68,0.0
2018-10-26 03:00:00,2018-10-26 04:00:00,284.75,515.75,404.57,,471.35,78.08,9.05,3.48,52.15,2.75,31.53,,79.75,0.38,196.88,3.07,993.18,,19.2,0.0
2018-10-26 04:00:00,2018-10-26 05:00:00,276.5,498.5,436.58,,483.95,89.5,7.5,3.57,29.92,2.68,30.38,,81.72,0.28,206.35,3.1,993.32,,18.85,0.0
2018-10-26 05:00:00,2018-10-26 06:00:00,265.25,465.5,445.1,,490.6,79.75,6.0,3.27,15.27,2.52,27.85,,83.25,0.28,239.53,3.02,993.57,,18.45,0.0
2018-10-26 06:00:00,2018-10-26 07:00:00,240.75,427.25,421.67,,463.17,90.4,5.12,3.15,12.2,2.35,25.5,,80.62,0.38,196.33,9.27,994.48,,18.65,0.0
2018-10-26 07:00:00,2018-10-26 08:00:00,230.5,412.0,390.73,,458.97,96.98,4.77,3.07,19.75,2.3,23.98,,71.05,0.48,28.17,66.35,995.22,,20.9,0.0
2018-10-26 08:00:00,2018-10-26 09:00:00,250.5,450.25,340.35,,442.38,107.4,6.23,3.25,30.97,2.38,23.1,,58.02,0.45,216.92,145.62,995.65,,24.8,0.0
2018-10-26 09:00:00,2018-10-26 10:00:00,297.5,537.0,216.22,141.07,356.47,141.47,12.07,2.65,21.45,2.57,21.75,,48.98,0.75,300.28,130.58,996.2,,26.62,0.0
2018-10-26 10:00:00,2018-10-26 11:00:00,293.75,539.25,105.33,122.35,227.88,114.8,11.45,1.57,23.55,2.28,18.65,,37.08,0.58,264.97,285.38,996.15,,28.62,0.0
2018-10-26 11:00:00,2018-10-26 12:00:00,175.25,363.0,22.77,76.23,98.8,103.35,8.38,0.87,42.9,1.93,14.38,,28.25,0.78,89.8,342.27,995.53,,30.85,0.0
2018-10-26 12:00:00,2018-10-26 13:00:00,111.33,271.0,2.07,44.7,46.73,88.17,6.8,0.77,59.17,1.37,8.87,,25.27,1.03,128.37,401.23,994.7,,31.9,0.0
2018-10-26 13:00:00,2018-10-26 14:00:00,114.75,262.75,1.6,29.05,30.62,69.95,7.3,0.67,67.58,1.25,7.33,,25.12,1.25,111.05,228.33,993.85,,30.77,0.0
2018-10-26 14:00:00,2018-10-26 15:00:00,110.5,246.75,1.72,32.52,34.28,67.45,5.57,0.72,50.9,1.1,6.75,,27.43,0.78,332.67,181.12,993.02,,30.58,0.0
2018-10-26 15:00:00,2018-10-26 16:00:00,86.25,229.0,1.35,37.25,38.63,67.0,6.12,0.63,51.73,0.95,5.08,,25.65,1.12,13.57,153.07,992.6,,30.57,0.0
2018-10-26 16:00:00,2018-10-26 17:00:00,71.25,202.5,1.75,29.68,31.45,60.52,5.8,0.6,44.05,0.9,5.45,,27.93,1.07,98.95,70.0,992.28,,29.0,0.0
2018-10-26 17:00:00,2018-10-26 18:00:00,74.0,215.25,4.12,77.8,81.65,64.82,5.85,1.3,10.03,1.1,7.38,,39.07,0.53,316.55,10.32,992.2,,25.65,0.0
2018-10-26 18:00:00,2018-10-26 19:00:00,98.5,294.0,100.4,84.15,184.8,69.62,5.35,2.58,2.08,1.6,10.2,,50.53,0.23,208.78,3.08,992.68,,23.25,0.0
2018-10-26 19:00:00,2018-10-26 20:00:00,136.0,362.25,238.5,81.95,320.45,72.85,5.65,4.17,2.45,1.97,12.7,,58.68,0.23,108.9,3.23,993.42,,22.05,0.0
2018-10-26 20:00:00,2018-10-26 21:00:00,173.5,445.0,382.8,85.0,438.83,79.65,6.63,6.9,3.12,2.88,17.33,,62.9,0.48,20.2,3.38,994.0,,21.7,0.0
2018-10-26 21:00:00,2018-10-26 22:00:00,203.75,532.0,337.07,78.7,383.7,68.0,4.75,5.75,3.02,3.3,18.9,,62.9,0.28,196.55,3.15,994.18,,21.55,0.0
2018-10-26 22:00:00,2018-10-26 23:00:00,211.25,462.75,426.15,,486.4,77.17,4.53,6.95,3.62,3.65,20.18,,70.68,0.28,98.45,3.2,994.15,,20.73,0.0
2018-10-26 23:00:00,2018-10-27 00:00:00,244.5,548.25,461.6,,,78.48,5.02,6.63,3.35,4.2,23.1,,70.62,0.23,177.13,3.2,994.12,,20.75,0.0
2018-10-27 00:00:00,2018-10-27 01:00:00,228.0,511.25,,,,76.67,5.08,5.35,2.72,3.57,20.65,,73.42,0.33,147.87,3.18,993.8,,20.18,0.0
2018-10-27 01:00:00,2018-10-27 02:00:00,178.75,418.0,,,,91.6,5.28,5.1,4.25,3.28,20.35,,74.8,0.28,145.23,3.2,993.7,,19.9,0.0
2018-10-27 02:00:00,2018-10-27 03:00:00,162.75,359.75,,,,67.3,,4.2,2.45,3.05,19.98,,75.1,0.25,218.58,3.12,993.62,,19.73,0.0
2018-10-27 03:00:00,2018-10-27 04:00:00,151.0,321.75,,,,71.47,3.32,3.93,2.45,2.95,19.63,,75.48,0.27,127.5,3.2,993.68,,19.58,0.0
2018-10-27 04:00:00,2018-10-27 05:00:00,145.5,297.0,,,,85.9,2.68,3.85,2.65,2.88,19.85,,81.83,0.25,236.75,3.07,993.75,,18.9,0.0
2018-10-27 05:00:00,2018-10-27 06:00:00,150.5,296.75,,,,84.67,3.32,4.4,3.0,2.8,19.95,,82.18,0.47,162.55,3.15,994.1,,18.85,0.0
2018-10-27 06:00:00,2018-10-27 07:00:00,162.25,322.75,,,,85.1,2.8,3.9,2.62,2.73,19.65,,82.17,0.23,157.22,8.65,994.65,,18.68,0.0
2018-10-27 07:00:00,2018-10-27 08:00:00,167.25,317.5,,,,87.52,2.57,3.62,2.65,2.6,18.93,,74.33,0.28,217.75,64.25,995.43,,20.85,0.0
2018-10-27 08:00:00,2018-10-27 09:00:00,171.75,318.25,429.57,,465.2,96.4,2.5,2.95,2.75,2.52,18.63,,57.87,0.38,58.38,140.38,996.1,,24.68,0.0
2018-10-27 09:00:00,2018-10-27 10:00:00,183.5,368.25,323.12,,454.07,118.52,3.6,2.75,2.9,2.65,19.32,,47.32,0.7,249.17,128.02,996.33,,26.6,0.0
2018-10-27 10:00:00,2018-10-27 11:00:00,213.75,392.0,151.58,172.23,324.75,113.98,4.6,2.2,8.77,2.8,19.35,,40.52,0.83,246.12,285.9,996.25,,28.35,0.0
2018-10-27 11:00:00,2018-10-27 12:00:00,229.75,438.75,45.72,167.15,212.73,100.12,4.28,2.0,32.88,2.65,16.85,,34.93,0.33,211.95,289.48,995.7,,30.4,0.0
2018-10-27 12:00:00,2018-10-27 13:00:00,252.0,524.5,15.7,87.23,102.88,101.33,4.35,1.45,69.15,2.67,16.9,,32.1,1.1,176.57,282.95,994.82,,30.4,0.0
2018-10-27 13:00:00,2018-10-27 14:00:00,196.0,392.0,2.5,44.45,46.93,79.42,4.92,0.62,68.15,,,,25.8,0.95,331.67,336.22,993.8,,31.83,0.0
2018-10-27 14:00:00,2018-10-27 15:00:00,119.75,330.5,1.43,25.58,27.0,65.4,4.37,0.4,55.85,,,,26.45,1.5,175.37,260.93,993.1,,31.45,0.0
2018-10-27 15:00:00,2018-10-27 16:00:00,120.5,327.0,1.65,23.88,25.5,66.02,5.87,0.4,60.8,0.85,5.75,,30.1,1.85,12.75,152.55,992.6,,30.22,0.0
2018-10-27 16:00:00,2018-10-27 17:00:00,112.5,270.0,1.35,27.38,28.7,85.35,7.07,0.7,52.8,1.13,7.77,,34.52,1.43,183.48,67.12,992.45,,29.18,0.0
2018-10-27 17:00:00,2018-10-27 18:00:00,135.0,339.0,1.6,39.67,41.23,78.53,7.6,1.03,40.43,1.28,8.45,,43.8,0.73,237.27,11.55,992.48,,26.38,0.0
2018-10-27 18:00:00,2018-10-27 19:00:00,166.25,378.75,59.5,54.0,114.0,92.9,4.7,4.1,13.45,2.1,10.35,,59.27,0.13,231.42,3.12,992.82,,23.67,0.0
2018-10-27 19:00:00,2018-10-27 20:00:00,222.25,453.0,97.9,59.65,157.57,85.45,4.6,4.17,3.1,2.9,14.5,,68.15,0.38,207.88,3.18,993.52,,22.6,0.0
2018-10-27 20:00:00,2018-10-27 21:00:00,288.25,492.0,98.9,50.02,149.05,83.25,4.37,3.6,2.05,2.95,15.78,,71.23,0.18,133.57,3.32,993.98,,21.75,0.0
2018-10-27 21:00:00,2018-10-27 22:00:00,319.75,517.75,129.35,49.25,178.53,76.15,5.88,4.33,2.2,2.7,15.2,,74.4,0.2,182.27,3.28,994.15,,21.45,0.0
2018-10-27 22:00:00,2018-10-27 23:00:00,253.5,465.0,119.1,40.9,160.02,72.2,4.15,3.88,2.1,2.68,16.12,,74.82,0.2,205.23,3.22,994.32,,21.15,0.0
2018-10-27 23:00:00,2018-10-28 00:00:00,226.75,385.75,109.37,38.83,148.1,74.2,3.33,3.33,2.02,2.65,16.25,,76.28,0.3,206.43,3.15,994.25,,20.65,0.0
2018-10-28 00:00:00,2018-10-28 01:00:00,196.0,346.0,163.58,35.2,198.8,67.45,3.73,4.03,2.4,2.93,17.5,,80.52,0.25,87.28,3.35,994.27,,20.27,0.0
2018-10-28 01:00:00,2018-10-28 02:00:00,266.0,415.0,130.7,39.4,170.1,106.4,3.77,3.72,6.8,3.93,22.35,,77.98,0.28,251.7,3.05,994.02,,20.42,0.0
2018-10-28 02:00:00,2018-10-28 03:00:00,270.5,419.0,151.0,30.6,181.6,98.8,,3.7,3.55,3.45,21.1,,80.92,0.4,207.78,3.12,993.85,,20.08,0.0
2018-10-28 03:00:00,2018-10-28 04:00:00,282.5,429.75,185.27,31.3,216.7,94.15,3.48,4.02,5.73,3.43,21.62,,83.93,0.53,221.33,3.05,993.78,,19.65,0.0
2018-10-28 04:00:00,2018-10-28 05:00:00,276.75,424.75,170.25,34.65,204.95,93.6,2.82,3.9,3.63,3.82,23.93,,85.25,0.3,182.65,3.2,993.9,,19.1,0.0
2018-10-28 05:00:00,2018-10-28 06:00:00,270.25,414.25,153.15,32.53,185.7,86.07,2.6,3.33,2.6,3.52,23.58,,84.83,0.4,252.75,3.02,994.0,,18.8,0.0
2018-10-28 06:00:00,2018-10-28 07:00:00,260.25,394.5,136.52,28.03,165.02,83.55,2.32,2.55,2.1,2.95,20.57,,78.55,0.7,268.0,7.65,994.45,,19.35,0.0
2018-10-28 07:00:00,2018-10-28 08:00:00,250.5,393.0,99.32,26.6,125.88,83.52,2.1,1.92,2.0,2.55,18.9,,70.9,0.73,271.35,65.12,994.98,,20.82,0.0
2018-10-28 08:00:00,2018-10-28 09:00:00,243.5,389.75,80.15,33.82,113.9,89.08,2.47,1.92,2.67,2.3,17.25,,62.92,0.75,252.23,139.4,995.57,,23.2,0.0
2018-10-28 09:00:00,2018-10-28 10:00:00,270.75,417.75,55.25,46.97,102.2,106.73,2.85,1.95,9.63,2.18,16.08,,54.4,0.77,286.67,119.88,995.8,,25.9,0.0
2018-10-28 10:00:00,2018-10-28 11:00:00,260.0,408.75,30.95,26.97,57.95,96.12,4.02,0.98,29.28,1.97,13.92,,38.22,0.8,323.92,316.95,995.6,,29.33,0.0
2018-10-28 11:00:00,2018-10-28 12:00:00,160.0,290.0,14.45,29.5,43.98,89.27,5.62,0.93,50.47,1.65,11.75,,33.05,1.37,352.55,389.72,995.05,,31.1,0.0
2018-10-28 12:00:00,2018-10-28 13:00:00,159.25,295.5,4.32,21.75,26.1,79.35,5.53,0.75,63.1,1.37,10.02,,29.1,1.1,319.18,427.48,994.18,,31.7,0.0
2018-10-28 13:00:00,2018-10-28 14:00:00,124.5,246.0,1.07,14.47,15.55,66.8,3.85,0.58,56.78,1.18,9.05,,25.63,1.33,240.05,409.4,993.15,,32.32,0.0
2018-10-28 14:00:00,2018-10-28 15:00:00,79.5,182.0,0.48,9.07,9.55,56.22,2.57,0.5,56.1,0.92,7.73,,24.57,1.7,263.15,305.2,992.47,,32.07,0.0
2018-10-28 15:00:00,2018-10-28 16:00:00,74.75,177.25,0.6,8.88,9.45,54.78,3.2,0.47,52.3,0.85,6.77,,25.15,1.47,347.58,182.77,992.1,,31.7,0.0
2018-10-28 16:00:00,2018-10-28 17:00:00,80.5,188.5,0.53,10.3,10.75,54.0,3.75,0.63,47.6,0.8,6.38,,29.8,1.72,177.73,67.45,992.0,,29.78,0.0
2018-10-28 17:00:00,2018-10-28 18:00:00,99.25,239.75,0.65,16.05,16.73,59.0,3.2,0.8,30.5,0.83,6.57,,35.25,1.08,180.77,10.7,992.02,,27.15,0.0
2018-10-28 18:00:00,2018-10-28 19:00:00,103.75,257.0,1.2,26.2,28.77,61.22,3.3,1.65,12.1,1.3,8.92,,45.25,0.77,178.95,3.12,992.4,,24.97,0.0
2018-10-28 19:00:00,2018-10-28 20:00:00,129.25,295.0,1.7,33.87,35.87,60.58,3.02,1.9,5.05,1.58,10.77,,52.65,0.4,175.53,3.12,992.75,,23.17,0.0
